SeqNumber,Avg_Temperature(°C),Avg_Humidity(%),Avg_Sunlight(Lux),Max_Temperature(°C),Max_Humidity(%),Max_Sunlight(Lux),Max_Power(mW),Min_Temperature(°C),Min_Humidity(%),Min_Sunlight(Lux),Min_Power(mW),Avg_Lag_1_Temperature(°C),Avg_Lag_2_Temperature(°C),Avg_Lag_1_Humidity(%),Avg_Lag_2_Humidity(%),Avg_Lag_1_Sunlight(Lux),Avg_Lag_2_Sunlight(Lux),Avg_Lag_1_Power(mW),Avg_Lag_2_Power(mW),Max_Lag_1_Temperature(°C),Max_Lag_2_Temperature(°C),Max_Lag_1_Humidity(%),Max_Lag_2_Humidity(%),Max_Lag_1_Sunlight(Lux),Max_Lag_2_Sunlight(Lux),Max_Lag_1_Power(mW),Max_Lag_2_Power(mW),Min_Lag_1_Temperature(°C),Min_Lag_2_Temperature(°C),Min_Lag_1_Humidity(%),Min_Lag_2_Humidity(%),Min_Lag_1_Sunlight(Lux),Min_Lag_2_Sunlight(Lux),Min_Lag_1_Power(mW),Min_Lag_2_Power(mW),MA6_Temperature(°C),MA6_Max_Temperature(°C),MA6_Min_Temperature(°C),MA6_Humidity(%),MA6_Max_Humidity(%),MA6_Min_Humidity(%),MA6_Sunlight(Lux),MA6_Max_Sunlight(Lux),MA6_Min_Sunlight(Lux),MA6_Power(mW),MA6_Max_Power(mW),MA6_Min_Power(mW),Month_1,Month_2,Month_3,Month_4,Month_5,Month_6,Month_7,Month_8,Month_9,Month_10,Day_1,Day_2,Day_3,Day_4,Day_5,Day_6,Day_7,Day_8,Day_9,Day_10,Day_11,Day_12,Day_13,Day_14,Day_15,Day_16,Day_17,Day_18,Day_19,Day_20,Day_21,Day_22,Day_23,Day_24,Day_25,Day_26,Day_27,Day_28,Day_29,Day_30,Day_31,Hour_7,Hour_8,Hour_9,Hour_10,Hour_11,Hour_12,Hour_13,Hour_14,Hour_15,Hour_16,Hour_17,Minute_0,Minute_10,Minute_20,Minute_30,Minute_40,Minute_50,Avg_Power(mW)
20240218142008,39.91114044189453,11.660000801086426,97655.3984375,40.74886703491211,11.940000534057617,103287.171875,1750.265380859375,38.995941162109375,11.429999351501465,85445.3984375,1398.58642578125,39.990081787109375,40.269229888916016,11.680000305175781,11.6899995803833,96586.4375,101070.2109375,1674.187255859375,1656.139404296875,41.159515380859375,40.91416931152344,11.940000534057617,11.940000534057617,102497.359375,102888.609375,1806.123291015625,1742.833984375,39.236915588378906,39.39347839355469,11.429999351501465,11.429999351501465,86225.171875,87229.7265625,1386.786376953125,1517.132080078125,41.681884765625,42.23875427246094,40.46628952026367,12.0600004196167,12.470000267028809,11.6899995803833,113025.1640625,115434.1328125,104289.1796875,1966.7838134765625,1956.867431640625,1758.56787109375,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1676.6435043275276
20240218143008,38.359867095947266,12.192864418029785,83938.296875,39.23908996582031,13.480402946472168,90734.78125,1545.68115234375,37.49870681762695,11.429999351501465,72001.5,1132.4383544921875,38.49897003173828,38.88908767700195,11.96428394317627,11.738862037658691,83200.53125,87528.1484375,1424.60595703125,1420.283935546875,39.709110260009766,39.59166717529297,12.75100040435791,11.940000534057617,90236.2265625,90829.328125,1587.060546875,1538.61181640625,37.76567459106445,37.985469818115234,11.429999351501465,11.429999351501465,72035.8984375,74273.2578125,1128.1439208984375,1269.926025390625,41.333885192871094,41.98323059082031,40.12704086303711,12.0600004196167,12.470000267028809,11.6899995803833,108046.1484375,111413.6640625,97951.0625,1879.4627685546875,1908.08984375,1660.62255859375,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1422.190583648056
20240218144008,36.80672073364258,13.573732376098633,70653.140625,37.72642135620117,15.478468894958496,78675.1015625,1334.787841796875,36.00299072265625,12.258002281188965,58702.453125,862.80078125,36.992210388183594,37.47211456298828,13.549348831176758,13.29223918914795,70034.8125,74105.3046875,1176.150390625,1178.052734375,38.21988296508789,38.18907928466797,14.561097145080566,12.881866455078125,78260.53125,79326.7265625,1372.2164306640625,1329.523681640625,36.254417419433594,36.53083038330078,11.82637882232666,11.429999351501465,58373.80078125,61556.890625,862.0530395507812,1001.8761596679688,40.713932037353516,41.41223907470703,39.497047424316406,12.0600004196167,12.470000267028809,11.6899995803833,100303.3125,105055.9453125,89014.5703125,1735.590576171875,1817.1356201171875,1499.8917236328125,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1176.3715195579973
20240218145008,35.122684478759766,15.404260635375977,57105.13671875,36.04847717285156,17.725208282470703,66123.1484375,1095.1329345703125,34.301544189453125,14.004834175109863,45850.4609375,582.6502685546875,35.32451629638672,35.859798431396484,15.399760246276855,15.01920223236084,56663.98046875,60534.60546875,916.3473510742188,919.968505859375,36.565616607666016,36.57986068725586,16.672405242919922,14.78048038482666,65694.390625,67112.734375,1125.744873046875,1093.5263671875,34.566062927246094,34.90531539916992,13.676125526428223,13.02322006225586,44945.734375,49009.33203125,585.0237426757812,730.805908203125,39.656314849853516,40.4211540222168,38.4284782409668,12.0600004196167,12.470000267028809,11.6899995803833,90148.484375,96665.78125,77899.28125,1539.468017578125,1673.8817138671875,1292.5743408203125,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,912.6996495772619
20240218150008,33.143428802490234,17.637826919555664,42725.96875,34.02326202392578,20.265840530395508,51583.44140625,806.2680053710938,32.2903938293457,16.124134063720703,32721.091796875,300.81756591796875,33.33784103393555,33.896202087402344,17.686037063598633,17.13261604309082,42247.03515625,45871.6171875,624.2162475585938,636.293212890625,34.5333137512207,34.60051727294922,18.982465744018555,17.018938064575195,51413.84375,53497.421875,838.4619750976562,814.8349609375,32.590694427490234,32.9359245300293,15.939796447753906,15.051126480102539,31584.267578125,35818.921875,298.1745910644531,445.9069519042969,38.10950469970703,38.96961212158203,36.941158294677734,12.0600004196167,12.470000267028809,11.6899995803833,77873.0078125,85553.3046875,65275.4453125,1301.9718017578125,1471.3541259765625,1061.37255859375,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,625.3722968510272
20240218151008,31.412879943847656,19.954042434692383,31408.166015625,32.19023895263672,22.73592758178711,38955.05078125,547.8477783203125,30.560081481933594,18.368436813354492,23263.4765625,89.5271224975586,31.5722599029541,32.107177734375,19.838775634765625,19.203502655029297,30878.39453125,33975.50390625,389.9051818847656,400.1567687988281,32.703834533691406,32.72747039794922,21.323936462402344,19.420080184936523,39083.9609375,41600.94140625,584.9395751953125,563.5034790039062,30.89944839477539,31.203887939453125,18.35286521911621,17.566768646240234,21642.875,25524.40625,68.6962890625,223.18594360351562,36.53877258300781,37.42152404785156,35.4661750793457,12.0600004196167,12.470000267028809,11.6899995803833,65349.70703125,73832.90625,53289.390625,1065.054931640625,1253.5703125,833.6753540039062,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,396.12315349508265
20240218152008,29.49887466430664,22.773828506469727,20370.126953125,30.160093307495117,25.35047721862793,25544.6953125,257.20989990234375,28.72359275817871,21.21605682373047,14653.3896484375,0.0,29.690893173217773,30.103424072265625,22.482196807861328,21.77259635925293,19643.197265625,22014.06640625,147.3397216796875,148.62594604492188,30.633852005004883,30.61176300048828,23.885053634643555,22.122692108154297,25986.638671875,28734.978515625,301.3866271972656,268.8675231933594,29.08902359008789,29.32891082763672,21.236234664916992,20.547866821289062,12576.7431640625,15942.701171875,0.0,4.45082950592041,34.748046875,35.583038330078125,33.78537368774414,12.0600004196167,12.470000267028809,11.6899995803833,52513.48828125,60911.0234375,41904.12890625,812.9065551757812,991.0914916992188,612.1644287109375,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,161.9456120798266
20240218153008,27.669700622558594,26.335006713867188,10773.38671875,28.156831741333008,28.705135345458984,13020.63671875,0.0,27.02175521850586,24.99724769592285,8456.8994140625,0.0,27.829607009887695,28.18528938293457,26.00261878967285,25.186655044555664,10250.5966796875,11936.6162109375,0.0,0.0,28.598154067993164,28.539613723754883,27.14871597290039,25.605796813964844,13816.8623046875,16432.390625,18.41776466369629,0.0,27.365989685058594,27.59663963317871,25.091644287109375,24.63088607788086,5815.81591796875,8689.96875,0.0,0.0,32.8077507019043,33.5724983215332,31.998340606689453,12.115490913391113,14.406502723693848,11.6899995803833,39858.84765625,47152.2109375,31682.02734375,555.39306640625,694.5202026367188,413.2859802246094,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,6.129400511671037
20240218154008,26.353267669677734,29.89014434814453,5200.7451171875,26.668066024780273,32.10251235961914,4868.400390625,0.0,25.846532821655273,28.95160484313965,5685.0947265625,0.0,26.446870803833008,26.768474578857422,29.676599502563477,28.808427810668945,4821.45361328125,5836.89697265625,0.0,0.0,27.076244354248047,26.978118896484375,30.502805709838867,29.23179054260254,5911.640625,8081.00390625,0.0,0.0,26.144479751586914,26.354333877563477,29.131866455078125,28.7766170501709,2752.583740234375,5102.81494140625,0.0,0.0,31.057645797729492,31.682565689086914,30.37508773803711,16.01070213317871,18.127487182617188,15.327004432678223,29139.26171875,34650.01171875,23503.90234375,327.0306701660156,419.3187561035156,247.65061950683594,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,8.985006350587469
20240218155008,25.408475875854492,32.6961784362793,2925.461181640625,25.627296447753906,34.682090759277344,1019.7134399414062,0.0,24.99684715270996,32.04731369018555,5183.96728515625,0.0,25.4561824798584,25.730947494506836,32.542503356933594,31.72718620300293,2764.5947265625,3253.98291015625,0.0,0.0,25.959636688232422,25.842098236083984,33.07406234741211,32.26777267456055,2303.08251953125,3769.59130859375,0.0,0.0,25.22754669189453,25.44338035583496,32.06053161621094,32.016746520996094,2035.6475830078125,4105.4013671875,0.0,0.0,29.31159782409668,29.81073570251465,28.759593963623047,20.36521339416504,22.28201675415039,19.770048141479492,20758.71875,24581.453125,17188.921875,141.2742462158203,187.1553192138672,116.64643096923828,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,7.653762127947516
20240218160008,24.746990203857422,35.00847625732422,1954.69140625,24.89727783203125,36.7010383605957,43.32999801635742,0.0,24.38451385498047,34.52430725097656,5157.02685546875,0.0,24.780101776123047,24.987058639526367,34.929588317871094,34.18211364746094,1923.8795166015625,1849.683349609375,0.0,0.0,25.129688262939453,25.054447174072266,35.20883560180664,34.73737716674805,454.8123779296875,1436.180419921875,0.0,0.0,24.585098266601562,24.764591217041016,34.3951301574707,34.57306671142578,2063.60888671875,3450.1005859375,0.0,0.0,27.796602249145508,28.201662063598633,27.374225616455078,24.713626861572266,26.329566955566406,24.100055694580078,14187.5380859375,16404.3125,12221.92578125,0.858473539352417,1.3423949480056763,28.056026458740234,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,5.159261218644218
20240218161008,24.53121566772461,36.59951400756836,2445.52978515625,24.605981826782227,38.080867767333984,43.32999801635742,0.0,24.188230514526367,36.13831329345703,5776.89794921875,0.0,24.506650924682617,24.675369262695312,36.42710494995117,35.903533935546875,2133.390869140625,2263.562744140625,0.0,0.0,24.830232620239258,24.75205421447754,36.69174575805664,36.55937957763672,844.9866333007812,1249.3817138671875,0.0,0.0,24.366735458374023,24.484560012817383,35.791542053222656,36.27022171020508,2435.00537109375,3488.8994140625,0.0,0.0,26.735889434814453,27.050384521484375,26.416017532348633,28.442657470703125,29.832040786743164,27.755617141723633,9763.3525390625,11154.3203125,8932.5126953125,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,7.650123813690385
20240218162008,24.341650009155273,37.66330337524414,2021.53369140625,24.388078689575195,39.010780334472656,43.32999801635742,0.0,24.00991439819336,37.21805191040039,5327.392578125,0.0,24.322248458862305,24.390369415283203,37.454856872558594,37.12300109863281,1560.3052978515625,1820.3770751953125,0.0,0.0,24.578006744384766,24.514490127563477,37.62592697143555,37.81282043457031,462.906494140625,557.3854370117188,0.0,0.0,24.200284957885742,24.219318389892578,36.70865249633789,37.29096984863281,1814.1976318359375,2898.366455078125,0.0,0.0,25.908796310424805,26.168405532836914,25.685239791870117,31.292692184448242,32.37869644165039,30.511451721191406,6508.58544921875,7160.439453125,6452.53564453125,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,7.12201348128383
20240218163008,24.088577270507812,39.699527740478516,1122.529296875,24.115690231323242,40.9559326171875,43.32999801635742,0.0,23.7558650970459,39.247188568115234,4567.8369140625,0.0,24.040868759155273,24.086517333984375,39.52769088745117,39.26104736328125,710.3240356445312,1115.261474609375,0.0,0.0,24.26770782470703,24.232473373413086,39.59600830078125,39.93682861328125,20.0,22.5,0.0,0.0,23.957008361816406,23.93859100341797,38.69192123413086,39.344913482666016,757.13330078125,1986.484375,0.0,0.0,25.17638397216797,25.427833557128906,25.03528594970703,34.55205154418945,35.50648880004883,33.73756408691406,3903.14892578125,4052.141845703125,4367.474609375,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1.5328360170515793
20240218164008,23.906723022460938,41.94124984741211,1340.584228515625,23.92485809326172,43.23993682861328,43.32999801635742,0.0,23.582101821899414,41.60430908203125,4636.3076171875,0.0,23.812477111816406,23.868911743164062,41.9547233581543,41.67985534667969,870.2689819335938,1358.1053466796875,0.0,0.0,24.071157455444336,24.039575576782227,41.927650451660156,42.3436393737793,422.19476318359375,22.5,0.0,0.0,23.791929244995117,23.727872848510742,41.13262939453125,41.58198928833008,636.09033203125,2278.34521484375,0.0,0.0,24.622417449951172,24.834930419921875,24.500476837158203,37.97591018676758,38.7134895324707,37.18339920043945,2559.989013671875,2305.514892578125,3165.38525390625,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,2.3481717766293286
20240218165008,23.54661750793457,44.812896728515625,1055.934326171875,23.600324630737305,46.101009368896484,191.26190185546875,0.0,23.219802856445312,44.41042709350586,4166.6455078125,0.0,23.433385848999023,23.50556755065918,44.87714767456055,44.6385383605957,580.7764892578125,1558.7470703125,0.0,0.0,23.720279693603516,23.67905616760254,44.807716369628906,45.39152908325195,619.0811157226562,22.5,0.0,0.0,23.424789428710938,23.36814308166504,43.97898864746094,44.33108901977539,161.791748046875,2407.99462890625,0.0,0.0,23.94948387145996,24.13080406188965,23.85319709777832,41.86864471435547,42.57928466796875,41.16041946411133,1819.81640625,1318.398193359375,2363.350830078125,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0
20240305090008,22.76948356628418,72.79874420166016,6969.80712890625,22.90142059326172,73.67223358154297,7612.17626953125,0.0,22.604930877685547,71.69778442382812,7259.39306640625,0.0,22.837459564208984,22.71620750427246,72.72273254394531,73.0121841430664,7684.5791015625,7791.2509765625,0.0,0.0,22.941490173339844,22.85893440246582,73.60643005371094,73.9024429321289,7977.2490234375,7990.89208984375,0.0,0.0,22.591983795166016,22.581417083740234,71.6466064453125,71.81327056884766,7268.119140625,6581.705078125,0.0,0.0,22.07944679260254,22.293046951293945,21.951873779296875,75.4087142944336,76.30686950683594,74.4207992553711,5445.01318359375,6630.33642578125,4685.763671875,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
20240305091008,23.02952003479004,71.65238952636719,8099.67822265625,23.147565841674805,72.512939453125,8988.875,0.0,22.839006423950195,70.40149688720703,8099.74560546875,0.0,23.05062484741211,22.960298538208008,71.54524993896484,71.84132385253906,8700.115234375,8974.7451171875,0.0,0.0,23.236722946166992,23.13656997680664,72.49003601074219,72.80140686035156,9496.484375,9310.95703125,0.0,0.0,22.817556381225586,22.81654930114746,70.35447692871094,70.63652801513672,7986.84228515625,7048.61279296875,0.0,0.0,22.246017456054688,22.434545516967773,22.110675811767578,74.46548461914062,75.43944549560547,73.55318450927734,5947.02783203125,7339.67724609375,5056.67041015625,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
20240305092008,23.31515121459961,70.11760711669922,8596.521484375,23.417299270629883,71.01337432861328,9587.0126953125,0.0,23.10980796813965,68.87409973144531,8495.2724609375,0.0,23.355161666870117,23.242250442504883,70.04194641113281,70.35319519042969,9182.7998046875,9343.9794921875,0.0,0.0,23.52663230895996,23.43795394897461,70.960693359375,71.24868774414062,10029.607421875,9943.15625,0.0,0.0,23.11532211303711,23.076725006103516,68.80855560302734,69.08257293701172,8492.6884765625,7317.7373046875,0.0,0.0,22.562458038330078,22.74660873413086,22.428123474121094,72.95626068115234,73.86651611328125,72.03076934814453,6736.7822265625,8045.80712890625,5774.298828125,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
20240305093008,23.551637649536133,69.08908081054688,8818.0693359375,23.641510009765625,69.92890167236328,9640.046875,0.0,23.33161163330078,67.81037902832031,8904.4169921875,0.0,23.578725814819336,23.49296760559082,69.05708312988281,69.27465057373047,9463.23046875,9526.822265625,0.0,0.0,23.75526237487793,23.678077697753906,69.86862182617188,70.04078674316406,10151.2919921875,10128.8984375,0.0,0.0,23.36042594909668,23.325193405151367,67.73297882080078,68.08391571044922,8799.7646484375,7546.6865234375,0.0,0.0,22.8620548248291,23.069887161254883,22.7296085357666,71.56327819824219,72.52620697021484,70.65573120117188,7315.59228515625,8579.1728515625,6448.76953125,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
20240305094008,23.93214225769043,67.69512176513672,10089.1259765625,24.015052795410156,68.59445190429688,11307.9853515625,0.0,23.70934295654297,66.47547912597656,10089.291015625,0.0,23.93353271484375,23.885093688964844,67.8182601928711,67.90274810791016,10734.30078125,10569.8154296875,0.0,0.0,24.158842086791992,24.06562042236328,68.55809020996094,68.60332489013672,11554.380859375,11701.201171875,0.0,0.0,23.76068687438965,23.692668914794922,66.47017669677734,66.6590347290039,9960.0888671875,8775.6298828125,0.0,0.0,23.27928352355957,23.48306655883789,23.114410400390625,70.06495666503906,70.96542358398438,69.15763854980469,8415.6318359375,9657.2705078125,7417.0283203125,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.0
20240305095008,24.140993118286133,66.35414123535156,10747.185546875,24.249473571777344,67.27621459960938,12488.0390625,0.0,23.902231216430664,65.0571060180664,10928.513671875,0.0,24.136884689331055,24.124032974243164,66.54529571533203,66.53504180908203,11386.986328125,11547.181640625,0.0,0.0,24.405290603637695,24.298084259033203,67.16487121582031,67.2873764038086,12510.4462890625,12577.87109375,0.0,0.0,23.96227264404297,23.916770935058594,65.06037902832031,65.22422790527344,10764.6337890625,9851.65625,0.0,0.0,23.48963165283203,23.683937072753906,23.3123836517334,68.69477081298828,69.66167449951172,67.82864379882812,9485.4384765625,10692.0341796875,8363.6298828125,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.0
20240305100008,24.2335205078125,65.05027770996094,10433.31640625,24.371068954467773,66.00773620605469,12217.1904296875,0.0,23.993438720703125,63.77413558959961,10651.6796875,0.0,24.25518035888672,24.252351760864258,65.29749298095703,65.24566650390625,10951.6494140625,11152.15234375,0.0,0.0,24.50483512878418,24.414499282836914,65.88233184814453,65.90110778808594,12132.232421875,12245.23046875,0.0,0.0,24.0665340423584,24.031143188476562,63.79166793823242,63.90811538696289,10651.0361328125,9618.44140625,0.0,0.0,23.69981575012207,23.900009155273438,23.52159881591797,67.1905288696289,68.13883209228516,66.31233215332031,9937.689453125,11057.40625,8770.7568359375,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.0
20240305101008,24.362829208374023,65.13042449951172,11329.9423828125,24.516319274902344,66.08191680908203,13203.41015625,0.0,24.132959365844727,63.6922607421875,11149.4912109375,0.0,24.34543228149414,24.365291595458984,65.23091125488281,65.30194854736328,11792.3515625,12043.748046875,0.0,0.0,24.659868240356445,24.525833129882812,65.96961975097656,66.01058197021484,13445.6533203125,13211.212890625,0.0,0.0,24.168832778930664,24.171815872192383,63.73146438598633,63.981441497802734,11001.533203125,9871.958984375,0.0,0.0,23.795673370361328,23.97428321838379,23.6177978515625,67.11090850830078,68.17736053466797,66.3172836303711,10150.6982421875,11409.1357421875,9015.6201171875,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.0
20240305102008,24.662242889404297,64.2016830444336,12584.087890625,24.846712112426758,65.2531509399414,14606.126953125,0.0,24.42886734008789,62.68305969238281,11684.4658203125,0.0,24.668975830078125,24.615739822387695,64.19493103027344,64.44116973876953,13006.8935546875,13065.65234375,0.0,0.0,24.958539962768555,24.806737899780273,65.06869506835938,65.21554565429688,15113.556640625,14771.787109375,0.0,0.0,24.444171905517578,24.432607650756836,62.74858474731445,63.03750228881836,11691.033203125,10485.1923828125,0.0,0.0,24.032886505126953,24.22536277770996,23.86391258239746,66.24772644042969,67.29317474365234,65.40943145751953,10641.8671875,11930.9814453125,9371.4765625,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0
20240305103008,25.059480667114258,63.47359085083008,14299.53125,25.285945892333984,64.59625244140625,16540.98828125,3.7120697498321533,24.795978546142578,61.80258560180664,12729.0791015625,0.0,25.050439834594727,24.973556518554688,63.40701675415039,63.701507568359375,14727.0771484375,14706.6875,0.0,0.0,25.349315643310547,25.19192123413086,64.3446044921875,64.5750503540039,17426.251953125,16868.810546875,20.0008487701416,0.7375316619873047,24.79191780090332,24.795747756958008,61.914215087890625,62.34473419189453,12720.609375,11576.55078125,0.0,0.0,24.29959487915039,24.554048538208008,24.140636444091797,65.49662780761719,66.65055084228516,64.61042022705078,11214.0556640625,12793.9775390625,9761.408203125,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.0
20240305104008,25.654430389404297,62.02886199951172,17413.69140625,25.918888092041016,63.35639572143555,20646.212890625,88.68425750732422,25.354066848754883,60.309104919433594,14849.7138671875,0.0,25.620019912719727,25.524478912353516,62.06658172607422,62.333702087402344,17795.126953125,17569.48046875,0.0,0.0,25.980072021484375,25.79190444946289,63.09149932861328,63.380401611328125,21520.755859375,20794.126953125,99.92903137207031,86.79888916015625,25.339670181274414,25.317590713500977,60.55070114135742,60.8685417175293,14840.0419921875,13911.6123046875,0.0,0.0,24.73052978515625,25.017969131469727,24.53045654296875,64.36632537841797,65.52193450927734,63.4437255859375,12719.0439453125,14775.1474609375,10687.0927734375,0.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1.436508070344786
