SeqNumber,Avg_Temperature(°C),Avg_Humidity(%),Avg_Sunlight(Lux),Avg_Power(mW),Avg_Diff_Temperature(°C),Avg_Diff_Humidity(%),Avg_Diff_Sunlight(Lux),Avg_Diff_Power(mW),Avg_Lag_1_Temperature(°C),Avg_Lag_2_Temperature(°C),Avg_Lag_3_Temperature(°C),Avg_Lag_4_Temperature(°C),Avg_Lag_1_Humidity(%),Avg_Lag_2_Humidity(%),Avg_Lag_3_Humidity(%),Avg_Lag_4_Humidity(%),Avg_Lag_1_Sunlight(Lux),Avg_Lag_2_Sunlight(Lux),Avg_Lag_3_Sunlight(Lux),Avg_Lag_4_Sunlight(Lux),Avg_Lag_1_Power(mW),Avg_Lag_2_Power(mW),Avg_Lag_3_Power(mW),Avg_Lag_4_Power(mW),Avg_Sin_Hour,Avg_Cos_Hour,Avg_Sin_Minute,Avg_Cos_Minute,Max_Temperature(°C),Max_Humidity(%),Max_Sunlight(Lux),Max_Power(mW),Max_Diff_WindSpeed(m/s),Max_Diff_Pressure(hpa),Max_Diff_Temperature(°C),Max_Diff_Humidity(%),Max_Diff_Sunlight(Lux),Max_Diff_Power(mW),Max_Lag_1_Temperature(°C),Max_Lag_2_Temperature(°C),Max_Lag_3_Temperature(°C),Max_Lag_4_Temperature(°C),Max_Lag_1_Humidity(%),Max_Lag_2_Humidity(%),Max_Lag_3_Humidity(%),Max_Lag_4_Humidity(%),Max_Lag_1_Sunlight(Lux),Max_Lag_2_Sunlight(Lux),Max_Lag_3_Sunlight(Lux),Max_Lag_4_Sunlight(Lux),Max_Lag_1_Power(mW),Max_Lag_2_Power(mW),Max_Lag_3_Power(mW),Max_Lag_4_Power(mW),Max_Sin_Hour,Max_Cos_Hour,Max_Sin_Minute,Max_Cos_Minute,Min_Temperature(°C),Min_Humidity(%),Min_Sunlight(Lux),Min_Power(mW),Min_Diff_Temperature(°C),Min_Diff_Humidity(%),Min_Diff_Sunlight(Lux),Min_Diff_Power(mW),Min_Lag_1_Temperature(°C),Min_Lag_2_Temperature(°C),Min_Lag_3_Temperature(°C),Min_Lag_4_Temperature(°C),Min_Lag_1_Humidity(%),Min_Lag_2_Humidity(%),Min_Lag_3_Humidity(%),Min_Lag_4_Humidity(%),Min_Lag_1_Sunlight(Lux),Min_Lag_2_Sunlight(Lux),Min_Lag_3_Sunlight(Lux),Min_Lag_4_Sunlight(Lux),Min_Lag_1_Power(mW),Min_Lag_2_Power(mW),Min_Lag_3_Power(mW),Min_Lag_4_Power(mW),Min_Sin_Hour,Min_Cos_Hour,Min_Sin_Minute,Min_Cos_Minute,Month_1,Month_2,Month_3,Month_4,Month_5,Month_6,Month_7,Month_8,Month_9,Month_10,Hour_6,Hour_7,Hour_8,Hour_9,Hour_10,Hour_11,Hour_12,Hour_13,Hour_14,Hour_15,Hour_16,Hour_17,Minute_0,Minute_10,Minute_20,Minute_30,Minute_40,Minute_50
20240509104017,34.01675033569336,62.27195358276367,33663.0,315.15597315958354,0.019734617322683334,-0.041559189558029175,165.19801330566406,1.662826418876648,34.00035858154297,33.9915771484375,33.9141845703125,33.92055892944336,62.2602653503418,62.33382797241211,62.50700378417969,62.529296875,33467.16796875,33445.01953125,33390.48828125,33372.9453125,314.7265930175781,308.99176025390625,309.80450439453125,305.89910888671875,0.5794222354888916,-0.7768710255622864,-0.8326865434646606,-0.4129413366317749,34.860862731933594,64.07888793945312,44605.9140625,539.65087890625,-5.174371153771062e-09,0.13963046669960022,0.21521151065826416,0.7643623948097229,9412.9150390625,233.1147918701172,34.8240966796875,34.82712173461914,34.80410385131836,34.76118469238281,64.1046142578125,64.38034057617188,64.49518585205078,64.52921295166016,44448.44921875,44495.94921875,44425.28515625,44497.390625,533.4650268554688,532.7169799804688,526.8880615234375,535.1453247070312,0.5775924921035767,-0.7759114503860474,-0.8313124179840088,-0.4143097996711731,33.18964385986328,60.2617301940918,24897.0859375,161.50225830078125,-0.13501141965389252,-0.7468089461326599,-8813.21484375,-180.636474609375,33.14228439331055,33.077850341796875,33.08109664916992,33.04161834716797,60.37518310546875,60.49303436279297,60.700950622558594,60.739383697509766,24869.484375,24679.203125,24510.591796875,24539.0,161.75570678710938,161.62730407714844,154.04180908203125,152.90611267089844,0.5829082131385803,-0.7758590579032898,-0.8317677974700928,-0.41440051794052124,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
20240509105017,34.64253616333008,58.77090072631836,34942.01953125,338.6039562254161,0.012345600873231888,-0.005840072873979807,175.40585327148438,1.9295847415924072,34.630859375,34.60788345336914,34.58629608154297,34.56081771850586,58.656986236572266,58.771610260009766,58.94453048706055,58.9400749206543,34807.67578125,34733.74609375,34792.01171875,34721.69140625,337.4112854003906,332.75274658203125,332.07867431640625,328.9429626464844,0.5872970819473267,-0.8001132607460022,-0.8099743723869324,0.5234757661819458,35.497352600097656,60.58552551269531,46247.54296875,571.7080688476562,-5.191154173189716e-09,0.14925312995910645,0.21862202882766724,0.786678671836853,9765.5419921875,245.75662231445312,35.44307327270508,35.473148345947266,35.455753326416016,35.40972137451172,60.57725524902344,60.74848556518555,60.89320755004883,60.82720947265625,46074.25,46141.48828125,45952.6328125,46197.828125,567.2408447265625,565.3088989257812,560.53076171875,566.4183959960938,0.5881304144859314,-0.7989894151687622,-0.8080935478210449,0.5217950344085693,33.75838851928711,56.82218551635742,26021.09765625,173.3096923828125,-0.13090167939662933,-0.522822916507721,-8768.064453125,-181.1568603515625,33.75460433959961,33.703372955322266,33.68452835083008,33.664371490478516,56.920169830322266,56.891910552978516,57.12056350708008,57.180885314941406,25999.396484375,25691.783203125,25557.7890625,25602.1875,176.35238647460938,177.0157012939453,169.9904327392578,169.8780517578125,0.5909218788146973,-0.7989164590835571,-0.8084748983383179,0.5231815576553345,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
20240509110017,35.13157653808594,56.074195861816406,36136.5625,360.7156603526972,0.00021394900977611542,-0.008157548494637012,63.98615264892578,0.5848025679588318,35.13161849975586,35.08238983154297,35.10171890258789,35.07937240600586,55.889198303222656,56.010555267333984,56.08906173706055,55.98919677734375,36100.19140625,36195.08984375,36132.4453125,36100.14453125,360.5644226074219,360.461669921875,359.3160705566406,355.3687744140625,0.3570830225944519,-0.9004263877868652,0.05259872227907181,0.8537217378616333,35.9294319152832,57.828651428222656,47663.12890625,591.8469848632812,-3.927212333110219e-09,0.13735491037368774,0.2087171971797943,0.7886921167373657,9755.9697265625,244.59507751464844,35.91178512573242,35.92484664916992,35.94127655029297,35.92188262939453,57.71497344970703,57.76030731201172,57.91490936279297,57.92579650878906,47312.21484375,47553.48828125,47310.390625,47366.15234375,595.10986328125,590.0311889648438,579.5548706054688,587.8314819335938,0.35909268260002136,-0.8990122675895691,0.054237063974142075,0.8527358770370483,34.28877258300781,54.070899963378906,27287.98046875,193.00279235839844,-0.16077949106693268,-0.5768244862556458,-8925.8037109375,-182.9644012451172,34.271602630615234,34.25052261352539,34.22417449951172,34.21439743041992,54.14741897583008,54.27738571166992,54.40099334716797,54.401756286621094,27266.98046875,27070.669921875,26890.482421875,26992.6328125,195.61036682128906,194.93540954589844,190.17027282714844,193.66038513183594,0.35869288444519043,-0.900830864906311,0.05336899310350418,0.8534485101699829,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
20240509111017,35.89013671875,54.73768997192383,38341.875,411.17308851057703,0.0011891264002770185,-0.03197570517659187,72.70478057861328,1.1250851154327393,35.880680084228516,35.88383865356445,35.82260513305664,35.81761169433594,54.64576721191406,54.72486114501953,54.76133346557617,54.73476028442383,38270.13671875,38399.8671875,38261.80078125,38240.79296875,410.3753662109375,410.0398864746094,408.12615966796875,405.0775451660156,0.3887825012207031,-0.9108911156654358,0.7819913625717163,0.44611334800720215,36.725494384765625,56.49419403076172,49964.62109375,648.6982421875,-1.7189307754961192e-09,0.13237392902374268,0.2121918797492981,0.8209744691848755,10046.04296875,256.965576171875,36.70991897583008,36.72429275512695,36.707393646240234,36.700927734375,56.46651077270508,56.45452880859375,56.61498260498047,56.70746994018555,49781.14453125,49856.8984375,49830.74609375,49996.19921875,649.552001953125,642.9827880859375,636.3743286132812,648.1046142578125,0.3913845717906952,-0.9084693789482117,0.7824724912643433,0.44657981395721436,35.013023376464844,52.7564582824707,29217.59375,232.48236083984375,-0.1913289576768875,-0.6346163153648376,-9118.3330078125,-182.10003662109375,35.01763916015625,34.99105453491211,34.97628402709961,34.95783996582031,52.90126419067383,52.866355895996094,53.016685485839844,53.134925842285156,29012.197265625,28931.841796875,28750.46875,28826.3359375,232.65936279296875,231.2973175048828,225.7412872314453,226.43186950683594,0.39201557636260986,-0.9089124798774719,0.7814404368400574,0.4446674585342407,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
20240509112017,36.554683685302734,52.84559631347656,38791.828125,402.43209508618855,-0.00974286999553442,-0.02692723087966442,68.19473266601562,2.0216064453125,36.57571029663086,36.572113037109375,36.51139831542969,36.52020263671875,52.61489486694336,52.641902923583984,52.701412200927734,52.66394805908203,38723.578125,38843.421875,38608.55859375,38648.3203125,400.67657470703125,399.3312683105469,396.81280517578125,392.5735778808594,0.36132943630218506,-0.9202483296394348,0.7681021690368652,-0.47765493392944336,37.39354705810547,54.42088317871094,49919.38671875,630.50048828125,-1.1928165122299106e-09,0.12683171033859253,0.19252479076385498,0.8235769867897034,9635.3291015625,248.3043670654297,37.3980827331543,37.39862823486328,37.40584182739258,37.38848114013672,54.38256072998047,54.40849685668945,54.447383880615234,54.50440979003906,49726.48828125,49829.7109375,49797.546875,49924.50390625,628.16552734375,623.189453125,616.8413696289062,624.77685546875,0.3646310865879059,-0.9183998107910156,0.768257200717926,-0.47291046380996704,35.69192886352539,50.81436538696289,29868.123046875,232.09909057617188,-0.21003179252147675,-0.7448297142982483,-9166.947265625,-192.8280792236328,35.713890075683594,35.67923355102539,35.69970703125,35.68003463745117,50.899078369140625,50.88959884643555,50.98100280761719,51.04536437988281,29544.939453125,29550.46875,29428.08984375,29469.158203125,232.69805908203125,230.6661376953125,222.7826385498047,223.09361267089844,0.36574894189834595,-0.918592095375061,0.7673858404159546,-0.4750833511352539,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
20240509113017,36.95147705078125,51.02903747558594,39144.08984375,408.65826195506554,-0.012516257353127003,-0.06741122901439667,-81.24002075195312,0.25629404187202454,36.94598388671875,36.95333480834961,36.91176986694336,36.90752029418945,50.82421875,50.859169006347656,50.90950393676758,50.956607818603516,39151.6484375,39277.2734375,39119.78125,39302.28125,408.52386474609375,407.7923889160156,406.8612976074219,404.0978088378906,0.3500217795372009,-0.919822096824646,-0.015430905856192112,-0.91054767370224,37.81382751464844,52.66387176513672,50294.9453125,641.9392700195312,3.77141873286746e-10,0.11693032830953598,0.18956102430820465,0.8145742416381836,9604.5927734375,249.41615295410156,37.791744232177734,37.798866271972656,37.82551574707031,37.802677154541016,52.58695983886719,52.5678825378418,52.58305358886719,52.76325607299805,50122.46875,50287.08203125,50239.74609375,50310.7734375,637.428955078125,637.7301635742188,632.3753051757812,639.8500366210938,0.3477535545825958,-0.9181822538375854,-0.01966562494635582,-0.9064065217971802,36.08463668823242,49.11264419555664,30032.044921875,234.9871826171875,-0.23739445209503174,-1.021913766860962,-10501.5908203125,-239.5591278076172,36.118011474609375,36.04193115234375,36.09518814086914,36.060298919677734,49.110107421875,49.12702560424805,49.30156707763672,49.2844123840332,29899.67578125,29867.724609375,29952.5078125,29901.05859375,239.807861328125,236.11842346191406,230.83642578125,229.71475219726562,0.35001733899116516,-0.9186654090881348,-0.017546944320201874,-0.9074578881263733,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
20240509114017,37.29788589477539,49.38254165649414,38476.74609375,409.14742632179275,-0.018617864698171616,-0.048782721161842346,-72.52745056152344,-0.7179869413375854,37.305843353271484,37.31732177734375,37.28131103515625,37.31917953491211,49.22828674316406,49.20039367675781,49.322200775146484,49.298179626464844,38424.703125,38572.59765625,38565.89453125,38711.640625,410.809814453125,408.0531921386719,410.7346496582031,410.0172119140625,0.35045331716537476,-0.9195187091827393,-0.8293896317481995,-0.4234645962715149,38.21878433227539,51.04907989501953,50290.875,670.774658203125,-2.0595223304553656e-09,0.1341947615146637,0.19552060961723328,0.8638884425163269,10326.4833984375,271.639404296875,38.19129943847656,38.2022819519043,38.24216842651367,38.19365692138672,51.027652740478516,51.095054626464844,51.01312255859375,51.138179779052734,50157.25390625,50319.0703125,50388.76953125,50482.82421875,661.6727905273438,664.04541015625,662.0548706054688,672.0172729492188,0.34803783893585205,-0.9193044900894165,-0.8317192196846008,-0.4197803735733032,36.422245025634766,47.540687561035156,28944.390625,223.11453247070312,-0.24012801051139832,-1.0070971250534058,-11369.7314453125,-265.75799560546875,36.43189239501953,36.379425048828125,36.43943405151367,36.40803909301758,47.556495666503906,47.51759338378906,47.64252471923828,47.587520599365234,28867.736328125,28956.212890625,28892.173828125,28858.01171875,229.42825317382812,224.60903930664062,222.53585815429688,220.16348266601562,0.34909769892692566,-0.9188018441200256,-0.829688549041748,-0.42073845863342285,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
20240509115017,37.58469772338867,48.19474792480469,38603.9765625,416.786016053789,-0.025316791608929634,-0.004382124170660973,-42.0811767578125,-0.5395974516868591,37.59365463256836,37.58885955810547,37.60257339477539,37.62214279174805,47.988895416259766,47.974510192871094,48.118431091308594,48.099735260009766,38567.0390625,38663.63671875,38794.4921875,38845.41796875,418.0600280761719,415.5227355957031,417.837890625,418.0278015136719,0.34896135330200195,-0.9283522367477417,-0.8195722103118896,0.5190719366073608,38.51329040527344,49.96070098876953,50789.80859375,688.8136596679688,-2.5105322265517316e-09,0.14879968762397766,0.1990591287612915,0.8899633288383484,10717.4521484375,285.05950927734375,38.46708297729492,38.5006217956543,38.54869079589844,38.5002326965332,49.87168884277344,49.86212921142578,49.761470794677734,49.81033706665039,50657.78515625,50854.80078125,50795.3828125,51063.23046875,683.2819213867188,683.1028442382812,681.8046264648438,689.8694458007812,0.3508203625679016,-0.9280717372894287,-0.8187597393989563,0.5191227197647095,36.655704498291016,46.499244689941406,28938.455078125,221.06712341308594,-0.2295248806476593,-0.7535491585731506,-11158.9931640625,-257.7686767578125,36.703800201416016,36.673194885253906,36.70384979248047,36.69823455810547,46.488128662109375,46.30699920654297,46.41731262207031,46.371070861816406,28967.04296875,28887.388671875,28773.63671875,28751.791015625,229.40386962890625,225.67079162597656,223.61878967285156,222.61285400390625,0.34735244512557983,-0.9278337955474854,-0.818601131439209,0.5197097063064575,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
20240509120017,37.57853698730469,47.8701171875,38029.19921875,404.70153990291635,-0.035120077431201935,0.003919563256204128,-94.97773742675781,-1.1604982614517212,37.58791732788086,37.57162857055664,37.600677490234375,37.62546157836914,47.65704345703125,47.60451126098633,47.6852912902832,47.607093811035156,38028.6171875,38268.5390625,38272.65234375,38289.3046875,406.6812744140625,406.568115234375,408.9040222167969,407.8231506347656,0.10608452558517456,-0.963266909122467,0.05229609087109566,0.8475786447525024,38.455421447753906,49.612449645996094,50515.109375,677.891845703125,-1.017752992993337e-09,0.14430531859397888,0.19214114546775818,0.9005653858184814,10860.849609375,285.41522216796875,38.44453430175781,38.46278762817383,38.54012680053711,38.524139404296875,49.457035064697266,49.38748550415039,49.302310943603516,49.397281646728516,50260.53125,50597.83984375,50460.5,50609.33984375,680.7470703125,675.1436157226562,670.1738891601562,680.2097778320312,0.1091822162270546,-0.9625539183616638,0.05279598385095596,0.8467016220092773,36.665340423583984,46.161888122558594,28451.802734375,211.9774169921875,-0.24720732867717743,-0.7172091603279114,-10963.3701171875,-243.35870361328125,36.702388763427734,36.69770812988281,36.71337890625,36.72268295288086,46.07591247558594,46.10968017578125,46.16028594970703,45.99776840209961,28488.609375,28407.921875,28208.669921875,28261.48828125,217.952392578125,213.66847229003906,211.7660369873047,214.6925506591797,0.09929370880126953,-0.9640174508094788,0.050777748227119446,0.8474135398864746,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
20240509121017,38.277976989746094,47.375244140625,41500.5625,472.71048040281266,-0.02787742204964161,-0.04902633652091026,-129.27505493164062,-1.8437845706939697,38.27982711791992,38.288883209228516,38.266239166259766,38.2869987487793,47.265228271484375,47.23113250732422,47.22868347167969,47.247806549072266,41431.1171875,41778.65234375,41677.6640625,41713.97265625,475.24176025390625,476.0174560546875,476.96917724609375,475.6068420410156,0.12869936227798462,-0.9713729023933411,0.7801246643066406,0.4536714553833008,39.16917419433594,49.14310836791992,54025.04296875,749.4501342773438,2.1817925244249636e-09,0.1349543333053589,0.2007499486207962,0.9195982813835144,11193.6513671875,298.0028991699219,39.170772552490234,39.186492919921875,39.21579360961914,39.20957565307617,49.06169128417969,49.020328521728516,48.98748016357422,49.0745964050293,53981.4609375,54154.34375,54131.90625,54402.84765625,751.70361328125,746.2949829101562,743.80078125,757.2883911132812,0.13347195088863373,-0.9693001508712769,0.7803559303283691,0.45310378074645996,37.352176666259766,45.62422561645508,31432.890625,265.1795959472656,-0.2749868333339691,-0.8540724515914917,-11353.19921875,-242.03297424316406,37.38588333129883,37.3638801574707,37.396141052246094,37.387001037597656,45.62866973876953,45.540462493896484,45.653236389160156,45.63566207885742,31298.33203125,31359.41796875,31100.603515625,31148.998046875,270.5290832519531,266.54119873046875,262.2872619628906,262.3334655761719,0.12644723057746887,-0.9708333611488342,0.778965175151825,0.4533219337463379,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
20240509122017,38.95290756225586,46.17893981933594,41445.53125,464.1307253896087,-0.03921966254711151,-0.036045968532562256,-123.30003356933594,-1.2227249145507812,38.988407135009766,38.98918151855469,38.97810745239258,39.006103515625,45.9040412902832,45.860355377197266,45.86030197143555,45.84424591064453,41416.65625,41688.3046875,41523.78515625,41659.10546875,465.69232177734375,466.26690673828125,465.7629089355469,463.8984069824219,0.1036076471209526,-0.9714809656143188,0.7672350406646729,-0.46218395233154297,39.8358154296875,47.77728271484375,53412.0859375,729.7841186523438,1.834294494074129e-09,0.1322316974401474,0.18079371750354767,0.9284809231758118,10746.619140625,287.9970397949219,39.86298370361328,39.88252258300781,39.918678283691406,39.90304946899414,47.69989013671875,47.64943313598633,47.54880142211914,47.53933334350586,53369.70703125,53602.90234375,53558.49609375,53859.61328125,728.8568115234375,727.1182250976562,724.9406127929688,734.5029907226562,0.10974043607711792,-0.9699550867080688,0.767243504524231,-0.4591657519340515,38.04792022705078,44.304779052734375,31641.755859375,265.2835693359375,-0.28986644744873047,-0.9544780850410461,-11354.3095703125,-252.22325134277344,38.10783386230469,38.07517623901367,38.132484436035156,38.13468551635742,44.280792236328125,44.2407341003418,44.23798370361328,44.2177848815918,31324.201171875,31511.29296875,31326.55859375,31375.54296875,270.3702087402344,266.65277099609375,259.08526611328125,259.9646911621094,0.10457378625869751,-0.9715197682380676,0.7660961747169495,-0.45871609449386597,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
20240509123017,39.31301498413086,44.92937088012695,41160.2421875,470.13466156000743,-0.04213995486497879,-0.06461027264595032,-252.1584930419922,-2.8174936771392822,39.332210540771484,39.33876419067383,39.35292434692383,39.36829376220703,44.63447952270508,44.6461296081543,44.63700866699219,44.650794982910156,41237.56640625,41470.875,41425.82421875,41699.31640625,473.276123046875,474.2796630859375,475.9643859863281,475.01385498046875,0.09795041382312775,-0.9681963324546814,-0.001425833674147725,-0.8971299529075623,40.20217514038086,46.56476974487305,52758.34765625,728.0274658203125,2.055472236861533e-09,0.12161219865083694,0.17291490733623505,0.9028480052947998,10254.7548828125,276.5610046386719,40.201602935791016,40.2391357421875,40.283538818359375,40.26689529418945,46.42704772949219,46.28885269165039,46.20828628540039,46.332645416259766,52661.37890625,52944.38671875,52942.890625,53172.671875,724.3334350585938,729.2711181640625,726.9736938476562,735.6989135742188,0.09835152328014374,-0.9666978120803833,-0.005811610259115696,-0.8954353332519531,38.43092346191406,43.116268157958984,31506.296875,273.6778259277344,-0.30687135457992554,-1.1862337589263916,-12205.6728515625,-294.3395690917969,38.50663375854492,38.444053649902344,38.519893646240234,38.5162239074707,43.03323745727539,43.01582717895508,43.07453536987305,43.0158805847168,31367.201171875,31547.66015625,31615.646484375,31593.130859375,281.4639892578125,277.3458251953125,273.293212890625,274.2731628417969,0.09562946856021881,-0.9683632254600525,-0.004224244970828295,-0.8947349786758423,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
20240509124017,39.65382385253906,43.800479888916016,40356.3828125,477.21445727826665,-0.04620576277375221,-0.04217260330915451,-239.44944763183594,-3.876300096511841,39.6881217956543,39.6905403137207,39.716060638427734,39.7652702331543,43.52338409423828,43.51959991455078,43.589656829833984,43.476680755615234,40427.5078125,40629.296875,40779.51171875,41002.3515625,482.34429931640625,481.3475036621094,487.023193359375,487.76373291015625,0.10092903673648834,-0.9678758978843689,-0.8165270090103149,-0.4252215623855591,40.582603454589844,45.460716247558594,52262.4765625,751.332763671875,-1.0475815770405461e-09,0.1369907408952713,0.17693881690502167,0.9339881539344788,10567.20703125,287.6998596191406,40.568458557128906,40.616233825683594,40.66829299926758,40.63071823120117,45.360877990722656,45.31517791748047,45.14036560058594,45.216285705566406,52178.99609375,52439.57421875,52590.921875,52814.9921875,743.3530883789062,751.412109375,751.012451171875,761.8056030273438,0.10207271575927734,-0.96750807762146,-0.8180644512176514,-0.4238405227661133,38.78278350830078,42.01646041870117,30515.08984375,272.3465270996094,-0.30094748735427856,-1.1391531229019165,-12635.44921875,-314.8686828613281,38.840728759765625,38.80811309814453,38.87409591674805,38.87968444824219,41.96531677246094,41.915428161621094,41.90693283081055,41.81902313232422,30517.755859375,30789.33984375,30755.611328125,30759.328125,280.3487548828125,276.64349365234375,276.45159912109375,277.4713134765625,0.09906849265098572,-0.9679113030433655,-0.8149935007095337,-0.4244115352630615,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
20240509125017,39.84028244018555,43.205081939697266,39975.796875,485.83001073150405,-0.05328131467103958,-0.006129913497716188,-235.22723388671875,-4.303501129150391,39.88618469238281,39.86823654174805,39.93573760986328,39.97166442871094,42.86227035522461,42.869510650634766,42.97103500366211,42.819480895996094,40121.73828125,40230.234375,40543.04296875,40672.76953125,491.24749755859375,490.7673645019531,496.3409729003906,497.5320129394531,0.0926615297794342,-0.9679117202758789,-0.8139956593513489,0.5119178295135498,40.76250076293945,44.929115295410156,51887.4140625,760.0147094726562,-1.0723937293732888e-09,0.14472560584545135,0.1764819473028183,0.9430163502693176,10563.40625,290.5146789550781,40.72967529296875,40.800498962402344,40.85783386230469,40.82100296020508,44.751068115234375,44.641868591308594,44.41908264160156,44.42503356933594,51825.7890625,52085.34375,52175.98046875,52561.56640625,755.5972900390625,762.0982666015625,760.9978637695312,770.4780883789062,0.0998169407248497,-0.9676535725593567,-0.8110980987548828,0.5116714239120483,38.93954849243164,41.54148483276367,30257.345703125,275.86907958984375,-0.2956881821155548,-0.9173522591590881,-12140.234375,-300.3363952636719,39.0318717956543,39.03089141845703,39.0611572265625,39.093326568603516,41.47043228149414,41.303279876708984,41.254478454589844,41.17974853515625,30459.580078125,30507.060546875,30467.123046875,30488.294921875,285.19921875,284.2762451171875,284.6557312011719,287.3287353515625,0.0919814258813858,-0.967943549156189,-0.8094048500061035,0.5118616819381714,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
20240509130017,39.742286682128906,43.02363586425781,38790.21484375,466.24996837707715,-0.0621613971889019,-0.00933065451681614,-310.65740966796875,-5.314533710479736,39.79637145996094,39.77062225341797,39.83965301513672,39.87693786621094,42.6676139831543,42.63066482543945,42.68576431274414,42.484493255615234,39014.18359375,39203.05859375,39409.40234375,39505.49609375,472.41552734375,475.46722412109375,480.140625,479.6091003417969,-0.15409350395202637,-0.9578565359115601,0.04264049604535103,0.8495569229125977,40.605796813964844,44.688655853271484,50681.0703125,734.7344970703125,1.3657484032592038e-09,0.13443200290203094,0.16836406290531158,0.9377651810646057,10404.5625,281.66888427734375,40.60198211669922,40.668704986572266,40.75006103515625,40.734195709228516,44.44363021850586,44.30910110473633,44.08689498901367,44.136749267578125,50537.08203125,50934.81640625,50947.96875,51224.76953125,736.6834106445312,739.2770385742188,732.6866455078125,744.228759765625,-0.14449314773082733,-0.9577955007553101,0.045502327382564545,0.8489422798156738,38.85814666748047,41.35018539428711,29406.724609375,264.5499267578125,-0.31913483142852783,-0.9024137258529663,-11584.3603515625,-274.275634765625,38.94384765625,38.971317291259766,38.97753143310547,39.02574920654297,41.18075942993164,41.277587890625,41.15373229980469,40.975276947021484,29655.416015625,29567.501953125,29564.388671875,29649.310546875,272.3040771484375,271.71197509765625,271.5362243652344,278.02484130859375,-0.15980757772922516,-0.9594281315803528,0.04417315497994423,0.8493571281433105,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
20240509131017,39.83371353149414,42.983497619628906,37943.64453125,440.2354358920806,-0.06617939472198486,-0.0013762760208919644,-226.13137817382812,-3.004586696624756,39.87992858886719,39.895076751708984,39.925758361816406,39.96471405029297,42.8281135559082,42.672096252441406,42.59257125854492,42.50739288330078,38076.21875,38182.4609375,38289.71484375,38386.69921875,443.1815490722656,446.3583984375,447.0000915527344,447.9026184082031,-0.14241726696491241,-0.9546850323677063,0.7799370288848877,0.47533977031707764,40.68754577636719,44.55607604980469,49645.40234375,704.3868408203125,3.7233718330753618e-09,0.13151420652866364,0.16071410477161407,0.9644784331321716,10405.9970703125,278.0372619628906,40.74427795410156,40.78682327270508,40.83171463012695,40.85149002075195,44.44709396362305,44.32395935058594,44.17705535888672,44.16727066040039,49624.6171875,49880.06640625,49942.80078125,50373.15625,704.5509033203125,703.531982421875,703.077880859375,715.7634887695312,-0.1345309019088745,-0.9532243609428406,0.7804914116859436,0.47657322883605957,38.93490982055664,41.31606674194336,28767.025390625,247.94290161132812,-0.33503836393356323,-0.8717339634895325,-10968.9990234375,-247.3087158203125,39.0198860168457,39.04250717163086,39.0819206237793,39.11235046386719,41.15684509277344,41.11185073852539,41.06355285644531,41.056480407714844,28672.826171875,28631.732421875,28570.2265625,28729.13671875,250.436279296875,248.50457763671875,247.82118225097656,251.4198455810547,-0.14270301163196564,-0.9538863897323608,0.7790383696556091,0.4776817560195923,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
