SeqNumber,Avg_Temperature(°C),Avg_Humidity(%),Avg_Sunlight(Lux),Max_Temperature(°C),Max_Humidity(%),Max_Sunlight(Lux),Max_Power(mW),Min_Temperature(°C),Min_Humidity(%),Min_Sunlight(Lux),Min_Power(mW),Avg_Lag_1_Temperature(°C),Avg_Lag_2_Temperature(°C),Avg_Lag_1_Humidity(%),Avg_Lag_2_Humidity(%),Avg_Lag_1_Sunlight(Lux),Avg_Lag_2_Sunlight(Lux),Avg_Lag_1_Power(mW),Avg_Lag_2_Power(mW),Max_Lag_1_Temperature(°C),Max_Lag_2_Temperature(°C),Max_Lag_1_Humidity(%),Max_Lag_2_Humidity(%),Max_Lag_1_Sunlight(Lux),Max_Lag_2_Sunlight(Lux),Max_Lag_1_Power(mW),Max_Lag_2_Power(mW),Min_Lag_1_Temperature(°C),Min_Lag_2_Temperature(°C),Min_Lag_1_Humidity(%),Min_Lag_2_Humidity(%),Min_Lag_1_Sunlight(Lux),Min_Lag_2_Sunlight(Lux),Min_Lag_1_Power(mW),Min_Lag_2_Power(mW),MA6_Temperature(°C),MA6_Max_Temperature(°C),MA6_Min_Temperature(°C),MA6_Humidity(%),MA6_Max_Humidity(%),MA6_Min_Humidity(%),MA6_Sunlight(Lux),MA6_Max_Sunlight(Lux),MA6_Min_Sunlight(Lux),MA6_Power(mW),MA6_Max_Power(mW),MA6_Min_Power(mW),Month_3,Month_4,Month_5,Month_6,Month_7,Month_8,Month_9,Month_10,Day_1,Day_2,Day_3,Day_4,Day_5,Day_6,Day_7,Day_8,Day_9,Day_10,Day_11,Day_12,Day_13,Day_14,Day_15,Day_16,Day_17,Day_18,Day_19,Day_20,Day_21,Day_22,Day_23,Day_24,Day_25,Day_26,Day_27,Day_28,Day_29,Day_30,Day_31,Hour_7,Hour_8,Hour_9,Hour_10,Hour_11,Hour_12,Hour_13,Hour_14,Hour_15,Hour_16,Hour_17,Minute_0,Minute_10,Minute_20,Minute_30,Minute_40,Minute_50,Avg_Power(mW)
20240414132003,30.772785186767578,70.2544174194336,14920.271484375,31.183053970336914,71.63240814208984,18032.4140625,136.8914794921875,30.211261749267578,68.2892074584961,13326.111328125,0.019999999552965164,30.950742721557617,30.623207092285156,69.9583511352539,69.67159271240234,14968.5078125,15766.4814453125,57.999393463134766,69.61631774902344,31.163131713867188,31.301368713378906,72.55833435058594,71.56279754638672,18223.611328125,18296.435546875,128.4641571044922,110.85044860839844,30.3004150390625,30.149492263793945,68.16312408447266,68.70924377441406,14072.2822265625,11834.43359375,0.0,0.0,30.608192443847656,31.13030433654785,30.104759216308594,69.45938873291016,72.27980041503906,67.54110717773438,15369.033203125,16686.728515625,13144.013671875,100.67400360107422,134.2019500732422,0.14999999105930328,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,45.24141811780515
20240414133003,30.6296329498291,70.9596176147461,13362.322265625,30.998519897460938,72.1186294555664,15761.158203125,86.9869613647461,29.989089965820312,69.2471694946289,12612.4814453125,0.019999999552965164,30.727924346923828,30.36224365234375,70.47650909423828,70.350341796875,13626.625,14483.703125,32.40959930419922,50.454833984375,30.991355895996094,31.163719177246094,73.14173889160156,72.25286865234375,16373.9619140625,16362.86328125,80.14228820800781,64.77197265625,30.173358917236328,29.910022735595703,68.89246368408203,69.41891479492188,13018.25390625,10992.9375,0.0,0.0,30.546525955200195,31.03291893005371,29.98843002319336,69.75272369384766,72.8072738647461,68.34296417236328,14533.83203125,15261.9296875,12531.7353515625,80.8298568725586,106.89151763916016,0.14999999105930328,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,15.746024394843175
20240414134003,30.314939498901367,72.09723663330078,12550.4296875,30.678739547729492,73.29066467285156,14434.5185546875,54.81608200073242,29.652637481689453,70.52758026123047,11730.052734375,0.019999999552965164,30.509124755859375,30.061792373657227,71.56368255615234,71.70906829833984,12612.2548828125,13582.619140625,7.832297325134277,26.201366424560547,30.71979331970215,30.8626708984375,74.0522689819336,73.34927368164062,15303.5810546875,15121.2314453125,43.35666275024414,37.1099967956543,29.9122314453125,29.725662231445312,70.25878143310547,70.7789306640625,12212.53515625,10044.3623046875,0.0,0.0,30.375154495239258,30.906206130981445,29.75633430480957,70.52276611328125,74.12239074707031,69.30461120605469,13584.3505859375,14065.203125,11397.6337890625,60.080543518066406,76.1221923828125,0.14999999105930328,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0
20240414135003,29.865671157836914,72.90251922607422,11535.2734375,30.284229278564453,74.14033508300781,12791.26953125,14.021225929260254,29.323625564575195,71.55912780761719,11021.7490234375,0.019999999552965164,30.132089614868164,29.75385856628418,72.49065399169922,72.5846939086914,11463.51171875,12367.49609375,0.07000000029802322,2.081008195877075,30.321611404418945,30.4529972076416,74.91366577148438,74.27598571777344,13618.2041015625,13465.83984375,6.894906044006348,0.12999999523162842,29.572004318237305,29.386581420898438,71.20643615722656,71.6536636352539,11254.78125,9465.4658203125,0.0,0.0,30.142131805419922,30.6120662689209,29.560890197753906,71.20954895019531,74.6615219116211,69.9108657836914,12785.58984375,12837.4931640625,11126.337890625,43.69171142578125,41.08545684814453,0.14999999105930328,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
20240414140003,29.505191802978516,74.33392333984375,10407.26953125,29.90793800354004,75.52400970458984,11504.5771484375,0.11999999731779099,28.964616775512695,72.97010803222656,9776.5234375,0.019999999552965164,29.77355194091797,29.43864631652832,73.92236328125,73.94820404052734,10278.740234375,11345.619140625,0.07000000029802322,0.07999999821186066,30.025127410888672,30.026105880737305,76.32913970947266,75.5689468383789,12234.6611328125,11977.431640625,0.11999999731779099,0.12999999523162842,29.151674270629883,29.051729202270508,72.7392578125,73.00991821289062,10614.5732421875,8085.58203125,0.0,0.0,29.883485794067383,30.268491744995117,29.272674560546875,72.5344009399414,75.82066345214844,71.1297836303711,11712.2109375,11685.5849609375,10457.2041015625,21.655527114868164,12.736066818237305,0.14999999105930328,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0
20240414141003,29.12381935119629,76.06505584716797,10557.10546875,29.61248016357422,77.28294372558594,11517.544921875,0.11999999731779099,28.656457901000977,74.3086929321289,9670.736328125,0.019999999552965164,29.357280731201172,29.05600929260254,75.51879119873047,75.67184448242188,10187.330078125,11664.7734375,0.07000000029802322,0.07999999821186066,29.573713302612305,29.680160522460938,77.9557876586914,77.25733947753906,12837.3037109375,12541.123046875,0.11999999731779099,0.12999999523162842,28.859447479248047,28.652090072631836,74.32081604003906,74.63927459716797,10411.8759765625,8105.39990234375,0.0,0.0,29.355037689208984,29.72395133972168,28.79075813293457,74.79934692382812,77.78475189208984,73.22869110107422,11306.26171875,10889.3984375,9633.9765625,9.030122756958008,0.2800000011920929,0.14999999105930328,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0
20240414142003,28.836467742919922,77.05204010009766,9203.24609375,29.326648712158203,78.31913757324219,10300.03515625,0.11999999731779099,28.421476364135742,75.34569549560547,8303.125,0.019999999552965164,29.059757232666016,28.74165916442871,76.59742736816406,76.6447982788086,8773.6572265625,10317.767578125,0.07000000029802322,0.07999999821186066,29.186176300048828,29.358240127563477,78.97223663330078,78.179443359375,11701.45703125,11286.408203125,0.11999999731779099,0.12999999523162842,28.496231079101562,28.40481185913086,75.31642150878906,75.62992858886719,9001.9609375,6774.1865234375,0.0,0.0,29.060941696166992,29.430665969848633,28.61827278137207,75.43278503417969,78.3486557006836,73.9555892944336,10422.4970703125,10255.345703125,9072.6259765625,0.2200000137090683,0.2800000011920929,0.14999999105930328,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0
20240414143003,28.69655990600586,77.90008544921875,7907.994140625,29.142324447631836,79.08617401123047,8697.576171875,0.11999999731779099,28.2836971282959,76.32413482666016,7553.24072265625,0.019999999552965164,28.838336944580078,28.459678649902344,77.41697692871094,77.51237487792969,7739.8896484375,9150.7041015625,0.07000000029802322,0.07999999821186066,28.916046142578125,29.18416976928711,79.86759948730469,79.18038940429688,10244.123046875,9855.6171875,0.11999999731779099,0.12999999523162842,28.33928680419922,28.147701263427734,76.19645690917969,76.50431060791016,7946.8232421875,6389.65185546875,0.0,0.0,28.858943939208984,29.222463607788086,28.453702926635742,76.02742767333984,78.82079315185547,74.93423461914062,9815.7119140625,9237.029296875,8513.19921875,0.2200000137090683,0.2800000011920929,0.14999999105930328,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0
20240414144003,28.466075897216797,78.87095642089844,7668.6650390625,28.901018142700195,80.21094512939453,8410.8427734375,0.11999999731779099,28.09931755065918,77.3776626586914,6995.9501953125,0.019999999552965164,28.714723587036133,28.260295867919922,78.54228210449219,78.70710754394531,7422.1201171875,8674.81640625,0.07000000029802322,0.07999999821186066,28.659154891967773,28.93545150756836,80.81961822509766,80.28584289550781,9935.330078125,9514.3564453125,0.11999999731779099,0.12999999523162842,28.133926391601562,28.023773193359375,77.39820098876953,77.81385040283203,7309.2802734375,6153.1904296875,0.0,0.0,28.58912467956543,29.035057067871094,28.199970245361328,77.02295684814453,80.03144836425781,76.0574951171875,9176.3134765625,8602.9970703125,7507.18701171875,0.2200000137090683,0.2800000011920929,0.14999999105930328,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0
20240414145003,28.132020950317383,79.43269348144531,7223.28369140625,28.62346839904785,80.91133880615234,7653.52734375,0.11999999731779099,27.936880111694336,78.17423248291016,6721.39404296875,0.019999999552965164,28.470630645751953,28.10152244567871,79.43428802490234,79.33179473876953,6987.37353515625,7931.4970703125,0.07000000029802322,0.07999999821186066,28.333559036254883,28.61712646484375,81.62234497070312,81.122802734375,8853.681640625,8662.2607421875,0.11999999731779099,0.12999999523162842,27.883291244506836,27.8089542388916,78.06001281738281,78.58354949951172,6570.16357421875,6216.994140625,0.0,0.0,28.328975677490234,28.75127601623535,28.018733978271484,77.80184173583984,80.36427307128906,76.7528305053711,8715.1484375,7928.07763671875,7467.23388671875,0.2200000137090683,0.2800000011920929,0.14999999105930328,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0
20240414150003,27.924882888793945,80.25458526611328,6619.52099609375,28.384117126464844,81.7747573852539,7243.87646484375,0.11999999731779099,27.752275466918945,79.02716064453125,5982.322265625,0.019999999552965164,28.269927978515625,27.960206985473633,80.42230987548828,80.087646484375,6577.966796875,7396.3056640625,0.07000000029802322,0.07999999821186066,28.164339065551758,28.320337295532227,82.6075668334961,81.97486877441406,8163.76318359375,7924.37353515625,0.11999999731779099,0.12999999523162842,27.588613510131836,27.617650985717773,78.97543334960938,79.45829010009766,6228.88671875,5461.8740234375,0.0,0.0,28.07805061340332,28.458059310913086,27.77701187133789,78.85557556152344,81.05944061279297,77.75703430175781,8052.00341796875,7380.92138671875,7057.75146484375,0.2200000137090683,0.2800000011920929,0.14999999105930328,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0
20240414151003,27.403318405151367,82.69631958007812,5647.40380859375,27.83237648010254,83.95758056640625,5554.73779296875,0.11999999731779099,27.299057006835938,81.19017028808594,5194.76025390625,0.019999999552965164,27.718412399291992,27.473543167114258,82.66069793701172,82.13805389404297,5682.17333984375,6493.3388671875,0.07000000029802322,0.07999999821186066,27.583160400390625,27.77016830444336,84.84007263183594,84.07221984863281,6617.5712890625,6932.79833984375,0.11999999731779099,0.12999999523162842,27.198959350585938,27.064289093017578,81.29623413085938,81.79009246826172,5403.01318359375,4396.23583984375,0.0,0.0,27.478487014770508,27.907075881958008,27.23527717590332,81.51069641113281,83.35076904296875,80.37197875976562,6967.51611328125,6059.20458984375,5963.25048828125,0.2200000137090683,0.2800000011920929,0.14999999105930328,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0
20240414152003,27.02831268310547,84.0196533203125,3596.955322265625,27.37599754333496,85.09603881835938,3164.003173828125,0.11999999731779099,26.92091178894043,82.62977600097656,3611.226318359375,0.019999999552965164,27.29469871520996,27.034080505371094,83.9438705444336,83.18865966796875,3842.75634765625,4534.4267578125,0.07000000029802322,0.07999999821186066,27.144887924194336,27.284027099609375,85.95829010009766,84.96668243408203,4266.7138671875,4833.19287109375,0.11999999731779099,0.12999999523162842,26.778118133544922,26.709754943847656,82.55657958984375,82.94418334960938,3818.968994140625,2391.943603515625,0.0,0.0,27.13667869567871,27.584564208984375,27.021995544433594,82.36444091796875,84.09752655029297,81.31794738769531,5561.95849609375,5061.6767578125,5256.4228515625,0.2200000137090683,0.2800000011920929,0.14999999105930328,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0
20240414153003,26.779552459716797,85.32733154296875,1439.1539306640625,27.019657135009766,86.16658782958984,727.5,0.11999999731779099,26.614988327026367,84.11306762695312,2453.1689453125,0.019999999552965164,26.935832977294922,26.581754684448242,85.02401733398438,84.41226959228516,2067.582275390625,2668.016845703125,0.07000000029802322,0.07999999821186066,26.793821334838867,26.947633743286133,87.0230941772461,86.07494354248047,1577.275146484375,2306.669677734375,0.11999999731779099,0.12999999523162842,26.543493270874023,26.3477725982666,83.82168579101562,84.07923126220703,2325.155029296875,1173.114501953125,0.0,0.0,26.94602394104004,27.359024047851562,26.857736587524414,83.13552856445312,84.82072448730469,82.3984603881836,4475.06201171875,3557.043701171875,4420.4697265625,0.2200000137090683,0.2800000011920929,0.14999999105930328,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0
20240414154003,26.401443481445312,87.0464096069336,509.8299865722656,26.55626678466797,87.84666442871094,727.5,0.11999999731779099,26.20496368408203,85.96656036376953,1050.9224853515625,0.019999999552965164,26.612943649291992,26.150787353515625,86.6769790649414,86.32878875732422,517.3300170898438,1091.105712890625,0.07000000029802322,0.07999999821186066,26.380220413208008,26.49393081665039,88.36328125,87.56627655029297,743.3300170898438,811.6699829101562,0.11999999731779099,0.12999999523162842,26.223981857299805,26.080707550048828,85.71831512451172,85.99181365966797,900.7275390625,23.329999923706055,0.0,0.0,26.683040618896484,27.14339256286621,26.595260620117188,84.42536926269531,86.48904418945312,83.77896118164062,3237.61083984375,2256.343994140625,2971.934326171875,0.2200000137090683,0.2800000011920929,0.14999999105930328,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0
20240414155003,25.964420318603516,88.22801971435547,509.8299865722656,26.11431884765625,89.01667022705078,727.5,0.11999999731779099,25.87224769592285,87.40158081054688,349.1700134277344,0.019999999552965164,26.229999542236328,25.784406661987305,87.94000244140625,87.62533569335938,517.3300170898438,538.8300170898438,0.07000000029802322,0.07999999821186066,25.94156837463379,26.029804229736328,89.41157531738281,88.70050048828125,743.3300170898438,811.6699829101562,0.11999999731779099,0.12999999523162842,25.90315818786621,25.769155502319336,86.9790267944336,87.29193878173828,23.329999923706055,23.329999923706055,0.0,0.0,26.467470169067383,26.872608184814453,26.456401824951172,85.35047149658203,87.19959259033203,84.57923126220703,2263.005859375,1142.1746826171875,2449.26904296875,0.2200000137090683,0.2800000011920929,0.14999999105930328,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0
20240414160003,25.696691513061523,89.45201110839844,509.8299865722656,25.797740936279297,90.19510650634766,727.5,0.11999999731779099,25.607242584228516,88.6597671508789,349.1700134277344,0.019999999552965164,25.943506240844727,25.541805267333984,89.12580871582031,88.88658142089844,517.3300170898438,538.8300170898438,0.07000000029802322,0.07999999821186066,25.734760284423828,25.675504684448242,90.50334930419922,89.74068450927734,743.3300170898438,811.6699829101562,0.11999999731779099,0.12999999523162842,25.625585556030273,25.54346466064453,88.26158142089844,88.4598388671875,23.329999923706055,23.329999923706055,0.0,0.0,26.290563583374023,26.63520050048828,26.288541793823242,86.48880004882812,88.18047332763672,85.6366958618164,1336.5970458984375,833.0599975585938,1813.744873046875,0.2200000137090683,0.2800000011920929,0.14999999105930328,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0
20240414161003,25.16472625732422,91.23101806640625,509.8299865722656,25.301267623901367,91.85289001464844,727.5,0.11999999731779099,25.1680908203125,90.22566986083984,349.1700134277344,0.019999999552965164,25.383811950683594,25.114879608154297,90.77577209472656,90.83689880371094,517.3300170898438,538.8300170898438,0.07000000029802322,0.07999999821186066,25.127147674560547,25.258153915405273,92.018310546875,91.49803924560547,743.3300170898438,811.6699829101562,0.11999999731779099,0.12999999523162842,25.223434448242188,25.08929443359375,90.04039764404297,90.40802001953125,23.329999923706055,23.329999923706055,0.0,0.0,25.864892959594727,26.11785316467285,25.796178817749023,88.42052459716797,89.97003936767578,87.53246307373047,749.8200073242188,833.0599975585938,824.02978515625,0.2200000137090683,0.2800000011920929,0.14999999105930328,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0
20240414162003,24.774341583251953,92.07038879394531,509.8299865722656,24.896385192871094,92.62842559814453,727.5,0.11999999731779099,24.80818748474121,91.26347351074219,349.1700134277344,0.019999999552965164,24.95821189880371,24.780454635620117,91.73442840576172,91.81829833984375,517.3300170898438,538.8300170898438,0.07000000029802322,0.07999999821186066,24.67123794555664,24.904664993286133,92.89193725585938,92.31884765625,743.3300170898438,811.6699829101562,0.11999999731779099,0.12999999523162842,24.759510040283203,24.780597686767578,90.94632720947266,91.36082458496094,23.329999923706055,23.329999923706055,0.0,0.0,25.483230590820312,25.701793670654297,25.47738265991211,89.08399200439453,90.72579956054688,88.37899780273438,749.8200073242188,833.0599975585938,613.8900146484375,0.2200000137090683,0.2800000011920929,0.14999999105930328,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.0
20240414163003,24.69308853149414,92.24877166748047,509.8299865722656,24.827247619628906,92.74414825439453,727.5,0.11999999731779099,24.705175399780273,91.59178161621094,349.1700134277344,0.019999999552965164,24.827558517456055,24.656457901000977,91.90792083740234,92.22127532958984,517.3300170898438,538.8300170898438,0.07000000029802322,0.07999999821186066,24.556293487548828,24.9036865234375,93.16451263427734,92.74947357177734,743.3300170898438,811.6699829101562,0.11999999731779099,0.12999999523162842,24.67210578918457,24.603715896606445,91.15335845947266,91.4922103881836,23.329999923706055,23.329999923706055,0.0,0.0,25.18924331665039,25.38962745666504,25.201990127563477,89.65754699707031,91.4322738647461,89.39582061767578,749.8200073242188,833.0599975585938,613.8900146484375,0.2200000137090683,0.2800000011920929,0.14999999105930328,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.0
20240414164003,24.51316261291504,92.83058166503906,509.8299865722656,24.69070816040039,93.4474105834961,727.5,0.11999999731779099,24.517723083496094,92.17721557617188,349.1700134277344,0.019999999552965164,24.752548217773438,24.579341888427734,92.61907196044922,93.10359191894531,517.3300170898438,538.8300170898438,0.07000000029802322,0.07999999821186066,24.412269592285156,24.805999755859375,93.70272064208984,93.45158386230469,743.3300170898438,811.6699829101562,0.11999999731779099,0.12999999523162842,24.5103759765625,24.518817901611328,91.8819351196289,92.25452423095703,23.329999923706055,23.329999923706055,0.0,0.0,24.78120994567871,25.09393310546875,24.78676414489746,90.84232330322266,93.09068298339844,90.80817413330078,749.8200073242188,833.0599975585938,613.8900146484375,0.2200000137090683,0.2800000011920929,0.14999999105930328,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0.0
20240414165003,24.184246063232422,93.04390716552734,509.8299865722656,24.485103607177734,93.77935791015625,727.5,0.11999999731779099,24.309368133544922,92.4972915649414,349.1700134277344,0.019999999552965164,24.527833938598633,24.46535873413086,93.11402893066406,93.42231750488281,517.3300170898438,538.8300170898438,0.07000000029802322,0.07999999821186066,24.172515869140625,24.60759925842285,94.14891815185547,93.90016174316406,743.3300170898438,811.6699829101562,0.11999999731779099,0.12999999523162842,24.24268341064453,24.298912048339844,92.05136108398438,92.55247497558594,23.329999923706055,23.329999923706055,0.0,0.0,24.351774215698242,24.712236404418945,24.445608139038086,91.74601745605469,93.87391662597656,91.71942138671875,749.8200073242188,833.0599975585938,613.8900146484375,0.2200000137090683,0.2800000011920929,0.14999999105930328,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0.0
20240524090003,30.30454444885254,94.30353546142578,15771.5263671875,30.718748092651367,95.8896484375,20716.740234375,75.85585021972656,29.578632354736328,92.73397827148438,12151.267578125,0.019999999552965164,30.2233829498291,29.854713439941406,94.30205535888672,94.2633285522461,16929.16015625,14533.0283203125,35.10948944091797,20.144073486328125,30.684864044189453,30.55630111694336,96.18547058105469,96.1640396118164,20160.3046875,20745.134765625,57.333038330078125,61.56450271606445,29.535568237304688,29.695356369018555,92.40673828125,92.7503890991211,11914.345703125,10683.40625,0.0,0.0,29.800128936767578,29.974214553833008,28.785476684570312,95.67721557617188,97.119873046875,93.9055404663086,14696.3291015625,19009.66796875,11269.7109375,22.565160751342773,74.09700012207031,0.14999999105930328,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,28.56833353814153
20240524091003,30.44818687438965,93.0466079711914,17844.646484375,30.970394134521484,94.80181121826172,22805.744140625,113.47998809814453,29.723005294799805,91.12133026123047,13282.732421875,0.019999999552965164,30.3107852935791,30.003173828125,93.08224487304688,93.27742767333984,18267.068359375,16643.029296875,59.194969177246094,41.457157135009766,30.814897537231445,30.778915405273438,94.8892822265625,94.9143295288086,22883.3125,23442.546875,88.99700927734375,107.21942901611328,29.79163360595703,29.880069732666016,91.12305450439453,91.56584167480469,13148.7451171875,12077.890625,0.0,0.0,29.69622230529785,29.968820571899414,28.69947624206543,95.58612823486328,97.06794738769531,93.57240295410156,14789.1484375,19317.966796875,11261.431640625,20.624629974365234,75.2493667602539,0.14999999105930328,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,58.3863369843707
20240524092003,30.886735916137695,90.51616668701172,18751.44140625,31.4212589263916,92.5031967163086,24842.4296875,144.3103485107422,30.069913864135742,88.61368560791016,13852.591796875,0.019999999552965164,30.713037490844727,30.43648910522461,90.7152099609375,91.00223541259766,19097.244140625,17915.80859375,73.65956115722656,62.40678024291992,31.272157669067383,31.214733123779297,92.46660614013672,92.3768539428711,25100.21484375,25394.0,135.1024932861328,146.71875,30.137880325317383,30.36760902404785,88.57341003417969,88.95533752441406,13750.1142578125,12467.3798828125,0.0,0.0,29.99476432800293,30.34899139404297,29.09123420715332,93.18089294433594,95.11518859863281,91.23705291748047,15177.5546875,20774.869140625,11888.3447265625,22.6533260345459,100.77398681640625,0.14999999105930328,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,69.01320916430547
20240524093003,31.34580421447754,88.4364242553711,19010.51953125,31.850378036499023,90.49644470214844,25584.748046875,160.97071838378906,30.361148834228516,86.62735748291016,14626.505859375,0.019999999552965164,31.075559616088867,30.751638412475586,88.56117248535156,89.20446014404297,19803.306640625,18712.634765625,89.71099853515625,83.5687484741211,31.67064666748047,31.67331314086914,90.39756774902344,90.55005645751953,26033.271484375,26332.4140625,154.04212951660156,168.05479431152344,30.581523895263672,30.697473526000977,86.47421264648438,86.69811248779297,14156.994140625,13310.689453125,0.0,0.0,30.415964126586914,30.73857307434082,29.455852508544922,90.89138793945312,93.22801208496094,89.35952758789062,16072.0693359375,21381.935546875,12352.4619140625,29.20835304260254,115.29800415039062,0.14999999105930328,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,75.68759453139057
