SeqNumber,Avg_Temperature(°C),Avg_Humidity(%),Avg_Sunlight(Lux),Max_Temperature(°C),Max_Humidity(%),Max_Sunlight(Lux),Max_Power(mW),Min_Temperature(°C),Min_Humidity(%),Min_Sunlight(Lux),Min_Power(mW),Avg_Lag_1_Temperature(°C),Avg_Lag_2_Temperature(°C),Avg_Lag_1_Humidity(%),Avg_Lag_2_Humidity(%),Avg_Lag_1_Sunlight(Lux),Avg_Lag_2_Sunlight(Lux),Avg_Lag_1_Power(mW),Avg_Lag_2_Power(mW),Max_Lag_1_Temperature(°C),Max_Lag_2_Temperature(°C),Max_Lag_1_Humidity(%),Max_Lag_2_Humidity(%),Max_Lag_1_Sunlight(Lux),Max_Lag_2_Sunlight(Lux),Max_Lag_1_Power(mW),Max_Lag_2_Power(mW),Min_Lag_1_Temperature(°C),Min_Lag_2_Temperature(°C),Min_Lag_1_Humidity(%),Min_Lag_2_Humidity(%),Min_Lag_1_Sunlight(Lux),Min_Lag_2_Sunlight(Lux),Min_Lag_1_Power(mW),Min_Lag_2_Power(mW),MA6_Temperature(°C),MA6_Max_Temperature(°C),MA6_Min_Temperature(°C),MA6_Humidity(%),MA6_Max_Humidity(%),MA6_Min_Humidity(%),MA6_Sunlight(Lux),MA6_Max_Sunlight(Lux),MA6_Min_Sunlight(Lux),MA6_Power(mW),MA6_Max_Power(mW),MA6_Min_Power(mW),Month_2,Month_3,Month_4,Month_5,Month_6,Month_7,Month_8,Month_9,Month_10,Day_1,Day_2,Day_3,Day_4,Day_5,Day_6,Day_7,Day_8,Day_9,Day_10,Day_11,Day_12,Day_13,Day_14,Day_15,Day_16,Day_17,Day_18,Day_19,Day_20,Day_21,Day_22,Day_23,Day_24,Day_25,Day_26,Day_27,Day_28,Day_29,Day_30,Day_31,Hour_7,Hour_8,Hour_9,Hour_10,Hour_11,Hour_12,Hour_13,Hour_14,Hour_15,Hour_16,Hour_17,Minute_0,Minute_10,Minute_20,Minute_30,Minute_40,Minute_50,Avg_Power(mW)
20240314120015,26.19365692138672,40.04316329956055,30138.671875,26.825937271118164,42.03718566894531,38060.140625,507.1757507324219,25.30902862548828,37.58776092529297,23303.541015625,139.33831787109375,26.2783260345459,26.064739227294922,40.2915153503418,39.409481048583984,29449.181640625,30337.958984375,287.66552734375,319.40301513671875,26.795522689819336,26.875682830810547,43.01050567626953,42.97595977783203,38453.1796875,37704.4453125,527.1514892578125,498.5447692871094,25.074132919311523,25.11899757385254,37.9589958190918,37.04610061645508,23743.287109375,22261.373046875,118.32765197753906,124.74494934082031,25.354738235473633,26.31572723388672,24.999794006347656,41.8817024230957,44.18229293823242,39.097042083740234,28855.390625,37650.5859375,21974.587890625,256.2826843261719,504.5948791503906,103.96595001220703,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,288.1087387951894
20240314121015,26.21268653869629,39.67416000366211,29085.58203125,26.785552978515625,41.545005798339844,35714.09375,462.0760192871094,25.3194522857666,36.98915100097656,23000.43359375,130.39401245117188,26.277700424194336,26.084877014160156,39.9831657409668,39.196006774902344,28163.97265625,29268.93359375,262.2090148925781,293.48663330078125,26.745214462280273,26.876384735107422,42.63706970214844,42.4869270324707,36656.12109375,36118.1875,470.8699035644531,456.741455078125,25.148366928100586,25.219411849975586,37.56821060180664,36.75571060180664,23376.392578125,21955.375,104.92604064941406,111.14241790771484,25.556259155273438,26.49405288696289,25.228633880615234,40.901123046875,43.15045166015625,38.14277648925781,28911.65234375,37204.92578125,22213.734375,264.23907470703125,494.0328063964844,122.38446044921875,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,267.07115373345573
20240314122015,26.21286964416504,39.21242904663086,28174.921875,26.763471603393555,41.07632827758789,34452.2890625,430.0811767578125,25.444955825805664,36.467796325683594,22492.22265625,108.09876251220703,26.253625869750977,26.16413688659668,39.40165328979492,38.610557556152344,27140.3828125,28365.185546875,236.68997192382812,272.0297546386719,26.771169662475586,26.943574905395508,41.93562698364258,41.880435943603516,35240.8046875,35284.33203125,428.93841552734375,422.100341796875,25.21839141845703,25.30078887939453,37.07761764526367,36.180233001708984,22726.42578125,21158.693359375,81.45494842529297,91.04794311523438,25.838502883911133,26.713333129882812,25.459232330322266,39.743629455566406,41.854801177978516,36.95735549926758,29308.015625,37312.8984375,22572.494140625,273.3150329589844,498.829345703125,132.36923217773438,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,243.48083568862899
20240314123015,26.17131233215332,38.31283187866211,27178.658203125,26.74190902709961,40.28456115722656,33288.5625,401.3307800292969,25.546836853027344,35.69546890258789,21977.912109375,84.70327758789062,26.225967407226562,26.202775955200195,38.458038330078125,37.781246185302734,26293.453125,27624.369140625,215.52365112304688,253.06729125976562,26.819866180419922,26.996370315551758,41.023624420166016,40.84592056274414,34289.83984375,34439.0859375,395.6016845703125,391.6356201171875,25.246671676635742,25.325363159179688,36.35960388183594,35.29779052734375,21990.18359375,20411.853515625,64.23968505859375,77.12482452392578,26.056081771850586,26.870174407958984,25.642576217651367,38.51457214355469,40.45365524291992,35.66059494018555,29446.283203125,37163.81640625,22651.484375,279.24652099609375,494.2872314453125,141.80316162109375,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,217.81151269494904
20240314124015,25.963764190673828,38.12651824951172,25129.46875,26.5458984375,40.12290573120117,30454.873046875,330.7626037597656,25.418771743774414,35.678871154785156,20517.298828125,48.35182571411133,26.117799758911133,26.067476272583008,38.25566864013672,37.65809631347656,24253.1328125,25589.3515625,173.94515991210938,204.89306640625,26.73335838317871,26.846290588378906,40.65726089477539,40.63401794433594,31491.490234375,31743.33984375,324.5353088378906,329.4810485839844,25.141637802124023,25.229854583740234,36.54080581665039,35.452781677246094,20290.46875,19113.51171875,26.16455841064453,39.09602737426758,26.165098190307617,26.947158813476562,25.80579376220703,37.68877410888672,39.4387092590332,34.892887115478516,28506.421875,35672.30859375,22059.884765625,261.13934326171875,458.4779968261719,140.80419921875,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,173.9260865061659
20240314125015,25.83786964416504,38.6424674987793,22736.3828125,26.438873291015625,40.81494903564453,27796.91796875,249.15228271484375,25.408178329467773,36.35206604003906,18974.208984375,14.654982566833496,26.019174575805664,26.010061264038086,38.813934326171875,38.130287170410156,22172.2890625,23465.69140625,128.41021728515625,151.65682983398438,26.656686782836914,26.766048431396484,41.073944091796875,41.17363357543945,28788.4765625,28897.859375,259.01873779296875,260.77569580078125,25.09546661376953,25.180885314941406,37.37212371826172,36.25316619873047,18358.380859375,17480.3984375,0.0,0.0,26.33919906616211,27.132144927978516,26.02750587463379,37.431358337402344,39.17985534667969,34.67223358154297,27366.1484375,34099.4140625,21386.75,237.14266967773438,423.0845642089844,128.16236877441406,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,120.92861291068667
20240314130015,25.389625549316406,39.32386016845703,20285.228515625,25.95361328125,41.3462028503418,24400.8046875,171.17083740234375,25.009084701538086,37.25967025756836,17167.34765625,0.029999999329447746,25.5908145904541,25.6148681640625,39.51091003417969,38.72686004638672,19709.40625,20626.568359375,76.19605255126953,92.57684326171875,26.176198959350586,26.28607177734375,41.71487808227539,41.74632263183594,25182.205078125,25377.8984375,174.2865753173828,180.87449645996094,24.6940860748291,24.849624633789062,38.04933166503906,37.04988479614258,16363.0205078125,15560.9375,0.0,0.0,26.052101135253906,26.769712448120117,25.80046844482422,37.6956901550293,39.30441665649414,35.01836395263672,25143.23046875,30964.412109375,19706.66015625,188.1405029296875,353.11639404296875,100.72257232666016,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,70.74881605472308
20240314131015,24.826885223388672,40.47531509399414,16523.404296875,25.293607711791992,42.30851745605469,19492.62109375,57.460147857666016,24.4774227142334,38.57771301269531,14537.2763671875,0.029999999329447746,25.089519500732422,25.036418914794922,40.75712966918945,39.94072723388672,16173.462890625,16767.353515625,0.05000000074505806,5.050490856170654,25.545503616333008,25.663490295410156,42.87990951538086,42.94160079956055,20239.49609375,20414.326171875,50.219322204589844,53.99139404296875,24.231592178344727,24.385595321655273,39.47687530517578,38.523475646972656,14177.1181640625,13284.892578125,0.0,0.0,25.773527145385742,26.455820083618164,25.58688735961914,38.010135650634766,39.55522155761719,35.423065185546875,22138.46875,27112.076171875,17523.8125,121.99246215820312,252.76229858398438,65.29141998291016,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0
20240314132015,24.304691314697266,41.51356506347656,13547.9775390625,24.66207504272461,43.233985900878906,16016.37890625,0.07000000029802322,24.0403995513916,39.82863235473633,12347.77734375,0.029999999329447746,24.552574157714844,24.53154754638672,41.726688385009766,40.81977462768555,13335.927734375,13691.6279296875,0.05000000074505806,0.05000000074505806,24.939905166625977,25.071287155151367,43.74371337890625,43.94902038574219,16308.5546875,16612.783203125,0.08000000566244125,0.08000000566244125,23.79395294189453,23.920024871826172,40.69350814819336,39.62519836425781,12528.0947265625,11214.52734375,0.0,0.0,25.499122619628906,26.13245964050293,25.309080123901367,38.249839782714844,39.681861877441406,35.72719955444336,19654.556640625,23858.09765625,15770.3740234375,61.96403503417969,169.72579956054688,29.25579071044922,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0
20240314133015,23.93255615234375,41.75830078125,11759.96875,24.196012496948242,43.5067024230957,13884.6123046875,0.07000000029802322,23.702634811401367,40.33472442626953,11290.560546875,0.029999999329447746,24.12425994873047,24.14141273498535,41.98354721069336,41.175357818603516,11834.017578125,12145.513671875,0.05000000074505806,0.05000000074505806,24.489072799682617,24.60116958618164,44.109352111816406,44.14518737792969,14328.1298828125,14251.4267578125,0.08000000566244125,0.08000000566244125,23.46588706970215,23.54181480407715,41.23146057128906,40.03445816040039,11796.6875,10255.3095703125,0.0,0.0,25.120685577392578,25.71138572692871,24.950538635253906,38.45656967163086,39.783138275146484,35.991241455078125,17499.53515625,20869.23046875,14304.9033203125,14.012866973876953,94.85052490234375,3.258829355239868,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
20240314134015,23.663402557373047,42.56246566772461,10322.6123046875,23.84147834777832,44.27764892578125,11711.8740234375,0.07000000029802322,23.381208419799805,41.299835205078125,10405.9716796875,0.029999999329447746,23.84600067138672,23.837282180786133,42.78361129760742,42.08293533325195,10489.1826171875,10830.1162109375,0.05000000074505806,0.05000000074505806,24.17494010925293,24.19998550415039,44.89383316040039,44.90605163574219,12349.4267578125,11949.966796875,0.08000000566244125,0.08000000566244125,23.229846954345703,23.267440795898438,42.32772445678711,41.20633316040039,11036.3828125,9787.89453125,0.0,0.0,24.734941482543945,25.294754028320312,24.651004791259766,39.26312255859375,40.50741958618164,37.039669036865234,15353.1015625,17818.3125,13028.8115234375,0.019999999552965164,22.165245056152344,0.009999999776482582,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0
20240314135015,23.570205688476562,43.8056755065918,9060.037109375,23.69500732421875,45.579349517822266,10243.974609375,0.07000000029802322,23.27448272705078,42.62251663208008,9765.98828125,0.029999999329447746,23.690156936645508,23.715770721435547,44.032161712646484,43.2958869934082,9560.9189453125,9940.25,0.05000000074505806,0.05000000074505806,23.993637084960938,23.99776840209961,46.151084899902344,46.071746826171875,11124.1572265625,10231.75390625,0.08000000566244125,0.08000000566244125,23.14706039428711,23.126564025878906,43.74266052246094,42.687992095947266,10332.90234375,9294.1484375,0.0,0.0,24.523300170898438,25.093494415283203,24.5065975189209,40.39711380004883,41.739524841308594,38.32693099975586,13847.88671875,15696.5615234375,12333.1787109375,0.019999999552965164,0.03999999910593033,0.009999999776482582,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
20240314140015,23.31180191040039,45.19667434692383,8196.8203125,23.361181259155273,46.77875900268555,8655.5859375,0.07000000029802322,22.94574546813965,44.06705856323242,9149.6923828125,0.029999999329447746,23.371564865112305,23.443069458007812,45.356258392333984,44.583866119384766,8674.884765625,8856.568359375,0.05000000074505806,0.05000000074505806,23.595020294189453,23.577106475830078,47.51727294921875,47.20403289794922,9670.0126953125,8607.4267578125,0.08000000566244125,0.08000000566244125,22.86528778076172,22.8782901763916,44.91940689086914,44.10142135620117,9741.142578125,8809.021484375,0.0,0.0,24.05362319946289,24.541418075561523,24.0744686126709,41.97099685668945,43.247474670410156,40.09516906738281,12164.208984375,13170.1640625,11217.009765625,0.019999999552965164,0.03999999910593033,0.009999999776482582,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0
20240314141015,23.00420570373535,46.774658203125,6955.5673828125,23.079971313476562,48.10860061645508,6786.81640625,0.07000000029802322,22.64588737487793,45.63908004760742,8306.0546875,0.029999999329447746,23.094961166381836,23.107574462890625,46.94513702392578,46.172454833984375,7303.85986328125,7563.09716796875,0.05000000074505806,0.05000000074505806,23.2125186920166,23.220783233642578,49.09225082397461,48.645225524902344,7908.9228515625,6878.353515625,0.08000000566244125,0.08000000566244125,22.609447479248047,22.638113021850586,46.355201721191406,45.74648666381836,9044.76171875,7977.67626953125,0.0,0.0,23.656003952026367,24.055761337280273,23.680526733398438,43.68680191040039,45.0018310546875,42.0834846496582,10562.5966796875,10830.3203125,10089.44140625,0.019999999552965164,0.03999999910593033,0.009999999776482582,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0
20240314142015,22.75973892211914,47.84151840209961,6277.8212890625,22.924448013305664,49.02919387817383,6222.00732421875,0.07000000029802322,22.553258895874023,46.777591705322266,7468.4462890625,0.029999999329447746,22.88936424255371,22.917034149169922,47.854164123535156,46.964447021484375,6338.23193359375,6644.8369140625,0.05000000074505806,0.05000000074505806,22.991390228271484,23.022069931030273,49.94122314453125,49.54181671142578,6944.75,6082.29052734375,0.08000000566244125,0.08000000566244125,22.437335968017578,22.486806869506836,47.25325012207031,46.60417938232422,8372.59375,6778.87841796875,0.0,0.0,23.448383331298828,23.754390716552734,23.39466094970703,44.90262222290039,46.10519027709961,43.38407897949219,9614.759765625,9552.0966796875,9300.3447265625,0.019999999552965164,0.03999999910593033,0.009999999776482582,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0
20240314143015,22.566492080688477,48.01128387451172,6140.48681640625,22.815811157226562,49.17757034301758,6342.357421875,0.07000000029802322,22.479764938354492,47.10415267944336,7112.84814453125,0.029999999329447746,22.708057403564453,22.760726928710938,47.92982482910156,47.194541931152344,6067.57421875,6582.939453125,0.05000000074505806,0.05000000074505806,22.863832473754883,22.876689910888672,50.15869903564453,49.60277557373047,7051.251953125,5904.70263671875,0.08000000566244125,0.08000000566244125,22.281198501586914,22.364948272705078,47.433902740478516,46.679527282714844,8053.51708984375,6105.6064453125,0.0,0.0,23.21056365966797,23.43993377685547,23.104942321777344,45.66001510620117,46.68465042114258,44.14384078979492,8984.1240234375,8628.759765625,8650.9560546875,0.019999999552965164,0.03999999910593033,0.009999999776482582,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0
20240314144015,22.428476333618164,48.44248580932617,5817.6083984375,22.74928855895996,49.58811569213867,5796.951171875,0.07000000029802322,22.385284423828125,47.63884735107422,6540.197265625,0.029999999329447746,22.646568298339844,22.642240524291992,48.28038024902344,47.72333908081055,5478.64892578125,6214.83642578125,0.05000000074505806,0.05000000074505806,22.84294319152832,22.75221061706543,50.489295959472656,50.01534652709961,6554.1875,5142.76171875,0.08000000566244125,0.08000000566244125,22.20267105102539,22.29779052734375,47.9809455871582,47.26495361328125,7343.08154296875,5572.3173828125,0.0,0.0,23.040769577026367,23.24134635925293,22.953948974609375,46.45891189575195,47.333343505859375,45.02511215209961,8205.615234375,7589.7236328125,7987.47314453125,0.019999999552965164,0.03999999910593033,0.009999999776482582,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0
20240314145015,22.345844268798828,49.277530670166016,5135.33642578125,22.708372116088867,50.479759216308594,5287.24853515625,0.07000000029802322,22.357677459716797,48.582950592041016,5863.8349609375,0.029999999329447746,22.558774948120117,22.56932830810547,49.127098083496094,48.56812286376953,4851.08056640625,5681.3271484375,0.05000000074505806,0.05000000074505806,22.80539321899414,22.677968978881836,51.31625747680664,50.87188720703125,6030.84765625,4145.34423828125,0.08000000566244125,0.08000000566244125,22.149959564208984,22.236621856689453,48.945377349853516,48.20128631591797,6397.1455078125,4736.72998046875,0.0,0.0,22.985546112060547,23.207365036010742,22.923728942871094,47.326568603515625,48.21639633178711,45.8646240234375,7761.52490234375,7085.50048828125,7686.369140625,0.019999999552965164,0.03999999910593033,0.009999999776482582,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0
20240314150015,22.11469841003418,50.015968322753906,4782.71142578125,22.475351333618164,51.05863571166992,4446.61328125,0.07000000029802322,22.10210609436035,49.39254379272461,5178.65478515625,0.029999999329447746,22.30556869506836,22.36192512512207,49.8305549621582,49.26335144042969,4217.03857421875,4901.76220703125,0.05000000074505806,0.05000000074505806,22.57233428955078,22.381040573120117,52.04296112060547,51.481788635253906,5127.90478515625,3033.922607421875,0.08000000566244125,0.08000000566244125,21.899085998535156,22.067440032958984,49.482975006103516,48.89700698852539,5643.529296875,3998.146240234375,0.0,0.0,22.67974090576172,22.838787078857422,22.63249969482422,48.365577697753906,49.119163513183594,46.89685821533203,6856.828125,5795.3037109375,6849.03369140625,0.019999999552965164,0.03999999910593033,0.009999999776482582,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0
20240314151015,21.81448745727539,51.1594352722168,3445.520751953125,22.11832618713379,52.14011764526367,2509.4130859375,0.07000000029802322,21.790416717529297,50.56833267211914,4078.367919921875,0.029999999329447746,21.995100021362305,22.013023376464844,51.184207916259766,50.692893981933594,2937.995849609375,3355.71337890625,0.05000000074505806,0.05000000074505806,22.17433738708496,22.037433624267578,53.40126419067383,52.741451263427734,3333.674560546875,1316.6939697265625,0.08000000566244125,0.08000000566244125,21.64719009399414,21.80431365966797,50.64419937133789,50.2119140625,4815.56005859375,3128.926025390625,0.0,0.0,22.402137756347656,22.53185272216797,22.330745697021484,49.55517578125,50.26993942260742,48.05507278442383,6016.7763671875,4692.6845703125,6054.884765625,0.019999999552965164,0.03999999910593033,0.009999999776482582,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0
20240314152015,21.59649085998535,51.94761657714844,2478.267822265625,21.88911247253418,52.97629165649414,1677.91259765625,0.07000000029802322,21.675260543823242,51.436100006103516,3039.78759765625,0.029999999329447746,21.767864227294922,21.816200256347656,52.00785446166992,51.38907241821289,1977.2415771484375,2088.552978515625,0.05000000074505806,0.05000000074505806,21.9197998046875,21.83831787109375,54.17532730102539,53.54245376586914,2205.4638671875,504.0080261230469,0.08000000566244125,0.08000000566244125,21.479787826538086,21.60198211669922,51.39968490600586,50.916141510009766,4084.435546875,2102.100341796875,0.0,0.0,22.302017211914062,22.36357307434082,22.125591278076172,50.296470642089844,50.9428596496582,48.69708251953125,5613.1630859375,4316.41259765625,5569.9931640625,0.019999999552965164,0.03999999910593033,0.009999999776482582,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0
20240314153015,21.38014793395996,52.110755920410156,1645.4356689453125,21.650842666625977,53.265628814697266,1061.61669921875,0.07000000029802322,21.52912139892578,51.75153350830078,2320.775634765625,0.029999999329447746,21.49833869934082,21.59061622619629,52.234527587890625,51.666385650634766,1413.6768798828125,1404.9490966796875,0.05000000074505806,0.05000000074505806,21.67153549194336,21.627382278442383,54.490478515625,53.66468048095703,1666.718994140625,421.66998291015625,0.08000000566244125,0.08000000566244125,21.273401260375977,21.373992919921875,51.64616394042969,51.09495544433594,3586.99267578125,1462.57177734375,0.0,0.0,22.098373413085938,22.095327377319336,21.863176345825195,50.700355529785156,51.29450988769531,49.07255935668945,5157.537109375,3744.00634765625,5132.88623046875,0.019999999552965164,0.03999999910593033,0.009999999776482582,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0
20240314154015,21.21354103088379,52.732852935791016,527.171875,21.481176376342773,53.93203353881836,345.83001708984375,0.07000000029802322,21.36549949645996,52.395729064941406,1334.6773681640625,0.029999999329447746,21.376483917236328,21.407550811767578,52.83198165893555,52.310401916503906,429.4603271484375,375.3856201171875,0.05000000074505806,0.05000000074505806,21.52727508544922,21.442031860351562,54.98006820678711,54.22956085205078,441.3349609375,421.66998291015625,0.08000000566244125,0.08000000566244125,21.1435604095459,21.20805549621582,52.372283935546875,51.922607421875,2679.7431640625,914.5298461914062,0.0,0.0,21.95062255859375,21.924707412719727,21.73674774169922,51.28987121582031,51.88219451904297,49.785945892333984,4354.67041015625,2841.93701171875,4555.11962890625,0.019999999552965164,0.03999999910593033,0.009999999776482582,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0
20240314155015,21.103872299194336,53.87107467651367,262.0,21.365337371826172,55.141658782958984,345.83001708984375,0.07000000029802322,21.31745147705078,53.561744689941406,221.79092407226562,0.029999999329447746,21.247112274169922,21.27724266052246,53.979129791259766,53.31718826293945,264.4200134277344,280.75,0.05000000074505806,0.05000000074505806,21.3887996673584,21.313213348388672,56.00831604003906,55.29436111450195,370.0,421.66998291015625,0.08000000566244125,0.08000000566244125,21.05902099609375,21.075830459594727,53.61965560913086,53.191585540771484,1497.1368408203125,20.0,0.0,0.0,21.931148529052734,21.923938751220703,21.756267547607422,52.04366683959961,52.74016189575195,50.59257125854492,3798.029541015625,2259.74658203125,4351.37939453125,0.019999999552965164,0.03999999910593033,0.009999999776482582,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0
20240314160015,20.81096649169922,55.112979888916016,262.0,21.037872314453125,56.1711540222168,345.83001708984375,0.07000000029802322,21.02791976928711,54.75765609741211,210.0,0.029999999329447746,20.9259090423584,21.001266479492188,55.084228515625,54.30464172363281,264.4200134277344,280.75,0.05000000074505806,0.05000000074505806,21.03935432434082,20.93207359313965,57.04372024536133,56.214107513427734,370.0,421.66998291015625,0.08000000566244125,0.08000000566244125,20.773365020751953,20.8302001953125,54.56831741333008,54.367515563964844,430.15728759765625,20.0,0.0,0.0,21.65645980834961,21.574527740478516,21.501224517822266,53.10714340209961,53.688533782958984,51.761077880859375,2700.542236328125,788.3951416015625,3578.935546875,0.019999999552965164,0.03999999910593033,0.009999999776482582,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0.0
20240314161015,20.399459838867188,56.386199951171875,262.0,20.581459045410156,57.21807098388672,345.83001708984375,0.07000000029802322,20.57665252685547,55.98969650268555,210.0,0.029999999329447746,20.572649002075195,20.568567276000977,56.32561111450195,55.569881439208984,264.4200134277344,280.75,0.05000000074505806,0.05000000074505806,20.564598083496094,20.503450393676758,58.205142974853516,57.45717239379883,370.0,421.66998291015625,0.08000000566244125,0.08000000566244125,20.4251651763916,20.415971755981445,55.80855178833008,55.625587463378906,20.0,20.0,0.0,0.0,21.317705154418945,21.195287704467773,21.141895294189453,54.118751525878906,54.710758209228516,52.8491325378418,994.186767578125,188.75,2150.8125,0.019999999552965164,0.03999999910593033,0.009999999776482582,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0.0
