SeqNumber,Avg_Temperature(°C),Avg_Humidity(%),Avg_Sunlight(Lux),Avg_Power(mW),Avg_Diff_Temperature(°C),Avg_Diff_Humidity(%),Avg_Diff_Sunlight(Lux),Avg_Diff_Power(mW),Avg_Lag_1_Temperature(°C),Avg_Lag_2_Temperature(°C),Avg_Lag_3_Temperature(°C),Avg_Lag_4_Temperature(°C),Avg_Lag_1_Humidity(%),Avg_Lag_2_Humidity(%),Avg_Lag_3_Humidity(%),Avg_Lag_4_Humidity(%),Avg_Lag_1_Sunlight(Lux),Avg_Lag_2_Sunlight(Lux),Avg_Lag_3_Sunlight(Lux),Avg_Lag_4_Sunlight(Lux),Avg_Lag_1_Power(mW),Avg_Lag_2_Power(mW),Avg_Sin_Hour,Avg_Cos_Hour,Avg_Sin_Minute,Avg_Cos_Minute,Max_Temperature(°C),Max_Humidity(%),Max_Sunlight(Lux),Max_Power(mW),Max_Diff_WindSpeed(m/s),Max_Diff_Pressure(hpa),Max_Diff_Temperature(°C),Max_Diff_Humidity(%),Max_Diff_Sunlight(Lux),Max_Diff_Power(mW),Max_Lag_1_Temperature(°C),Max_Lag_2_Temperature(°C),Max_Lag_3_Temperature(°C),Max_Lag_4_Temperature(°C),Max_Lag_1_Humidity(%),Max_Lag_2_Humidity(%),Max_Lag_3_Humidity(%),Max_Lag_4_Humidity(%),Max_Lag_1_Sunlight(Lux),Max_Lag_2_Sunlight(Lux),Max_Lag_3_Sunlight(Lux),Max_Lag_4_Sunlight(Lux),Max_Lag_1_Power(mW),Max_Lag_2_Power(mW),Max_Sin_Hour,Max_Cos_Hour,Max_Sin_Minute,Max_Cos_Minute,Min_Temperature(°C),Min_Humidity(%),Min_Sunlight(Lux),Min_Power(mW),Min_Diff_Temperature(°C),Min_Diff_Humidity(%),Min_Diff_Sunlight(Lux),Min_Diff_Power(mW),Min_Lag_1_Temperature(°C),Min_Lag_2_Temperature(°C),Min_Lag_3_Temperature(°C),Min_Lag_4_Temperature(°C),Min_Lag_1_Humidity(%),Min_Lag_2_Humidity(%),Min_Lag_3_Humidity(%),Min_Lag_4_Humidity(%),Min_Lag_1_Sunlight(Lux),Min_Lag_2_Sunlight(Lux),Min_Lag_3_Sunlight(Lux),Min_Lag_4_Sunlight(Lux),Min_Lag_1_Power(mW),Min_Lag_2_Power(mW),Min_Sin_Hour,Min_Cos_Hour,Min_Sin_Minute,Min_Cos_Minute,Day_1,Day_2,Day_3,Day_4,Day_5,Day_6,Day_7,Day_8,Day_9,Day_10,Day_11,Day_12,Day_13,Day_14,Day_15,Day_16,Day_17,Day_18,Day_19,Day_20,Day_21,Day_22,Day_23,Day_24,Day_25,Day_26,Day_27,Day_28,Day_29,Day_30,Day_31,Hour_6,Hour_7,Hour_8,Hour_9,Hour_10,Hour_11,Hour_12,Hour_13,Hour_14,Hour_15,Hour_16,Hour_17,Minute_0,Minute_10,Minute_20,Minute_30,Minute_40,Minute_50
20240520105001,37.00185012817383,40.06671142578125,72579.5,1221.090087890625,0.2615850269794464,-0.2944245934486389,670.0744018554688,-15.385488510131836,37.80445861816406,37.45805358886719,36.32741165161133,36.9413948059082,40.33995819091797,36.93165969848633,38.690643310546875,38.59805679321289,72096.3828125,71258.296875,25.0,67278.171875,1242.9906005859375,1178.0753173828125,0.5805625319480896,-0.7284656763076782,-0.8700000047683716,0.4810127019882202,37.825782775878906,38.59419631958008,73105.09375,1271.3604736328125,0.17902137339115143,-0.2900000214576721,-0.04814436286687851,-3.0999999046325684,502.13409423828125,62.188941955566406,37.2397346496582,36.82146072387695,36.97332000732422,37.84896469116211,37.16048812866211,38.02693557739258,35.01780700683594,41.01513671875,65.83000183105469,69897.1953125,69361.1328125,68044.75,1359.0308837890625,0.0,0.6341784000396729,-0.7092547416687012,-0.8700000047683716,0.4601163864135742,36.793582916259766,37.145206451416016,72816.7890625,1165.262939453125,0.3615225553512573,-1.5022107362747192,1574.1572265625,-27.270458221435547,37.73326873779297,36.93273162841797,36.687103271484375,37.1158447265625,38.74517822265625,38.46465301513672,37.42338943481445,18.899999618530273,67655.375,68722.4140625,69082.4296875,67665.0859375,1118.5950927734375,1180.370361328125,0.5644394159317017,-0.717913031578064,-0.8700000047683716,0.5042941570281982,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
20240520110001,37.275203704833984,38.90575408935547,77552.5546875,1339.217529296875,0.22479507327079773,-0.28068113327026367,849.0387573242188,-6.376198768615723,37.869693756103516,37.684207916259766,36.637264251708984,37.381004333496094,39.33856964111328,36.53323745727539,37.44615936279297,38.19408416748047,76681.40625,76574.4921875,25.0,72249.2109375,1363.5692138671875,1291.56640625,0.3928516209125519,-0.8630813360214233,-0.13408499956130981,0.908921480178833,38.31889724731445,38.13575744628906,79535.8671875,1366.032470703125,0.23053914308547974,-0.2900000214576721,0.2219042181968689,-3.0999999046325684,-106.41267395019531,25.019149780273438,37.70893859863281,37.11592102050781,37.30070877075195,38.47106170654297,37.843875885009766,36.20189666748047,34.78980255126953,39.55775451660156,65.83000183105469,74382.0234375,72998.1953125,71564.703125,1452.400390625,0.0,0.4460388422012329,-0.8438353538513184,-0.08996789902448654,0.892564058303833,37.20771789550781,36.32024002075195,79561.34375,1306.1036376953125,0.4675827920436859,-0.011747252196073532,2694.90234375,-10.82038402557373,37.9695930480957,37.4208869934082,36.93307876586914,37.42444610595703,37.901268005371094,38.09410095214844,36.41615676879883,18.899999618530273,73630.2890625,74066.53125,74934.5703125,74068.84375,1254.2200927734375,1303.4217529296875,0.3719085156917572,-0.8560483455657959,-0.10085714608430862,0.9247183799743652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
20240520111001,38.4162483215332,37.83087158203125,82548.8828125,1440.1112060546875,0.270246684551239,-0.39809682965278625,823.5388793945312,-6.870795726776123,38.8596076965332,38.83945083618164,37.50308609008789,38.515872955322266,38.59366226196289,34.650001525878906,36.38715362548828,37.514957427978516,82911.1796875,83336.28125,25.0,78839.28125,1471.3172607421875,1393.39111328125,0.37372782826423645,-0.847826361656189,0.6808855533599854,0.4565998315811157,39.363643646240234,37.159767150878906,84288.640625,1432.4715576171875,0.4606490731239319,-0.2900000214576721,0.31899166107177734,-3.0999999046325684,-1230.477294921875,2.6074140071868896,38.50296401977539,38.19642639160156,38.268890380859375,39.54159164428711,37.654022216796875,36.56299591064453,33.982662200927734,39.22227096557617,65.83000183105469,78724.703125,77335.0546875,76334.6484375,1506.0821533203125,0.0,0.44229602813720703,-0.8218525648117065,0.7282156348228455,0.4530982971191406,37.89353942871094,36.02466583251953,84928.28125,1413.79931640625,0.5258420705795288,0.6035497188568115,3162.50341796875,29.157421112060547,39.12806701660156,38.53413772583008,37.95616912841797,38.60260772705078,37.0863037109375,37.17529296875,35.99811553955078,18.899999618530273,80532.4921875,80885.03125,82421.65625,82316.6015625,1373.890380859375,1432.9881591796875,0.33828166127204895,-0.8391281366348267,0.7086321115493774,0.471299409866333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
20240520112001,39.11915588378906,38.247257232666016,83496.703125,1469.73095703125,0.2524827718734741,-0.26879173517227173,618.0738525390625,-1.9557501077651978,39.72665786743164,39.44839096069336,38.018898010253906,39.41738510131836,38.78533172607422,33.847774505615234,36.655670166015625,37.86796951293945,83344.0703125,84625.3125,25.0,80116.453125,1508.359375,1431.35546875,0.36083075404167175,-0.8329015970230103,0.6878434419631958,-0.517080545425415,40.02314758300781,37.08789825439453,85168.328125,1453.4151611328125,0.5878516435623169,-0.2900000214576721,0.4293139576911926,-2.403738021850586,-610.0751342773438,42.483619689941406,39.540496826171875,39.42181396484375,39.04656982421875,40.50212478637695,36.9787483215332,37.21208953857422,34.56848907470703,39.03984832763672,65.83000183105469,80127.25,78103.328125,77767.1875,1554.6005859375,0.0,0.4263976812362671,-0.8047764897346497,0.7401279807090759,-0.5199576616287231,38.30878829956055,36.91476821899414,85711.4140625,1429.3333740234375,0.304097056388855,0.8357303738594055,1894.8216552734375,11.216605186462402,39.87562561035156,39.20284652709961,38.94329071044922,39.28352355957031,37.33913040161133,37.01179885864258,36.74320602416992,18.899999618530273,81952.7265625,82330.2265625,82920.671875,83394.7421875,1378.87060546875,1458.02978515625,0.3310393691062927,-0.824809193611145,0.7049635648727417,-0.5012593865394592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
20240520113001,39.655303955078125,38.658409118652344,85514.4140625,1516.3929443359375,0.3198361098766327,-0.26612091064453125,471.7496337890625,-2.894604444503784,40.310054779052734,39.83125686645508,38.567626953125,40.03084945678711,39.161216735839844,33.551448822021484,36.2896842956543,37.38157272338867,84530.2421875,86417.6953125,25.0,82352.40625,1553.10205078125,1485.941162109375,0.3833984136581421,-0.8308843374252319,-0.20037159323692322,-1.0,40.441097259521484,36.705360412597656,85953.0859375,1501.0159912109375,0.6670206189155579,-0.2900000214576721,0.31179437041282654,-3.0999999046325684,-703.7402954101562,56.537025451660156,40.17961502075195,40.31234359741211,39.724769592285156,41.02457046508789,34.5171012878418,36.88450241088867,34.57709503173828,38.125423431396484,65.83000183105469,81523.484375,79557.9375,79807.3828125,1615.1002197265625,0.0,0.44546711444854736,-0.8043192625045776,-0.13919374346733093,-1.0,38.91120910644531,37.32251739501953,87861.7109375,1467.8994140625,0.12846359610557556,1.2737821340560913,1659.60693359375,-2.6019437313079834,40.435874938964844,39.78376007080078,39.50881576538086,39.92911148071289,38.30464553833008,37.33687210083008,37.368473052978516,18.899999618530273,83741.2421875,83969.3984375,84568.3984375,85376.0546875,1420.118896484375,1516.98095703125,0.35785484313964844,-0.820703387260437,-0.18365247547626495,-1.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
20240520114001,40.091796875,39.1824836730957,87529.2734375,1571.26708984375,0.3799040913581848,-0.2879466414451599,562.943115234375,-5.142283916473389,40.99033737182617,40.345359802246094,39.01234436035156,40.61263656616211,39.81704330444336,33.64549255371094,36.90306091308594,37.194759368896484,86422.1328125,87889.6328125,25.0,84637.4765625,1617.4267578125,1539.1513671875,0.38030049204826355,-0.8445022702217102,-0.8700000047683716,-0.49860715866088867,40.891727447509766,36.11434555053711,88065.1484375,1583.934814453125,0.6203144788742065,-0.2900000214576721,0.13939830660820007,-3.0999999046325684,463.4919128417969,87.46377563476562,40.75885009765625,40.95966720581055,40.355377197265625,41.667762756347656,33.5212516784668,37.13681411743164,34.22868728637695,36.803409576416016,65.83000183105469,83808.34375,82443.84375,82662.0,1694.202880859375,0.0,0.4352996051311493,-0.8167354464530945,-0.8700000047683716,-0.5051665902137756,39.71607208251953,37.24532699584961,88940.921875,1508.86962890625,0.360003799200058,0.7014236450195312,214.53485107421875,-51.415916442871094,41.037696838378906,40.423397064208984,40.17964553833008,40.50149154663086,38.78946304321289,37.53272247314453,37.52496337890625,18.899999618530273,84612.96875,84568.59375,85587.71875,85803.359375,1456.64306640625,1565.1827392578125,0.3488350212574005,-0.8237528204917908,-0.8700000047683716,-0.46816486120224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
20240520115001,40.19804382324219,38.766448974609375,89075.3515625,1619.112060546875,0.3763871490955353,-0.29147249460220337,604.3285522460938,-4.055698871612549,41.154178619384766,40.39533615112305,39.22285842895508,40.78968811035156,39.53961944580078,34.15779113769531,36.7406005859375,37.45600509643555,87684.09375,89274.59375,25.0,85360.9375,1649.645751953125,1581.265625,0.37044239044189453,-0.8491365909576416,-0.8700000047683716,0.4465709924697876,40.91632080078125,35.301109313964844,89941.1796875,1659.6708984375,0.6791965961456299,-0.2900000214576721,-0.011824014596641064,-3.0999999046325684,2135.12255859375,138.74655151367188,40.73990249633789,41.04570007324219,40.37873458862305,41.991310119628906,33.442874908447266,37.49040603637695,33.75905990600586,36.56477355957031,65.83000183105469,85863.5234375,85240.015625,84040.515625,1778.8433837890625,0.0,0.4291490912437439,-0.8241164088249207,-0.8700000047683716,0.436568021774292,40.10385513305664,36.55818176269531,89227.7109375,1540.4725341796875,0.5716854333877563,-0.4851387143135071,-1480.0631103515625,-104.11236572265625,41.183082580566406,40.470008850097656,40.5250358581543,40.55017852783203,37.87990188598633,37.03059005737305,37.02074432373047,18.899999618530273,84157.6640625,84069.609375,85529.9453125,85219.828125,1463.3016357421875,1565.8555908203125,0.34616556763648987,-0.8228470087051392,-0.8700000047683716,0.4917263984680176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
20240520120001,40.24977493286133,38.188751220703125,88949.328125,1639.4901123046875,0.30152013897895813,-0.4340350329875946,1026.00830078125,7.89162540435791,40.832733154296875,40.059085845947266,39.078372955322266,40.991458892822266,38.42393112182617,34.388160705566406,36.01322937011719,38.48642349243164,87125.125,89209.59375,25.0,84548.84375,1663.5860595703125,1592.399658203125,0.17771600186824799,-0.9218676090240479,-0.131496399641037,0.877316951751709,40.8905029296875,35.26503372192383,91281.96875,1661.969970703125,0.6304402947425842,-0.2900000214576721,0.0868895873427391,-3.0999999046325684,1272.527099609375,125.70679473876953,40.89276885986328,40.81016159057617,40.36417007446289,42.20509719848633,35.245731353759766,36.07188415527344,34.049556732177734,35.14579772949219,65.83000183105469,84617.8359375,83328.6015625,82124.9296875,1764.2542724609375,0.0,0.23736253380775452,-0.8991931080818176,-0.09073568135499954,0.8631342649459839,40.211692810058594,36.35658264160156,90417.9921875,1585.2666015625,0.549157440662384,0.034314144402742386,-792.6402587890625,-92.50521850585938,40.8507080078125,40.50885772705078,40.266319274902344,40.6768798828125,37.32612991333008,37.25141906738281,36.76927185058594,18.899999618530273,84687.3984375,83960.890625,86167.7421875,86387.8515625,1505.2569580078125,1579.9268798828125,0.14735522866249084,-0.8994333148002625,-0.10393153876066208,0.9155880212783813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
20240520121001,40.339500427246094,37.45242691040039,91574.1484375,1707.7435302734375,0.2885757088661194,-0.5729974508285522,1173.1549072265625,-1.0353341102600098,40.855140686035156,40.561676025390625,39.23954772949219,41.140628814697266,37.28202438354492,33.0808219909668,35.47092819213867,37.64397048950195,90600.546875,93006.8125,25.0,88113.109375,1736.60400390625,1666.9713134765625,0.167396679520607,-0.9299850463867188,0.6446720361709595,0.45612168312072754,41.377708435058594,34.15855407714844,92867.4375,1687.501220703125,0.8127598762512207,-0.2900000214576721,0.2752988040447235,-3.0999999046325684,370.901611328125,122.63517761230469,40.660118103027344,40.97122573852539,40.51953125,42.36636734008789,35.699954986572266,36.85057830810547,33.96743392944336,35.59779739379883,65.83000183105469,87040.875,85204.28125,83507.09375,1780.439208984375,0.0,0.24768339097499847,-0.9059573411941528,0.685558557510376,0.4518594741821289,40.30665969848633,36.59811019897461,92917.9765625,1652.499267578125,0.6030530333518982,0.10568328201770782,13.50710391998291,-70.80775451660156,41.3763542175293,41.18500900268555,40.30686569213867,41.24842834472656,37.12900924682617,37.04697799682617,36.38488006591797,18.899999618530273,88232.8046875,87789.5859375,90580.90625,91247.1015625,1590.4364013671875,1662.806396484375,0.1346907764673233,-0.9150194525718689,0.6768119931221008,0.4922792911529541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
20240520122001,40.90279006958008,37.69366455078125,93384.3515625,1766.0260009765625,0.29673218727111816,-0.3770923614501953,743.6057739257812,-8.366405487060547,41.615135192871094,41.17326736450195,39.68421173095703,41.79378890991211,37.39192199707031,32.51142883300781,36.09759521484375,37.434898376464844,92302.859375,95350.4921875,25.0,90170.2578125,1807.8447265625,1742.267578125,0.12629564106464386,-0.9377425909042358,0.6790017485618591,-0.46649688482284546,42.03928756713867,33.796199798583984,94382.8046875,1738.4957275390625,0.8648126721382141,-0.2900000214576721,0.3831842541694641,-2.009831190109253,711.5902709960938,152.51434326171875,41.426719665527344,41.852928161621094,40.97890090942383,43.04621124267578,34.37832260131836,38.000282287597656,35.274253845214844,35.1328125,65.83000183105469,89504.015625,87285.78125,85260.84375,1864.1915283203125,0.0,0.213386669754982,-0.9099478721618652,0.7311511039733887,-0.47110307216644287,40.79597091674805,37.36784744262695,93540.921875,1679.745361328125,0.5320268273353577,-0.09329153597354889,-1566.354248046875,-102.2188949584961,41.9108772277832,41.8344841003418,41.20528030395508,41.81535720825195,37.23773956298828,36.86177062988281,37.17425537109375,18.899999618530273,89514.703125,89792.2578125,91627.3203125,92719.90625,1625.498046875,1696.660400390625,0.10926816612482071,-0.9254812002182007,0.7007372379302979,-0.42982393503189087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
20240520123001,41.512939453125,37.69514846801758,94142.421875,1802.194580078125,0.37074804306030273,-0.3188559412956238,486.03857421875,-15.983341217041016,42.40876770019531,41.64625549316406,40.291107177734375,42.35819625854492,37.66627883911133,32.327938079833984,35.41365432739258,36.06876754760742,92972.7265625,96049.140625,25.0,91348.6171875,1850.0323486328125,1789.5052490234375,0.10846030712127686,-0.9442225694656372,-0.13757972419261932,-1.0,42.55107879638672,33.16067886352539,94630.734375,1798.766845703125,0.8687412142753601,-0.2900000214576721,0.3153454065322876,-3.0999999046325684,914.0269775390625,166.4903564453125,42.04246139526367,42.76573181152344,41.7250862121582,43.538917541503906,31.315444946289062,37.29899978637695,35.3880615234375,34.14311981201172,65.83000183105469,90205.5703125,88260.5390625,86748.9140625,1932.619140625,0.0,0.20049065351486206,-0.9174069166183472,-0.07558349519968033,-1.0,41.44370651245117,37.17292785644531,93888.6171875,1698.6302490234375,0.44077154994010925,0.5092149376869202,-2142.33544921875,-129.51284790039062,42.60578155517578,42.39900588989258,41.90203857421875,42.45583724975586,37.99281311035156,36.668975830078125,37.380348205566406,18.899999618530273,89794.1328125,90167.9921875,91930.0859375,93325.03125,1651.8331298828125,1725.9417724609375,0.09733958542346954,-0.9313217401504517,-0.11159150302410126,-0.9763481020927429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
20240520124001,41.82378387451172,37.4458122253418,93394.75,1810.8111572265625,0.4367896616458893,-0.42135584354400635,512.0339965820312,-22.28540802001953,43.21413803100586,42.29283142089844,40.77135467529297,42.895606994628906,37.68952178955078,32.05546188354492,35.30863952636719,34.95618438720703,92712.3984375,94909.328125,25.0,91716.9609375,1880.2484130859375,1805.52685546875,0.08822982013225555,-0.9526301622390747,-0.8700000047683716,-0.5079978108406067,43.00647735595703,31.739168167114258,94965.71875,1859.19189453125,0.7728119492530823,-0.2900000214576721,0.1924065202474594,-3.0999999046325684,3344.547119140625,208.05264282226562,42.53292465209961,43.343894958496094,42.491416931152344,44.22970962524414,30.557703018188477,37.15632629394531,34.77544403076172,33.279170989990234,65.83000183105469,91085.09375,89478.6484375,88342.78125,1986.5811767578125,0.0,0.18311843276023865,-0.9209675192832947,-0.8700000047683716,-0.5187211632728577,42.06338882446289,35.93939208984375,91776.46875,1684.0523681640625,0.5920998454093933,0.030931102111935616,-4536.00146484375,-201.71002197265625,43.35574722290039,42.97697067260742,42.44071960449219,42.90730667114258,37.84260559082031,35.961021423339844,36.354190826416016,18.899999618530273,87550.4140625,87638.96875,90089.0234375,90844.1015625,1632.344482421875,1713.9208984375,0.07415571808815002,-0.9312730431556702,-0.8700000047683716,-0.4703945517539978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
20240520125001,41.661319732666016,37.39943313598633,90904.8203125,1792.2652587890625,0.3994956612586975,-0.4177444875240326,633.6656494140625,-18.128074645996094,43.28608322143555,42.28696060180664,40.852210998535156,42.93546676635742,37.61594009399414,32.48943328857422,35.42335891723633,35.30403137207031,90091.390625,92577.9140625,25.0,88884.9453125,1843.8902587890625,1776.8712158203125,0.0579184889793396,-0.9602677822113037,-0.8700000047683716,0.4320862293243408,42.64830017089844,31.98987579345703,93860.578125,1884.2371826171875,0.8335801959037781,-0.2900000214576721,0.14120590686798096,-3.0999999046325684,5952.9609375,289.0371398925781,42.345497131347656,43.2559700012207,42.48079299926758,44.429813385009766,31.714462280273438,38.36579895019531,35.05887985229492,34.0011100769043,65.83000183105469,90441.296875,89286.15625,87034.0234375,2015.7269287109375,0.0,0.15048827230930328,-0.9200952053070068,-0.8700000047683716,0.42095935344696045,42.17381286621094,35.343833923339844,87892.5703125,1624.9688720703125,0.6742912530899048,-1.0094579458236694,-7455.41162109375,-273.6468200683594,43.47291564941406,42.787574768066406,42.54799270629883,42.70390701293945,37.3058967590332,35.616939544677734,35.7668571472168,18.899999618530273,82374.0859375,82861.609375,85748.4375,85804.828125,1551.6065673828125,1633.7381591796875,0.05377998203039169,-0.9309260249137878,-0.8700000047683716,0.48603200912475586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
20240520130001,41.24322509765625,37.87441635131836,88580.328125,1778.2174072265625,0.2925286293029785,-0.6869524717330933,968.0577392578125,-3.7389562129974365,42.52798843383789,41.63797378540039,40.13804244995117,42.53433609008789,37.38221740722656,33.082374572753906,35.60541534423828,36.842098236083984,87258.1328125,89801.71875,25.0,85491.9609375,1815.4879150390625,1737.3955078125,-0.13777008652687073,-0.9821405410766602,-0.16050009429454803,0.8673782348632812,42.17756652832031,32.76872634887695,93826.1875,1870.54052734375,0.8132010698318481,-0.2900000214576721,0.21710510551929474,-3.0999999046325684,6437.21728515625,315.01519775390625,42.06638717651367,42.26927947998047,42.15752029418945,44.047271728515625,34.06315231323242,38.1527214050293,35.57154083251953,33.75407791137695,65.83000183105469,88353.046875,86330.390625,84127.5234375,1976.33544921875,0.0,-0.04151790961623192,-0.9425228834152222,-0.11718422919511795,0.8560143709182739,41.91956329345703,35.38505172729492,85639.2109375,1592.0931396484375,0.5124242305755615,-0.6321708559989929,-8673.7685546875,-302.5135498046875,42.68419647216797,42.43143081665039,41.77165985107422,42.36457443237305,37.445831298828125,36.514015197753906,36.03626251220703,18.899999618530273,78921.4609375,79549.3828125,83170.6640625,83017.6328125,1524.194091796875,1576.16845703125,-0.14920878410339355,-0.9590240716934204,-0.13899549841880798,0.9297095537185669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
20240520131001,41.40352249145508,37.240360260009766,85717.578125,1743.3089599609375,0.180073544383049,-0.6263175010681152,911.3180541992188,-13.794220924377441,42.21294403076172,41.83377456665039,40.12480926513672,42.596134185791016,35.46330261230469,32.251895904541016,34.29845428466797,35.80793762207031,85569.1796875,88817.6640625,25.0,84113.5859375,1779.336181640625,1704.9945068359375,-0.16674451529979706,-0.9332948923110962,0.6463544368743896,0.45808303356170654,42.665748596191406,31.33379364013672,92745.1953125,1863.4139404296875,0.9241804480552673,-0.2900000214576721,0.2958040237426758,-3.0999999046325684,6567.74609375,362.0349426269531,42.26115798950195,42.478271484375,42.47331619262695,43.82870864868164,35.09065628051758,38.885154724121094,35.364044189453125,34.85098648071289,65.83000183105469,87541.515625,86134.6953125,84479.7890625,1953.9912109375,0.0,-0.07889053970575333,-0.8902366757392883,0.6951321959495544,0.4626634120941162,41.78208541870117,35.66429138183594,80116.0078125,1513.9847412109375,0.4705471992492676,0.4399016499519348,-11139.265625,-352.81463623046875,42.80228805541992,42.55159378051758,41.75090408325195,42.6690788269043,36.76699447631836,36.29576110839844,35.936702728271484,18.899999618530273,75470.59375,75981.3125,79890.078125,80110.4375,1457.646240234375,1511.4539794921875,-0.1758783608675003,-0.9092228412628174,0.6739993095397949,0.5129868984222412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
20240520132001,41.843936920166016,37.38060760498047,82311.890625,1679.06884765625,0.197637140750885,-0.2860565781593323,674.709228515625,-15.736753463745117,42.47703170776367,42.160892486572266,40.33164978027344,42.739036560058594,35.021305084228516,32.36627960205078,35.150394439697266,35.088096618652344,82611.8828125,85772.171875,25.0,81471.6171875,1736.263916015625,1672.280517578125,-0.18746060132980347,-0.9032692909240723,0.6875507235527039,-0.45954400300979614,42.920921325683594,31.100374221801758,88779.3046875,1792.74755859375,0.9498651027679443,-0.2900000214576721,0.515995979309082,-3.0999999046325684,6634.90283203125,377.6358337402344,42.72842788696289,43.15972137451172,42.59232711791992,44.11307907104492,33.65448760986328,38.36037826538086,36.747493743896484,34.61643981933594,65.83000183105469,84466.59375,82630.8359375,82060.1875,1918.447021484375,0.0,-0.09116674214601517,-0.8640760183334351,0.7477907538414001,-0.46645599603652954,41.934513092041016,36.19297409057617,75961.6328125,1432.2657470703125,0.30343398451805115,0.29703325033187866,-11514.453125,-374.1185302734375,43.03997802734375,42.66183090209961,42.25271987915039,42.79731369018555,36.83699417114258,35.730655670166016,36.4506950378418,18.899999618530273,72474.7890625,73117.40625,76587.9140625,77202.1796875,1392.3568115234375,1443.6312255859375,-0.18627606332302094,-0.8817040920257568,0.7084458470344543,-0.4232601523399353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
