SeqNumber,Avg_Temperature(°C),Avg_Humidity(%),Avg_Sunlight(Lux),Max_Temperature(°C),Max_Humidity(%),Max_Sunlight(Lux),Max_Power(mW),Min_Temperature(°C),Min_Humidity(%),Min_Sunlight(Lux),Min_Power(mW),Avg_Lag_1_Temperature(°C),Avg_Lag_2_Temperature(°C),Avg_Lag_1_Humidity(%),Avg_Lag_2_Humidity(%),Avg_Lag_1_Sunlight(Lux),Avg_Lag_2_Sunlight(Lux),Avg_Lag_1_Power(mW),Avg_Lag_2_Power(mW),Max_Lag_1_Temperature(°C),Max_Lag_2_Temperature(°C),Max_Lag_1_Humidity(%),Max_Lag_2_Humidity(%),Max_Lag_1_Sunlight(Lux),Max_Lag_2_Sunlight(Lux),Max_Lag_1_Power(mW),Max_Lag_2_Power(mW),Min_Lag_1_Temperature(°C),Min_Lag_2_Temperature(°C),Min_Lag_1_Humidity(%),Min_Lag_2_Humidity(%),Min_Lag_1_Sunlight(Lux),Min_Lag_2_Sunlight(Lux),Min_Lag_1_Power(mW),Min_Lag_2_Power(mW),MA6_Temperature(°C),MA6_Max_Temperature(°C),MA6_Min_Temperature(°C),MA6_Humidity(%),MA6_Max_Humidity(%),MA6_Min_Humidity(%),MA6_Sunlight(Lux),MA6_Max_Sunlight(Lux),MA6_Min_Sunlight(Lux),MA6_Power(mW),MA6_Max_Power(mW),MA6_Min_Power(mW),Month_4,Month_5,Month_6,Month_7,Month_8,Month_9,Month_10,Day_1,Day_2,Day_3,Day_4,Day_5,Day_6,Day_7,Day_8,Day_9,Day_10,Day_11,Day_12,Day_13,Day_14,Day_15,Day_16,Day_17,Day_18,Day_19,Day_20,Day_21,Day_22,Day_23,Day_24,Day_25,Day_26,Day_27,Day_28,Day_29,Day_30,Day_31,Hour_7,Hour_8,Hour_9,Hour_10,Hour_11,Hour_12,Hour_13,Hour_14,Hour_15,Hour_16,Hour_17,Minute_0,Minute_10,Minute_20,Minute_30,Minute_40,Minute_50,Avg_Power(mW)
20240513113004,21.60999870300293,102.34883117675781,243.8300018310547,21.670000076293945,103.21257019042969,291.6700134277344,0.05000000074505806,21.549999237060547,100.9227066040039,197.5,0.029999999329447746,21.6200008392334,21.630001068115234,100.11805725097656,101.0854263305664,254.75,25.829999923706055,0.04000000283122063,0.0,21.670000076293945,21.670000076293945,102.44651794433594,102.35432434082031,306.6700134277344,28.329999923706055,0.05999999865889549,0.0,21.579999923706055,21.579999923706055,100.20696258544922,100.66573333740234,23.329999923706055,23.329999923706055,0.0,0.0,21.739999771118164,21.81999969482422,21.65999984741211,99.75070190429688,101.05868530273438,100.42765808105469,212.02000427246094,272.9200134277344,164.3100128173828,0.019999999552965164,0.04000000283122063,0.009999999776482582,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.0
20240513114004,21.60999870300293,101.40406799316406,243.8300018310547,21.670000076293945,102.24391174316406,291.6700134277344,0.05000000074505806,21.549999237060547,99.78327178955078,197.5,0.029999999329447746,21.6200008392334,21.630001068115234,98.98529052734375,99.98025512695312,254.75,25.829999923706055,0.04000000283122063,0.0,21.670000076293945,21.670000076293945,101.35904693603516,101.53105926513672,306.6700134277344,28.329999923706055,0.05999999865889549,0.0,21.579999923706055,21.579999923706055,99.11830139160156,99.70664978027344,23.329999923706055,23.329999923706055,0.0,0.0,21.739999771118164,21.81999969482422,21.65999984741211,99.27838134765625,100.38090515136719,99.85587310791016,212.02000427246094,272.9200134277344,164.3100128173828,0.019999999552965164,0.04000000283122063,0.009999999776482582,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.0
20240513115004,21.60999870300293,100.59805297851562,243.8300018310547,21.670000076293945,101.29842376708984,291.6700134277344,0.05000000074505806,21.549999237060547,98.6959457397461,197.5,0.029999999329447746,21.6200008392334,21.630001068115234,97.99769592285156,98.83079528808594,254.75,25.829999923706055,0.04000000283122063,0.0,21.670000076293945,21.670000076293945,100.27529907226562,100.66644287109375,306.6700134277344,28.329999923706055,0.05999999865889549,0.0,21.579999923706055,21.579999923706055,98.12096405029297,98.94954681396484,23.329999923706055,23.329999923706055,0.0,0.0,21.739999771118164,21.81999969482422,21.65999984741211,98.15601348876953,99.19400024414062,98.68526458740234,212.02000427246094,272.9200134277344,164.3100128173828,0.019999999552965164,0.04000000283122063,0.009999999776482582,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0.0
20240513120004,21.60999870300293,99.27173614501953,243.8300018310547,21.670000076293945,99.77950286865234,291.6700134277344,0.05000000074505806,21.549999237060547,97.32102966308594,197.5,0.029999999329447746,21.6200008392334,21.630001068115234,96.6377944946289,97.34121704101562,254.75,25.829999923706055,0.04000000283122063,0.0,21.670000076293945,21.670000076293945,98.95372772216797,99.52079772949219,306.6700134277344,28.329999923706055,0.05999999865889549,0.0,21.579999923706055,21.579999923706055,96.98450469970703,97.7070541381836,23.329999923706055,23.329999923706055,0.0,0.0,21.739999771118164,21.81999969482422,21.65999984741211,97.3751449584961,98.26191711425781,97.73983764648438,212.02000427246094,272.9200134277344,164.3100128173828,0.019999999552965164,0.04000000283122063,0.009999999776482582,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0.0
20240513121004,21.60999870300293,98.0327377319336,243.8300018310547,21.670000076293945,98.63601684570312,359.8353576660156,0.05000000074505806,21.549999237060547,96.00486755371094,197.5,0.029999999329447746,21.6200008392334,21.630001068115234,95.57293701171875,96.5436019897461,254.75,25.829999923706055,0.04000000283122063,0.0,21.670000076293945,21.670000076293945,98.05592346191406,98.64077758789062,306.6700134277344,28.329999923706055,0.05999999865889549,0.0,21.579999923706055,21.579999923706055,95.81138610839844,96.52394104003906,23.329999923706055,23.329999923706055,0.0,0.0,21.739999771118164,21.81999969482422,21.65999984741211,97.44163513183594,98.21031951904297,97.45849609375,212.02000427246094,272.9200134277344,164.3100128173828,0.019999999552965164,0.04000000283122063,0.009999999776482582,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.0
20240513122004,21.60999870300293,97.94223022460938,243.8300018310547,21.670000076293945,98.7521743774414,291.6700134277344,0.05000000074505806,21.549999237060547,96.03256225585938,197.5,0.029999999329447746,21.6200008392334,21.630001068115234,95.87499237060547,96.9044189453125,254.75,25.829999923706055,0.04000000283122063,0.0,21.670000076293945,21.670000076293945,98.16069793701172,98.52810668945312,306.6700134277344,28.329999923706055,0.05999999865889549,0.0,21.579999923706055,21.579999923706055,95.75846862792969,96.72660827636719,23.329999923706055,23.329999923706055,0.0,0.0,21.739999771118164,21.81999969482422,21.65999984741211,96.93032836914062,97.94606018066406,97.06218719482422,212.02000427246094,272.9200134277344,164.3100128173828,0.019999999552965164,0.04000000283122063,0.009999999776482582,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0.0
20240513123004,21.60999870300293,97.47905731201172,243.8300018310547,21.670000076293945,98.29574584960938,291.6700134277344,0.05000000074505806,21.549999237060547,95.6902847290039,197.5,0.029999999329447746,21.6200008392334,21.630001068115234,95.63156127929688,96.9275131225586,254.75,25.829999923706055,0.04000000283122063,0.0,21.670000076293945,21.670000076293945,97.8934097290039,98.11119842529297,306.6700134277344,28.329999923706055,0.05999999865889549,0.0,21.579999923706055,21.579999923706055,95.49176788330078,96.28545379638672,23.329999923706055,23.329999923706055,0.0,0.0,21.739999771118164,21.81999969482422,21.65999984741211,96.6593246459961,97.64616394042969,96.32064056396484,212.02000427246094,272.9200134277344,164.3100128173828,0.019999999552965164,0.04000000283122063,0.009999999776482582,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.0
20240513124004,21.60999870300293,96.51245880126953,243.8300018310547,21.670000076293945,97.25638580322266,291.6700134277344,0.05000000074505806,21.549999237060547,94.68214416503906,197.5,0.029999999329447746,21.6200008392334,21.630001068115234,94.69120025634766,96.08794403076172,254.75,25.829999923706055,0.04000000283122063,0.0,21.670000076293945,21.670000076293945,96.98241424560547,97.15782928466797,306.6700134277344,28.329999923706055,0.05999999865889549,0.0,21.579999923706055,21.579999923706055,94.51807403564453,95.32767486572266,23.329999923706055,23.329999923706055,0.0,0.0,21.739999771118164,21.81999969482422,21.65999984741211,96.03154754638672,96.97296905517578,95.45468139648438,212.02000427246094,272.9200134277344,164.3100128173828,0.019999999552965164,0.04000000283122063,0.009999999776482582,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.0
20240513125004,21.60999870300293,95.83421325683594,243.8300018310547,21.670000076293945,96.38712310791016,291.6700134277344,0.05000000074505806,21.549999237060547,93.84773254394531,197.5,0.029999999329447746,21.6200008392334,21.630001068115234,93.9605941772461,95.33565521240234,254.75,25.829999923706055,0.04000000283122063,0.0,21.670000076293945,21.670000076293945,96.1773910522461,96.33033752441406,306.6700134277344,28.329999923706055,0.05999999865889549,0.0,21.579999923706055,21.579999923706055,93.74711608886719,94.66227722167969,23.329999923706055,23.329999923706055,0.0,0.0,21.739999771118164,21.81999969482422,21.65999984741211,94.95343780517578,95.89834594726562,94.25099182128906,212.02000427246094,272.9200134277344,164.3100128173828,0.019999999552965164,0.04000000283122063,0.009999999776482582,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.0
20240513130004,21.60999870300293,94.73535919189453,243.8300018310547,21.670000076293945,95.08642578125,291.6700134277344,0.05000000074505806,21.549999237060547,92.82650756835938,197.5,0.029999999329447746,21.6200008392334,21.630001068115234,92.96243286132812,94.3179702758789,254.75,25.829999923706055,0.04000000283122063,0.0,21.670000076293945,21.670000076293945,95.22183990478516,95.31729125976562,306.6700134277344,28.329999923706055,0.05999999865889549,0.0,21.579999923706055,21.579999923706055,92.91450500488281,93.69085693359375,23.329999923706055,23.329999923706055,0.0,0.0,21.739999771118164,21.81999969482422,21.65999984741211,94.28832244873047,95.12215423583984,93.39166259765625,212.02000427246094,272.9200134277344,164.3100128173828,0.019999999552965164,0.04000000283122063,0.009999999776482582,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.0
20240513131004,21.60999870300293,94.5340347290039,243.8300018310547,21.670000076293945,94.7985610961914,291.6700134277344,0.05000000074505806,21.549999237060547,92.68330383300781,197.5,0.029999999329447746,21.6200008392334,21.630001068115234,92.5484848022461,94.16416931152344,377.5196228027344,25.829999923706055,0.04000000283122063,0.0,21.670000076293945,21.670000076293945,95.0885009765625,95.07421875,306.6700134277344,28.329999923706055,0.05999999865889549,0.0,21.579999923706055,21.579999923706055,92.89498138427734,93.49574279785156,23.329999923706055,23.329999923706055,0.0,0.0,21.739999771118164,21.81999969482422,21.65999984741211,94.5531005859375,95.3556900024414,93.63984680175781,212.02000427246094,272.9200134277344,164.3100128173828,0.019999999552965164,0.04000000283122063,0.009999999776482582,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.0
20240513132004,21.60999870300293,95.20854949951172,243.8300018310547,21.670000076293945,95.40693664550781,291.6700134277344,0.05000000074505806,21.549999237060547,93.38219451904297,197.5,0.029999999329447746,21.6200008392334,21.630001068115234,93.10208892822266,94.72073364257812,254.75,25.829999923706055,0.04000000283122063,0.0,21.670000076293945,21.670000076293945,95.5571060180664,95.39922332763672,306.6700134277344,28.329999923706055,0.05999999865889549,0.0,21.579999923706055,21.579999923706055,93.47704315185547,94.16039276123047,23.329999923706055,23.329999923706055,0.0,0.0,21.739999771118164,21.81999969482422,21.65999984741211,93.91095733642578,94.94950103759766,93.43577575683594,212.02000427246094,272.9200134277344,164.3100128173828,0.019999999552965164,0.04000000283122063,0.009999999776482582,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.0
20240513133004,21.60999870300293,95.71178436279297,243.8300018310547,21.670000076293945,95.7419662475586,291.6700134277344,0.05000000074505806,21.549999237060547,93.9178466796875,197.5,0.029999999329447746,21.6200008392334,21.630001068115234,93.41101837158203,95.17548370361328,254.75,25.829999923706055,0.04000000283122063,0.0,21.670000076293945,21.670000076293945,95.87266540527344,95.72261810302734,306.6700134277344,28.329999923706055,0.05999999865889549,0.0,21.579999923706055,21.579999923706055,93.95645904541016,94.39410400390625,23.329999923706055,23.329999923706055,0.0,0.0,21.739999771118164,21.81999969482422,21.65999984741211,93.7788314819336,94.70330047607422,93.04801177978516,212.02000427246094,272.9200134277344,164.3100128173828,0.019999999552965164,0.04000000283122063,0.009999999776482582,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.0
20240513134004,21.60999870300293,95.93295288085938,243.8300018310547,21.670000076293945,95.80061340332031,291.6700134277344,0.05000000074505806,21.549999237060547,94.03052520751953,197.5,0.029999999329447746,21.6200008392334,21.630001068115234,93.3466796875,95.12300872802734,254.75,25.829999923706055,0.04000000283122063,0.0,21.670000076293945,21.670000076293945,95.82304382324219,95.8052978515625,306.6700134277344,28.329999923706055,0.05999999865889549,0.0,21.579999923706055,21.579999923706055,93.90507507324219,94.38597106933594,23.329999923706055,23.329999923706055,0.0,0.0,21.739999771118164,21.81999969482422,21.65999984741211,93.58806610107422,94.40567779541016,92.8182601928711,212.02000427246094,272.9200134277344,164.3100128173828,0.019999999552965164,0.04000000283122063,0.009999999776482582,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0.0
20240513135004,21.60999870300293,96.49099731445312,243.8300018310547,21.670000076293945,96.09226989746094,291.6700134277344,0.05000000074505806,21.549999237060547,94.37852478027344,197.5,0.029999999329447746,21.6200008392334,21.630001068115234,93.61233520507812,95.24724578857422,254.75,25.829999923706055,0.04000000283122063,0.0,21.670000076293945,21.670000076293945,95.96280670166016,96.0918960571289,306.6700134277344,28.329999923706055,0.05999999865889549,0.0,21.579999923706055,21.579999923706055,94.07937622070312,94.79396057128906,23.329999923706055,23.329999923706055,0.0,0.0,21.739999771118164,21.81999969482422,21.65999984741211,93.03357696533203,93.83722686767578,92.32405853271484,212.02000427246094,272.9200134277344,164.3100128173828,0.019999999552965164,0.04000000283122063,0.009999999776482582,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.0
20240513140004,21.60999870300293,96.69462585449219,243.8300018310547,21.670000076293945,96.00515747070312,291.6700134277344,0.05000000074505806,21.549999237060547,94.64338684082031,197.5,0.029999999329447746,21.6200008392334,21.630001068115234,93.73255157470703,95.2601089477539,254.75,25.829999923706055,0.04000000283122063,0.0,21.670000076293945,21.670000076293945,96.0506362915039,96.31512451171875,306.6700134277344,28.329999923706055,0.05999999865889549,0.0,21.579999923706055,21.579999923706055,94.32215118408203,94.99922943115234,23.329999923706055,23.329999923706055,0.0,0.0,21.739999771118164,21.81999969482422,21.65999984741211,93.08132934570312,93.75605010986328,92.23477172851562,212.02000427246094,272.9200134277344,164.3100128173828,0.019999999552965164,0.04000000283122063,0.009999999776482582,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0.0
20240513141004,21.60999870300293,96.24169921875,243.8300018310547,21.670000076293945,95.55652618408203,291.6700134277344,0.05000000074505806,21.549999237060547,94.45455169677734,197.5,0.029999999329447746,21.6200008392334,21.630001068115234,93.42819213867188,95.05786895751953,254.75,25.829999923706055,0.04000000283122063,0.0,21.670000076293945,21.670000076293945,95.88763427734375,96.04417419433594,306.6700134277344,28.329999923706055,0.05999999865889549,0.0,21.579999923706055,21.579999923706055,94.07219696044922,94.55097961425781,23.329999923706055,23.329999923706055,0.0,0.0,21.739999771118164,21.81999969482422,21.65999984741211,93.78084564208984,94.44756317138672,92.92760467529297,212.02000427246094,272.9200134277344,164.3100128173828,0.019999999552965164,0.04000000283122063,0.009999999776482582,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0.0
20240513142004,21.60999870300293,96.52466583251953,243.8300018310547,21.670000076293945,95.9148941040039,291.6700134277344,0.05000000074505806,21.549999237060547,94.98255157470703,197.5,0.029999999329447746,21.6200008392334,21.630001068115234,93.98359680175781,95.4366455078125,254.75,25.829999923706055,0.04000000283122063,0.0,21.670000076293945,21.670000076293945,96.23617553710938,96.06035614013672,306.6700134277344,28.329999923706055,0.05999999865889549,0.0,21.579999923706055,21.579999923706055,94.44279479980469,94.90629577636719,23.329999923706055,23.329999923706055,0.0,0.0,21.739999771118164,21.81999969482422,21.65999984741211,93.47433471679688,94.44894409179688,93.10485076904297,212.02000427246094,272.9200134277344,164.3100128173828,0.019999999552965164,0.04000000283122063,0.009999999776482582,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.0
20240513143004,21.60999870300293,96.86030578613281,243.8300018310547,21.670000076293945,96.23252868652344,291.6700134277344,0.05000000074505806,21.549999237060547,95.46019744873047,197.5,0.029999999329447746,21.6200008392334,21.630001068115234,94.42254638671875,95.8792495727539,254.75,25.829999923706055,0.04000000283122063,0.0,21.670000076293945,21.670000076293945,96.60845947265625,96.24146270751953,306.6700134277344,28.329999923706055,0.05999999865889549,0.0,21.579999923706055,21.579999923706055,94.97547912597656,95.0810775756836,23.329999923706055,23.329999923706055,0.0,0.0,21.739999771118164,21.81999969482422,21.65999984741211,93.63704681396484,94.59880065917969,93.13115692138672,212.02000427246094,272.9200134277344,164.3100128173828,0.019999999552965164,0.04000000283122063,0.009999999776482582,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.0
20240513144004,21.60999870300293,96.9029541015625,243.8300018310547,21.670000076293945,96.24344635009766,291.6700134277344,0.05000000074505806,21.549999237060547,95.40231323242188,197.5,0.029999999329447746,21.6200008392334,21.630001068115234,94.38013458251953,95.7071533203125,254.75,25.829999923706055,0.04000000283122063,0.0,21.670000076293945,21.670000076293945,96.54405975341797,96.11628723144531,306.6700134277344,28.329999923706055,0.05999999865889549,0.0,21.579999923706055,21.579999923706055,94.93443298339844,95.00891876220703,23.329999923706055,23.329999923706055,0.0,0.0,21.739999771118164,21.81999969482422,21.65999984741211,93.70115661621094,94.59862518310547,93.27837371826172,212.02000427246094,272.9200134277344,164.3100128173828,0.019999999552965164,0.04000000283122063,0.009999999776482582,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0.0
20240513145004,21.60999870300293,96.90682983398438,243.8300018310547,21.670000076293945,96.14647674560547,291.6700134277344,0.05000000074505806,21.549999237060547,95.16632080078125,197.5,0.029999999329447746,21.6200008392334,21.630001068115234,94.29867553710938,95.3786849975586,254.75,25.829999923706055,0.04000000283122063,0.0,21.670000076293945,21.670000076293945,96.30594635009766,95.8843002319336,306.6700134277344,28.329999923706055,0.05999999865889549,0.0,21.579999923706055,21.579999923706055,94.78473663330078,94.98854064941406,23.329999923706055,23.329999923706055,0.0,0.0,21.739999771118164,21.81999969482422,21.65999984741211,93.14421081542969,94.03365325927734,92.82319641113281,212.02000427246094,272.9200134277344,164.3100128173828,0.019999999552965164,0.04000000283122063,0.009999999776482582,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.0
20240513150004,21.60999870300293,96.7585220336914,243.8300018310547,21.670000076293945,95.82061767578125,291.6700134277344,0.05000000074505806,21.549999237060547,95.00227355957031,197.5,0.029999999329447746,21.6200008392334,21.630001068115234,94.15863800048828,95.0177001953125,254.75,25.829999923706055,0.04000000283122063,0.0,21.670000076293945,21.670000076293945,96.14173126220703,95.7320327758789,306.6700134277344,28.329999923706055,0.05999999865889549,0.0,21.579999923706055,21.579999923706055,94.80989074707031,94.94428253173828,23.329999923706055,23.329999923706055,0.0,0.0,21.739999771118164,21.81999969482422,21.65999984741211,93.17045593261719,93.9690933227539,92.8333969116211,212.02000427246094,272.9200134277344,164.3100128173828,0.019999999552965164,0.04000000283122063,0.009999999776482582,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0.0
20240513151004,21.60999870300293,96.44927215576172,243.8300018310547,21.670000076293945,95.55294799804688,291.6700134277344,0.05000000074505806,21.549999237060547,94.57195281982422,197.5,0.029999999329447746,21.6200008392334,21.630001068115234,93.70950317382812,94.73505401611328,254.75,25.829999923706055,0.04000000283122063,0.0,21.670000076293945,21.670000076293945,95.90288543701172,95.50494384765625,306.6700134277344,28.329999923706055,0.05999999865889549,0.0,21.579999923706055,21.579999923706055,94.6475601196289,94.62255096435547,23.329999923706055,23.329999923706055,0.0,0.0,21.739999771118164,21.81999969482422,21.65999984741211,93.87709045410156,94.54315185546875,93.36783599853516,212.02000427246094,272.9200134277344,164.3100128173828,0.019999999552965164,0.04000000283122063,0.009999999776482582,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0.0
20240513152004,21.60999870300293,96.9202651977539,243.8300018310547,21.670000076293945,96.10317993164062,291.6700134277344,0.05000000074505806,21.549999237060547,95.0149154663086,197.5,0.029999999329447746,21.6200008392334,21.630001068115234,94.20082092285156,95.13970947265625,254.75,25.829999923706055,0.04000000283122063,0.0,21.670000076293945,21.670000076293945,96.22479248046875,95.67374420166016,306.6700134277344,28.329999923706055,0.05999999865889549,0.0,21.579999923706055,21.579999923706055,95.07144165039062,95.0835189819336,23.329999923706055,23.329999923706055,0.0,0.0,21.739999771118164,21.81999969482422,21.65999984741211,93.46406555175781,94.37295532226562,93.24764251708984,212.02000427246094,272.9200134277344,164.3100128173828,0.019999999552965164,0.04000000283122063,0.009999999776482582,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.0
20240513153004,21.60999870300293,97.23037719726562,243.8300018310547,21.670000076293945,96.35309600830078,291.6700134277344,0.05000000074505806,21.549999237060547,95.32181549072266,197.5,0.029999999329447746,21.6200008392334,21.630001068115234,94.40323638916016,95.41934204101562,254.75,25.829999923706055,0.04000000283122063,0.0,21.670000076293945,21.670000076293945,96.3814468383789,95.80970001220703,306.6700134277344,28.329999923706055,0.05999999865889549,0.0,21.579999923706055,21.579999923706055,95.4271240234375,95.14063262939453,23.329999923706055,23.329999923706055,0.0,0.0,21.739999771118164,21.81999969482422,21.65999984741211,93.2636489868164,94.16947937011719,92.78839111328125,212.02000427246094,272.9200134277344,164.3100128173828,0.019999999552965164,0.04000000283122063,0.009999999776482582,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.0
20240513154004,21.60999870300293,97.28602600097656,243.8300018310547,21.670000076293945,96.33243560791016,291.6700134277344,0.05000000074505806,21.549999237060547,95.21488189697266,197.5,0.029999999329447746,21.6200008392334,21.630001068115234,94.18572235107422,95.15574645996094,254.75,25.829999923706055,0.04000000283122063,0.0,21.670000076293945,21.670000076293945,96.20467376708984,95.64911651611328,306.6700134277344,28.329999923706055,0.05999999865889549,0.0,21.579999923706055,21.579999923706055,95.27527618408203,94.93122100830078,23.329999923706055,23.329999923706055,0.0,0.0,21.739999771118164,21.81999969482422,21.65999984741211,92.93708038330078,93.84927368164062,92.44546508789062,212.02000427246094,272.9200134277344,164.3100128173828,0.019999999552965164,0.04000000283122063,0.009999999776482582,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0.0
20240513155004,21.60999870300293,97.22106170654297,243.8300018310547,21.670000076293945,96.07247924804688,291.6700134277344,0.05000000074505806,21.549999237060547,94.92316436767578,197.5,0.029999999329447746,21.6200008392334,21.630001068115234,93.90227508544922,94.61407470703125,254.75,25.829999923706055,0.04000000283122063,0.0,21.670000076293945,21.670000076293945,95.7433853149414,95.25526428222656,306.6700134277344,28.329999923706055,0.05999999865889549,0.0,21.579999923706055,21.579999923706055,94.8884048461914,94.66553497314453,23.329999923706055,23.329999923706055,0.0,0.0,21.739999771118164,21.81999969482422,21.65999984741211,91.93547821044922,92.86761474609375,91.44857025146484,212.02000427246094,272.9200134277344,164.3100128173828,0.019999999552965164,0.04000000283122063,0.009999999776482582,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0.0
