SeqNumber,Avg_Temperature(°C),Avg_Humidity(%),Avg_Sunlight(Lux),Avg_Power(mW),Avg_Diff_Temperature(°C),Avg_Diff_Humidity(%),Avg_Diff_Sunlight(Lux),Avg_Diff_Power(mW),Avg_Lag_1_Temperature(°C),Avg_Lag_2_Temperature(°C),Avg_Lag_3_Temperature(°C),Avg_Lag_4_Temperature(°C),Avg_Lag_1_Humidity(%),Avg_Lag_2_Humidity(%),Avg_Lag_3_Humidity(%),Avg_Lag_4_Humidity(%),Avg_Lag_1_Sunlight(Lux),Avg_Lag_2_Sunlight(Lux),Avg_Lag_3_Sunlight(Lux),Avg_Lag_4_Sunlight(Lux),Avg_Lag_1_Power(mW),Avg_Lag_2_Power(mW),Avg_Lag_3_Power(mW),Avg_Lag_4_Power(mW),Avg_Sin_Hour,Avg_Cos_Hour,Avg_Sin_Minute,Avg_Cos_Minute,Max_Temperature(°C),Max_Humidity(%),Max_Sunlight(Lux),Max_Power(mW),Max_Diff_WindSpeed(m/s),Max_Diff_Pressure(hpa),Max_Diff_Temperature(°C),Max_Diff_Humidity(%),Max_Diff_Sunlight(Lux),Max_Diff_Power(mW),Max_Lag_1_Temperature(°C),Max_Lag_2_Temperature(°C),Max_Lag_3_Temperature(°C),Max_Lag_4_Temperature(°C),Max_Lag_1_Humidity(%),Max_Lag_2_Humidity(%),Max_Lag_3_Humidity(%),Max_Lag_4_Humidity(%),Max_Lag_1_Sunlight(Lux),Max_Lag_2_Sunlight(Lux),Max_Lag_3_Sunlight(Lux),Max_Lag_4_Sunlight(Lux),Max_Lag_1_Power(mW),Max_Lag_2_Power(mW),Max_Lag_3_Power(mW),Max_Lag_4_Power(mW),Max_Sin_Hour,Max_Cos_Hour,Max_Sin_Minute,Max_Cos_Minute,Min_Temperature(°C),Min_Humidity(%),Min_Sunlight(Lux),Min_Power(mW),Min_Diff_Temperature(°C),Min_Diff_Humidity(%),Min_Diff_Sunlight(Lux),Min_Diff_Power(mW),Min_Lag_1_Temperature(°C),Min_Lag_2_Temperature(°C),Min_Lag_3_Temperature(°C),Min_Lag_4_Temperature(°C),Min_Lag_1_Humidity(%),Min_Lag_2_Humidity(%),Min_Lag_3_Humidity(%),Min_Lag_4_Humidity(%),Min_Lag_1_Sunlight(Lux),Min_Lag_2_Sunlight(Lux),Min_Lag_3_Sunlight(Lux),Min_Lag_4_Sunlight(Lux),Min_Lag_1_Power(mW),Min_Lag_2_Power(mW),Min_Lag_3_Power(mW),Min_Lag_4_Power(mW),Min_Sin_Hour,Min_Cos_Hour,Min_Sin_Minute,Min_Cos_Minute,Month_4,Month_5,Month_6,Month_7,Month_8,Month_9,Month_10,Month_11,Day_1,Day_2,Day_3,Day_4,Day_5,Day_6,Day_7,Day_8,Day_9,Day_10,Day_11,Day_12,Day_13,Day_14,Day_15,Day_16,Day_17,Day_18,Day_19,Day_20,Day_21,Day_22,Day_23,Day_24,Day_25,Day_26,Day_27,Day_28,Day_29,Day_30,Day_31,Hour_6,Hour_7,Hour_8,Hour_9,Hour_10,Hour_11,Hour_12,Hour_13,Hour_14,Hour_15,Hour_16,Hour_17,Minute_0,Minute_10,Minute_20,Minute_30,Minute_40,Minute_50
20240615161005,32.880279541015625,60.13444519042969,11336.712890625,71.05975062004819,-0.02998114563524723,-0.2868279814720154,-310.7113342285156,-4.216616153717041,32.93842697143555,32.955039978027344,32.889530181884766,32.944095611572266,60.483154296875,60.99150085449219,60.495201110839844,60.49098205566406,12277.744140625,12106.431640625,12367.9453125,12982.806640625,74.11724090576172,66.54052734375,67.67792510986328,66.04158782958984,-0.7117751836776733,-0.48734039068222046,0.7341604828834534,0.4424617290496826,33.03387451171875,61.59309387207031,14768.56640625,83.69819641113281,1.2519338130950928,0.060717981308698654,0.1255188286304474,0.37218984961509705,2238.2119140625,21.028350830078125,33.44266891479492,33.10527038574219,33.305477142333984,33.451683044433594,61.48139190673828,62.0347785949707,61.36323165893555,61.73185729980469,14659.1279296875,15240.5419921875,15783.7724609375,15495.744140625,104.32342529296875,102.71028137207031,100.8952407836914,118.73241424560547,-0.710536777973175,-0.4897104501724243,0.7278938293457031,0.4394187927246094,32.474609375,59.92586135864258,9900.732421875,32.924285888671875,-0.6849760413169861,-1.1746565103530884,-5067.93017578125,-52.86716842651367,32.66701889038086,32.47016143798828,32.271217346191406,32.73720932006836,59.159278869628906,59.27153778076172,58.90675735473633,59.07640838623047,9898.810546875,9938.921875,9735.5859375,10602.158203125,50.71310806274414,36.27448654174805,40.79865264892578,53.414947509765625,-0.7086842656135559,-0.48507052659988403,0.7202885746955872,0.4503740072250366,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
20240615162005,32.62782287597656,61.48798751831055,9099.0615234375,45.29729825958918,-0.0843111127614975,-0.2678655982017517,-486.0000305175781,-4.35303258895874,32.69160079956055,32.607669830322266,32.664066314697266,32.620418548583984,61.77019119262695,62.15140151977539,61.456905364990234,61.41449737548828,10178.3701171875,9867.162109375,10517.9345703125,10395.8251953125,47.38692855834961,39.664154052734375,39.79547119140625,42.16459655761719,-0.7530001997947693,-0.4687630534172058,0.7609991431236267,-0.41921043395996094,32.661964416503906,62.59754180908203,11454.060546875,43.89468002319336,1.21628737449646,0.09185401350259781,0.12115251272916794,0.7964891195297241,1219.2081298828125,0.76359623670578,33.14802169799805,32.81635665893555,33.12750244140625,33.14427185058594,62.74606704711914,62.85283279418945,62.2888069152832,62.949554443359375,11675.2470703125,12049.2275390625,12769.8525390625,12248.1005859375,56.65101623535156,61.424747467041016,61.38142776489258,72.37062072753906,-0.7417922616004944,-0.4705895185470581,0.7624871730804443,-0.42078256607055664,32.201969146728516,61.18893051147461,8307.19140625,21.752668380737305,-0.8632031083106995,-1.2845096588134766,-5262.58203125,-53.625526428222656,32.5467529296875,32.269405364990234,32.12815475463867,32.56169509887695,60.42844772338867,60.10804748535156,60.0450325012207,60.517547607421875,8542.26171875,8575.4990234375,8228.0361328125,9308.255859375,43.07209396362305,18.20569610595703,30.52884292602539,38.8782958984375,-0.7524229884147644,-0.46539241075515747,0.7483953833580017,-0.41208934783935547,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
20240615163005,32.13663864135742,63.018184661865234,6664.046875,12.935634485464277,-0.11966648697853088,-0.4210600256919861,-492.6534118652344,-4.405496120452881,32.30894470214844,32.14766311645508,32.258026123046875,32.13196563720703,62.93632888793945,63.54884719848633,62.61990737915039,62.67258834838867,7209.37451171875,7499.12451171875,8017.84912109375,7539.759765625,16.875240325927734,4.426798343658447,6.637853145599365,3.534363031387329,-0.7422416806221008,-0.46858471632003784,0.014123303815722466,-0.9016085863113403,32.172149658203125,63.901161193847656,7766.744140625,-4.597247123718262,1.183883786201477,0.0915791392326355,0.12330299615859985,0.7011016607284546,25.437501907348633,-25.750520706176758,32.671546936035156,32.38835906982422,32.71309280395508,32.674800872802734,64.05619812011719,63.88427734375,63.62810516357422,64.32051086425781,8013.47705078125,8576.2041015625,9084.2646484375,8573.7587890625,0.24629949033260345,8.798723220825195,11.13110637664795,15.302863121032715,-0.732538640499115,-0.4685681462287903,0.02173514850437641,-0.892649233341217,31.736722946166992,62.452049255371094,6538.81201171875,10.491305351257324,-1.0774527788162231,-1.632196068763733,-4902.27490234375,-39.64925003051758,32.0775032043457,31.857826232910156,31.74132537841797,32.21427536010742,61.90475082397461,61.416988372802734,61.565284729003906,61.97270965576172,6649.18701171875,6918.54345703125,6584.0146484375,7214.39013671875,26.873586654663086,2.502859115600586,22.86408042907715,20.991384506225586,-0.749447762966156,-0.4654768705368042,0.0004932546871714294,-0.8779568672180176,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
20240615164005,31.653648376464844,65.0038833618164,4977.6728515625,3.706535454077084,-0.1382286548614502,-0.5620570778846741,-508.8016052246094,-5.479942321777344,31.93846893310547,31.75057029724121,31.724468231201172,31.792766571044922,64.97607421875,65.63446807861328,64.50028228759766,64.98697662353516,5838.0986328125,6156.0029296875,6235.73974609375,5784.09375,8.678105354309082,-1.944372534751892,-0.5821399092674255,-3.806683301925659,-0.7273324131965637,-0.4432976245880127,-0.7671979665756226,-0.46887409687042236,31.698486328125,66.07597351074219,6477.07763671875,-19.294418334960938,1.163820505142212,0.08456406742334366,0.13860362768173218,0.36420994997024536,13.778610229492188,-28.23525619506836,32.183250427246094,31.89803695678711,32.32129669189453,32.13583755493164,66.1146240234375,65.96817016601562,65.84080505371094,66.32238006591797,6479.537109375,6955.01904296875,7695.24755859375,7149.966796875,-5.922564506530762,3.340841054916382,5.878150463104248,4.596105098724365,-0.7098675966262817,-0.4447651505470276,-0.7579102516174316,-0.4683750867843628,31.316797256469727,64.29601287841797,4624.00341796875,3.397326707839966,-1.2406541109085083,-1.8050169944763184,-5378.84814453125,-46.11688995361328,31.625484466552734,31.398534774780273,31.318065643310547,31.696805953979492,63.95746994018555,63.71065902709961,63.64826202392578,63.912410736083984,5218.63671875,5697.9296875,5217.03857421875,5639.4755859375,22.853288650512695,0.474007248878479,18.94451904296875,9.587343215942383,-0.7339887022972107,-0.44372326135635376,-0.7802708148956299,-0.44364285469055176,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
20240615165005,31.507614135742188,67.06411743164062,3762.91162109375,0.0,-0.09733549505472183,-0.42297399044036865,-358.74249267578125,-4.1725664138793945,31.733524322509766,31.552688598632812,31.57403564453125,31.63386344909668,66.91019439697266,67.8105239868164,66.66231536865234,67.01631164550781,4563.423828125,5141.42578125,4677.81494140625,4606.93408203125,0.5909756422042847,-18.336580276489258,-8.427656173706055,-13.413451194763184,-0.6804501414299011,-0.3878204822540283,-0.7920811176300049,0.3799929618835449,31.577442169189453,68.2197036743164,5143.13232421875,-28.444862365722656,1.160286545753479,0.08395569026470184,0.14590324461460114,0.2923792898654938,-6.479532718658447,-28.481311798095703,32.10749816894531,31.672996520996094,32.10247039794922,31.965822219848633,67.9549331665039,67.90052795410156,67.66888427734375,68.26561737060547,4679.13330078125,5384.20263671875,6240.4033203125,5563.9599609375,-26.417604446411133,-19.142724990844727,-9.917661666870117,-3.3721134662628174,-0.6596947312355042,-0.38928598165512085,-0.7845304012298584,0.37928593158721924,31.12694549560547,66.1631851196289,3266.3212890625,-7.453828811645508,-0.9898224472999573,-1.5108518600463867,-3914.603515625,-23.358440399169922,31.487226486206055,31.183780670166016,31.010208129882812,31.55521583557129,65.76238250732422,65.68057250976562,65.69098663330078,65.51869201660156,3881.76953125,4343.70849609375,3617.425048828125,4478.015625,18.861522674560547,-8.907587051391602,5.713508129119873,0.8752561807632446,-0.6814961433410645,-0.38166511058807373,-0.8062095046043396,0.39784514904022217,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
20240620090005,45.80118179321289,31.60720443725586,32977.16015625,469.85422957387254,-0.05300651490688324,-0.4940189719200134,13.879215240478516,1.0964754819869995,45.82328414916992,45.63262939453125,45.14555358886719,45.64567947387695,32.02779006958008,32.396968841552734,31.918100357055664,32.33331298828125,34054.1171875,33213.33984375,32775.45703125,30992.990234375,469.5777282714844,461.8243408203125,448.0966796875,454.2661437988281,0.5837562680244446,-0.5027965903282166,0.0069722519256174564,0.6795384883880615,46.20273208618164,33.400848388671875,37550.30078125,569.3473510742188,1.305269479751587,0.042718105018138885,0.5136713981628418,1.2830395698547363,4190.1337890625,136.33273315429688,46.34482192993164,46.543670654296875,46.55037307739258,46.39697265625,32.85218811035156,34.355247497558594,34.54817581176758,33.76899719238281,38061.98828125,36552.97265625,37523.65625,35895.9140625,576.4014892578125,560.3320922851562,526.234130859375,552.1583862304688,0.5995264053344727,-0.4999648928642273,0.0065734791569411755,0.6939282417297363,44.48155212402344,29.44754409790039,28921.046875,367.6636047363281,-0.5266722440719604,-1.8720970153808594,-5102.0009765625,-157.27587890625,45.11487579345703,44.69402313232422,44.56922149658203,44.76104736328125,30.063302993774414,30.932579040527344,29.442575454711914,31.107133865356445,29499.3359375,29301.60546875,27789.365234375,28586.220703125,354.53570556640625,365.5427551269531,343.9042053222656,344.5624084472656,0.5963624715805054,-0.5005639791488647,0.009909586049616337,0.7127556800842285,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20240620091005,44.60464859008789,34.767173767089844,34499.40625,485.9314564362003,-0.06646476686000824,-0.5992878675460815,-172.11309814453125,-2.4186270236968994,44.638614654541016,44.67304229736328,44.12706756591797,44.559356689453125,35.151363372802734,35.26674270629883,35.232887268066406,35.68119430541992,35989.61328125,35427.19140625,34659.22265625,33445.171875,491.1641845703125,481.6831359863281,473.5182189941406,472.4255676269531,0.6944936513900757,-0.5080058574676514,0.6297152042388916,0.14530861377716064,45.171653747558594,36.38350296020508,40299.1171875,598.5543823242188,1.2786277532577515,0.04116446152329445,0.5077935457229614,1.064166784286499,5427.82470703125,154.44332885742188,45.32018280029297,45.319122314453125,45.47612380981445,45.25678253173828,35.770301818847656,37.600128173828125,37.694854736328125,37.09125518798828,40913.1171875,39391.4375,40457.19921875,38545.9609375,601.3065185546875,600.0391235351562,570.5242309570312,591.2697143554688,0.7098281979560852,-0.5054740309715271,0.6297413110733032,0.15912210941314697,43.52006530761719,32.568023681640625,30176.826171875,369.3359375,-0.5846084356307983,-1.9811654090881348,-6667.5224609375,-178.26498413085938,43.95316696166992,43.56836700439453,43.62063980102539,43.701438903808594,33.45259094238281,34.558265686035156,32.43537139892578,34.472412109375,30534.087890625,31177.064453125,29109.205078125,29374.70703125,359.1686706542969,372.7286376953125,344.62115478515625,351.9996032714844,0.7016234993934631,-0.5084344148635864,0.6333092451095581,0.17612528800964355,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20240620092005,43.82011032104492,37.70777130126953,36521.421875,506.675225592245,-0.08364077657461166,-0.5711528062820435,-337.900634765625,-3.534165859222412,43.772186279296875,43.872066497802734,43.37445068359375,43.69111251831055,38.194786071777344,37.943687438964844,37.84093475341797,38.32050704956055,38113.21875,37201.69140625,36918.5625,35556.30078125,510.23248291015625,503.0760803222656,497.2687072753906,498.753662109375,0.6956959366798401,-0.5133842825889587,0.5808825492858887,-0.6221164464950562,44.418853759765625,39.176475524902344,42439.64453125,628.7636108398438,1.2641643285751343,0.050158191472291946,0.46729397773742676,1.1776330471038818,5813.46923828125,167.3829803466797,44.51732635498047,44.608707427978516,44.627647399902344,44.3514404296875,38.81327819824219,40.20360565185547,40.52583694458008,39.95130920410156,43318.43359375,42024.3984375,43148.20703125,41136.0078125,634.293212890625,633.6625366210938,611.3159790039062,620.2084350585938,0.7151091694831848,-0.5124011039733887,0.5819705724716187,-0.6078718900680542,42.85129165649414,35.21722412109375,31761.501953125,376.79351806640625,-0.6731373071670532,-2.058148145675659,-7779.15771484375,-202.574951171875,43.1806640625,42.85182571411133,42.965728759765625,42.93967819213867,36.090431213378906,37.07761001586914,35.17790985107422,37.12765121459961,31758.048828125,32403.970703125,30673.1484375,31091.609375,376.4795837402344,379.7655334472656,354.2525329589844,363.5833740234375,0.7046346068382263,-0.5123847723007202,0.5775920748710632,-0.5944103598594666,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20240620093005,42.776546478271484,40.82868576049805,36348.6875,490.11463333604104,-0.07228752225637436,-0.5864465236663818,-234.8347930908203,-1.990872859954834,42.81178283691406,42.823272705078125,42.29927062988281,42.64658737182617,41.05266189575195,40.79964828491211,40.71744155883789,41.31095504760742,37368.859375,36703.66796875,36412.85546875,35149.546875,491.4015808105469,486.6333312988281,478.0780334472656,479.4996032714844,0.719808042049408,-0.5146782994270325,-0.13529422879219055,-0.9794683456420898,43.39988327026367,42.144126892089844,41577.359375,609.1458129882812,1.2427136898040771,0.038732122629880905,0.4384424090385437,1.0579488277435303,5298.8056640625,155.86312866210938,43.439491271972656,43.6823616027832,43.52665710449219,43.26067352294922,41.7111701965332,42.937461853027344,43.570804595947266,42.70231628417969,42370.46875,41639.91796875,42386.30078125,40511.58203125,613.60498046875,607.5869750976562,590.3388061523438,594.817626953125,0.734031617641449,-0.512591540813446,-0.13550792634487152,-0.9547907114028931,41.91682434082031,38.04276657104492,31670.205078125,367.3305358886719,-0.6612818837165833,-2.167593240737915,-7135.9609375,-188.90988159179688,42.05426025390625,41.87674331665039,41.97575759887695,41.93568420410156,39.04187774658203,39.83681106567383,38.299522399902344,39.77387237548828,31229.18359375,31889.146484375,30638.150390625,30605.103515625,363.1443786621094,367.96917724609375,346.9627990722656,356.2615661621094,0.7277231812477112,-0.5117077827453613,-0.1428358554840088,-0.9447535872459412,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20240620094005,42.142757415771484,42.81613540649414,38334.30859375,515.2232457285443,-0.06210843473672867,-0.6307159066200256,-225.00665283203125,-1.8023890256881714,42.23390197753906,42.18795394897461,41.56697463989258,42.119140625,43.217063903808594,42.82228469848633,42.79463195800781,43.559120178222656,39288.18359375,38456.2578125,38151.54296875,37089.44140625,513.8671875,515.6903076171875,501.9878845214844,508.1532287597656,0.7577571272850037,-0.5132855176925659,-0.8467463254928589,-0.5155515670776367,42.73716354370117,44.376792907714844,44189.33984375,640.8339233398438,1.2320971488952637,0.037596795707941055,0.4396473169326782,1.012289047241211,6057.11328125,169.8235626220703,42.72925567626953,43.09258270263672,42.94013977050781,42.546993255615234,43.91651916503906,45.22686767578125,45.72004318237305,44.823856353759766,44917.15234375,44250.7109375,45058.97265625,43332.3125,663.4586181640625,651.8159790039062,633.9090576171875,640.7781372070312,0.7682279348373413,-0.5111861228942871,-0.8473765850067139,-0.49332094192504883,41.28261184692383,40.138389587402344,32754.244140625,381.8691711425781,-0.6696918606758118,-2.143108367919922,-7855.74755859375,-204.76083374023438,41.389488220214844,41.224952697753906,41.349605560302734,41.151275634765625,41.19380569458008,41.92109680175781,40.41884231567383,41.710411071777344,32778.38671875,33539.41796875,32151.404296875,32120.732421875,376.7861633300781,384.432861328125,362.05694580078125,372.2901611328125,0.7654505968093872,-0.5138311982154846,-0.8466789126396179,-0.487196683883667,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20240620095005,41.79263687133789,44.75312423706055,39503.11328125,517.8178134171687,-0.037271175533533096,-0.45509073138237,-123.52925109863281,-1.0304681062698364,41.852027893066406,41.678993225097656,41.1878776550293,41.69919204711914,44.979427337646484,44.60163879394531,44.70487594604492,45.24555969238281,39902.90234375,39488.02734375,39015.625,38140.046875,518.5870361328125,513.9182739257812,506.3039245605469,512.18212890625,0.7460651397705078,-0.5334888100624084,-0.8119800090789795,0.33092188835144043,42.3398323059082,46.31739807128906,45173.4453125,647.9426879882812,1.221224308013916,0.050502579659223557,0.43732720613479614,1.1873607635498047,6068.626953125,166.6690216064453,42.31265640258789,42.60563659667969,42.477474212646484,42.139495849609375,45.78049087524414,46.883182525634766,47.24199295043945,46.6091194152832,45530.10546875,44823.96484375,45599.2421875,44008.875,653.7338256835938,647.22119140625,635.5341796875,653.908203125,0.7534176111221313,-0.530770480632782,-0.8105137348175049,0.3545393943786621,40.817596435546875,42.08659362792969,33675.375,391.3691101074219,-0.4638308882713318,-1.8565020561218262,-6836.20703125,-182.60304260253906,40.99726486206055,40.838653564453125,40.87469482421875,40.7791862487793,42.97000503540039,43.52800750732422,42.16523361206055,43.28007125854492,33731.34765625,34503.3203125,32744.123046875,33135.37109375,385.0281982421875,384.96917724609375,364.3200378417969,380.80255126953125,0.7529210448265076,-0.5283420085906982,-0.8047465682029724,0.3416961431503296,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20240620100005,41.20573043823242,46.197113037109375,41194.703125,530.460739583396,-0.03216725215315819,-0.47011610865592957,-124.60931396484375,-1.391523003578186,41.2957763671875,41.127479553222656,40.61750793457031,41.01083755493164,46.432464599609375,45.968421936035156,46.02707290649414,46.665706634521484,41525.0546875,40774.85546875,40564.82421875,39596.14453125,529.85498046875,525.9391479492188,517.5370483398438,523.9325561523438,0.5628623366355896,-0.5892670750617981,-0.01203241664916277,0.7308385372161865,41.68876647949219,47.48385238647461,46524.48046875,653.137939453125,1.2110590934753418,0.04067235440015793,0.41903388500213623,1.290492296218872,6550.5546875,167.31564331054688,41.659698486328125,42.08279037475586,41.77969741821289,41.46774673461914,47.318275451660156,48.28253173828125,48.76319885253906,48.108070373535156,47268.55078125,46949.69921875,47108.84765625,46087.390625,670.894287109375,659.2764282226562,638.780029296875,660.14697265625,0.5573550462722778,-0.5863841772079468,-0.01766367070376873,0.7582931518554688,40.246185302734375,43.49758529663086,34873.6015625,402.7187805175781,-0.46161550283432007,-1.7286663055419922,-6869.09130859375,-188.20245361328125,40.40476989746094,40.277610778808594,40.376220703125,40.17058563232422,44.598514556884766,45.05057144165039,43.73616027832031,45.042728424072266,34919.93359375,35557.44140625,34083.3125,34751.203125,392.5025939941406,396.2281188964844,378.16827392578125,391.7331848144531,0.5646101236343384,-0.587371826171875,-0.007400997914373875,0.7519646883010864,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
20240620101005,40.698978424072266,47.20268630981445,40461.6953125,508.2410389221679,-0.0536661222577095,-0.5264183282852173,-197.9734344482422,-2.3159258365631104,40.78788375854492,40.7191162109375,40.275779724121094,40.51677703857422,47.41947555541992,47.035545349121094,47.1189079284668,47.85232925415039,41032.70703125,40375.41015625,39861.17578125,39226.09375,509.14788818359375,507.58154296875,491.3338928222656,500.7343444824219,0.649499773979187,-0.5992282032966614,0.697729766368866,0.20917284488677979,41.22965621948242,48.65267562866211,46689.98046875,649.9569091796875,1.2028523683547974,0.03934042528271675,0.4267887473106384,1.2338016033172607,7030.8466796875,175.22781372070312,41.16210174560547,41.461669921875,41.35232925415039,40.8975715637207,48.27662658691406,49.458003997802734,50.02238082885742,49.384178161621094,46959.58203125,46472.20703125,46685.50390625,45596.60546875,657.9197387695312,651.8697509765625,625.5985107421875,640.1849365234375,0.6445120573043823,-0.595465898513794,0.6840214133262634,0.23326706886291504,39.77718734741211,44.81901168823242,34231.7421875,380.1202697753906,-0.42245161533355713,-1.837609052658081,-7523.03125,-198.04379272460938,39.82785415649414,39.78647994995117,39.8812141418457,39.5578498840332,45.635929107666016,46.483489990234375,44.83406448364258,46.32891845703125,34212.80078125,35067.140625,33189.1953125,33778.55078125,367.014404296875,376.5093994140625,353.63616943359375,366.47412109375,0.6503618955612183,-0.6007122993469238,0.7008767127990723,0.22778022289276123,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
20240620102005,40.63573455810547,47.44273376464844,41551.1875,517.8596147125099,-0.07821713387966156,-0.46536165475845337,-373.5680236816406,-3.3749468326568604,40.657325744628906,40.633056640625,40.30463409423828,40.32431411743164,47.92405700683594,47.38046646118164,47.22832107543945,47.954132080078125,42197.60546875,40978.5078125,41270.20703125,40195.1875,516.6085815429688,516.1251220703125,501.69671630859375,513.6735229492188,0.6417438387870789,-0.6042616963386536,0.653610348701477,-0.6138238310813904,41.17551803588867,48.91651916503906,47777.609375,674.0005493164062,1.2144681215286255,0.0509519949555397,0.4218299090862274,1.4381028413772583,7205.91943359375,188.37193298339844,41.0842170715332,41.395694732666016,41.27556228637695,40.771484375,48.69133758544922,49.60001754760742,50.28588104248047,49.8173713684082,48371.79296875,47934.16015625,48198.81640625,47135.55078125,680.3977661132812,674.912353515625,650.0167236328125,655.1597900390625,0.6448133587837219,-0.6015378832817078,0.6433560252189636,-0.5933506488800049,39.69332504272461,44.946563720703125,35028.9140625,376.7767333984375,-0.5259621739387512,-1.982211709022522,-8653.4677734375,-231.1256561279297,39.80931091308594,39.75761795043945,39.86458206176758,39.475154876708984,45.679012298583984,46.242530822753906,44.96515655517578,46.51614761352539,34774.81640625,35239.296875,33686.28125,34688.67578125,373.58477783203125,376.3775939941406,355.5686340332031,363.1820983886719,0.6476938128471375,-0.6044894456863403,0.6484807133674622,-0.6023579239845276,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
20240620103005,40.188392639160156,48.170570373535156,40662.46875,496.84787076778804,-0.07546540349721909,-0.47184044122695923,-286.1462097167969,-2.468895435333252,40.28764343261719,40.22506332397461,39.914493560791016,39.88914108276367,48.57242965698242,48.09319305419922,47.9839973449707,48.75615310668945,40823.00390625,39777.796875,40305.2109375,39131.0859375,493.9036560058594,495.552001953125,479.6944885253906,487.4602966308594,0.660994827747345,-0.6068518757820129,-0.10453643649816513,-1.0023744106292725,40.77898406982422,49.61069869995117,46503.49609375,651.9634399414062,1.2205358743667603,0.04101545363664627,0.4089779555797577,1.28419828414917,6789.31982421875,182.07070922851562,40.68290328979492,41.00535583496094,40.82500076293945,40.41886520385742,49.27594757080078,50.19584274291992,51.06374740600586,50.39286422729492,46965.02734375,46978.5859375,46915.98828125,46061.28125,658.2657470703125,650.3712158203125,626.24169921875,628.4960327148438,0.6644734144210815,-0.6036361455917358,-0.1118629202246666,-0.9777883291244507,39.305938720703125,45.48347854614258,34285.33203125,358.0918884277344,-0.5743221044540405,-2.1923604011535645,-8398.0283203125,-230.62745666503906,39.31787872314453,39.36249923706055,39.43675994873047,39.08518981933594,46.37984848022461,46.71200942993164,45.733253479003906,47.05857849121094,33638.921875,33993.19921875,32888.75390625,33471.8125,352.6145935058594,359.3807373046875,341.3201599121094,343.76220703125,0.6668010950088501,-0.606226921081543,-0.11662241816520691,-0.9858627915382385,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
