SeqNumber,Avg_Temperature(°C),Avg_Humidity(%),Avg_Sunlight(Lux),Max_Temperature(°C),Max_Humidity(%),Max_Sunlight(Lux),Max_Power(mW),Min_Temperature(°C),Min_Humidity(%),Min_Sunlight(Lux),Min_Power(mW),Avg_Lag_1_Temperature(°C),Avg_Lag_2_Temperature(°C),Avg_Lag_1_Humidity(%),Avg_Lag_2_Humidity(%),Avg_Lag_1_Sunlight(Lux),Avg_Lag_2_Sunlight(Lux),Avg_Lag_1_Power(mW),Avg_Lag_2_Power(mW),Max_Lag_1_Temperature(°C),Max_Lag_2_Temperature(°C),Max_Lag_1_Humidity(%),Max_Lag_2_Humidity(%),Max_Lag_1_Sunlight(Lux),Max_Lag_2_Sunlight(Lux),Max_Lag_1_Power(mW),Max_Lag_2_Power(mW),Min_Lag_1_Temperature(°C),Min_Lag_2_Temperature(°C),Min_Lag_1_Humidity(%),Min_Lag_2_Humidity(%),Min_Lag_1_Sunlight(Lux),Min_Lag_2_Sunlight(Lux),Min_Lag_1_Power(mW),Min_Lag_2_Power(mW),MA6_Temperature(°C),MA6_Max_Temperature(°C),MA6_Min_Temperature(°C),MA6_Humidity(%),MA6_Max_Humidity(%),MA6_Min_Humidity(%),MA6_Sunlight(Lux),MA6_Max_Sunlight(Lux),MA6_Min_Sunlight(Lux),MA6_Power(mW),MA6_Max_Power(mW),MA6_Min_Power(mW),Month_3,Month_4,Month_5,Month_6,Month_7,Month_8,Month_9,Month_10,Day_1,Day_2,Day_3,Day_4,Day_5,Day_6,Day_7,Day_8,Day_9,Day_10,Day_11,Day_12,Day_13,Day_14,Day_15,Day_16,Day_17,Day_18,Day_19,Day_20,Day_21,Day_22,Day_23,Day_24,Day_25,Day_26,Day_27,Day_28,Day_29,Day_30,Day_31,Hour_7,Hour_8,Hour_9,Hour_10,Hour_11,Hour_12,Hour_13,Hour_14,Hour_15,Hour_16,Hour_17,Minute_0,Minute_10,Minute_20,Minute_30,Minute_40,Minute_50,Avg_Power(mW)
20240412094012,26.59589385986328,77.3276138305664,8369.65234375,27.10039520263672,78.64283752441406,9151.67578125,0.009999999776482582,26.476505279541016,76.25093841552734,7234.244140625,0.0,26.694272994995117,26.753089904785156,77.62019348144531,77.71713256835938,7787.00244140625,8294.5263671875,0.0,0.0,26.97516441345215,26.832271575927734,78.7796401977539,79.1766128540039,9246.7265625,9050.94921875,0.009999999776482582,0.009999999776482582,26.416868209838867,26.405067443847656,76.38032531738281,76.2480239868164,6714.13525390625,7316.94775390625,0.0,0.0,25.63184356689453,25.816547393798828,25.676706314086914,80.75882720947266,81.64460754394531,79.44927215576172,6140.15380859375,7590.2236328125,6080.794921875,0.0,0.009999999776482582,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18.195797640783297
20240412095012,26.90836524963379,75.9621353149414,8650.1962890625,27.40431785583496,77.11198425292969,9456.7744140625,0.009999999776482582,26.733644485473633,74.68453216552734,7479.15673828125,0.0,26.98129653930664,27.087467193603516,75.9150390625,76.15400695800781,8216.4130859375,8602.4052734375,0.0,0.0,27.26691246032715,27.112627029418945,77.47638702392578,77.74285125732422,9647.3095703125,9350.4951171875,0.009999999776482582,0.009999999776482582,26.660226821899414,26.672636032104492,74.72676849365234,74.73941040039062,6935.64501953125,7724.16357421875,0.0,0.0,25.916894912719727,26.14684295654297,25.963455200195312,79.3272705078125,80.15805053710938,77.89527893066406,6473.0283203125,8059.94677734375,6528.0263671875,0.0,0.009999999776482582,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13.782169140786323
20240412100012,27.1079158782959,75.01420593261719,8316.658203125,27.59244728088379,75.84082794189453,8997.4111328125,0.009999999776482582,26.93867301940918,73.67337799072266,7211.9462890625,0.0,27.186695098876953,27.311445236206055,74.87629699707031,75.08545684814453,8140.27001953125,8282.2802734375,0.0,0.0,27.45172882080078,27.280731201171875,76.43487548828125,76.49896240234375,9442.3623046875,8936.669921875,0.009999999776482582,0.009999999776482582,26.823108673095703,26.899486541748047,73.69001007080078,73.7038345336914,6443.1650390625,7561.56494140625,0.0,0.0,26.33455467224121,26.61522674560547,26.38681983947754,77.72395324707031,78.68196868896484,76.32306671142578,6993.21337890625,8915.55078125,6972.52392578125,0.0,0.009999999776482582,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,5.368571139200554
20240412101012,27.247947692871094,74.3373794555664,8069.82275390625,27.75238609313965,75.28199768066406,8818.6103515625,0.009999999776482582,27.123342514038086,72.91117858886719,7075.333984375,0.0,27.343080520629883,27.46866226196289,74.27005004882812,74.31844329833984,7839.75341796875,8530.763671875,0.0,0.0,27.665193557739258,27.43208885192871,75.80921173095703,75.5504150390625,9132.1220703125,9201.796875,0.009999999776482582,0.009999999776482582,26.966562271118164,27.0435791015625,72.9206314086914,73.05200958251953,6213.568359375,7410.3232421875,0.0,0.0,26.629262924194336,26.930919647216797,26.733144760131836,76.7222900390625,77.73116302490234,75.487548828125,7722.0087890625,9895.681640625,7161.421875,0.0,0.009999999776482582,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,12.212425630754922
20240412102012,27.407573699951172,73.20775604248047,8207.1064453125,27.936798095703125,74.10944366455078,8960.7421875,0.009999999776482582,27.333120346069336,71.77315521240234,7204.6796875,0.0,27.522695541381836,27.63616943359375,73.17617797851562,73.16568756103516,7912.32421875,8694.091796875,0.0,0.0,27.853599548339844,27.57552719116211,74.55860900878906,74.42705535888672,9230.0546875,9399.572265625,0.009999999776482582,0.009999999776482582,27.151626586914062,27.19529151916504,71.80036163330078,71.83786010742188,6574.59326171875,7707.78173828125,0.0,0.0,26.865846633911133,27.17156219482422,26.97332191467285,75.26181030273438,76.37324523925781,74.2190933227539,7966.98583984375,10016.685546875,7392.796875,0.0,0.009999999776482582,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,14.332725115046912
20240412103012,27.609779357910156,72.20716857910156,8212.4287109375,28.074481964111328,73.11627197265625,8932.2353515625,0.009999999776482582,27.489538192749023,70.8669204711914,7040.755859375,0.0,27.64729118347168,27.74273681640625,72.20977020263672,72.26313781738281,7759.63671875,8678.76171875,0.0,0.0,27.99158477783203,27.735218048095703,73.44929504394531,73.67167663574219,9168.3076171875,9216.353515625,0.009999999776482582,0.009999999776482582,27.318628311157227,27.36003875732422,70.82783508300781,70.98683166503906,6729.0244140625,7760.5556640625,0.0,0.0,27.15619468688965,27.4981746673584,27.268877029418945,73.88398742675781,75.00491333007812,72.84371948242188,8003.47314453125,9820.9697265625,7469.43212890625,0.0,0.009999999776482582,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,23.2145076374797
20240412104012,27.95707130432129,70.71037292480469,9461.6298828125,28.466718673706055,71.96399688720703,11031.2734375,0.009999999776482582,27.808246612548828,69.32984161376953,7897.671875,0.0,28.011167526245117,28.116052627563477,70.71005249023438,70.91445922851562,9029.4873046875,10053.267578125,0.0,0.0,28.369590759277344,28.166757583618164,72.08184814453125,72.46318817138672,10835.5361328125,10987.9404296875,0.009999999776482582,0.009999999776482582,27.671363830566406,27.660646438598633,69.42545318603516,69.39990997314453,7786.60693359375,8570.501953125,0.0,0.0,27.260217666625977,27.581634521484375,27.338376998901367,73.0752182006836,74.0736083984375,71.8046646118164,8158.9638671875,10076.6376953125,7642.236328125,0.0,0.009999999776482582,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,22.348617602826693
20240412105012,28.203096389770508,69.39201354980469,9770.6162109375,28.699369430541992,70.66049194335938,11597.4384765625,0.009999999776482582,27.990774154663086,67.88664245605469,8109.5322265625,0.0,28.19923210144043,28.33460235595703,69.1372299194336,69.52747344970703,9416.74609375,10460.03515625,0.0,0.0,28.556062698364258,28.381563186645508,70.88214874267578,71.30643463134766,11352.513671875,11479.494140625,0.009999999776482582,0.009999999776482582,27.870718002319336,27.823673248291016,67.88506317138672,68.12969207763672,8264.498046875,8980.3046875,0.0,0.0,27.422239303588867,27.77996063232422,27.503803253173828,71.83935546875,72.69319152832031,70.40232849121094,7961.3896484375,9751.8505859375,7647.7412109375,0.0,0.009999999776482582,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,21.497590227043844
20240412110012,28.30122947692871,68.48304748535156,9602.400390625,28.80111312866211,69.5762939453125,11387.5224609375,0.009999999776482582,28.07151985168457,66.96269226074219,8026.7392578125,0.0,28.278154373168945,28.428369522094727,68.23400115966797,68.5899887084961,9426.6328125,10329.794921875,0.0,0.0,28.607614517211914,28.451871871948242,69.97683715820312,70.35388946533203,11317.2080078125,11345.912109375,0.009999999776482582,0.009999999776482582,27.962867736816406,27.907079696655273,66.93119812011719,67.30628967285156,8134.30029296875,8980.5830078125,0.0,0.0,27.674781799316406,28.081092834472656,27.758392333984375,70.45421600341797,71.34345245361328,68.99628448486328,8024.19921875,9908.9619140625,7773.40625,0.0,0.009999999776482582,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,15.463720341173229
20240412111012,28.44120979309082,68.2642822265625,9657.4814453125,28.995216369628906,69.57066345214844,11470.3896484375,0.009999999776482582,28.22323989868164,66.58806610107422,7914.64990234375,0.0,28.39434242248535,28.54139518737793,68.10950469970703,68.35699462890625,9351.462890625,10381.2607421875,0.0,0.0,28.784143447875977,28.670743942260742,69.886962890625,70.03355407714844,11387.0703125,11586.8505859375,0.009999999776482582,0.009999999776482582,28.02876091003418,27.96976661682129,66.63706970214844,67.10355377197266,8083.86181640625,8926.642578125,0.0,0.0,27.721017837524414,28.135108947753906,27.817041397094727,70.33753204345703,71.30696868896484,69.00899505615234,8150.76123046875,10221.068359375,7483.0859375,0.0,0.009999999776482582,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,20.93885750153612
20240412112012,29.079641342163086,66.48383331298828,11311.7216796875,29.73408317565918,67.89289093017578,13376.7001953125,100.21605682373047,28.847436904907227,64.54690551757812,8982.021484375,0.0,29.04548454284668,29.156164169311523,66.30028533935547,66.56925201416016,10909.849609375,11602.158203125,0.0,0.0,29.485939025878906,29.372379302978516,68.16534423828125,68.38529205322266,13425.3662109375,13422.3564453125,107.5633773803711,100.04598236083984,28.57758140563965,28.491605758666992,64.74978637695312,65.01233673095703,9367.2587890625,10228.3837890625,0.0,0.0,27.946441650390625,28.383914947509766,27.97426986694336,69.13446807861328,70.33203887939453,67.92810821533203,8698.77734375,10941.7353515625,7908.36474609375,0.0,0.009999999776482582,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,21.93028487059854
20240412113012,29.981637954711914,64.24525451660156,12990.068359375,30.64251136779785,65.85407257080078,15461.11328125,230.891845703125,29.607959747314453,62.10997009277344,9842.4453125,0.0,29.88433074951172,29.931673049926758,64.0099105834961,64.44381713867188,12489.2080078125,12964.9208984375,89.59882354736328,69.20123291015625,30.41238784790039,30.29551887512207,66.0451889038086,66.48736572265625,15735.3203125,15383.322265625,236.24127197265625,233.93141174316406,29.335220336914062,29.247373580932617,62.37285232543945,62.60551834106445,10469.5166015625,11278.2919921875,0.0,0.0,28.431299209594727,28.952571868896484,28.381563186645508,67.51493072509766,68.8687973022461,66.1485366821289,9584.787109375,12143.8984375,8425.9033203125,0.0,27.90210723876953,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,120.22476593185745
20240412114012,31.286956787109375,60.953582763671875,16194.6845703125,32.083152770996094,63.16009521484375,20030.025390625,435.1539611816406,30.783763885498047,58.4509391784668,11874.69921875,58.56627655029297,31.241601943969727,31.254047393798828,60.685298919677734,61.354061126708984,15803.677734375,16092.8603515625,249.79811096191406,233.18870544433594,31.889720916748047,31.75003433227539,63.20747375488281,63.63134002685547,20137.513671875,19855.03515625,441.74566650390625,436.8194885253906,30.54811668395996,30.41902732849121,58.945003509521484,58.88282012939453,12585.8740234375,13286.630859375,25.532337188720703,65.68396759033203,28.96462059020996,29.537471771240234,28.75320053100586,66.10909271240234,67.51583099365234,64.32225799560547,11056.564453125,14521.6484375,9193.955078125,0.0,138.3367462158203,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,274.4469171338089
20240412115012,32.67430877685547,56.95262908935547,18485.185546875,33.558685302734375,59.380104064941406,23221.4609375,592.740966796875,32.00632095336914,53.935916900634766,13259.068359375,157.34762573242188,32.619850158691406,32.64525604248047,56.38628005981445,57.3121337890625,18302.80859375,18436.0078125,375.48687744140625,368.16748046875,33.36052703857422,33.21162414550781,59.65422439575195,59.94230270385742,23531.61328125,23175.095703125,606.4124755859375,599.28515625,31.808591842651367,31.671302795410156,54.46748733520508,54.56230926513672,14089.7060546875,14845.5869140625,127.3495101928711,165.71258544921875,29.816059112548828,30.52827262878418,29.49223518371582,63.392066955566406,64.85376739501953,61.14533615112305,12540.146484375,16827.9453125,10030.6337890625,38.09987258911133,254.11984252929688,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,388.66282346113246
20240412120012,33.77872085571289,53.47954177856445,19625.5,34.74264144897461,55.860633850097656,25029.224609375,681.2061767578125,33.0458869934082,50.130428314208984,13774.126953125,191.22329711914062,33.76920700073242,33.807212829589844,52.96607208251953,53.80020523071289,19744.630859375,19694.515625,438.2947082519531,439.79974365234375,34.531063079833984,34.39097213745117,56.3504753112793,56.49815368652344,25664.771484375,25259.041015625,696.6821899414062,688.599609375,32.86520004272461,32.75005340576172,50.724788665771484,50.797698974609375,14371.4150390625,15429.404296875,162.0657958984375,200.5888214111328,30.917234420776367,31.763296127319336,30.478870391845703,60.0477294921875,61.75422668457031,57.52561569213867,14496.7705078125,19972.0546875,11170.29296875,118.53667449951172,376.4451904296875,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,438.8853800030651
20240412121012,33.968929290771484,52.432044982910156,19426.8984375,35.04204559326172,54.896217346191406,25391.396484375,675.1661987304688,33.295692443847656,49.02376937866211,13112.001953125,130.96481323242188,34.07741165161133,34.08808517456055,52.06242370605469,52.61629867553711,19494.265625,19793.859375,409.0367126464844,414.46002197265625,34.86914825439453,34.702884674072266,55.2508659362793,55.1810188293457,25800.1171875,25884.861328125,690.0471801757812,677.2594604492188,33.174678802490234,33.062625885009766,49.53855514526367,49.58684539794922,13643.1005859375,14614.4111328125,101.19801330566406,134.020263671875,31.784069061279297,32.690555572509766,31.389442443847656,57.69683837890625,59.73017120361328,55.09162139892578,16653.39453125,23261.8125,12138.779296875,183.8533477783203,469.0857849121094,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,411.15176193607147
20240412122012,34.427459716796875,50.96949005126953,20371.125,35.62233352661133,53.314029693603516,27196.109375,703.7224731445312,33.81246566772461,47.47938537597656,13143.4365234375,96.65888214111328,34.62769317626953,34.61527633666992,50.63612365722656,50.97236251831055,20252.490234375,20548.62890625,405.9271545410156,406.0124816894531,35.43034362792969,35.251834869384766,53.587318420410156,53.557804107666016,27364.556640625,27448.92578125,714.7167358398438,708.3971557617188,33.71772384643555,33.58101272583008,47.91822814941406,47.78142166137695,13765.0146484375,14787.037109375,67.1402359008789,89.66181182861328,32.81951904296875,33.77702331542969,32.40789794921875,54.86305618286133,57.220462799072266,52.20662307739258,18598.765625,26229.845703125,13196.8251953125,249.86244201660156,568.20263671875,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,413.4173327082055
20240412123012,34.85712814331055,50.0782470703125,21026.51953125,36.05292892456055,52.425010681152344,28818.517578125,723.7882690429688,34.18156433105469,46.6258659362793,12762.84375,60.68353271484375,35.01420974731445,34.99982833862305,49.72929000854492,50.00462341308594,20678.18359375,21073.6875,396.7160339355469,392.36676025390625,35.86851501464844,35.70513916015625,52.570804595947266,52.722747802734375,28886.072265625,28697.125,728.1146240234375,726.5850219726562,34.12682342529297,33.9909782409668,46.91008377075195,46.83946990966797,13541.1904296875,14535.39453125,29.109827041625977,41.87071990966797,33.79814529418945,34.829105377197266,33.364498138427734,52.562931060791016,55.014923095703125,49.71816635131836,20097.4140625,28714.263671875,13744.8271484375,299.0903015136719,646.7806396484375,3.7561287879943848,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,415.7011123660709
20240412124012,35.4083366394043,48.79121398925781,23177.640625,36.68849182128906,51.432979583740234,32570.544921875,801.4769897460938,34.69813919067383,45.26576614379883,13621.3857421875,67.07196807861328,35.59547805786133,35.576683044433594,48.463741302490234,48.7995719909668,22783.662109375,23170.275390625,434.079345703125,432.6183776855469,36.5128059387207,36.365234375,51.40000534057617,51.57021713256836,32165.513671875,31996.533203125,800.5684814453125,802.4839477539062,34.65821075439453,34.51756286621094,45.5404052734375,45.311954498291016,14316.099609375,15282.470703125,30.55510711669922,48.008323669433594,34.436893463134766,35.4860725402832,33.90140914916992,51.21626281738281,53.68187713623047,48.108150482177734,21395.521484375,31233.40625,14024.4296875,334.2174377441406,722.3526611328125,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,453.23765686298344
20240412125012,35.88378143310547,47.48157501220703,24328.03515625,37.19478988647461,50.137237548828125,35035.1796875,835.0917358398438,35.11164474487305,43.7154541015625,13860.3095703125,53.951045989990234,36.02639389038086,36.052818298339844,46.936790466308594,47.33538055419922,23986.154296875,24352.142578125,442.5426940917969,447.0635070800781,36.97787094116211,36.871639251708984,50.20109176635742,50.27232360839844,34466.91796875,34050.203125,832.3667602539062,836.3145751953125,35.05217361450195,34.953548431396484,43.89360046386719,43.87570571899414,14477.5849609375,15467.83984375,13.640381813049316,42.006160736083984,35.10650634765625,36.23748016357422,34.49876403808594,49.40382766723633,51.81098937988281,46.08687210083008,22331.7109375,33140.0546875,14131.578125,352.91943359375,772.6326293945312,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,460.14457205982717
20240412130012,36.00593185424805,47.18881607055664,24445.2109375,37.3357048034668,49.72643280029297,36001.11328125,811.4134521484375,35.23617172241211,43.35502243041992,13569.474609375,0.0,36.13038635253906,36.207008361816406,46.79497146606445,46.931793212890625,24296.505859375,24565.01953125,403.21026611328125,415.7690734863281,37.09518814086914,36.99433898925781,49.85676574707031,49.84755325317383,35612.9296875,35072.75,804.7653198242188,812.7994384765625,35.141056060791016,35.1163330078125,43.50401306152344,43.487037658691406,13788.5400390625,14992.7705078125,0.0,0.0,35.718685150146484,36.906150817871094,35.000816345214844,47.90412521362305,50.42189025878906,44.543724060058594,23312.41015625,35425.91796875,14298.0576171875,362.9467468261719,804.892822265625,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,402.71876494905086
20240412131012,35.859134674072266,47.781105041503906,24463.552734375,37.236244201660156,50.3902587890625,36554.82421875,770.217041015625,35.10635757446289,44.04736328125,13541.9140625,0.0,36.003177642822266,36.08443069458008,47.51680374145508,47.41067123413086,24529.998046875,25224.20703125,360.16033935546875,378.0379638671875,37.063716888427734,36.901214599609375,50.57902526855469,50.36351013183594,36271.8984375,36259.22265625,759.5388793945312,769.35498046875,35.01363754272461,34.998573303222656,43.87024688720703,44.196407318115234,13450.361328125,14701.333984375,0.0,0.0,35.878562927246094,37.04902267456055,35.12240982055664,47.878692626953125,50.49223327636719,44.66001892089844,24337.45703125,37451.6875,14312.548828125,346.4932861328125,803.8006591796875,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,356.90125222981686
20240412132012,36.025718688964844,46.98223876953125,25764.525390625,37.477745056152344,49.43031311035156,38151.125,761.8893432617188,35.30297088623047,43.32518005371094,14681.212890625,0.0,36.212669372558594,36.311134338378906,46.743682861328125,46.53121566772461,25876.88671875,26762.474609375,353.6652526855469,369.0374450683594,37.347007751464844,37.1296501159668,49.78636932373047,49.50192642211914,38081.22265625,38291.44921875,753.8663330078125,768.34375,35.22041320800781,35.17964172363281,42.955509185791016,43.25783157348633,14363.3408203125,15791.1025390625,0.0,0.0,36.09938430786133,37.247047424316406,35.29134750366211,46.891632080078125,49.6146354675293,43.81501388549805,25638.1953125,39410.6875,15147.3984375,340.8444519042969,807.6646728515625,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,349.7560502749226
20240412133012,36.04413986206055,46.69001007080078,25910.470703125,37.44368362426758,49.09867858886719,38326.015625,725.3057861328125,35.26139831542969,43.21889877319336,14759.82421875,0.0,36.185447692871094,36.31153106689453,46.41801834106445,46.29708480834961,25920.33984375,27027.169921875,325.8031921386719,339.33544921875,37.370208740234375,37.164493560791016,49.41705322265625,49.29938888549805,38531.13671875,38670.6484375,719.559326171875,732.0513916015625,35.244712829589844,35.185882568359375,42.7358512878418,43.05952072143555,14445.4453125,15841.1826171875,0.0,0.0,36.323890686035156,37.45429992675781,35.47749710083008,46.02587890625,48.71741485595703,42.89616394042969,26562.21875,40858.359375,15827.669921875,332.0494079589844,796.5411376953125,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,329.5302273991838
20240412134012,36.10903549194336,46.18390655517578,27083.0078125,37.525264739990234,48.82442092895508,39962.0625,731.420654296875,35.30113983154297,42.812461853027344,15648.55078125,0.0,36.28049087524414,36.420372009277344,45.91304397583008,46.02642822265625,27143.107421875,28346.94921875,330.9007568359375,349.75360107421875,37.50560760498047,37.334625244140625,48.98435592651367,48.93193817138672,40023.13671875,40368.40234375,729.6049194335938,738.4042358398438,35.34470748901367,35.26156234741211,42.43682861328125,42.450191497802734,15280.7177734375,16529.189453125,0.0,0.0,36.26966857910156,37.34040832519531,35.35658264160156,45.9691276550293,48.58443832397461,42.6607780456543,27377.451171875,42230.6640625,16454.130859375,318.1658020019531,784.6215209960938,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,329.6811283109339
20240412135012,35.953670501708984,46.287017822265625,26283.453125,37.333709716796875,48.85309600830078,39254.43359375,675.3557739257812,35.12746810913086,42.85448455810547,15092.13671875,0.0,36.11315155029297,36.295814514160156,45.74826431274414,46.10230255126953,26505.87109375,27692.982421875,288.66790771484375,313.7578430175781,37.30512237548828,37.197994232177734,49.01417541503906,49.004398345947266,39305.58203125,39593.9453125,681.22900390625,683.6456909179688,35.2037239074707,35.15220260620117,42.52872085571289,42.52253723144531,14728.44140625,15826.9013671875,0.0,0.0,36.300086975097656,37.37415313720703,35.37375259399414,45.57099533081055,48.10758972167969,42.15412521362305,27512.90234375,42537.7578125,16703.240234375,288.7452697753906,746.710693359375,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,281.4149675636149
20240412140012,35.359535217285156,48.02616500854492,23776.70703125,36.66637420654297,50.282814025878906,36166.21484375,552.00244140625,34.570518493652344,44.71985626220703,13397.8798828125,0.0,35.51211166381836,35.73075866699219,47.52873992919922,47.849220275878906,24127.787109375,25231.025390625,191.84934997558594,221.9098663330078,36.62744140625,36.577396392822266,50.434326171875,50.48311233520508,36454.578125,36681.83203125,558.9411010742188,559.0465698242188,34.66779708862305,34.67477035522461,44.4763298034668,44.33219909667969,12796.9462890625,13942.0810546875,0.0,0.0,36.26561737060547,37.34429168701172,35.34101104736328,45.79530334472656,48.434059143066406,42.44716262817383,27144.8203125,42411.96875,16587.990234375,251.65609741210938,688.5913696289062,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,181.83603782181802
