SeqNumber,Avg_Temperature(°C),Avg_Humidity(%),Avg_Sunlight(Lux),Avg_Power(mW),Avg_Diff_Temperature(°C),Avg_Diff_Humidity(%),Avg_Diff_Sunlight(Lux),Avg_Diff_Power(mW),Avg_Lag_1_Temperature(°C),Avg_Lag_2_Temperature(°C),Avg_Lag_1_Humidity(%),Avg_Lag_2_Humidity(%),Avg_Lag_1_Sunlight(Lux),Avg_Lag_2_Sunlight(Lux),Avg_Lag_1_Power(mW),Avg_Lag_2_Power(mW),Avg_Sin_Hour,Avg_Cos_Hour,Avg_Sin_Minute,Avg_Cos_Minute,Max_Temperature(°C),Max_Humidity(%),Max_Sunlight(Lux),Max_Power(mW),Max_Diff_WindSpeed(m/s),Max_Diff_Pressure(hpa),Max_Diff_Temperature(°C),Max_Diff_Humidity(%),Max_Diff_Sunlight(Lux),Max_Diff_Power(mW),Max_Lag_1_Temperature(°C),Max_Lag_2_Temperature(°C),Max_Lag_1_Humidity(%),Max_Lag_2_Humidity(%),Max_Lag_1_Sunlight(Lux),Max_Lag_2_Sunlight(Lux),Max_Lag_1_Power(mW),Max_Lag_2_Power(mW),Max_Sin_Hour,Max_Cos_Hour,Max_Sin_Minute,Max_Cos_Minute,Min_Temperature(°C),Min_Humidity(%),Min_Sunlight(Lux),Min_Power(mW),Min_Diff_Temperature(°C),Min_Diff_Humidity(%),Min_Diff_Sunlight(Lux),Min_Diff_Power(mW),Min_Lag_1_Temperature(°C),Min_Lag_2_Temperature(°C),Min_Lag_1_Humidity(%),Min_Lag_2_Humidity(%),Min_Lag_1_Sunlight(Lux),Min_Lag_2_Sunlight(Lux),Min_Lag_1_Power(mW),Min_Lag_2_Power(mW),Min_Sin_Hour,Min_Cos_Hour,Min_Sin_Minute,Min_Cos_Minute,Month_1,Month_2,Month_3,Month_4,Month_5,Month_6,Month_7,Month_8,Month_9,Month_10,Month_11,Day_1,Day_2,Day_3,Day_4,Day_5,Day_6,Day_7,Day_8,Day_9,Day_10,Day_11,Day_12,Day_13,Day_14,Day_15,Day_16,Day_17,Day_18,Day_19,Day_20,Day_21,Day_22,Day_23,Day_24,Day_25,Day_26,Day_27,Day_28,Day_29,Day_30,Day_31,Hour_6,Hour_7,Hour_8,Hour_9,Hour_10,Hour_11,Hour_12,Hour_13,Hour_14,Hour_15,Hour_16,Hour_17,Minute_0,Minute_10,Minute_20,Minute_30,Minute_40,Minute_50
20240319163002,22.228546142578125,76.52115631103516,3543.40185546875,0.0,-0.08106614649295807,-0.5637574791908264,-404.56744384765625,-6.1890339851379395,22.22195816040039,22.337331771850586,76.1303939819336,76.33777618408203,4207.95849609375,3756.57275390625,-33.95550537109375,-32.682437896728516,-0.7299442291259766,-0.49830353260040283,0.005769399460405111,-0.9419726729393005,22.42220687866211,77.23994445800781,4756.021484375,-23.14967918395996,0.7074838280677795,0.060275230556726456,0.06801323592662811,0.045739851891994476,583.4727172851562,6.07492733001709,22.430803298950195,22.56157684326172,77.50778198242188,76.9579086303711,5387.861328125,5114.7451171875,-16.256074905395508,-25.18116569519043,-0.7264645099639893,-0.5025284886360168,0.0049089002422988415,-0.9464432001113892,21.909563064575195,74.92554473876953,2511.802490234375,-41.75029754638672,-0.2777969539165497,-2.1725285053253174,-3149.230224609375,-54.27156448364258,21.91120719909668,22.00469207763672,74.85425567626953,75.20779418945312,2947.82275390625,3042.78857421875,-44.005332946777344,-38.794349670410156,-0.7400138974189758,-0.49801021814346313,-0.0011535376543179154,-0.9492365121841431,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
20240319164002,22.110111236572266,77.6345443725586,3002.406494140625,0.0,-0.07944042980670929,-0.5953710675239563,-418.3371276855469,-4.257107257843018,22.0417423248291,22.072837829589844,77.3934326171875,77.44155883789062,3324.64697265625,3132.5703125,-41.03569793701172,-36.94209289550781,-0.745718240737915,-0.49180328845977783,-0.8056753873825073,-0.46810007095336914,22.23635482788086,78.37549591064453,3838.66552734375,-29.6307315826416,0.7037109136581421,0.060075435787439346,0.055244360119104385,0.02871853858232498,536.150634765625,15.732471466064453,22.19511604309082,22.27422332763672,78.58856964111328,77.92291259765625,5112.78173828125,4441.53857421875,-20.20770263671875,-31.862070083618164,-0.7405067086219788,-0.4933578372001648,-0.8074827790260315,-0.4699636697769165,21.63817596435547,76.23310089111328,1963.6544189453125,-53.50092315673828,-0.2749653160572052,-2.0868613719940186,-3332.420166015625,-61.40473556518555,21.778043746948242,21.787555694580078,76.2065658569336,76.39948272705078,2088.9228515625,2278.74755859375,-49.694908142089844,-46.68718719482422,-0.7545690536499023,-0.4912370443344116,-0.8154815435409546,-0.472838819026947,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
20240319165002,21.753007888793945,78.94995880126953,2028.5667724609375,0.0,-0.0508306510746479,-0.3972649872303009,-402.68572998046875,-2.295313835144043,21.694143295288086,21.680715560913086,78.55924987792969,78.67757415771484,2111.8095703125,1852.737060546875,-53.88893127441406,-50.69965362548828,-0.7451491951942444,-0.4175060987472534,-0.802714467048645,0.4843297004699707,21.8710994720459,79.63848114013672,2725.739013671875,-41.81448745727539,0.7229318022727966,0.059435177594423294,0.05851496756076813,0.2119298279285431,267.5760192871094,15.25614070892334,21.84229278564453,21.900127410888672,79.77210235595703,79.15249633789062,3699.632568359375,3219.347900390625,-30.130840301513672,-39.34760284423828,-0.7421800494194031,-0.42055654525756836,-0.8008565902709961,0.4816281795501709,21.285362243652344,77.8144760131836,1001.8488159179688,-62.07673263549805,-0.20022636651992798,-1.5054738521575928,-2848.06689453125,-50.09365463256836,21.514888763427734,21.37673568725586,77.68758392333984,77.82722473144531,1217.7818603515625,1214.8050537109375,-62.38479232788086,-55.0211296081543,-0.7456141710281372,-0.4165169596672058,-0.8123334646224976,0.48249220848083496,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
20240427090002,28.27188491821289,93.90218353271484,18700.68359375,159.45371128384943,0.10074234753847122,0.3270014226436615,612.4490356445312,5.498100280761719,28.176494598388672,28.235292434692383,94.33135986328125,94.79232788085938,18273.787109375,18049.970703125,164.1640167236328,150.7351531982422,0.6766787767410278,-0.611229419708252,0.0023003339301794767,0.8568464517593384,28.761106491088867,96.03433990478516,21247.60546875,205.41436767578125,1.00323486328125,0.0682191401720047,0.3404276669025421,1.4587297439575195,2242.64697265625,45.32704544067383,28.699960708618164,28.620254516601562,96.48626708984375,96.66305541992188,21450.923828125,21066.455078125,200.62167358398438,186.9745330810547,0.672520637512207,-0.6092053651809692,-0.0066240387968719006,0.8473920822143555,27.829530715942383,92.34223175048828,16822.962890625,133.15414428710938,-0.11975713819265366,-0.6688443422317505,180.47705078125,-4.7906107902526855,27.68973159790039,27.64289093017578,92.7156982421875,92.91831970214844,16221.2998046875,16555.65234375,124.77490997314453,129.14892578125,0.6729241013526917,-0.6089174747467041,0.0026819943450391293,0.858112096786499,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20240427091002,28.925134658813477,89.601318359375,21982.8515625,198.98844615964433,0.09970659762620926,0.22920523583889008,663.1221313476562,5.719627380371094,28.771167755126953,28.79715347290039,89.99333953857422,90.3669204711914,21068.626953125,20889.345703125,201.4920196533203,195.9558868408203,0.7241019010543823,-0.6633129715919495,0.7308556437492371,0.3898599147796631,29.4598331451416,92.0430908203125,25111.08984375,263.6505432128906,1.0360406637191772,0.06733403354883194,0.36750736832618713,1.5622732639312744,2972.8984375,60.9138069152832,29.42982292175293,29.313344955444336,92.29145050048828,92.5467758178711,25395.25390625,24785.568359375,257.6990966796875,255.68154907226562,0.7247663736343384,-0.659353494644165,0.726426362991333,0.38078880310058594,28.415775299072266,87.86135864257812,19248.537109375,153.237060546875,-0.1601492315530777,-0.9118805527687073,-815.8057861328125,-33.81099319458008,28.31436538696289,28.125442504882812,88.29104614257812,88.44063568115234,18680.974609375,18476.484375,148.6239776611328,152.7111358642578,0.7211450934410095,-0.6603509187698364,0.7343410849571228,0.38944411277770996,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
20240427092002,29.468069076538086,86.08943939208984,23400.181640625,222.78824232899154,0.08592003583908081,0.1753523051738739,553.6676635742188,6.460021018981934,29.31787872314453,29.21719741821289,86.49915313720703,86.66297912597656,22323.626953125,22446.94921875,224.2259063720703,217.76043701171875,0.7006478309631348,-0.676876962184906,0.7329307794570923,-0.4552817940711975,29.947797775268555,88.51805114746094,26563.55859375,293.1116027832031,1.0376286506652832,0.07313121855258942,0.3660595118999481,1.547877550125122,2792.452880859375,62.06249237060547,29.926151275634766,29.854320526123047,88.75477600097656,88.86056518554688,26549.728515625,26084.537109375,284.75421142578125,281.39093017578125,0.6970503926277161,-0.6735482811927795,0.727186381816864,-0.46152257919311523,28.747095108032227,84.40483093261719,20166.783203125,169.3413543701172,-0.1963820606470108,-0.8967825770378113,-706.3578491210938,-37.535377502441406,28.75904083251953,28.63041114807129,84.64852905273438,84.74580383300781,19780.712890625,19824.017578125,162.4652862548828,168.93429565429688,0.6977419853210449,-0.6745613217353821,0.7361553907394409,-0.45477980375289917,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
20240427093002,29.861953735351562,82.72391510009766,24614.408203125,241.61665011933042,0.06347420811653137,0.0928260013461113,352.63525390625,5.4921875,29.721879959106445,29.647783279418945,83.11236572265625,83.34362030029297,23693.626953125,23800.6953125,243.1758270263672,236.65264892578125,0.7056601643562317,-0.6750997304916382,-0.03889980912208557,-0.889312744140625,30.42281150817871,85.14099884033203,27931.837890625,311.962890625,1.0233476161956787,0.07277677208185196,0.3644307255744934,1.4668515920639038,2947.649169921875,60.76189041137695,30.366374969482422,30.370655059814453,85.35271453857422,85.63760375976562,27421.2734375,27286.396484375,299.3138122558594,300.4730529785156,0.6989657878875732,-0.672369122505188,-0.043294765055179596,-0.8947790861129761,29.154632568359375,80.82901000976562,21202.552734375,186.22926330566406,-0.253753125667572,-1.2409723997116089,-1456.2626953125,-42.17953109741211,29.13777732849121,29.00410270690918,81.05825805664062,81.3885269165039,21022.4375,20706.08203125,177.3120574951172,183.01254272460938,0.7017199993133545,-0.6723641157150269,-0.03374796360731125,-0.8942691683769226,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0
20240427094002,30.442808151245117,79.49557495117188,25940.103515625,262.60891226463013,0.05318831652402878,0.02139516919851303,295.8893127441406,6.278738975524902,30.25383758544922,30.14683723449707,79.9188232421875,80.06181335449219,25124.9453125,25576.412109375,264.8766784667969,258.9820556640625,0.7200313806533813,-0.677494466304779,-0.8206561803817749,-0.4349462389945984,31.006961822509766,82.03682708740234,29788.3203125,345.8645935058594,1.023602843284607,0.06873710453510284,0.38127824664115906,1.4157211780548096,3420.579345703125,80.3187255859375,30.944272994995117,30.94605255126953,82.02413940429688,82.58869171142578,29586.87890625,29310.271484375,336.54132080078125,331.18341064453125,0.7172010540962219,-0.674297571182251,-0.8267030119895935,-0.4414284825325012,29.613805770874023,77.4075927734375,22332.728515625,204.23643493652344,-0.3013070821762085,-1.5184674263000488,-2124.05078125,-56.787593841552734,29.650657653808594,29.573190689086914,77.68879699707031,77.9586410522461,22018.623046875,21740.279296875,191.01170349121094,194.80653381347656,0.7168203592300415,-0.6754875183105469,-0.8145979642868042,-0.43949151039123535,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20240427095002,30.917957305908203,76.57816314697266,27670.21875,283.70179380711136,0.053919754922389984,0.08102572709321976,386.1235046386719,5.9415764808654785,30.753170013427734,30.735280990600586,76.67449951171875,77.07799530029297,26762.47265625,27133.265625,282.3664245605469,278.4449157714844,0.7183002233505249,-0.716643750667572,-0.8050384521484375,0.46723806858062744,31.50298500061035,79.08355712890625,31934.4609375,371.7929382324219,1.0605465173721313,0.06207704544067383,0.38384130597114563,1.520486831665039,3698.8408203125,89.97180938720703,31.572566986083984,31.474279403686523,79.01361846923828,79.61463165283203,31606.345703125,31245.404296875,368.6719055175781,355.63525390625,0.71719890832901,-0.7168070673942566,-0.8138098120689392,0.4637751579284668,30.182222366333008,74.26899719238281,24067.67578125,227.85736083984375,-0.30495578050613403,-1.7929948568344116,-2123.796142578125,-63.21012878417969,30.131940841674805,30.053247451782227,74.60797882080078,74.74054718017578,23563.16796875,23426.5859375,206.31307983398438,213.6455535888672,0.7176511287689209,-0.7142404913902283,-0.8000237941741943,0.46810388565063477,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20240427100002,31.390636444091797,73.47279357910156,29177.3828125,305.05641836780796,0.05130162835121155,0.08905995637178421,451.69427490234375,6.952038288116455,31.29334259033203,31.304706573486328,73.93329620361328,74.1426773071289,28427.732421875,28642.283203125,307.55596923828125,304.30859375,0.5304172039031982,-0.8025736808776855,0.020932001993060112,0.9069548845291138,32.01628875732422,76.19622802734375,33701.515625,397.72698974609375,1.075606346130371,0.05879742652177811,0.3829209804534912,1.6615244150161743,4080.73779296875,96.0525131225586,32.043052673339844,31.89175033569336,76.28384399414062,76.73998260498047,33593.64453125,33089.1875,396.0312194824219,380.2843322753906,0.5319156646728516,-0.7997564673423767,0.014258959330618382,0.9061915874481201,30.66851234436035,71.26893615722656,25796.310546875,249.98858642578125,-0.32648909091949463,-1.8786187171936035,-2021.817626953125,-62.56108856201172,30.531490325927734,30.529659271240234,71.64844512939453,71.69644165039062,25206.375,25312.97265625,233.61024475097656,239.85154724121094,0.5204604864120483,-0.7983736991882324,0.026840686798095703,0.9078445434570312,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
20240427101002,31.53107261657715,71.4850845336914,29783.0234375,300.5381830735581,0.05550423637032509,-0.049052558839321136,265.1877136230469,5.324752330780029,31.428924560546875,31.424776077270508,71.80371856689453,72.00115203857422,28792.712890625,28895.7109375,298.0009460449219,293.458984375,0.5417036414146423,-0.8275669813156128,0.7797833681106567,0.4049869775772095,32.23704147338867,74.24105834960938,34329.95703125,398.914794921875,1.0890873670578003,0.05848126858472824,0.40007564425468445,1.713613748550415,4362.224609375,99.05792236328125,32.26763916015625,32.12122344970703,74.29566192626953,74.52896881103516,34273.33984375,33984.12890625,396.3094787597656,389.3114929199219,0.539181649684906,-0.8244926929473877,0.7763411402702332,0.4003472328186035,30.82491111755371,69.12100219726562,25853.923828125,234.52969360351562,-0.36072278022766113,-2.0604748725891113,-2745.3056640625,-77.32247924804688,30.735496520996094,30.586349487304688,69.51937866210938,69.5396728515625,25334.353515625,25175.62890625,222.79824829101562,226.8067169189453,0.5400725603103638,-0.8236836194992065,0.7794350981712341,0.40359318256378174,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
20240427102002,31.80101203918457,69.36738586425781,30944.880859375,322.67647177461504,0.05118092522025108,-0.042772792279720306,121.56568908691406,4.596003532409668,31.735702514648438,31.635934829711914,69.719970703125,69.77445983886719,29987.947265625,30207.71484375,320.68682861328125,309.9752502441406,0.5181638598442078,-0.8262463808059692,0.7560780644416809,-0.49679863452911377,32.48758316040039,72.05635070800781,35510.96875,429.96917724609375,1.0928303003311157,0.0681220069527626,0.4164799749851227,1.7326557636260986,4312.849609375,102.79617309570312,32.5026741027832,32.42837142944336,72.17616271972656,72.1400146484375,35429.125,35391.71484375,424.4182434082031,419.9354553222656,0.5089814066886902,-0.824930727481842,0.7529298067092896,-0.5044347047805786,30.94127082824707,67.13728332519531,26383.48046875,241.2130126953125,-0.3851262032985687,-1.8523509502410889,-3032.72802734375,-92.38473510742188,30.962326049804688,30.87164306640625,67.33780670166016,67.28373718261719,25947.01171875,26226.7421875,230.59169006347656,238.45310974121094,0.5184614062309265,-0.8234841823577881,0.7533749341964722,-0.49964988231658936,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
20240427103002,31.82602310180664,67.4645004272461,31999.14453125,340.31470401060756,0.03638690710067749,-0.11085199564695358,-39.341556549072266,2.1941730976104736,31.79165267944336,31.720199584960938,67.7828140258789,67.93519592285156,31415.43359375,31429.5703125,341.6248474121094,328.6522216796875,0.5206509828567505,-0.8253229260444641,-0.060220107436180115,-0.9201550483703613,32.614749908447266,70.06599426269531,36789.2265625,451.3106689453125,1.083066701889038,0.06673181056976318,0.4205288589000702,1.63792085647583,4514.96875,102.83657836914062,32.5555534362793,32.586727142333984,70.24601745605469,70.34156799316406,36487.953125,36661.5390625,438.9296875,442.76153564453125,0.5075024962425232,-0.8243482112884521,-0.06187312304973602,-0.9307699799537659,31.023757934570312,65.05878448486328,27203.806640625,252.68446350097656,-0.43218502402305603,-2.0928187370300293,-3982.7607421875,-105.20101928710938,31.03472328186035,30.922021865844727,65.25377655029297,65.44706726074219,27004.337890625,26950.177734375,243.2740936279297,251.90533447265625,0.5181775093078613,-0.8231713771820068,-0.06199223920702934,-0.9306446313858032,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
20240427104002,31.93779182434082,66.12837219238281,32421.248046875,347.1609382490408,0.03166717290878296,-0.1896999627351761,-31.695600509643555,2.273455858230591,31.845476150512695,31.753677368164062,66.46923828125,66.4761734008789,32013.11328125,32295.087890625,351.0587463378906,337.62774658203125,0.5268270969390869,-0.8298513889312744,-0.8547157049179077,-0.43118590116500854,32.710201263427734,68.79818725585938,37754.046875,471.5035705566406,1.0891704559326172,0.06043054908514023,0.42773208022117615,1.5460383892059326,4967.19873046875,121.16259002685547,32.619606018066406,32.6917839050293,68.80855560302734,69.10018920898438,37824.62890625,37779.5390625,459.67535400390625,460.8227844238281,0.5172156691551208,-0.8278782367706299,-0.8604285717010498,-0.4448206424713135,31.056217193603516,63.58969497680664,27439.734375,255.66363525390625,-0.4638381004333496,-2.2447593212127686,-4637.42041015625,-121.3334732055664,31.131053924560547,31.04315948486328,63.856178283691406,63.993408203125,27234.712890625,27096.79296875,245.28143310546875,250.99339294433594,0.5233200788497925,-0.8293057680130005,-0.8582828044891357,-0.4434013366699219,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
20240427105002,31.82280921936035,65.25589752197266,32774.171875,349.02437948816225,0.03464921563863754,-0.1379312127828598,72.26239776611328,1.8670263290405273,31.749950408935547,31.742380142211914,65.28253173828125,65.50285339355469,32238.994140625,32410.875,350.1703796386719,336.1624450683594,0.5107048153877258,-0.8575477600097656,-0.8218808770179749,0.49205029010772705,32.58000946044922,67.84795379638672,38326.109375,472.2314758300781,1.1276042461395264,0.05308074876666069,0.4087161123752594,1.5753107070922852,5017.15380859375,123.43048858642578,32.607666015625,32.62162780761719,67.83187866210938,68.07086944580078,38146.55078125,38051.73828125,464.5469055175781,460.5523376464844,0.5023868083953857,-0.8591934442520142,-0.8318776488304138,0.4808933734893799,31.06665802001953,62.690792083740234,27903.326171875,262.818115234375,-0.4500311315059662,-2.4284827709198,-4370.03955078125,-121.78453826904297,31.066265106201172,30.96044921875,62.90894317626953,62.95400619506836,27595.5703125,27563.755859375,246.57626342773438,254.029296875,0.5099292397499084,-0.8571935892105103,-0.8282824158668518,0.4832528829574585,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
20240427110002,31.698345184326172,64.29615020751953,32881.62890625,352.40879851707183,0.03205185756087303,-0.08735731989145279,105.59818267822266,3.1960067749023438,31.681354522705078,31.680103302001953,64.74652862548828,64.78022003173828,32471.267578125,32561.701171875,357.4266052246094,342.9690856933594,0.3086429238319397,-0.9192023277282715,0.020270733162760735,0.9250247478485107,32.449127197265625,67.08125305175781,38440.1171875,472.2689514160156,1.1316808462142944,0.05134814605116844,0.38804498314857483,1.6425913572311401,5068.8876953125,120.08626556396484,32.43939208984375,32.415138244628906,67.2430648803711,67.33767700195312,38317.5,38186.18359375,466.1258850097656,459.94586181640625,0.3025924563407898,-0.9181747436523438,0.011577172204852104,0.9158201217651367,30.968324661254883,62.02648162841797,28396.119140625,271.5350036621094,-0.4511558413505554,-2.384915351867676,-3900.417724609375,-112.50650024414062,30.896203994750977,30.852855682373047,62.19401550292969,62.23048782348633,28061.55078125,28237.62109375,261.2264709472656,266.24041748046875,0.2992614507675171,-0.917506754398346,0.014834561385214329,0.9145894050598145,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
20240427111002,31.982852935791016,62.692604064941406,33052.75390625,341.0445211060347,0.022493792697787285,-0.08365177363157272,96.78697967529297,5.023309230804443,31.944612503051758,31.922008514404297,63.135658264160156,62.94114303588867,32364.3046875,32312.533203125,340.02203369140625,335.0742492675781,0.3054274618625641,-0.9318645596504211,0.8075821399688721,0.41167187690734863,32.8182258605957,65.48287200927734,38487.1171875,461.2611083984375,1.1483958959579468,0.05051561817526817,0.4167064130306244,1.7125036716461182,5057.00048828125,117.42092895507812,32.83495330810547,32.734375,65.56666564941406,65.65524291992188,38499.875,38428.28125,455.0797424316406,462.3040771484375,0.3011167049407959,-0.9293568730354309,0.8036451935768127,0.4024333953857422,31.21246337890625,60.36503219604492,28353.1171875,253.40811157226562,-0.4626336991786957,-2.277221918106079,-4494.18115234375,-118.81387329101562,31.20516014099121,31.048023223876953,60.55818557739258,60.52573013305664,27924.9296875,27971.65625,244.1255340576172,249.6461639404297,0.29825901985168457,-0.9287965893745422,0.8060411810874939,0.4055894613265991,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
20240427112002,32.02234649658203,62.32740783691406,32561.142578125,338.48448236751017,0.013674993999302387,-0.06593170017004013,88.58195495605469,4.227405548095703,32.01608657836914,31.914945602416992,62.67917251586914,62.37071228027344,31828.900390625,31910.80859375,334.5641174316406,329.5545959472656,0.28512969613075256,-0.9254626631736755,0.7793780565261841,-0.5065993070602417,32.79327392578125,64.92288970947266,37675.34375,457.3968811035156,1.1579055786132812,0.05843152850866318,0.4088539183139801,1.7254685163497925,4665.72216796875,110.35063934326172,32.83845138549805,32.74214172363281,64.98522186279297,65.03804016113281,37679.84375,37685.6171875,449.09521484375,455.8672790527344,0.27852699160575867,-0.923121988773346,0.7734286785125732,-0.5146007537841797,31.1476993560791,60.11750793457031,27706.00390625,247.15628051757812,-0.4613976776599884,-1.941838264465332,-4307.9072265625,-114.84285736083984,31.180641174316406,31.1439151763916,60.14674377441406,59.952354431152344,27311.62109375,27846.361328125,237.41510009765625,244.3309326171875,0.2800312638282776,-0.9214909076690674,0.7772193551063538,-0.5094408988952637,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
20240427113002,31.789039611816406,62.27338409423828,32406.966796875,339.8532802598373,0.0008296710439026356,-0.1274709850549698,19.183238983154297,1.8182138204574585,31.814908981323242,31.78050994873047,62.499908447265625,62.39607238769531,31986.13671875,31881.30078125,335.5317077636719,330.74359130859375,0.2922385036945343,-0.9272520542144775,-0.04560520872473717,-0.9406893253326416,32.629791259765625,64.6852798461914,37442.54296875,451.0670471191406,1.15297269821167,0.0570313036441803,0.3900209963321686,1.6528035402297974,4573.50732421875,101.81417846679688,32.62236022949219,32.59287643432617,64.7629165649414,65.02236938476562,37201.8359375,37294.38671875,437.7942810058594,449.04522705078125,0.28374484181404114,-0.9247389435768127,-0.05018223077058792,-0.949078381061554,31.04586410522461,59.88608932495117,27665.37890625,251.9535369873047,-0.48654505610466003,-2.1051647663116455,-4725.2900390625,-110.970947265625,30.993499755859375,30.96833610534668,59.965660095214844,59.97089385986328,27426.80078125,27743.99609375,242.11558532714844,248.83334350585938,0.2852874994277954,-0.9235169887542725,-0.04604515805840492,-0.9482594728469849,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
