SeqNumber,Avg_Temperature(°C),Avg_Humidity(%),Avg_Sunlight(Lux),Avg_Power(mW),Avg_Diff_Temperature(°C),Avg_Diff_Humidity(%),Avg_Diff_Sunlight(Lux),Avg_Diff_Power(mW),Avg_Lag_1_Temperature(°C),Avg_Lag_2_Temperature(°C),Avg_Lag_3_Temperature(°C),Avg_Lag_4_Temperature(°C),Avg_Lag_1_Humidity(%),Avg_Lag_2_Humidity(%),Avg_Lag_3_Humidity(%),Avg_Lag_4_Humidity(%),Avg_Lag_1_Sunlight(Lux),Avg_Lag_2_Sunlight(Lux),Avg_Lag_3_Sunlight(Lux),Avg_Lag_4_Sunlight(Lux),Avg_Lag_1_Power(mW),Avg_Lag_2_Power(mW),Avg_Lag_3_Power(mW),Avg_Lag_4_Power(mW),Max_Temperature(°C),Max_Humidity(%),Max_Sunlight(Lux),Max_Power(mW),Max_Diff_WindSpeed(m/s),Max_Diff_Pressure(hpa),Max_Diff_Temperature(°C),Max_Diff_Humidity(%),Max_Diff_Sunlight(Lux),Max_Diff_Power(mW),Max_Lag_1_Temperature(°C),Max_Lag_2_Temperature(°C),Max_Lag_3_Temperature(°C),Max_Lag_4_Temperature(°C),Max_Lag_1_Humidity(%),Max_Lag_2_Humidity(%),Max_Lag_3_Humidity(%),Max_Lag_4_Humidity(%),Max_Lag_1_Sunlight(Lux),Max_Lag_2_Sunlight(Lux),Max_Lag_3_Sunlight(Lux),Max_Lag_4_Sunlight(Lux),Max_Lag_1_Power(mW),Max_Lag_2_Power(mW),Max_Lag_3_Power(mW),Max_Lag_4_Power(mW),Min_Temperature(°C),Min_Humidity(%),Min_Sunlight(Lux),Min_Power(mW),Min_Diff_Temperature(°C),Min_Diff_Humidity(%),Min_Diff_Sunlight(Lux),Min_Diff_Power(mW),Min_Lag_1_Temperature(°C),Min_Lag_2_Temperature(°C),Min_Lag_3_Temperature(°C),Min_Lag_4_Temperature(°C),Min_Lag_1_Humidity(%),Min_Lag_2_Humidity(%),Min_Lag_3_Humidity(%),Min_Lag_4_Humidity(%),Min_Lag_1_Sunlight(Lux),Min_Lag_2_Sunlight(Lux),Min_Lag_3_Sunlight(Lux),Min_Lag_4_Sunlight(Lux),Min_Lag_1_Power(mW),Min_Lag_2_Power(mW),Min_Lag_3_Power(mW),Min_Lag_4_Power(mW),Day_1,Day_2,Day_3,Day_4,Day_5,Day_6,Day_7,Day_8,Day_9,Day_10,Day_11,Day_12,Day_13,Day_14,Day_15,Day_16,Day_17,Day_18,Day_19,Day_20,Day_21,Day_22,Day_23,Day_24,Day_25,Day_26,Day_27,Day_28,Day_29,Day_30,Day_31,Hour_6,Hour_7,Hour_8,Hour_9,Hour_10,Hour_11,Hour_12,Hour_13,Hour_14,Hour_15,Hour_16,Hour_17,Minute_0,Minute_10,Minute_20,Minute_30,Minute_40,Minute_50
20240319100002,20.670536041259766,92.49067687988281,13704.4873046875,0.0,-0.04404091462492943,-0.5864626169204712,-358.8392333984375,-1.4854419231414795,20.737138748168945,19.93099021911621,20.069446563720703,20.319717407226562,92.80730438232422,93.53524780273438,92.8088607788086,93.38910675048828,13433.4091796875,13346.353515625,12989.9423828125,12211.900390625,0.0,0.0,0.0,0.0,20.145709991455078,94.2514419555664,16172.6796875,0.0,0.7285095453262329,0.0415075346827507,0.17514224350452423,0.5511068105697632,854.5465698242188,-203.5399932861328,20.852130889892578,20.476469039916992,20.182546615600586,20.28692626953125,93.89706420898438,95.1788101196289,94.83042907714844,94.51419830322266,14670.8193359375,14578.51953125,13316.609375,30.829999923706055,0.0,0.0,0.0,0.0,20.36581802368164,91.44641876220703,12653.048828125,0.0,-0.25368306040763855,-2.4316446781158447,-485.00042724609375,-58.13410186767578,20.065937042236328,19.653839111328125,19.811641693115234,19.87913703918457,91.6585922241211,92.97892761230469,90.85223388671875,92.05496978759766,11897.2421875,11352.015625,11855.25390625,12608.1474609375,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
20240319101002,20.68429183959961,92.1830062866211,13840.4609375,0.0,-0.05511633679270744,-0.3414730727672577,-261.6346435546875,7.589588165283203,20.76140594482422,19.962133407592773,20.495210647583008,20.319089889526367,92.2142105102539,93.00498962402344,92.1676025390625,92.7966079711914,12727.83984375,12343.7841796875,12013.546875,11332.7705078125,0.0,0.0,0.0,0.0,20.089197158813477,94.30057525634766,15079.7216796875,0.0,0.7693480849266052,0.049938056617975235,0.2583261728286743,0.9538497924804688,469.40875244140625,-203.5399932861328,20.924144744873047,20.534997940063477,20.41246795654297,20.197328567504883,93.11892700195312,94.48768615722656,94.21728515625,93.69840240478516,13997.693359375,14277.4892578125,12170.529296875,30.829999923706055,0.0,0.0,0.0,0.0,20.438060760498047,90.76607513427734,12267.759765625,0.0,-0.24801979959011078,-1.6914796829223633,306.759521484375,-49.644371032714844,20.260595321655273,19.53948211669922,20.20797348022461,19.766162872314453,90.708984375,92.15042114257812,90.64807891845703,91.97006225585938,11356.1328125,10233.501953125,10411.8056640625,11453.6630859375,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
20240319102002,20.768156051635742,92.02616119384766,14353.4267578125,0.0,-0.037148237228393555,-0.2592674195766449,-191.34091186523438,13.059609413146973,20.746335983276367,20.074060440063477,20.881362915039062,20.257932662963867,91.68775939941406,92.85814666748047,91.41691589355469,91.91571044921875,12797.4892578125,12787.3291015625,12812.8583984375,11999.7431640625,0.0,0.0,0.0,0.0,20.124624252319336,93.9103775024414,15145.064453125,0.0,0.7751644849777222,0.06366544216871262,0.25496146082878113,0.9576128125190735,1143.9151611328125,-203.5399932861328,21.010751724243164,20.533649444580078,20.54948616027832,20.271169662475586,92.56790161132812,94.02037048339844,93.79847717285156,93.69913482666016,15065.9365234375,14564.4912109375,13228.03515625,30.829999923706055,0.0,0.0,0.0,0.0,20.50765609741211,90.68827819824219,12028.966796875,0.0,-0.2604968249797821,-1.646994948387146,-619.6199951171875,-32.7338752746582,20.171630859375,19.645336151123047,20.460208892822266,19.90258026123047,90.22432708740234,92.071044921875,90.81430053710938,91.79105377197266,11007.7490234375,10743.52734375,10659.5263671875,11778.640625,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
20240319103002,20.7314510345459,91.39886474609375,14723.41015625,0.0,-0.016592107713222504,-0.2050696611404419,-385.9595642089844,9.829051971435547,20.6652774810791,20.104711532592773,21.02227020263672,20.100814819335938,91.2808609008789,92.56475830078125,91.38117980957031,91.67180633544922,13588.7109375,12607.6484375,12976.921875,12248.658203125,0.0,0.0,0.0,0.0,20.145069122314453,93.98028564453125,15739.4453125,0.0,0.7893860936164856,0.061466045677661896,0.3042166531085968,1.0480765104293823,1933.7596435546875,-203.5399932861328,20.958646774291992,20.413433074951172,20.570131301879883,20.25518226623535,92.39212036132812,93.80619812011719,93.62858581542969,93.56678771972656,15445.7294921875,14936.705078125,14164.0810546875,30.829999923706055,0.0,0.0,0.0,0.0,20.431507110595703,90.46769714355469,12088.576171875,0.0,-0.2716061770915985,-1.5707709789276123,-1295.1134033203125,-35.52867126464844,20.252058029174805,19.91621208190918,20.534700393676758,19.861923217773438,89.84478759765625,91.56830596923828,89.95814514160156,91.14216613769531,10469.3544921875,11565.3291015625,10654.0146484375,12009.3818359375,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
20240319104002,20.904436111450195,90.7423095703125,15163.4345703125,0.0,-0.030660105869174004,-0.2297622114419937,-215.1490020751953,6.624499797821045,20.640222549438477,20.280841827392578,20.947900772094727,20.177078247070312,90.60928344726562,91.61344146728516,90.41703033447266,91.05392456054688,14336.205078125,13513.5009765625,13579.6123046875,12222.2314453125,0.0,0.0,0.0,0.0,19.994253158569336,93.02742767333984,16096.19140625,0.0,0.7504479289054871,0.07465967535972595,0.27409034967422485,0.930016279220581,2638.4931640625,-203.5399932861328,21.046911239624023,20.393829345703125,20.531383514404297,20.475868225097656,91.69133758544922,93.23915100097656,92.59302520751953,92.65083312988281,15846.4169921875,15351.1455078125,14623.6201171875,30.829999923706055,0.0,0.0,0.0,0.0,20.47431755065918,89.5191650390625,13069.740234375,0.0,-0.28443822264671326,-1.6806714534759521,-1508.812744140625,-20.957881927490234,20.284765243530273,19.868331909179688,20.67194366455078,19.935850143432617,89.02489471435547,90.62850952148438,88.84217834472656,89.91898345947266,11680.2890625,12722.71875,11178.81640625,12523.5830078125,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
20240319105002,20.868419647216797,90.11429595947266,16366.2763671875,0.0,0.004331545438617468,-0.13739579916000366,-519.1812133789062,8.770319938659668,20.7165470123291,20.40018653869629,21.081727981567383,20.311243057250977,89.88676452636719,91.57390594482422,90.38223266601562,90.90897369384766,14895.2880859375,14571.1748046875,13541.658203125,13707.98828125,0.0,0.0,0.0,0.0,20.157255172729492,92.1368408203125,17210.193359375,0.0,0.7724724411964417,0.06378599256277084,0.28059542179107666,1.0560381412506104,2657.86376953125,-203.5399932861328,21.071992874145508,20.33531379699707,20.518962860107422,20.44068145751953,91.70914459228516,93.28238677978516,92.68843078613281,92.5532455444336,16760.904296875,16654.69921875,16408.392578125,30.829999923706055,0.0,0.0,0.0,0.0,20.464937210083008,89.21785736083984,13116.2197265625,0.0,-0.2989737093448639,-1.668487310409546,-2035.058837890625,-30.452865600585938,20.513227462768555,19.891582489013672,20.761980056762695,20.080982208251953,88.6654281616211,90.54613494873047,88.31100463867188,89.661865234375,11557.298828125,12787.7783203125,11732.416015625,13300.5927734375,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
20240319110002,20.6854248046875,89.97681427001953,15128.6005859375,0.0,-0.03275178000330925,-0.31632980704307556,-518.4386596679688,1.7249631881713867,20.514007568359375,20.240991592407227,20.968082427978516,20.146255493164062,89.42317199707031,91.1733627319336,90.1697769165039,90.00211334228516,14091.71484375,14188.7578125,12792.01171875,13240.2216796875,0.0,0.0,0.0,0.0,20.09596824645996,91.95256805419922,16773.376953125,0.0,0.7946574687957764,0.04327140003442764,0.22687672078609467,0.8332758545875549,2115.840576171875,-203.5399932861328,21.10689926147461,20.33454704284668,20.460834503173828,20.407142639160156,91.13380432128906,92.63269805908203,92.33208465576172,92.0060043334961,15905.88671875,15624.5009765625,15719.517578125,30.829999923706055,0.0,0.0,0.0,0.0,20.409624099731445,88.95470428466797,12751.5771484375,0.0,-0.30256158113479614,-2.0733983516693115,-2395.93994140625,-42.60649490356445,20.355510711669922,19.864349365234375,20.713470458984375,19.949811935424805,88.2640151977539,90.18983459472656,87.57669067382812,88.99612426757812,11102.3330078125,12301.828125,11040.390625,13449.283203125,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
20240319111002,20.649490356445312,90.17341613769531,14744.326171875,0.0,-0.026635389775037766,-0.08349447697401047,-320.54742431640625,10.22642993927002,20.39143180847168,20.136878967285156,20.597644805908203,20.045469284057617,89.69733428955078,91.43733215332031,90.0013656616211,90.0790023803711,13788.4013671875,12994.6318359375,11674.1826171875,11890.7568359375,0.0,0.0,0.0,0.0,19.916959762573242,92.01998138427734,15350.541015625,0.0,0.8533832430839539,0.06557343155145645,0.26315146684646606,1.274565577507019,1051.17431640625,-203.5399932861328,20.82890510559082,20.35434913635254,20.24913787841797,20.0747127532959,91.24532318115234,92.90773010253906,92.26898956298828,92.189208984375,14381.201171875,14642.0283203125,14015.73046875,30.829999923706055,0.0,0.0,0.0,0.0,20.31330108642578,89.07560729980469,12577.8330078125,0.0,-0.2547326982021332,-1.4548970460891724,-828.70751953125,-32.97715377807617,20.21684455871582,19.811975479125977,20.62269401550293,19.73879051208496,88.34272003173828,90.06829833984375,88.06294250488281,89.08195495605469,10980.947265625,11617.0986328125,10110.1259765625,12941.69140625,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
20240319112002,20.673452377319336,90.54460144042969,14310.4091796875,0.0,0.012889976613223553,-0.06383844465017319,-393.40966796875,17.620445251464844,20.30217742919922,20.059446334838867,20.505338668823242,19.907649993896484,89.82488250732422,91.70063018798828,89.77923583984375,89.96380615234375,12746.3095703125,12659.1982421875,11898.8037109375,11660.7197265625,0.0,0.0,0.0,0.0,19.861011505126953,92.0367202758789,14301.521484375,0.0,0.8752058744430542,0.07994600385427475,0.29664188623428345,1.1493120193481445,717.1611328125,-203.5399932861328,20.744789123535156,20.41167640686035,20.218116760253906,20.01678466796875,91.22209167480469,92.96794891357422,92.29000091552734,92.73326110839844,14022.451171875,13916.2880859375,13810.56640625,30.829999923706055,0.0,0.0,0.0,0.0,20.250368118286133,89.39469146728516,11996.3662109375,0.0,-0.260107159614563,-1.6438599824905396,-847.2868041992188,-17.265636444091797,20.006711959838867,19.807926177978516,20.385761260986328,19.78709602355957,88.55784606933594,90.45088958740234,89.0156021118164,89.36109924316406,10460.5791015625,11467.02734375,10288.7177734375,12599.3603515625,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
20240319113002,20.564903259277344,90.83650970458984,13661.13671875,0.0,0.04380423203110695,-0.07310079783201218,-658.7088012695312,15.359591484069824,20.19022560119629,19.903261184692383,20.36525535583496,19.64542579650879,90.23793029785156,92.06119537353516,90.54850769042969,90.68359375,12220.6591796875,11630.8291015625,11426.55859375,10960.0,0.0,0.0,0.0,0.0,19.738656997680664,93.00861358642578,13814.9853515625,0.0,0.8942567110061646,0.07434359937906265,0.374015212059021,1.1286789178848267,698.25244140625,-203.5399932861328,20.578598022460938,20.295495986938477,20.175386428833008,19.89332389831543,91.6476058959961,93.3004379272461,92.81649017333984,93.28492736816406,13282.5078125,13369.3642578125,13502.927734375,30.829999923706055,0.0,0.0,0.0,0.0,20.07418441772461,89.85557556152344,11587.6044921875,0.0,-0.2423819601535797,-1.6480040550231934,-815.334228515625,-19.116334915161133,19.965742111206055,19.915040969848633,20.04451560974121,19.686479568481445,88.9885482788086,90.5455093383789,89.15267181396484,89.61900329589844,9368.2216796875,11333.7236328125,9972.19921875,11799.166015625,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
20240319114002,20.638256072998047,91.28179931640625,13224.0986328125,0.0,0.027518443763256073,-0.14576277136802673,-501.78814697265625,12.6808443069458,20.12697982788086,19.94051170349121,20.13971710205078,19.612171173095703,90.4662094116211,91.90036010742188,90.5044937133789,91.09961700439453,11854.9169921875,11818.5654296875,11469.751953125,10075.2919921875,0.0,0.0,0.0,0.0,19.44548797607422,93.19166564941406,13368.69140625,0.0,0.8538152575492859,0.0837116464972496,0.37158358097076416,0.9250221252441406,939.786865234375,-203.5399932861328,20.55160903930664,20.25157928466797,20.09804916381836,20.027971267700195,91.63822174072266,93.35465240478516,92.63488006591797,93.18283081054688,12955.4248046875,13065.35546875,12948.529296875,30.829999923706055,0.0,0.0,0.0,0.0,20.054838180541992,89.82688903808594,12153.4091796875,0.0,-0.22228871285915375,-1.7306169271469116,-628.5795288085938,-7.17339563369751,19.914960861206055,19.705949783325195,19.884483337402344,19.723983764648438,89.10556030273438,90.34455108642578,89.1561508178711,89.56808471679688,9951.451171875,11596.66796875,10060.0185546875,11314.291015625,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
20240319115002,20.449665069580078,91.65426635742188,13571.5771484375,0.0,0.0478343702852726,-0.12028374522924423,-757.8099365234375,14.451249122619629,20.139450073242188,19.868576049804688,20.159669876098633,19.606081008911133,90.53604888916016,92.60122680664062,91.33719635009766,91.87203979492188,11490.390625,12156.2353515625,10834.4541015625,10815.283203125,0.0,0.0,0.0,0.0,19.458988189697266,93.32421875,13608.919921875,0.0,0.8714994192123413,0.06926007568836212,0.38766101002693176,0.9742559790611267,622.4962158203125,-203.5399932861328,20.46834945678711,20.11734390258789,19.996994018554688,19.887807846069336,92.28157043457031,93.92172241210938,93.42831420898438,93.71377563476562,13101.669921875,13559.91796875,13728.0078125,30.829999923706055,0.0,0.0,0.0,0.0,19.945148468017578,90.36710357666016,11807.03125,0.0,-0.21246927976608276,-1.698089838027954,-776.9119262695312,-21.150049209594727,20.02755355834961,19.567596435546875,19.737659454345703,19.81278419494629,89.60772705078125,90.93555450439453,89.6068344116211,90.40257263183594,9198.8994140625,10970.1513671875,10192.53515625,11246.841796875,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
20240319120002,20.15675926208496,92.61643981933594,11857.892578125,0.0,-0.009960399940609932,-0.35260483622550964,-646.0435791015625,7.421217918395996,19.895610809326172,19.592273712158203,19.99747085571289,19.310434341430664,90.9971694946289,93.08724975585938,92.07652282714844,92.00039672851562,10112.1220703125,11379.029296875,9754.9150390625,9990.1533203125,0.0,0.0,0.0,0.0,19.29316520690918,94.24906921386719,12736.876953125,0.0,0.8842048048973083,0.04585926607251167,0.3450010418891907,0.7237308025360107,-59.262752532958984,-203.5399932861328,20.420761108398438,20.059242248535156,19.880903244018555,19.79091453552246,92.47923278808594,94.00226593017578,93.91825103759766,93.97137451171875,11941.5244140625,12127.9677734375,12480.15234375,30.829999923706055,0.0,0.0,0.0,0.0,19.828231811523438,91.12840270996094,11178.18359375,0.0,-0.19286967813968658,-2.049245834350586,-936.373046875,-39.368892669677734,19.775054931640625,19.424715042114258,19.541561126708984,19.62596321105957,90.16981506347656,91.36974334716797,90.00829315185547,90.97505950927734,8359.30859375,10064.2294921875,9197.1181640625,10754.576171875,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
20240319121002,19.783830642700195,93.9323959350586,10891.7060546875,0.0,-0.013441805727779865,-0.22757820785045624,-207.18446350097656,8.793188095092773,19.6295108795166,19.339733123779297,19.48628044128418,19.147661209106445,93.31389617919922,94.45298767089844,93.44921875,93.5978012084961,9807.185546875,9584.3984375,8747.0263671875,8942.7666015625,0.0,0.0,0.0,0.0,18.9362850189209,95.560302734375,11567.423828125,0.0,0.8605338931083679,0.07083401083946228,0.4236143231391907,0.9415322542190552,359.842529296875,-203.5399932861328,19.92142105102539,19.722986221313477,19.595500946044922,19.441410064697266,94.15807342529297,95.6112289428711,94.60882568359375,94.71143341064453,10925.125,11155.962890625,10274.5771484375,30.829999923706055,0.0,0.0,0.0,0.0,19.35775375366211,92.38847351074219,10304.75,0.0,-0.13052533566951752,-1.0046541690826416,355.2165222167969,-16.717256546020508,19.383657455444336,18.82439613342285,19.379987716674805,19.10585594177246,91.505615234375,92.60844421386719,92.13789367675781,92.6887435913086,8201.8984375,8417.1318359375,8067.7568359375,9455.080078125,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
20240319122002,19.587038040161133,94.94343566894531,10554.7978515625,0.0,-0.011674614623188972,-0.2868427336215973,-112.32897186279297,13.23265552520752,19.49909210205078,19.202438354492188,19.319990158081055,18.966766357421875,94.67259979248047,95.41497802734375,94.01083374023438,94.13410949707031,9760.5322265625,9368.7119140625,9530.5048828125,9398.306640625,0.0,0.0,0.0,0.0,18.90186309814453,95.94962310791016,11330.396484375,0.0,0.8595400452613831,0.0896066352725029,0.3944999873638153,0.8562653660774231,1237.5228271484375,-203.5399932861328,19.6420841217041,19.562822341918945,19.395408630371094,19.29334831237793,95.19725799560547,96.5350112915039,95.17758178710938,95.68252563476562,11355.669921875,11143.4794921875,10460.4248046875,30.829999923706055,0.0,0.0,0.0,0.0,19.20722007751465,93.4710922241211,9456.857421875,0.0,-0.1352529376745224,-0.9279336929321289,-225.5602264404297,-8.914730072021484,18.87415313720703,18.661666870117188,19.224563598632812,18.95682144165039,92.60356140136719,93.90528106689453,93.79116821289062,93.71342468261719,8106.78759765625,8071.3427734375,8177.49072265625,9289.5751953125,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
20240319123002,19.376014709472656,95.53336334228516,10382.73828125,0.0,-0.014667491428554058,-0.3527379333972931,-346.5025634765625,11.084782600402832,19.410953521728516,19.028255462646484,19.210115432739258,18.703094482421875,95.67472076416016,96.18169403076172,95.11100006103516,95.0971908569336,10243.9853515625,8658.8505859375,9729.0791015625,9423.6748046875,0.0,0.0,0.0,0.0,18.887523651123047,96.80519104003906,11655.2158203125,0.0,0.8862614631652832,0.08544491976499557,0.4021339416503906,0.9039806723594666,1864.798583984375,-203.5399932861328,19.377683639526367,19.377208709716797,19.2160701751709,19.135997772216797,96.2554702758789,97.36320495605469,96.04351806640625,96.4830551147461,11149.1025390625,11348.6240234375,10757.951171875,30.829999923706055,0.0,0.0,0.0,0.0,19.0782413482666,94.33541107177734,9070.9033203125,0.0,-0.147696852684021,-0.8469666242599487,-798.03759765625,-24.531835556030273,18.688997268676758,18.7831974029541,19.032846450805664,18.753934860229492,93.6362533569336,94.5753173828125,94.22156524658203,94.28755950927734,7646.26318359375,8044.71044921875,7896.8369140625,8990.99609375,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
20240319124002,19.47317886352539,96.01485443115234,10492.6923828125,0.0,-0.05042911320924759,-0.48383259773254395,-201.75245666503906,8.319724082946777,19.421510696411133,19.066375732421875,19.08806610107422,18.706144332885742,96.02277374267578,96.14566040039062,95.07603454589844,95.48046112060547,10686.58984375,9142.705078125,10388.2509765625,9116.3701171875,0.0,0.0,0.0,0.0,18.733423233032227,96.66374969482422,11866.3369140625,0.0,0.8672218918800354,0.09493418037891388,0.33216387033462524,0.7725865244865417,2378.214111328125,-203.5399932861328,19.349910736083984,19.348350524902344,19.08126449584961,19.269195556640625,96.4901123046875,97.61517333984375,96.00226593017578,96.42236328125,11285.6455078125,11687.494140625,10775.26953125,30.829999923706055,0.0,0.0,0.0,0.0,19.16636848449707,94.32392120361328,9693.1806640625,0.0,-0.16508552432060242,-0.9473161697387695,-1119.7513427734375,-25.705148696899414,18.60028839111328,18.70484161376953,19.03290367126465,18.749557495117188,93.97449493408203,94.61150360107422,94.22102355957031,94.2442855834961,8841.7998046875,8435.7626953125,7990.57568359375,9004.6533203125,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
20240319125002,19.416675567626953,96.38910675048828,11477.9296875,0.0,-0.033770978450775146,-0.45790284872055054,-498.29736328125,9.728590965270996,19.553232192993164,19.06817626953125,19.24363899230957,18.77918243408203,96.07295989990234,96.95691680908203,95.84961700439453,96.1581802368164,11009.81640625,9911.46875,10411.1982421875,10304.287109375,0.0,0.0,0.0,0.0,18.917972564697266,96.54847717285156,12837.9736328125,0.0,0.9102102518081665,0.07819685339927673,0.29917794466018677,0.9129889607429504,2240.122314453125,-203.5399932861328,19.34372329711914,19.31680679321289,19.028430938720703,19.2221736907959,97.27861785888672,98.3156509399414,96.96856689453125,97.08483123779297,11914.9716796875,12880.0634765625,12121.021484375,30.829999923706055,0.0,0.0,0.0,0.0,19.23454475402832,94.7900619506836,9524.2255859375,0.0,-0.18567624688148499,-0.9275074005126953,-1774.1568603515625,-48.826377868652344,18.768253326416016,18.748666763305664,19.038389205932617,18.871309280395508,94.58393096923828,95.37161254882812,94.61802673339844,94.9957504272461,8668.193359375,8029.67333984375,8245.189453125,9374.9453125,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
20240319130002,19.320446014404297,97.1063232421875,10313.8291015625,0.0,-0.08756150305271149,-0.6464773416519165,-451.1014404296875,2.616018533706665,19.48655891418457,18.905437469482422,19.262557983398438,18.649375915527344,96.22563934326172,97.29854583740234,96.2802963256836,95.95269775390625,10139.6953125,9483.1689453125,9845.2978515625,9837.306640625,0.0,0.0,0.0,0.0,18.95450782775879,97.00932312011719,12572.1240234375,0.0,0.9503122568130493,0.05349446088075638,0.214988112449646,0.7543945908546448,1685.1622314453125,-203.5399932861328,19.447078704833984,19.418792724609375,19.02237892150879,19.26234245300293,97.30928039550781,98.2522201538086,97.3722152709961,97.17986297607422,11212.5087890625,12138.2412109375,11467.4873046875,30.829999923706055,0.0,0.0,0.0,0.0,19.31471061706543,95.16805267333984,9066.3076171875,0.0,-0.186911478638649,-1.2563023567199707,-2248.22998046875,-73.36084747314453,18.645065307617188,18.814748764038086,19.02068328857422,18.78760528564453,94.9568099975586,95.70550537109375,94.70439910888672,95.2312240600586,8232.7470703125,7162.728515625,7312.42138671875,9209.01953125,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
