SeqNumber,Avg_Temperature(°C),Avg_Humidity(%),Avg_Sunlight(Lux),Avg_Power(mW),Avg_Diff_Temperature(°C),Avg_Diff_Humidity(%),Avg_Diff_Sunlight(Lux),Avg_Diff_Power(mW),Avg_Lag_1_Temperature(°C),Avg_Lag_2_Temperature(°C),Avg_Lag_1_Humidity(%),Avg_Lag_2_Humidity(%),Avg_Lag_1_Sunlight(Lux),Avg_Lag_2_Sunlight(Lux),Avg_Lag_1_Power(mW),Avg_Lag_2_Power(mW),Avg_Sin_Hour,Avg_Cos_Hour,Avg_Sin_Minute,Avg_Cos_Minute,Max_Temperature(°C),Max_Humidity(%),Max_Sunlight(Lux),Max_Power(mW),Max_Diff_WindSpeed(m/s),Max_Diff_Pressure(hpa),Max_Diff_Temperature(°C),Max_Diff_Humidity(%),Max_Diff_Sunlight(Lux),Max_Diff_Power(mW),Max_Lag_1_Temperature(°C),Max_Lag_2_Temperature(°C),Max_Lag_1_Humidity(%),Max_Lag_2_Humidity(%),Max_Lag_1_Sunlight(Lux),Max_Lag_2_Sunlight(Lux),Max_Lag_1_Power(mW),Max_Lag_2_Power(mW),Max_Sin_Hour,Max_Cos_Hour,Max_Sin_Minute,Max_Cos_Minute,Min_Temperature(°C),Min_Humidity(%),Min_Sunlight(Lux),Min_Power(mW),Min_Diff_Temperature(°C),Min_Diff_Humidity(%),Min_Diff_Sunlight(Lux),Min_Diff_Power(mW),Min_Lag_1_Temperature(°C),Min_Lag_2_Temperature(°C),Min_Lag_1_Humidity(%),Min_Lag_2_Humidity(%),Min_Lag_1_Sunlight(Lux),Min_Lag_2_Sunlight(Lux),Min_Lag_1_Power(mW),Min_Lag_2_Power(mW),Min_Sin_Hour,Min_Cos_Hour,Min_Sin_Minute,Min_Cos_Minute,Hour_6,Hour_7,Hour_8,Hour_9,Hour_10,Hour_11,Hour_12,Hour_13,Hour_14,Hour_15,Hour_16,Hour_17,Minute_0,Minute_10,Minute_20,Minute_30,Minute_40,Minute_50
20240414130003,37.43661880493164,46.601741790771484,41700.6328125,610.2626953125,-0.05917562544345856,0.06417300552129745,-464.23846435546875,-5.768551349639893,37.54189682006836,37.489803314208984,46.60884475708008,46.38609313964844,41676.12109375,42332.10546875,615.5699462890625,617.7816772460938,-0.21629877388477325,-0.9455409646034241,0.048556338995695114,0.8551398515701294,38.51451873779297,49.20573043823242,52748.8046875,909.2848510742188,0.3424331843852997,0.07192137092351913,0.4180547893047333,1.869602084159851,9492.8388671875,313.0055847167969,38.62117385864258,38.57598114013672,49.36931610107422,49.131778717041016,53066.28125,53593.421875,919.8753662109375,926.5693969726562,-0.2156442105770111,-0.9462667107582092,0.04649101570248604,0.8546658754348755,36.45658874511719,44.08544158935547,32079.521484375,365.18914794921875,-0.7078948616981506,-1.9414405822753906,-10708.6396484375,-331.1929626464844,36.506141662597656,36.539772033691406,43.949302673339844,43.78744125366211,32215.33203125,32311.74609375,364.737060546875,361.6864929199219,-0.21511587500572205,-0.9456174969673157,0.04771896451711655,0.8546948432922363,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
20240414131003,37.00873565673828,47.53185272216797,38985.67578125,565.3930053710938,-0.07100053876638412,-0.16008491814136505,-667.9746704101562,-10.86327838897705,37.17949295043945,37.179569244384766,47.59819412231445,47.22907638549805,39150.01171875,39627.7109375,566.6492919921875,572.4085083007812,-0.20276057720184326,-0.9389548897743225,0.7553629875183105,0.4460117816925049,38.04766845703125,50.031558990478516,49099.06640625,847.11572265625,0.33009767532348633,0.06346495449542999,0.4038999378681183,1.5034470558166504,8315.66796875,282.45806884765625,38.16178894042969,38.20361328125,50.183807373046875,50.203914642333984,49765.99609375,50039.47265625,853.6290893554688,861.2960205078125,-0.1962478756904602,-0.9416040778160095,0.7568660974502563,0.4428039789199829,36.15005111694336,45.15896987915039,30321.095703125,333.810546875,-0.7805756330490112,-2.0464329719543457,-10567.029296875,-306.1080627441406,36.18270492553711,36.151912689208984,45.04902267456055,44.81040954589844,30287.677734375,30602.578125,336.7669982910156,336.8795471191406,-0.2074965238571167,-0.9398060441017151,0.757243275642395,0.44161367416381836,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
20240414132003,36.933284759521484,47.92951583862305,37204.69921875,535.7987060546875,-0.07773375511169434,-0.27062922716140747,-706.3973999023438,-11.585572242736816,37.089141845703125,37.120880126953125,47.83776092529297,47.56301498413086,37340.28125,37862.01171875,537.4818725585938,540.7864379882812,-0.20547254383563995,-0.9512969255447388,0.7385083436965942,-0.44002366065979004,37.95000076293945,50.19464111328125,46505.94140625,796.8055419921875,0.3445468842983246,0.05984077602624893,0.3979818820953369,1.4221681356430054,7497.31396484375,261.83074951171875,38.000572204589844,38.08478927612305,50.397605895996094,50.32599639892578,47170.01171875,47177.328125,802.6762084960938,805.5033569335938,-0.20693407952785492,-0.9519842267036438,0.740646481513977,-0.44534826278686523,36.1158561706543,45.389732360839844,29224.853515625,322.10968017578125,-0.7674304246902466,-2.1803665161132812,-9668.521484375,-285.95684814453125,36.14078903198242,36.11388397216797,45.31396484375,45.1492805480957,29157.4921875,29480.22265625,321.1083984375,324.2406311035156,-0.21249538660049438,-0.9526636600494385,0.7404550909996033,-0.4460219740867615,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
20240414133003,36.8672981262207,47.89543533325195,36584.45703125,509.6733703613281,-0.08354255557060242,-0.3704628646373749,-742.2039794921875,-12.865147590637207,36.95545196533203,36.94493865966797,47.752723693847656,47.59991455078125,36436.83984375,36972.67578125,511.1007995605469,517.1483764648438,-0.192683145403862,-0.9576207995414734,0.0030765151605010033,-0.8739436864852905,37.87228775024414,50.20582580566406,45034.6953125,748.1484985351562,0.34288105368614197,0.05714182183146477,0.36557942628860474,1.3799784183502197,6719.619140625,230.93838500976562,37.87169647216797,37.94232940673828,50.152767181396484,50.16465377807617,45792.4375,45734.6640625,754.1403198242188,752.7451782226562,-0.19918416440486908,-0.9582006931304932,0.0069812750443816185,-0.8820979595184326,36.05414962768555,45.2880859375,29116.611328125,317.0199279785156,-0.771134614944458,-2.4304916858673096,-9157.0869140625,-270.7152404785156,36.087310791015625,36.04707717895508,45.2780876159668,45.3371696472168,29014.10546875,29271.361328125,313.3805236816406,315.4273376464844,-0.19395722448825836,-0.959142804145813,0.0026629113126546144,-0.8808567523956299,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
20240414134003,36.74372482299805,48.42257308959961,35206.7265625,466.4061279296875,-0.09160352498292923,-0.40219736099243164,-732.8631591796875,-13.774967193603516,36.84003448486328,36.83291244506836,48.211570739746094,48.05563735961914,35048.609375,35526.58984375,469.1479797363281,474.8342590332031,-0.21181175112724304,-0.9560716152191162,-0.7981435656547546,-0.4387797713279724,37.6801643371582,50.73386764526367,42911.4609375,684.9675903320312,0.3381973206996918,0.056531988084316254,0.3257138431072235,1.3347970247268677,5821.6533203125,205.46005249023438,37.71292495727539,37.78361511230469,50.63507080078125,50.73106384277344,43452.828125,43445.19921875,688.8665771484375,693.5325317382812,-0.21376687288284302,-0.9556478261947632,-0.797142505645752,-0.4432152509689331,35.89751052856445,45.98218536376953,28360.5390625,295.0638122558594,-0.7783980965614319,-2.5488762855529785,-8449.853515625,-256.1528625488281,35.950416564941406,35.903934478759766,45.75703048706055,46.0418586730957,28461.91015625,28515.57421875,296.95037841796875,296.68328857421875,-0.21381665766239166,-0.9578173160552979,-0.8032932877540588,-0.4418796896934509,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
20240414135003,36.38168716430664,49.30476379394531,32275.927734375,397.4609069824219,-0.0825553834438324,-0.2980949580669403,-574.4074096679688,-11.212506294250488,36.51362228393555,36.475257873535156,49.08266830444336,48.80321502685547,32201.58203125,32542.44140625,400.433837890625,399.34417724609375,-0.2234434336423874,-0.9332396984100342,-0.8021563291549683,0.47910547256469727,37.281097412109375,51.63251876831055,39266.60546875,598.465576171875,0.2955203950405121,0.05945371091365814,0.3031742572784424,1.4791759252548218,5121.115234375,183.52281188964844,37.323326110839844,37.38463592529297,51.586910247802734,51.70703887939453,39513.0859375,39596.828125,599.4774169921875,606.6449584960938,-0.22046728432178497,-0.9329370856285095,-0.8021681308746338,0.47716641426086426,35.49863815307617,46.85791015625,26370.484375,248.125,-0.7120379209518433,-2.3713595867156982,-7352.8173828125,-229.35885620117188,35.62392807006836,35.571510314941406,46.66419219970703,46.7175407409668,26329.3671875,26504.6328125,257.0953674316406,252.25209045410156,-0.22469790279865265,-0.9343175888061523,-0.806130051612854,0.4770296812057495,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
20240414140003,35.905609130859375,51.37276077270508,29450.4140625,350.726318359375,-0.058464862406253815,0.07214276492595673,-156.25181579589844,-4.4533514976501465,35.98326110839844,35.94862365722656,51.229637145996094,50.87422561645508,29064.7109375,29849.662109375,350.7264709472656,350.14410400390625,-0.4410841166973114,-0.8799335360527039,0.03368464857339859,0.8494501113891602,36.76676559448242,53.65730667114258,35287.58984375,509.6485900878906,0.2963591516017914,0.0646897479891777,0.30590856075286865,1.7342602014541626,4202.04541015625,145.29843139648438,36.82363510131836,36.841712951660156,53.7326774597168,53.62590026855469,35342.35546875,35547.6953125,510.85321044921875,514.2899169921875,-0.44348156452178955,-0.8797144293785095,0.03597243130207062,0.8477258682250977,35.07169723510742,48.83575439453125,24792.59765625,232.11753845214844,-0.557481050491333,-1.7510724067687988,-4870.322265625,-161.0767822265625,35.154090881347656,35.14038848876953,48.85871124267578,48.75048828125,24595.984375,24770.6171875,238.07302856445312,234.48065185546875,-0.4409119784832001,-0.8794142007827759,0.03169555217027664,0.847517728805542,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
20240414141003,35.1249885559082,53.4736442565918,27015.6484375,280.4227294921875,-0.05786057189106941,-0.03617681935429573,-301.1251525878906,-5.888006687164307,35.24946594238281,35.25677490234375,53.397701263427734,52.95545196533203,26794.333984375,27322.53125,277.8998107910156,280.7378234863281,-0.4367125332355499,-0.8566001653671265,0.7533268928527832,0.4595766067504883,35.93449401855469,55.788848876953125,32086.94921875,418.4733581542969,0.2905733287334442,0.059822436422109604,0.29734593629837036,1.4355428218841553,3465.8935546875,115.46233367919922,36.00540542602539,36.07685470581055,55.79018783569336,55.81651306152344,32368.361328125,32302.2734375,416.6748962402344,422.9291076660156,-0.4336816668510437,-0.8581541776657104,0.7548389434814453,0.4547557830810547,34.431304931640625,51.197410583496094,22832.15234375,186.61068725585938,-0.5790887475013733,-1.8022677898406982,-4747.890625,-133.70851135253906,34.46709060668945,34.42189407348633,51.13010025024414,50.82600021362305,22721.451171875,23012.138671875,193.0599365234375,190.67405700683594,-0.4399147927761078,-0.856718122959137,0.7547852993011475,0.4525350332260132,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
20240414142003,34.79407501220703,54.7525634765625,26339.4921875,268.9955749511719,-0.07415666431188583,-0.21584227681159973,-558.590576171875,-8.460400581359863,34.918853759765625,34.92613983154297,54.59420394897461,54.330810546875,26257.822265625,26751.263671875,267.36431884765625,268.1997985839844,-0.4533848166465759,-0.8630335927009583,0.739022970199585,-0.4276237487792969,35.57775115966797,56.94578170776367,31270.94140625,396.7113037109375,0.30799612402915955,0.058465175330638885,0.28282588720321655,1.2174748182296753,3173.766357421875,106.97702026367188,35.616024017333984,35.676239013671875,56.98106002807617,56.86077117919922,31507.494140625,31298.779296875,393.5890808105469,396.555419921875,-0.45759502053260803,-0.8635281920433044,0.7408749461174011,-0.43221086263656616,34.139686584472656,52.483924865722656,22099.654296875,181.613037109375,-0.6098896861076355,-2.0759148597717285,-4938.576171875,-135.69497680664062,34.127681732177734,34.13553237915039,52.37296676635742,52.0687141418457,22116.51171875,22317.30859375,184.37217712402344,184.27476501464844,-0.4569689631462097,-0.8640692234039307,0.7404299974441528,-0.43374162912368774,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
20240414143003,34.46967315673828,55.3348503112793,25652.513671875,257.23980712890625,-0.09085891395807266,-0.4434966444969177,-817.265380859375,-12.364680290222168,34.522125244140625,34.4970817565918,55.18079376220703,55.09764099121094,25495.76171875,25848.451171875,255.95643615722656,259.8328552246094,-0.44645407795906067,-0.8743525147438049,0.011481030844151974,-0.8734946250915527,35.26357650756836,57.579307556152344,30451.328125,379.4217529296875,0.3163287937641144,0.05677753686904907,0.23920831084251404,1.0602892637252808,3004.6865234375,96.15518188476562,35.28203582763672,35.29106903076172,57.366058349609375,57.373260498046875,30796.703125,30713.99609375,378.94354248046875,376.8145751953125,-0.4532494843006134,-0.8756181597709656,0.013304289430379868,-0.8779587149620056,33.82194519042969,53.09239196777344,21477.033203125,175.08863830566406,-0.6589762568473816,-2.4271812438964844,-5626.47509765625,-149.6461639404297,33.80128479003906,33.82215881347656,53.00947189331055,52.881683349609375,21503.455078125,21571.828125,173.9292755126953,172.25726318359375,-0.44322729110717773,-0.8753907084465027,0.009249873459339142,-0.8777799606323242,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
20240414144003,34.26806640625,56.139259338378906,24590.57421875,233.97906494140625,-0.10479848831892014,-0.5612467527389526,-924.8139038085938,-14.795303344726562,34.326904296875,34.324344635009766,55.983001708984375,55.892913818359375,24592.689453125,24737.037109375,234.77801513671875,238.1377410888672,-0.4578092396259308,-0.8718990087509155,-0.7867358326911926,-0.4494704604148865,35.0196418762207,58.38228225708008,29304.83984375,355.6708679199219,0.3253222703933716,0.056511055678129196,0.19917351007461548,0.9577345252037048,2753.606201171875,93.76482391357422,35.09523010253906,35.0960807800293,58.14117431640625,58.275421142578125,29517.76953125,29581.919921875,356.3368835449219,358.8171081542969,-0.4589059054851532,-0.8724809288978577,-0.789099931716919,-0.4500895142555237,33.58891296386719,54.067604064941406,20605.767578125,157.12864685058594,-0.6972737312316895,-2.5767481327056885,-5884.494140625,-161.19583129882812,33.59255599975586,33.60285949707031,53.778778076171875,53.857093811035156,20785.1796875,20629.62890625,159.5200958251953,155.6839141845703,-0.45554471015930176,-0.8728768229484558,-0.7923519611358643,-0.44899123907089233,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
20240414145003,33.96243667602539,57.043373107910156,22228.166015625,187.13442993164062,-0.09279800206422806,-0.4403582811355591,-728.0254516601562,-11.635896682739258,34.056114196777344,34.02193069458008,56.88976287841797,56.712486267089844,22316.412109375,22299.365234375,188.86109924316406,185.25978088378906,-0.4570436477661133,-0.8332667350769043,-0.7919593453407288,0.46587657928466797,34.700782775878906,59.26385498046875,26719.28515625,308.19964599609375,0.30456051230430603,0.06024479493498802,0.18854793906211853,1.1553226709365845,2717.11962890625,96.8038330078125,34.77840042114258,34.794639587402344,59.18336868286133,59.30477523803711,26807.373046875,26908.05078125,308.8641357421875,313.80535888671875,-0.4547099769115448,-0.8330174684524536,-0.7941902875900269,0.4656890630722046,33.23940658569336,54.96689987182617,18724.15625,117.98332977294922,-0.6252439618110657,-2.3423702716827393,-5378.01806640625,-154.84255981445312,33.31515884399414,33.312599182128906,54.708290100097656,54.57455825805664,18641.13671875,18632.30859375,124.86599731445312,117.44754791259766,-0.4556116461753845,-0.8330725431442261,-0.7938874959945679,0.4661703109741211,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
20240414150003,33.52613067626953,58.69569396972656,20235.318359375,161.929443359375,-0.06968900561332703,-0.0685049295425415,-294.807861328125,-4.661139965057373,33.53865051269531,33.49778366088867,58.585357666015625,58.335567474365234,19978.166015625,20386.53515625,162.31756591796875,159.02896118164062,-0.6694086790084839,-0.7497330904006958,0.027430705726146698,0.8443098068237305,34.23093795776367,60.84141540527344,24133.990234375,259.5127258300781,0.3345959186553955,0.06608264893293381,0.2055220901966095,1.4457627534866333,2500.6494140625,83.06439971923828,34.32241439819336,34.31605911254883,60.99840545654297,60.784446716308594,24266.986328125,24357.685546875,261.6969909667969,264.8697814941406,-0.6765046119689941,-0.7481382489204407,0.028876036405563354,0.8430212736129761,32.83068084716797,56.459903717041016,17374.494140625,109.22752380371094,-0.47904878854751587,-1.7341474294662476,-3620.349853515625,-109.5474624633789,32.848209381103516,32.88764953613281,56.44547653198242,56.150142669677734,17067.3515625,17066.57421875,109.68096160888672,104.98009490966797,-0.666523814201355,-0.7470602989196777,0.027927899733185768,0.8432172536849976,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
20240414151003,33.23133087158203,60.0172004699707,20013.689453125,148.09124755859375,-0.06938580423593521,-0.12272924184799194,-454.0741882324219,-6.440123081207275,33.32027053833008,33.29033660888672,59.99527359008789,59.66448211669922,19838.2734375,20057.349609375,149.3450927734375,148.12770080566406,-0.6677879691123962,-0.7100768089294434,0.7481511831283569,0.4699273109436035,33.889122009277344,62.293235778808594,23804.05078125,245.6011505126953,0.3142440617084503,0.06145062670111656,0.22047819197177887,1.2213422060012817,2410.526611328125,73.9827651977539,33.97518539428711,34.04123306274414,62.334251403808594,62.15164566040039,24101.45703125,24026.880859375,241.47445678710938,250.7487030029297,-0.6693387627601624,-0.7105499505996704,0.7496681809425354,0.46579277515411377,32.62677001953125,57.9960823059082,16869.076171875,94.31507110595703,-0.5175352692604065,-1.742847204208374,-4106.02685546875,-98.9303207397461,32.604705810546875,32.60115051269531,57.79957962036133,57.574424743652344,16713.736328125,16746.69921875,99.94549560546875,96.41301727294922,-0.669887900352478,-0.708520770072937,0.7493963241577148,0.4653717279434204,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
20240414152003,33.07126998901367,60.8291130065918,18942.544921875,142.67572021484375,-0.07615075260400772,-0.19063222408294678,-633.1158447265625,-7.556804656982422,33.17972183227539,33.17424392700195,60.75187683105469,60.53671646118164,18860.5625,19074.76171875,143.1491241455078,139.94839477539062,-0.6710350513458252,-0.7126542329788208,0.7384520173072815,-0.4239286184310913,33.69970703125,63.01264953613281,22415.888671875,226.6827392578125,0.3252692222595215,0.05984977260231972,0.21920783817768097,1.1053332090377808,2025.309326171875,65.18489074707031,33.73139190673828,33.80295181274414,62.989166259765625,62.74454879760742,22419.0703125,22232.78515625,221.0909881591797,225.5220489501953,-0.6759045720100403,-0.7129571437835693,0.7404081225395203,-0.42581015825271606,32.4936408996582,58.78890609741211,16034.8896484375,92.43228912353516,-0.520659863948822,-1.8430871963500977,-3872.201171875,-92.87359619140625,32.45680618286133,32.484596252441406,58.49045944213867,58.38557052612305,16051.7041015625,16034.0654296875,96.75994110107422,95.2197494506836,-0.6749123930931091,-0.7125297784805298,0.7393918633460999,-0.4255990982055664,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
20240414153003,32.7607421875,61.49845886230469,17886.794921875,140.38363647460938,-0.08939649164676666,-0.3420473635196686,-827.66552734375,-11.326531410217285,32.81917190551758,32.804901123046875,61.41792297363281,61.376121520996094,17820.74609375,17950.29296875,138.98841857910156,138.9999542236328,-0.6725130677223206,-0.7321322560310364,0.015327297151088715,-0.8754643201828003,33.39939880371094,63.70603942871094,21001.5,213.9884796142578,0.3419039249420166,0.05790891498327255,0.1801600307226181,0.9583206176757812,1617.6895751953125,50.34834671020508,33.42393112182617,33.43510437011719,63.38655471801758,63.337032318115234,21028.259765625,21006.384765625,212.42379760742188,209.83779907226562,-0.677194356918335,-0.7338966727256775,0.017674820497632027,-0.8767555952072144,32.204288482666016,59.47373580932617,15434.0322265625,93.90438079833984,-0.5598266124725342,-2.0711143016815186,-4111.27392578125,-100.76860046386719,32.182193756103516,32.207115173339844,59.2127685546875,59.28551483154297,15437.9326171875,15394.54296875,95.45101928710938,92.5360107421875,-0.6712145805358887,-0.732886552810669,0.012107555754482746,-0.8764142990112305,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
20240414154003,32.51962661743164,62.723060607910156,17000.28125,133.50155639648438,-0.10713738203048706,-0.4969208836555481,-951.63134765625,-14.88184928894043,32.59913635253906,32.615234375,62.612037658691406,62.568572998046875,17163.548828125,17094.6640625,132.13841247558594,132.76742553710938,-0.6886292695999146,-0.7284980416297913,-0.7850603461265564,-0.4498124122619629,33.10516357421875,64.8946533203125,20019.138671875,205.3320770263672,0.3581080734729767,0.057303350418806076,0.1393444687128067,0.7758907079696655,1203.7313232421875,45.64866638183594,33.2026252746582,33.195823669433594,64.53282165527344,64.62623596191406,19882.2421875,20046.994140625,205.685302734375,206.1849365234375,-0.6872471570968628,-0.7297363877296448,-0.7869322299957275,-0.4490410089492798,31.9201717376709,60.83677673339844,14831.138671875,88.09587097167969,-0.6170796155929565,-2.230768918991089,-4276.39013671875,-112.72953033447266,31.955556869506836,31.95674705505371,60.41179275512695,60.65768814086914,14920.5205078125,14743.203125,93.61212921142578,89.18868255615234,-0.6891273856163025,-0.72975754737854,-0.7899861335754395,-0.44801169633865356,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
20240414155003,32.37145233154297,63.70513916015625,15800.71484375,115.36709594726562,-0.09456715732812881,-0.41164857149124146,-734.638671875,-11.703438758850098,32.4803352355957,32.45149230957031,63.50613021850586,63.41533660888672,16035.31640625,15812.091796875,113.55818939208984,109.83627319335938,-0.6749126315116882,-0.6730390787124634,-0.7856829166412354,0.4691331386566162,32.92999267578125,65.75071716308594,18734.326171875,187.58309936523438,0.3507879078388214,0.06129325181245804,0.13935312628746033,0.9244372248649597,1171.0794677734375,52.92966842651367,33.021305084228516,33.04121398925781,65.59600067138672,65.6728286743164,18545.291015625,18781.26953125,188.73248291015625,190.41908264160156,-0.6713175773620605,-0.6731383800506592,-0.7868483662605286,0.46837878227233887,31.69481086730957,61.78261947631836,13871.2119140625,71.14292907714844,-0.5512990355491638,-1.9716315269470215,-3718.19970703125,-107.69832611083984,31.814817428588867,31.79511070251465,61.391815185546875,61.43341827392578,13594.54296875,13619.2998046875,79.65941619873047,73.75706481933594,-0.6758308410644531,-0.6735303401947021,-0.785261869430542,0.46958446502685547,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
20240414160003,32.141510009765625,65.3975601196289,14514.912109375,107.29322814941406,-0.06376879662275314,-0.03366820141673088,-215.50064086914062,-3.152719736099243,32.14384841918945,32.09437561035156,65.14259338378906,65.02357482910156,14366.1201171875,14506.1875,102.39098358154297,101.36029815673828,-0.8396610021591187,-0.5649778842926025,0.03503788262605667,0.8405050039291382,32.64891815185547,67.28191375732422,16815.63671875,153.3790740966797,0.38500523567199707,0.06770201027393341,0.17638283967971802,1.2551206350326538,1028.5750732421875,43.02217102050781,32.73809051513672,32.72821044921875,67.44988250732422,67.17625427246094,16763.234375,17092.2578125,158.20347595214844,155.85592651367188,-0.8448623418807983,-0.563448429107666,0.03776467964053154,0.8389068841934204,31.43560791015625,63.26387405395508,13047.8515625,76.27799987792969,-0.39133715629577637,-1.2605972290039062,-1813.984130859375,-61.09888458251953,31.507436752319336,31.540159225463867,63.07604217529297,62.976348876953125,12536.5234375,12571.1474609375,75.3958740234375,73.60426330566406,-0.8367084264755249,-0.5632926225662231,0.038004565984010696,0.8395437002182007,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
20240414161003,31.81655502319336,67.20578002929688,13114.2763671875,78.89039611816406,-0.04402605816721916,0.15781253576278687,-109.50035095214844,-0.7213678956031799,31.826669692993164,31.817285537719727,67.07640838623047,66.83822631835938,12994.4140625,13057.125,73.91017150878906,75.62808227539062,-0.8606276512145996,-0.5207017660140991,0.7573812007904053,0.48499059677124023,32.259761810302734,69.16755676269531,15168.0556640625,127.67970275878906,0.3691423535346985,0.06670898199081421,0.20692311227321625,1.2330056428909302,1249.0654296875,42.006187438964844,32.34250259399414,32.40541076660156,69.2894287109375,68.92207336425781,15210.6943359375,15541.8984375,125.63170623779297,131.66000366210938,-0.858214259147644,-0.5197747945785522,0.7589811086654663,0.4822460412979126,31.20742416381836,65.2175064086914,11341.4873046875,48.375885009765625,-0.3185325264930725,-0.969574511051178,-1820.551025390625,-44.28623962402344,31.232412338256836,31.2718563079834,64.92432403564453,64.87002563476562,11149.0458984375,11273.1611328125,52.51624298095703,51.5472412109375,-0.8584960699081421,-0.5202290415763855,0.7583956122398376,0.48406147956848145,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
20240414162003,31.246835708618164,69.71107482910156,11584.6533203125,70.76927185058594,-0.057483330368995667,0.02032899484038353,-388.1606750488281,-5.007321834564209,31.269899368286133,31.262283325195312,69.60343170166016,69.46743774414062,11620.83203125,11678.337890625,68.81157684326172,67.10322570800781,-0.8660030364990234,-0.5202590227127075,0.7456247210502625,-0.4223586320877075,31.64019203186035,71.5943374633789,13283.4658203125,113.66524505615234,0.36019742488861084,0.06566542387008667,0.1896364688873291,0.9973375201225281,810.6919555664062,32.86808776855469,31.685260772705078,31.739965438842773,71.67735290527344,71.29320526123047,13084.1923828125,13352.7578125,105.95170593261719,110.63516998291016,-0.8646960854530334,-0.5194694995880127,0.747692346572876,-0.42044079303741455,30.707170486450195,67.76787567138672,9805.1904296875,43.06319046020508,-0.3339455723762512,-1.2083563804626465,-1912.787841796875,-45.53268814086914,30.67498016357422,30.785078048706055,67.4552001953125,67.4822006225586,9874.8818359375,10163.3154296875,48.22223663330078,48.162628173828125,-0.8665354251861572,-0.5213334560394287,0.746212363243103,-0.4148956537246704,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
20240414163003,30.4615421295166,72.16738891601562,10073.93359375,61.06587600708008,-0.07378506660461426,-0.22047753632068634,-702.2244262695312,-10.379630088806152,30.468868255615234,30.469926834106445,72.12654113769531,72.14723205566406,10149.8564453125,10183.015625,62.11252975463867,61.94692611694336,-0.8636370301246643,-0.5402039289474487,0.022125624120235443,-0.9051325917243958,30.908084869384766,74.07919311523438,11288.9853515625,99.64401245117188,0.3505871295928955,0.06261003017425537,0.1344645768404007,0.7970651388168335,464.72674560546875,17.642934799194336,30.951393127441406,30.941099166870117,73.90225219726562,73.77269744873047,11425.458984375,11719.029296875,95.51628875732422,95.49004364013672,-0.8620953559875488,-0.5409287214279175,0.022106748074293137,-0.903567910194397,30.017494201660156,70.32051849365234,8612.962890625,39.15713119506836,-0.3999025523662567,-1.50247323513031,-2429.413818359375,-59.16019058227539,29.980262756347656,30.070234298706055,70.09796142578125,70.20835876464844,8696.1220703125,9078.927734375,41.73832702636719,38.34130096435547,-0.8622068166732788,-0.5415658950805664,0.017015522345900536,-0.8980138301849365,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
20240414164003,29.88853645324707,74.41715240478516,9193.7021484375,50.199283599853516,-0.08881053328514099,-0.40553703904151917,-854.30712890625,-13.244967460632324,29.95458221435547,30.02437973022461,74.40412902832031,74.40255737304688,9466.5400390625,9394.392578125,53.76475524902344,54.19525909423828,-0.9037807583808899,-0.5323032140731812,-0.7901713848114014,-0.4483920931816101,30.31126594543457,76.24437713623047,10043.3759765625,83.73018646240234,0.3523417115211487,0.06100941076874733,0.08664321154356003,0.6643062233924866,-15.609875679016113,7.091209888458252,30.418556213378906,30.403162002563477,76.02923583984375,76.06694793701172,10297.1435546875,10616.75390625,82.57525634765625,85.9449691772461,-0.8992182016372681,-0.5321347713470459,-0.7995357513427734,-0.4495255947113037,29.474632263183594,72.7196273803711,7976.78662109375,35.263309478759766,-0.461773157119751,-1.6014153957366943,-2345.674072265625,-64.71302032470703,29.495651245117188,29.51225471496582,72.41692352294922,72.64656066894531,8138.5966796875,8442.4853515625,39.69597244262695,35.3356819152832,-0.9060817360877991,-0.533074140548706,-0.7979363799095154,-0.44204312562942505,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
