SeqNumber,Avg_Temperature(°C),Avg_Humidity(%),Avg_Sunlight(Lux),Avg_Power(mW),Avg_Diff_Temperature(°C),Avg_Diff_Humidity(%),Avg_Diff_Sunlight(Lux),Avg_Diff_Power(mW),Avg_Lag_1_Temperature(°C),Avg_Lag_2_Temperature(°C),Avg_Lag_1_Humidity(%),Avg_Lag_2_Humidity(%),Avg_Lag_1_Sunlight(Lux),Avg_Lag_2_Sunlight(Lux),Avg_Lag_1_Power(mW),Avg_Lag_2_Power(mW),Avg_Sin_Hour,Avg_Cos_Hour,Avg_Sin_Minute,Avg_Cos_Minute,Max_Temperature(°C),Max_Humidity(%),Max_Sunlight(Lux),Max_Power(mW),Max_Diff_WindSpeed(m/s),Max_Diff_Pressure(hpa),Max_Diff_Temperature(°C),Max_Diff_Humidity(%),Max_Diff_Sunlight(Lux),Max_Diff_Power(mW),Max_Lag_1_Temperature(°C),Max_Lag_2_Temperature(°C),Max_Lag_1_Humidity(%),Max_Lag_2_Humidity(%),Max_Lag_1_Sunlight(Lux),Max_Lag_2_Sunlight(Lux),Max_Lag_1_Power(mW),Max_Lag_2_Power(mW),Max_Sin_Hour,Max_Cos_Hour,Max_Sin_Minute,Max_Cos_Minute,Min_Temperature(°C),Min_Humidity(%),Min_Sunlight(Lux),Min_Power(mW),Min_Diff_Temperature(°C),Min_Diff_Humidity(%),Min_Diff_Sunlight(Lux),Min_Diff_Power(mW),Min_Lag_1_Temperature(°C),Min_Lag_2_Temperature(°C),Min_Lag_1_Humidity(%),Min_Lag_2_Humidity(%),Min_Lag_1_Sunlight(Lux),Min_Lag_2_Sunlight(Lux),Min_Lag_1_Power(mW),Min_Lag_2_Power(mW),Min_Sin_Hour,Min_Cos_Hour,Min_Sin_Minute,Min_Cos_Minute,Month_2,Month_3,Month_4,Month_5,Month_6,Month_7,Month_8,Month_9,Month_10,Hour_6,Hour_7,Hour_8,Hour_9,Hour_10,Hour_11,Hour_12,Hour_13,Hour_14,Hour_15,Hour_16,Hour_17,Minute_0,Minute_10,Minute_20,Minute_30,Minute_40,Minute_50
20240314104009,21.043922424316406,66.27163696289062,10013.552734375,24.892015407556045,-0.0029804122168570757,-0.08080290257930756,13.868415832519531,0.4551760256290436,21.0126953125,20.98657989501953,66.29794311523438,66.33758544921875,9782.1259765625,9670.2197265625,24.067453384399414,22.562894821166992,0.49338072538375854,-0.8371267914772034,-0.8440322279930115,-0.4896280765533447,21.280359268188477,67.43757629394531,14557.1064453125,89.46661376953125,0.4431721270084381,0.06888861954212189,0.11837028712034225,0.8114334344863892,3639.305419921875,60.82497787475586,21.292909622192383,21.272825241088867,67.48939514160156,67.56462097167969,14038.1865234375,14046.333984375,86.49759674072266,85.29293060302734,0.495821088552475,-0.8364456295967102,-0.8481284379959106,-0.49335724115371704,20.78282356262207,64.98910522460938,7620.96435546875,3.4852802753448486,-0.13453926146030426,-1.403450608253479,-4897.64404296875,-71.09439849853516,20.775638580322266,20.720308303833008,65.04535675048828,65.06507110595703,7511.142578125,7093.798828125,1.569886565208435,-0.9762976169586182,0.495857834815979,-0.8395792841911316,-0.8457276821136475,-0.4926098585128784,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
20240314105009,21.30712890625,64.50410461425781,10118.75,35.75856004296199,-0.00501228915527463,-0.07069486379623413,7.199747085571289,-0.14251291751861572,21.287221908569336,21.2685489654541,64.59868621826172,64.6028060913086,9952.99609375,9873.3876953125,35.63108444213867,36.07166290283203,0.5030073523521423,-0.8503902554512024,-0.8623831868171692,0.4742175340652466,21.549827575683594,65.80712127685547,14870.7333984375,108.03015899658203,0.4577348530292511,0.06901270896196365,0.12411315739154816,0.8557793498039246,3691.9541015625,65.60728454589844,21.586380004882812,21.5758113861084,65.79159545898438,65.89749145507812,14420.1474609375,14460.103515625,107.8857192993164,107.56794738769531,0.5063981413841248,-0.849468469619751,-0.8672117590904236,0.4717862606048584,21.016101837158203,63.23947525024414,7809.1689453125,10.610017776489258,-0.13590997457504272,-1.3632758855819702,-4594.99755859375,-68.3369369506836,21.02291488647461,20.9887638092041,63.280120849609375,63.27416229248047,7706.23681640625,7300.00927734375,9.928692817687988,6.150619029998779,0.5073752999305725,-0.8522242307662964,-0.8642539381980896,0.4724467992782593,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
20240314110009,21.473133087158203,62.79043960571289,9312.0615234375,34.146374759872515,0.004809977952390909,-0.03650209307670593,84.29439544677734,0.11844152212142944,21.468456268310547,21.452434539794922,62.8465690612793,62.8998908996582,9225.8583984375,9218.787109375,34.02452850341797,34.01128387451172,0.2412903904914856,-0.9440174102783203,-0.04099106043577194,0.9135092496871948,21.748157501220703,64.10417175292969,14055.662109375,112.76380920410156,0.43053218722343445,0.06863894313573837,0.12530037760734558,0.8895243406295776,3813.371337890625,68.17682647705078,21.753013610839844,21.752819061279297,64.09235382080078,64.0925521850586,13607.736328125,13530.84375,114.29576873779297,116.1994400024414,0.2463362216949463,-0.9433398246765137,-0.04562558978796005,0.9130936861038208,21.1650333404541,61.51582336425781,7393.7890625,4.756046772003174,-0.11060754954814911,-1.1380640268325806,-3602.344482421875,-59.671939849853516,21.171810150146484,21.161169052124023,61.57167053222656,61.52397918701172,7176.74169921875,6797.9091796875,4.694836616516113,1.7184253931045532,0.24507170915603638,-0.9451430439949036,-0.04383821412920952,0.9129887819290161,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
20240314111009,21.746448516845703,62.172401428222656,9726.0654296875,20.115911944351694,0.0009583294740878046,-0.053975366055965424,27.55972671508789,-0.28045207262039185,21.73438835144043,21.736778259277344,62.227725982666016,62.24442672729492,9568.416015625,9429.060546875,20.175094604492188,18.06887435913086,0.2455918788909912,-0.9565427899360657,0.8182337880134583,0.4961625337600708,22.03416633605957,63.47734069824219,14281.7646484375,99.48355865478516,0.4620826244354248,0.06764426827430725,0.12546461820602417,0.8892955780029297,3869.922119140625,67.32694244384766,22.059823989868164,22.0220947265625,63.42866516113281,63.45929718017578,13950.5537109375,14008.83984375,97.48179626464844,98.75457000732422,0.24511480331420898,-0.956579327583313,0.8168908953666687,0.49424731731414795,21.456254959106445,60.83134078979492,7595.232421875,-8.47171401977539,-0.09894979745149612,-1.2007782459259033,-3598.084228515625,-64.95382690429688,21.457448959350586,21.4238224029541,60.89085388183594,60.901981353759766,7425.40087890625,6984.72607421875,-8.681941986083984,-10.087352752685547,0.24556300044059753,-0.9571676254272461,0.8177664279937744,0.4952641725540161,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
20240314112009,21.9973087310791,61.733097076416016,8953.5595703125,1.0871545405805705,0.0064407517202198505,-0.0392514206469059,97.27922058105469,0.7040492296218872,21.983795166015625,21.983715057373047,61.786094665527344,61.743988037109375,8809.095703125,8682.6015625,0.3026847541332245,-1.8332487344741821,0.2405453622341156,-0.9617186784744263,0.8155356049537659,-0.4575875401496887,22.236724853515625,62.81540298461914,11886.3017578125,44.089996337890625,0.47863227128982544,0.0665174052119255,0.10137180984020233,0.8444252014160156,2618.865478515625,36.10171890258789,22.238515853881836,22.215099334716797,62.86589813232422,62.857933044433594,11687.4296875,11525.0712890625,42.17659378051758,41.838375091552734,0.23958027362823486,-0.96160888671875,0.814268946647644,-0.46038347482681274,21.76791763305664,60.49684143066406,7575.4794921875,-9.644501686096191,-0.08025176078081131,-1.0464787483215332,-3112.128662109375,-58.36576843261719,21.775585174560547,21.733530044555664,60.48919677734375,60.519283294677734,7471.51806640625,7100.00830078125,-8.209683418273926,-10.792610168457031,0.24098381400108337,-0.9609848856925964,0.8150001168251038,-0.45984047651290894,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
20240314113009,22.16351890563965,60.93011474609375,8936.896484375,0.6764928996715582,-0.005672893021255732,-0.04721619933843613,87.4845199584961,0.9601001143455505,22.147775650024414,22.144454956054688,60.978755950927734,60.98628616333008,8799.4150390625,8715.8134765625,-0.368573397397995,-3.169511079788208,0.2492731511592865,-0.9539807438850403,-0.00503656966611743,-0.9434758424758911,22.353771209716797,62.057594299316406,11131.9306640625,23.557594299316406,0.4764723479747772,0.06584832072257996,0.08736808598041534,0.8566059470176697,1969.2694091796875,19.637792587280273,22.35600471496582,22.333932876586914,62.148319244384766,62.08837890625,10854.123046875,10602.84375,20.27309226989746,17.630727767944336,0.24962365627288818,-0.9542103409767151,-0.008115937002003193,-0.9454708099365234,21.97325325012207,59.80495071411133,7927.47900390625,0.7439350485801697,-0.1202620416879654,-1.20965576171875,-3858.9365234375,-67.81478118896484,21.98307228088379,21.947540283203125,59.757293701171875,59.77750015258789,7818.40869140625,7528.23828125,0.8218110799789429,-0.9242112636566162,0.2501278519630432,-0.9540677070617676,-0.006609000731259584,-0.944443941116333,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
20240314114009,22.2926025390625,60.65525436401367,9042.5439453125,0.0,-0.01513049378991127,-0.0670318529009819,0.42182767391204834,0.26677998900413513,22.28020668029785,22.250215530395508,60.700355529785156,60.70810317993164,8883.6396484375,8768.1083984375,-1.720370888710022,-4.723018646240234,0.2440076321363449,-0.9445850253105164,-0.8287042379379272,-0.4798247218132019,22.482885360717773,61.79655456542969,11578.296875,28.609811782836914,0.4648749530315399,0.0654459074139595,0.09366054832935333,0.840472400188446,2251.408447265625,26.93592071533203,22.487211227416992,22.473003387451172,61.85498046875,61.821388244628906,11219.505859375,11038.537109375,25.762781143188477,23.40863800048828,0.2444240152835846,-0.9445037841796875,-0.83380126953125,-0.480776846408844,22.091169357299805,59.521705627441406,7722.3310546875,-0.5674675107002258,-0.14244316518306732,-1.4194989204406738,-4489.84423828125,-76.0193862915039,22.105527877807617,22.048538208007812,59.51947021484375,59.525394439697266,7818.60498046875,7409.5771484375,-3.256268262863159,-4.471122741699219,0.24455904960632324,-0.9453205466270447,-0.8306311964988708,-0.47833961248397827,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
20240314115009,22.368764877319336,60.329402923583984,9030.7509765625,1.988560316343154,-0.013048849999904633,-0.06280110776424408,8.059186935424805,0.03356500715017319,22.3645076751709,22.33846664428711,60.43181610107422,60.433631896972656,8886.8212890625,8782.505859375,1.7233428955078125,-0.22409683465957642,0.2479403018951416,-0.9573991298675537,-0.8489235043525696,0.4859505891799927,22.55752944946289,61.56603240966797,11875.76171875,39.27913284301758,0.45744356513023376,0.06582140922546387,0.09921716898679733,0.8528234958648682,2429.56591796875,33.20863342285156,22.57758903503418,22.566720962524414,61.56683349609375,61.53483200073242,11601.6298828125,11374.037109375,38.99088668823242,35.758277893066406,0.25089380145072937,-0.9571385979652405,-0.8532792925834656,0.4854954481124878,22.15108871459961,59.22517395019531,7710.970703125,0.6750224828720093,-0.1317114681005478,-1.3424789905548096,-4023.40625,-68.13372802734375,22.171794891357422,22.13563346862793,59.240543365478516,59.21409225463867,7732.14990234375,7368.6259765625,-1.640455722808838,-5.394598484039307,0.25118112564086914,-0.9571508169174194,-0.8505363464355469,0.48679590225219727,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
20240314120009,22.435779571533203,59.5318603515625,8109.66455078125,0.594532317042507,0.0033323573879897594,-0.026374451816082,107.60123443603516,0.8686144351959229,22.441022872924805,22.424205780029297,59.60266876220703,59.66524124145508,7995.11279296875,7972.26123046875,-0.28645914793014526,-3.0823609828948975,0.004580106120556593,-0.9764877557754517,-0.009687227196991444,0.911011815071106,22.66871452331543,60.72251892089844,11260.3837890625,50.0974235534668,0.4222341477870941,0.06677720695734024,0.10403504967689514,0.8498857617378235,2861.489013671875,43.76713562011719,22.65475845336914,22.651859283447266,60.75876998901367,60.59866714477539,10983.6689453125,10719.34765625,50.91344451904297,49.19135665893555,0.007997589185833931,-0.9764947891235352,-0.014021665789186954,0.9108912944793701,22.196401596069336,58.440853118896484,6894.73583984375,-10.003097534179688,-0.09290676563978195,-1.0293313264846802,-2853.95654296875,-53.950801849365234,22.213512420654297,22.198423385620117,58.47670364379883,58.430606842041016,6819.40478515625,6457.6123046875,-11.100201606750488,-14.841949462890625,0.005581767298281193,-0.9752016067504883,-0.012925118207931519,0.9109411239624023,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
20240314121009,22.43001365661621,60.013668060302734,7847.5068359375,14.339999626732663,0.0004902780055999756,-0.023749735206365585,15.45036792755127,-0.558391273021698,22.440088272094727,22.441823959350586,60.07280731201172,60.03743362426758,7726.68359375,7724.021484375,14.718591690063477,13.358840942382812,0.011738451197743416,-0.9837841987609863,0.8232196569442749,0.5145707130432129,22.65097999572754,61.11245346069336,9838.62890625,46.47802734375,0.4207564890384674,0.06615573167800903,0.0869937390089035,0.8545646667480469,1900.8367919921875,22.655536651611328,22.65274429321289,22.630197525024414,61.079322814941406,61.04832077026367,9581.861328125,9676.1328125,45.228271484375,45.50752258300781,0.009358911775052547,-0.984250545501709,0.8219343423843384,0.5130294561386108,22.239328384399414,58.91967010498047,6866.95556640625,4.530933856964111,-0.06931349635124207,-0.9881772398948669,-2252.1669921875,-49.37024688720703,22.24648094177246,22.22163963317871,58.919334411621094,58.8922119140625,6904.216796875,6744.431640625,6.191110610961914,8.024609565734863,0.006343478336930275,-0.9832454919815063,0.822847306728363,0.5145100355148315,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
20240314122009,22.41469383239746,59.9898796081543,7762.83154296875,15.569126997840101,-0.003117569023743272,-0.021938052028417587,-2.207474708557129,-0.8225910663604736,22.427038192749023,22.425188064575195,60.07600402832031,59.96467971801758,7680.6494140625,7678.474609375,16.247182846069336,16.49835777282715,0.007008316460996866,-0.9899510741233826,0.820247232913971,-0.450492262840271,22.6133975982666,60.954891204833984,9325.7919921875,33.98939514160156,0.41954299807548523,0.06542523950338364,0.07605169713497162,0.8529509902000427,1473.35791015625,13.215615272521973,22.607284545898438,22.597238540649414,60.96144104003906,60.962989807128906,9206.2158203125,9204.0283203125,34.14256286621094,33.95546340942383,0.005049908068031073,-0.9899738430976868,0.8191042542457581,-0.45414024591445923,22.244565963745117,58.94551467895508,6890.97314453125,9.933672904968262,-0.08202977478504181,-1.0311698913574219,-2742.955810546875,-56.26923751831055,22.254323959350586,22.236560821533203,58.896976470947266,58.863067626953125,6847.3984375,6794.14453125,13.592696189880371,13.649696350097656,0.0033908055629581213,-0.9889299869537354,0.819919228553772,-0.4530791640281677,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
20240314123009,22.383203506469727,59.4819450378418,7609.8837890625,13.81505332577666,-0.02511124685406685,-0.042585473507642746,-74.03768920898438,-1.389555811882019,22.395448684692383,22.39167022705078,59.547027587890625,59.47871017456055,7523.33837890625,7481.73974609375,14.931074142456055,14.963776588439941,0.003892781212925911,-0.9858515858650208,-0.012192859314382076,-0.9497796893119812,22.550697326660156,60.55791091918945,9376.1533203125,34.60356903076172,0.4151725172996521,0.06508154422044754,0.07384872436523438,0.88797926902771,1649.7476806640625,17.186649322509766,22.56746482849121,22.55141830444336,60.55112838745117,60.52216339111328,9174.7822265625,9125.900390625,33.18030548095703,31.531036376953125,0.004199485294520855,-0.986112654209137,-0.013395711779594421,-0.9527929425239563,22.217205047607422,58.447113037109375,6695.78515625,11.200337409973145,-0.15354949235916138,-1.3721613883972168,-4444.1123046875,-79.84687042236328,22.23186492919922,22.231115341186523,58.39432907104492,58.336151123046875,6497.197265625,6512.87158203125,12.128820419311523,12.285197257995605,0.002355444710701704,-0.9860743284225464,-0.011245760135352612,-0.9517865777015686,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
20240314124009,22.368844985961914,59.581085205078125,6869.41259765625,0.0,-0.03770449757575989,-0.06135062873363495,-166.05162048339844,-2.1887404918670654,22.384862899780273,22.357763290405273,59.612510681152344,59.54010772705078,6709.85791015625,6603.74755859375,0.584417998790741,0.2982061505317688,-0.003794781630858779,-0.9773229360580444,-0.846433162689209,-0.4738083481788635,22.535764694213867,60.66937255859375,9025.0458984375,33.265872955322266,0.4091258645057678,0.06487370282411575,0.0814017578959465,0.8690944910049438,2122.640869140625,28.590484619140625,22.562686920166016,22.553667068481445,60.62697219848633,60.62331008911133,8733.095703125,8755.107421875,31.71086883544922,30.91201400756836,-0.0029034377075731754,-0.9772099256515503,-0.8477770090103149,-0.47469043731689453,22.1898193359375,58.483558654785156,5697.97265625,-2.560441493988037,-0.18152214586734772,-1.57084059715271,-5254.08837890625,-91.01348114013672,22.20708465576172,22.18853759765625,58.49164581298828,58.43186950683594,5702.58544921875,5559.86181640625,-5.039455890655518,-4.893749237060547,-0.004277851898223162,-0.9784165620803833,-0.8452872633934021,-0.47294968366622925,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
20240314125009,22.327573776245117,59.91891860961914,6503.505859375,0.0,-0.03372368961572647,-0.05351133644580841,-140.0630340576172,-2.0557050704956055,22.34710693359375,22.321313858032227,59.98976135253906,59.922664642333984,6309.15478515625,6221.048828125,-6.548168182373047,-6.362532138824463,-0.015268589369952679,-0.9915859699249268,-0.854966938495636,0.5019806623458862,22.477481842041016,61.087547302246094,8607.5654296875,27.526721954345703,0.40852680802345276,0.0653051808476448,0.08251640945672989,0.8657239079475403,2034.7320556640625,27.35573387145996,22.515380859375,22.50959587097168,61.009700775146484,60.99901580810547,8408.5361328125,8310.5166015625,28.037220001220703,26.086809158325195,-0.010103057138621807,-0.9910670518875122,-0.8542430996894836,0.5023763179779053,22.152456283569336,58.86037063598633,5547.58056640625,-6.932399749755859,-0.1593165099620819,-1.3873223066329956,-4413.203125,-76.15071105957031,22.16634178161621,22.16486167907715,58.87928771972656,58.82810974121094,5545.9560546875,5415.58642578125,-8.587368965148926,-12.036404609680176,-0.010950309224426746,-0.9918321967124939,-0.8534749150276184,0.502570390701294,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
20240314130009,22.40178680419922,59.647830963134766,6602.3037109375,0.0,-0.013751223683357239,-0.024856872856616974,-23.415239334106445,-0.7374302744865417,22.421955108642578,22.403249740600586,59.68510437011719,59.69356155395508,6447.2392578125,6442.17529296875,-4.878904819488525,-6.925699710845947,-0.25342634320259094,-0.9512789845466614,-0.007002743426710367,0.9173331260681152,22.5805606842041,60.714637756347656,8509.4677734375,25.73062515258789,0.3840442895889282,0.0668979212641716,0.08132041990756989,0.8190319538116455,1853.21533203125,22.652822494506836,22.57303237915039,22.572084426879883,60.687583923339844,60.569068908691406,8312.2294921875,8079.8125,26.861474990844727,24.603347778320312,-0.24738484621047974,-0.9508389830589294,-0.006305175833404064,0.9175659418106079,22.230892181396484,58.63480758666992,5895.54052734375,-6.979994297027588,-0.10650008171796799,-0.987393856048584,-2635.978271484375,-50.31529235839844,22.229780197143555,22.2463321685791,58.67543029785156,58.64908218383789,5858.20361328125,5745.39794921875,-7.308634281158447,-10.727873802185059,-0.2498784065246582,-0.9503363370895386,-0.006622586864978075,0.9172483682632446,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
20240314131009,22.53182601928711,59.5281982421875,7335.78759765625,0.0,-0.00884794071316719,-0.028866274282336235,-65.85116577148438,-0.8731663823127747,22.532506942749023,22.538856506347656,59.61946105957031,59.561527252197266,7242.11328125,7131.349609375,0.10723970085382462,-1.6802263259887695,-0.24583858251571655,-0.9587373733520508,0.82607501745224,0.510517954826355,22.716840744018555,60.604225158691406,9228.99609375,29.498075485229492,0.40191295742988586,0.06597281247377396,0.0785089060664177,0.8268259167671204,1685.8077392578125,18.472248077392578,22.72279167175293,22.70030403137207,60.488197326660156,60.52071762084961,9082.517578125,9099.375,27.896007537841797,26.170284271240234,-0.2469581961631775,-0.958740234375,0.8251456618309021,0.5113852024078369,22.385377883911133,58.528350830078125,6407.04736328125,-4.645355224609375,-0.07480276376008987,-0.9263502955436707,-2302.7978515625,-48.68438720703125,22.368331909179688,22.360036849975586,58.52568054199219,58.55698013305664,6513.72265625,6373.2666015625,-2.9609248638153076,-2.696367025375366,-0.24906215071678162,-0.9585117697715759,0.8258862495422363,0.51103675365448,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
20240314132009,22.66823959350586,59.11439895629883,7505.37744140625,3.006330558675444,-0.00859851110726595,-0.024311363697052002,-59.52481460571289,-0.7148786783218384,22.665023803710938,22.669157028198242,59.21474838256836,59.093971252441406,7482.0068359375,7359.13232421875,3.579298734664917,2.943267822265625,-0.26381146907806396,-0.9633721709251404,0.8240154385566711,-0.4608114957809448,22.830480575561523,60.05377197265625,9035.763671875,19.740083694458008,0.38525381684303284,0.06518980115652084,0.06895500421524048,0.8350037932395935,1298.966064453125,9.924332618713379,22.833375930786133,22.820470809936523,59.99639892578125,60.03123474121094,9028.2578125,8921.171875,19.009868621826172,17.088294982910156,-0.266683965921402,-0.963158130645752,0.8230854272842407,-0.45978617668151855,22.52678680419922,58.171173095703125,6675.21826171875,2.398461103439331,-0.08306904137134552,-0.9909312725067139,-2757.989013671875,-55.25007629394531,22.52041244506836,22.513957977294922,58.10759735107422,58.11117172241211,6714.1875,6628.75537109375,5.4795241355896,4.887370586395264,-0.2665381133556366,-0.9625284075737,0.8238261342048645,-0.46172696352005005,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
20240314133009,22.77451515197754,58.337371826171875,7254.1337890625,6.438188120638131,-0.028615707531571388,-0.03706415742635727,-120.18231201171875,-1.2386589050292969,22.774188995361328,22.776899337768555,58.39066696166992,58.30991744995117,7237.751953125,7147.83544921875,7.444509029388428,6.285707950592041,-0.2593003213405609,-0.9565789699554443,0.015846790745854378,-0.9579914212226868,22.903860092163086,59.348392486572266,8687.873046875,19.95326042175293,0.374381959438324,0.06479205936193466,0.06342969834804535,0.8760038018226624,1264.0020751953125,9.227577209472656,22.928707122802734,22.908466339111328,59.31676483154297,59.28256607055664,8653.837890625,8478.626953125,18.098058700561523,15.889766693115234,-0.261226624250412,-0.9567495584487915,0.014893469400703907,-0.9568674564361572,22.63536262512207,57.40568923950195,6502.09814453125,8.463501930236816,-0.14960190653800964,-1.3133602142333984,-4231.0791015625,-75.60039520263672,22.640886306762695,22.648229598999023,57.31676483154297,57.280399322509766,6425.55224609375,6410.74072265625,9.372780799865723,9.616796493530273,-0.2611294090747833,-0.9566194415092468,0.017321057617664337,-0.9578904509544373,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
20240314134009,22.764265060424805,58.500423431396484,6512.24267578125,0.0,-0.03583940118551254,-0.04444987699389458,-178.262939453125,-1.5957419872283936,22.76788330078125,22.748043060302734,58.503482818603516,58.422122955322266,6413.46484375,6335.12060546875,-2.7410061359405518,-3.957916736602783,-0.2711414396762848,-0.9514933228492737,-0.8297102451324463,-0.49257928133010864,22.8846492767334,59.49440002441406,8006.00390625,14.87806510925293,0.36610886454582214,0.06460198760032654,0.066293865442276,0.8559161424636841,1440.726318359375,13.55667781829834,22.912893295288086,22.90346336364746,59.4338264465332,59.407100677490234,7902.94189453125,7803.00927734375,13.288755416870117,12.042413711547852,-0.2731437087059021,-0.951507568359375,-0.8311147689819336,-0.4901463985443115,22.622472763061523,57.51455307006836,5674.1767578125,0.24361547827720642,-0.1633831262588501,-1.428720235824585,-4585.79833984375,-80.72236633300781,22.631084442138672,22.613168716430664,57.47651290893555,57.426631927490234,5813.25341796875,5634.3466796875,-0.5663789510726929,-0.8346160650253296,-0.27310413122177124,-0.9522171020507812,-0.828422486782074,-0.49018096923828125,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
20240314135009,22.6944580078125,58.75748062133789,6420.17626953125,0.0,-0.026605457067489624,-0.028993938118219376,-123.44963836669922,-0.9590141177177429,22.697961807250977,22.676429748535156,58.794456481933594,58.72236251831055,6256.013671875,6240.091796875,-4.663695335388184,-5.185280799865723,-0.28717705607414246,-0.9563939571380615,-0.8505300879478455,0.4905024766921997,22.798664093017578,59.825408935546875,7967.96484375,14.484267234802246,0.36072269082069397,0.06527158617973328,0.06821941584348679,0.8531156778335571,1389.695556640625,12.877158164978027,22.83213233947754,22.828956604003906,59.72161865234375,59.68867492675781,7957.4326171875,7768.951171875,14.7640962600708,12.300296783447266,-0.2846098840236664,-0.9561569690704346,-0.8498304486274719,0.4922041893005371,22.554141998291016,57.803794860839844,5746.470703125,-0.5153179168701172,-0.1333996206521988,-1.187707781791687,-3595.77294921875,-64.88449096679688,22.557737350463867,22.550405502319336,57.781917572021484,57.73405456542969,5846.8876953125,5646.0283203125,0.4407428801059723,-4.261155128479004,-0.28447848558425903,-0.9561342000961304,-0.8493736982345581,0.49160242080688477,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
20240314140009,22.679588317871094,58.87852096557617,6112.64404296875,0.38847820552413737,-0.005652156658470631,0.00015723585966043174,-4.290523529052734,0.34372082352638245,22.68644905090332,22.666717529296875,58.87559127807617,58.87553024291992,5970.75732421875,6039.80078125,-0.2037929892539978,-2.4697105884552,-0.49244382977485657,-0.8603569865226746,-0.0038165010046213865,0.9117417335510254,22.81377410888672,59.81681823730469,7688.845703125,21.454444885253906,0.312110960483551,0.06763965636491776,0.06871282309293747,0.7926527857780457,1422.6500244140625,14.6515531539917,22.807817459106445,22.81082534790039,59.77151107788086,59.65565872192383,7661.8349609375,7446.62548828125,22.600738525390625,20.130123138427734,-0.49052438139915466,-0.8599196076393127,-0.003305044723674655,0.9122103452682495,22.537080764770508,57.97270965576172,5598.6591796875,-1.5527807474136353,-0.07974117249250412,-0.7707996368408203,-1891.19873046875,-39.98366165161133,22.53140640258789,22.538610458374023,57.965354919433594,57.93996810913086,5609.13671875,5389.88623046875,0.5536369681358337,-4.133085250854492,-0.4917825162410736,-0.8589645028114319,-0.003906782250851393,0.9117952585220337,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
