SeqNumber,Hour,Minute,Avg_Temperature(°C),Avg_Humidity(%),Avg_Sunlight(Lux),Min_Temperature(°C),Min_Humidity(%),Min_Sunlight(Lux),Min_Power(mW),Max_Temperature(°C),Max_Humidity(%),Max_Sunlight(Lux),Max_Power(mW)
20240412123010,0.0417487658560276,0.68485426902771,0.24112197756767273,0.27265360951423645,0.02557406574487686,0.215423583984375,0.2359738051891327,0.007584728300571442,0.003336353227496147,0.270302951335907,0.3225637376308441,0.05021701380610466,0.037334080785512924
20240412124010,0.04379904642701149,0.6878479719161987,0.24170437455177307,0.2682842016220093,0.02672094665467739,0.21607834100723267,0.2323092222213745,0.007212646305561066,0.005228733643889427,0.27055880427360535,0.317819207906723,0.05112547427415848,0.039807215332984924
20240412125010,0.04616415873169899,0.6907172203063965,0.24177566170692444,0.26491671800613403,0.027229364961385727,0.21612057089805603,0.22966966032981873,0.006431169807910919,0.006450774148106575,0.2703113257884979,0.31425681710243225,0.051000017672777176,0.04184319078922272
20240412130010,0.046291109174489975,0.6925753355026245,0.2415541112422943,0.2620594799518585,0.028030380606651306,0.21599948406219482,0.22746577858924866,0.005593087524175644,0.007572619244456291,0.2698594927787781,0.3109534680843353,0.05169939994812012,0.04343739151954651
20240412131010,0.04314262792468071,0.6960866451263428,0.24048998951911926,0.25888821482658386,0.02867397479712963,0.21507355570793152,0.22493156790733337,0.004102092236280441,0.008210418745875359,0.26866546273231506,0.3071680963039398,0.052773214876651764,0.04419701546430588
20240412132010,0.03616885095834732,0.6998745203018188,0.23928052186965942,0.25552716851234436,0.03035513497889042,0.2145383358001709,0.22248601913452148,0.0030774548649787903,0.009126609191298485,0.2671332061290741,0.302276611328125,0.055373355746269226,0.04438961297273636
20240412133010,0.02687174081802368,0.7041386365890503,0.23918476700782776,0.2498875856399536,0.03333893418312073,0.21536973118782043,0.2181154489517212,0.0019044503569602966,0.010486448183655739,0.26652517914772034,0.29444390535354614,0.05840659886598587,0.044377341866493225
20240412134010,0.02692316472530365,0.7051064968109131,0.23643067479133606,0.2479134202003479,0.029404278844594955,0.21014761924743652,0.21439585089683533,-0.0036739781498908997,0.006364544853568077,0.26542720198631287,0.29612651467323303,0.054174404591321945,0.04342501610517502
20240412135010,0.03203027322888374,0.6941533088684082,0.23412111401557922,0.24812623858451843,0.02142994850873947,0.20470425486564636,0.21285009384155273,-0.009850971400737762,0.00013030879199504852,0.26500195264816284,0.30093762278556824,0.044496551156044006,0.04093576967716217
20240412140010,0.03600882738828659,0.6858111619949341,0.23449164628982544,0.24727565050125122,0.01569201797246933,0.20370686054229736,0.21203723549842834,-0.01472117006778717,-0.003900667652487755,0.26595646142959595,0.3017640709877014,0.03668318688869476,0.03853742033243179
20240412141010,0.038243118673563004,0.6746923923492432,0.23590150475502014,0.24380704760551453,0.009394800290465355,0.20440274477005005,0.21005260944366455,-0.021580979228019714,-0.008457189425826073,0.26732417941093445,0.2985582947731018,0.028452325612306595,0.03508035093545914
20240412142010,0.039133112877607346,0.6665878295898438,0.23749518394470215,0.24070626497268677,0.005825694650411606,0.2060999572277069,0.20860910415649414,-0.025891363620758057,-0.010841330513358116,0.2684156000614166,0.29477548599243164,0.024013709276914597,0.032903485000133514
20240412143010,0.03983106464147568,0.6620808839797974,0.23899239301681519,0.23818504810333252,0.003667224198579788,0.2078685611486435,0.20741766691207886,-0.02860797941684723,-0.012062178924679756,0.26938194036483765,0.2915685474872589,0.02138391137123108,0.031494803726673126
20240412144010,0.03980869799852371,0.6600266695022583,0.2393677830696106,0.23690298199653625,0.002592857927083969,0.20849907398223877,0.206923246383667,-0.029938817024230957,-0.012568740174174309,0.2694040834903717,0.2897987365722656,0.020221207290887833,0.030786147341132164
20240412145010,0.03845294192433357,0.6607435941696167,0.23750653862953186,0.2374945878982544,0.002609889954328537,0.20666947960853577,0.20743891596794128,-0.029801011085510254,-0.012637624517083168,0.26761311292648315,0.29034706950187683,0.02073352411389351,0.030948234722018242
20240412150010,0.03502495959401131,0.6610382795333862,0.23481163382530212,0.2374838888645172,0.003195974975824356,0.20385873317718506,0.20685967803001404,-0.02943999320268631,-0.013129139319062233,0.2653277516365051,0.29052507877349854,0.022361062467098236,0.030752157792448997
20240412151010,0.010324310511350632,0.6923197507858276,0.24759924411773682,0.2393062710762024,0.03842758387327194,0.22011610865592957,0.20213857293128967,-0.009560875594615936,0.007640669122338295,0.27999117970466614,0.2870291471481323,0.053487665951251984,0.039876796305179596
20240412152010,0.023121200501918793,0.691184401512146,0.2318248152732849,0.24558132886886597,0.020596560090780258,0.2028399109840393,0.21080642938613892,-0.013881959021091461,-0.0017019975930452347,0.2628687620162964,0.29727408289909363,0.04533729702234268,0.03843501955270767
20240412153010,0.037180136889219284,0.6691160202026367,0.23413139581680298,0.24345150589942932,0.005125831812620163,0.20329245924949646,0.21182942390441895,-0.025431454181671143,-0.01033303327858448,0.26463082432746887,0.29683366417884827,0.0240672267973423,0.03330540657043457
20240412154010,0.040038395673036575,0.6588988304138184,0.23794904351234436,0.23835903406143188,0.0014796219766139984,0.20737013220787048,0.2088732123374939,-0.030397072434425354,-0.012426907196640968,0.2676487863063812,0.29083365201950073,0.019273273646831512,0.030995158478617668
20240412155010,0.04193388670682907,0.6472691297531128,0.24132689833641052,0.23274296522140503,-0.00018776580691337585,0.2113073617219925,0.20488250255584717,-0.033387236297130585,-0.013074034824967384,0.27022138237953186,0.28432193398475647,0.01737913116812706,0.02937367744743824
20240412160010,0.043824702501297,0.6360598802566528,0.24274984002113342,0.22812402248382568,-0.0001619197428226471,0.21270734071731567,0.2002725601196289,-0.03446662425994873,-0.012109750881791115,0.2716895639896393,0.27996158599853516,0.01777573674917221,0.029792102053761482
20240412161010,0.04353383556008339,0.6387778520584106,0.2417876124382019,0.22903570532798767,7.508322596549988e-05,0.21159496903419495,0.20105890929698944,-0.03416135907173157,-0.012242930009961128,0.2708643078804016,0.2809731364250183,0.017922569066286087,0.03020068071782589
20240412162010,0.04379572346806526,0.638161301612854,0.24111807346343994,0.22867494821548462,0.00041566044092178345,0.21068355441093445,0.2003796398639679,-0.034115031361579895,-0.011966647580265999,0.27046188712120056,0.28094610571861267,0.018229395151138306,0.030845483765006065
20240412163010,0.04438740760087967,0.6354880332946777,0.24071168899536133,0.22755300998687744,0.0010501109063625336,0.2097734659910202,0.19854646921157837,-0.03408188372850418,-0.01143995113670826,0.270608514547348,0.2805590331554413,0.01874569058418274,0.031866319477558136
20240412164010,0.04490336775779724,0.6330941915512085,0.24024522304534912,0.22663253545761108,0.0016785450279712677,0.20883017778396606,0.19695261120796204,-0.03402172029018402,-0.011021530255675316,0.270663857460022,0.28031665086746216,0.019254345446825027,0.03279438614845276
20240412165010,0.045128628611564636,0.632081151008606,0.23971900343894958,0.22641468048095703,0.0020099692046642303,0.20805446803569794,0.19637395441532135,-0.03395459055900574,-0.010834278538823128,0.27040812373161316,0.2804553806781769,0.019486594945192337,0.03331051766872406
20240419090010,0.14382830262184143,-0.010619960725307465,0.25181517004966736,0.9666706323623657,0.06764794886112213,0.25446370244026184,0.9671371579170227,0.0730096846818924,0.008487826213240623,0.25195837020874023,0.9628489017486572,0.07757341861724854,-0.028480643406510353
20240419091010,0.0474666990339756,0.18501639366149902,0.3529324233531952,0.5281298160552979,0.07167613506317139,0.32704752683639526,0.4989767074584961,0.05669920891523361,0.0043616946786642075,0.37394979596138,0.5733314752578735,0.07423828542232513,0.018448980525135994
20240419092010,0.08088800311088562,0.2500365972518921,0.30019858479499817,0.5204024910926819,0.09025616943836212,0.26752719283103943,0.47710469365119934,0.07369405031204224,0.0031533222645521164,0.3302687108516693,0.5770574808120728,0.11846774816513062,0.06244787573814392
20240419093010,0.028163760900497437,0.42920824885368347,0.23546868562698364,0.530630886554718,0.07421404123306274,0.21203404664993286,0.49852144718170166,0.05372346192598343,0.0006252806633710861,0.25778084993362427,0.5750826001167297,0.09114137291908264,0.01749112270772457
20240419094010,0.01168622076511383,0.6038280725479126,0.23326167464256287,0.4741455316543579,0.06937110424041748,0.21574869751930237,0.4512341618537903,0.05654974654316902,0.0012430977076292038,0.2464624047279358,0.5142135620117188,0.07383209466934204,0.010294085368514061
20240419095010,0.023406829684972763,0.7551462650299072,0.2487330138683319,0.42801448702812195,0.0637839138507843,0.233442485332489,0.4063936471939087,0.05360079184174538,-0.0032121259719133377,0.25873735547065735,0.4682167172431946,0.0643807053565979,0.010300224646925926
20240419100010,0.028300758451223373,0.7992063760757446,0.23080798983573914,0.4332704246044159,0.05128548666834831,0.22338032722473145,0.41902053356170654,0.04398920759558678,-0.005427071824669838,0.23456570506095886,0.4637611508369446,0.05626687780022621,0.012019796296954155
20240419101010,0.017148930579423904,0.8144198656082153,0.2073681652545929,0.4384734630584717,0.035413261502981186,0.205210879445076,0.4292260408401489,0.03128169849514961,-0.003183932974934578,0.20759457349777222,0.46248340606689453,0.0480429083108902,0.019568001851439476
20240419102010,0.011140145361423492,0.8448060750961304,0.19543471932411194,0.4227258265018463,0.027242276817560196,0.1903008073568344,0.4088846743106842,0.021399684250354767,-0.005287604406476021,0.1997736692428589,0.452023446559906,0.04633314907550812,0.024616239592432976
20240419103010,0.01512644812464714,0.8771004676818848,0.19308963418006897,0.39767488837242126,0.0226786807179451,0.1795424222946167,0.37344270944595337,0.01077762246131897,-0.009594680741429329,0.20655469596385956,0.43955114483833313,0.04968612641096115,0.028881652280688286
20240419104010,0.014570727944374084,0.8897125720977783,0.18819308280944824,0.3820345401763916,0.01700272038578987,0.16629263758659363,0.34893500804901123,0.00019047409296035767,-0.011759640648961067,0.2100171446800232,0.43505793809890747,0.04605397582054138,0.030078088864684105
20240419105010,0.005720578134059906,0.8729057312011719,0.1772889345884323,0.37366196513175964,0.012393765151500702,0.14874771237373352,0.3339744210243225,-0.00793999433517456,-0.014515841379761696,0.20551757514476776,0.43440547585487366,0.03785615786910057,0.02615067921578884
20240419110010,-0.0027941465377807617,0.8301500082015991,0.17067492008209229,0.35977914929389954,0.008894536644220352,0.13842546939849854,0.3182702362537384,-0.014498919248580933,-0.016947457566857338,0.2019573301076889,0.42347681522369385,0.029869750142097473,0.02174501307308674
20240419111010,-0.0025161728262901306,0.7887969017028809,0.17096751928329468,0.3380914628505707,0.006054960191249847,0.13601702451705933,0.2970116138458252,-0.019696414470672607,-0.017318332567811012,0.20381787419319153,0.40284264087677,0.02385716885328293,0.021789317950606346
20240419112010,0.0010489076375961304,0.7814680337905884,0.1688171625137329,0.32342299818992615,0.006148945540189743,0.13125814497470856,0.2814306914806366,-0.021774522960186005,-0.01692998595535755,0.2035021185874939,0.3899845480918884,0.021758273243904114,0.024403193965554237
20240419113010,0.003956779837608337,0.7937730550765991,0.1652405858039856,0.3162584602832794,0.008440759032964706,0.12584787607192993,0.2729213833808899,-0.022038869559764862,-0.017477044835686684,0.20164448022842407,0.38419896364212036,0.021905988454818726,0.025727679952979088
20240419114010,0.005507446825504303,0.7968317270278931,0.16268551349639893,0.3124905824661255,0.010939046740531921,0.12284538149833679,0.2688935399055481,-0.02146407961845398,-0.01944185234606266,0.19988557696342468,0.3799746632575989,0.023528534919023514,0.02564750425517559
20240419115010,0.007886342704296112,0.7748845815658569,0.16201509535312653,0.30864593386650085,0.012480810284614563,0.12286295741796494,0.26605939865112305,-0.020773738622665405,-0.022196488454937935,0.19897833466529846,0.3741057515144348,0.02574905753135681,0.025347931310534477
20240419120010,0.011946439743041992,0.7502939701080322,0.1641114056110382,0.30159953236579895,0.013454865664243698,0.12568625807762146,0.26014530658721924,-0.019761160016059875,-0.024199532344937325,0.20059126615524292,0.36527013778686523,0.028163574635982513,0.026090199127793312
20240419121010,0.017527561634778976,0.7532901763916016,0.16857293248176575,0.29311510920524597,0.015712153166532516,0.1300014853477478,0.2516666054725647,-0.01788235455751419,-0.023278051987290382,0.2052212953567505,0.35676664113998413,0.030992966145277023,0.02882874570786953
20240419122010,0.022144466638565063,0.7680615186691284,0.17282837629318237,0.28759798407554626,0.018263403326272964,0.13397905230522156,0.24564051628112793,-0.016239777207374573,-0.02177865244448185,0.20993301272392273,0.35168445110321045,0.033192869275808334,0.030947333201766014
20240419123010,0.025402940809726715,0.7733781337738037,0.17774946987628937,0.28397315740585327,0.020027507096529007,0.13901498913764954,0.2419242262840271,-0.015629567205905914,-0.020820921286940575,0.2150646299123764,0.347859263420105,0.034705325961112976,0.032068826258182526
20240419124010,0.02783164754509926,0.7627707719802856,0.18389740586280823,0.28015103936195374,0.02032315731048584,0.1456771194934845,0.23867753148078918,-0.0161382257938385,-0.020822810009121895,0.22105449438095093,0.3430688679218292,0.035606563091278076,0.03251016139984131
20240419125010,0.03001978248357773,0.7430862188339233,0.1922459900379181,0.2747984826564789,0.0188673734664917,0.15485674142837524,0.2346339225769043,-0.01768098771572113,-0.02141568250954151,0.22887703776359558,0.3361322581768036,0.03560994565486908,0.032609157264232635
20240419130010,0.032038673758506775,0.7221288681030273,0.20490819215774536,0.266160786151886,0.015152130275964737,0.16882625222206116,0.22848233580589294,-0.0204445943236351,-0.022191571071743965,0.24043726921081543,0.3250952959060669,0.03384997323155403,0.0321870818734169
20240419131010,0.03294869884848595,0.715580940246582,0.21304577589035034,0.2599472403526306,0.012347526848316193,0.17792850732803345,0.22424688935279846,-0.022561073303222656,-0.021973052993416786,0.24760702252388,0.3172212839126587,0.03168363496661186,0.03183133155107498
20240419132010,0.03387262672185898,0.707006573677063,0.22149932384490967,0.25340357422828674,0.009395528584718704,0.1877214014530182,0.22019758820533752,-0.02459261566400528,-0.02140040136873722,0.25464728474617004,0.3085974454879761,0.028759729117155075,0.03079848922789097
20240419133010,0.035212643444538116,0.6920623779296875,0.22873452305793762,0.24735528230667114,0.006839092820882797,0.19644498825073242,0.2166464924812317,-0.026468507945537567,-0.0205701757222414,0.26025596261024475,0.30043452978134155,0.025791451334953308,0.02941214106976986
20240419134010,0.036619674414396286,0.6769058704376221,0.23414838314056396,0.24245783686637878,0.004742572084069252,0.2031182050704956,0.21374216675758362,-0.028095126152038574,-0.01972929574549198,0.26423630118370056,0.2938888967037201,0.023370545357465744,0.028231104835867882
20240419135010,0.038103777915239334,0.669398307800293,0.2384805977344513,0.23826676607131958,0.0032662786543369293,0.208368718624115,0.21095028519630432,-0.029169462621212006,-0.01847239024937153,0.2674470543861389,0.28870242834091187,0.02158719301223755,0.0275051798671484
20240419140010,0.039586082100868225,0.6672600507736206,0.24196651577949524,0.23519107699394226,0.002211451530456543,0.21253836154937744,0.20869866013526917,-0.029890194535255432,-0.016977539286017418,0.27010515332221985,0.28513696789741516,0.020134132355451584,0.026976870372891426
20240419141010,0.03984079509973526,0.6679660081863403,0.24287357926368713,0.23400470614433289,0.0015325546264648438,0.21370229125022888,0.20790669322013855,-0.030615776777267456,-0.016365597024559975,0.270713746547699,0.28373003005981445,0.019252073019742966,0.026720551773905754
20240419142010,0.04031206667423248,0.6647220849990845,0.24395683407783508,0.23286300897598267,0.0006658695638179779,0.2151363492012024,0.20722660422325134,-0.0313926637172699,-0.015868617221713066,0.27142101526260376,0.28226611018180847,0.0182466059923172,0.026266178116202354
20240419143010,0.04077129811048508,0.6602609157562256,0.24488705396652222,0.23189738392829895,-0.00022784993052482605,0.21639928221702576,0.20666557550430298,-0.032108478248119354,-0.015507636591792107,0.2719902992248535,0.28101488947868347,0.01735398918390274,0.025835534557700157
20240419144010,0.04118374362587929,0.6572294235229492,0.24578306078910828,0.23095548152923584,-0.0009652189910411835,0.21756675839424133,0.20601913332939148,-0.03262506425380707,-0.015149911865592003,0.27258363366127014,0.27988484501838684,0.01669982075691223,0.025538945570588112
20240419145010,0.04163525626063347,0.6556596755981445,0.24639257788658142,0.2302626669406891,-0.0014532767236232758,0.21838074922561646,0.2055157721042633,-0.032959938049316406,-0.014740830287337303,0.27296149730682373,0.2790937125682831,0.016292542219161987,0.025395693257451057
20240419150010,0.041956864297389984,0.6552623510360718,0.24674421548843384,0.22976934909820557,-0.0017819032073020935,0.21887391805648804,0.20515617728233337,-0.033171333372592926,-0.01432887651026249,0.27314868569374084,0.2785489857196808,0.0159740149974823,0.025379279628396034
20240419151010,0.0420570895075798,0.6546115875244141,0.24677437543869019,0.22967252135276794,-0.0020716674625873566,0.21899095177650452,0.205123633146286,-0.0334906131029129,-0.014222787693142891,0.2730998694896698,0.2784034311771393,0.015657998621463776,0.025184987112879753
20240419152010,0.04238640516996384,0.6519747972488403,0.2470078468322754,0.22913587093353271,-0.0022440440952777863,0.2192678451538086,0.20460990071296692,-0.03372705727815628,-0.01404128409922123,0.27328911423683167,0.2778700590133667,0.015556178987026215,0.025228897109627724
20240419153010,0.04274171218276024,0.6493984460830688,0.24690303206443787,0.2289629578590393,-0.0023540034890174866,0.21918010711669922,0.2044122815132141,-0.03393875062465668,-0.013874376192688942,0.27318331599235535,0.27772361040115356,0.015543479472398758,0.02532544545829296
20240419154010,0.043005526065826416,0.6470599174499512,0.24691542983055115,0.22871133685112,-0.002415243536233902,0.2191900610923767,0.2041187882423401,-0.034086354076862335,-0.013660447672009468,0.2732095718383789,0.27751782536506653,0.015623606741428375,0.02548171393573284
20240419155010,0.04326353967189789,0.6455167531967163,0.24698325991630554,0.22843575477600098,-0.0023572631180286407,0.21920272707939148,0.2036898136138916,-0.03419257700443268,-0.013413222506642342,0.2733580768108368,0.2773798704147339,0.015804775059223175,0.025698671117424965
20240419160010,0.0434616282582283,0.6445087194442749,0.24704581499099731,0.22827625274658203,-0.0022370852530002594,0.21914809942245483,0.20329046249389648,-0.03425389528274536,-0.013120638206601143,0.27356329560279846,0.277435839176178,0.016009945422410965,0.025977009907364845
20240419161010,0.043827369809150696,0.6426674127578735,0.24658524990081787,0.22793138027191162,-0.0020089931786060333,0.21852096915245056,0.20271867513656616,-0.034298308193683624,-0.01294873096048832,0.27329927682876587,0.27731218934059143,0.01627066731452942,0.02638298086822033
20240419162010,0.044053178280591965,0.6405074596405029,0.24611181020736694,0.22788473963737488,-0.0018338970839977264,0.21786481142044067,0.20238789916038513,-0.03440702706575394,-0.012812769040465355,0.2730478048324585,0.27751779556274414,0.016459669917821884,0.02676110900938511
20240419163010,0.044363174587488174,0.6382485628128052,0.24569770693778992,0.22753411531448364,-0.0015000291168689728,0.21712902188301086,0.20155709981918335,-0.03448330610990524,-0.012460784986615181,0.27300938963890076,0.2776143550872803,0.016833629459142685,0.02741500549018383
20240419164010,0.044750139117240906,0.6352132558822632,0.24483942985534668,0.22705692052841187,-0.0009498372673988342,0.21571600437164307,0.20029103755950928,-0.03457161784172058,-0.012043187394738197,0.2727816104888916,0.27788347005844116,0.017409682273864746,0.028494639322161674
20240419165010,0.045118384063243866,0.6328244209289551,0.24328890442848206,0.2264500856399536,5.585327744483948e-05,0.21322786808013916,0.19845962524414062,-0.03452549874782562,-0.011416023597121239,0.2722525894641876,0.27848514914512634,0.018221165984869003,0.03030986525118351
20240423090010,0.029617033898830414,0.0030984580516815186,0.3036687970161438,0.9549100995063782,0.042208898812532425,0.30054599046707153,0.9422844648361206,0.040389612317085266,-0.005632827058434486,0.3097275495529175,0.9633285403251648,0.029828231781721115,-0.02361481823027134
20240423091010,-0.00630052387714386,0.20968085527420044,0.2484198808670044,0.7191989421844482,0.02328081801533699,0.23958036303520203,0.7135190963745117,0.0060836076736450195,-0.005375320091843605,0.2534959614276886,0.7386974692344666,0.01814086362719536,-0.02227483130991459
20240423092010,0.08466055989265442,0.2449473738670349,0.3141184449195862,0.5277866721153259,0.10641507804393768,0.28587788343429565,0.4940362274646759,0.09258267283439636,0.02140449546277523,0.3380129933357239,0.5772647261619568,0.10671131312847137,0.04634898900985718
20240423093010,0.06605291366577148,0.44906914234161377,0.27196964621543884,0.5133668184280396,0.0764521062374115,0.2523976266384125,0.48713093996047974,0.06789129227399826,0.015097467228770256,0.28952351212501526,0.5526111721992493,0.08555126190185547,0.020610062405467033
20240423094010,0.055050984025001526,0.639835000038147,0.25061166286468506,0.47324225306510925,0.07909531891345978,0.22926169633865356,0.443642795085907,0.0740811824798584,0.008718891069293022,0.2689535319805145,0.5189574956893921,0.07885337620973587,0.019205814227461815
20240423095010,0.05932769551873207,0.8069368600845337,0.25449079275131226,0.434648722410202,0.07771487534046173,0.23294848203659058,0.40280041098594666,0.07148928195238113,0.0020649563521146774,0.27233317494392395,0.48390597105026245,0.07081343233585358,0.021495385095477104
20240423100010,0.06857690960168839,0.765761137008667,0.2402692437171936,0.4384044408798218,0.07011663913726807,0.22490307688713074,0.4136943817138672,0.062082406133413315,-0.0006107185035943985,0.2531188130378723,0.4785017967224121,0.065289206802845,0.02365909330546856
20240423101010,0.06365662068128586,0.5813131332397461,0.22805216908454895,0.4400959312915802,0.05779275670647621,0.21741226315498352,0.42282018065452576,0.04571971297264099,0.002613937482237816,0.2374672293663025,0.4719204008579254,0.0619763545691967,0.035292334854602814
20240423102010,0.041737720370292664,0.6021217107772827,0.22711408138275146,0.41711312532424927,0.04977500066161156,0.21514356136322021,0.3996794819831848,0.03573751449584961,0.0036823954433202744,0.2378847599029541,0.4515916705131531,0.06514648348093033,0.04782190918922424
20240423103010,0.03245412930846214,0.6933423280715942,0.22593232989311218,0.38974958658218384,0.0454007163643837,0.2120439112186432,0.37072551250457764,0.02824685350060463,-0.0007939804345369339,0.23863539099693298,0.4287490248680115,0.06791751831769943,0.04781921207904816
20240423104010,0.03531387820839882,0.8026386499404907,0.2289581000804901,0.36421746015548706,0.040661416947841644,0.20651067793369293,0.33310315012931824,0.016351286321878433,-0.0064361002296209335,0.2508029639720917,0.4178794026374817,0.07428531348705292,0.05051717162132263
20240423105010,0.02423129603266716,0.8672682046890259,0.21492436528205872,0.3672909438610077,0.03153171390295029,0.18410220742225647,0.32357823848724365,0.0049071237444877625,-0.010299885645508766,0.24614930152893066,0.43395090103149414,0.0696491077542305,0.04665112495422363
20240423110010,0.0008467957377433777,0.8143757581710815,0.19557663798332214,0.36781802773475647,0.01916293427348137,0.16082549095153809,0.32002711296081543,-0.005801115185022354,-0.01950087584555149,0.2312491238117218,0.43729037046432495,0.054441679269075394,0.03286343812942505
20240423111010,-0.002028845250606537,0.6756196022033691,0.19450777769088745,0.34947535395622253,0.004704859107732773,0.1601613461971283,0.30598050355911255,-0.01934722810983658,-0.028049396350979805,0.22977641224861145,0.4145425856113434,0.04036509990692139,0.025194907560944557
20240423112010,-0.0017617344856262207,0.6513180732727051,0.19785165786743164,0.3176777958869934,-0.004983048886060715,0.16255450248718262,0.2778075039386749,-0.02643473446369171,-0.03179161995649338,0.23220902681350708,0.3808683753013611,0.0321924164891243,0.02697969786822796
20240423113010,0.002282649278640747,0.7186112403869629,0.19418084621429443,0.29683470726013184,-0.0057809017598629,0.1553666889667511,0.2548101842403412,-0.02866014838218689,-0.030734287574887276,0.2307026982307434,0.36354726552963257,0.026276011019945145,0.027091065421700478
20240423114010,0.006520725786685944,0.7703506946563721,0.18977090716362,0.2935067117214203,-0.0024314746260643005,0.14962156116962433,0.24986472725868225,-0.02946358174085617,-0.03081538714468479,0.22805577516555786,0.3611474633216858,0.022763200104236603,0.023255346342921257
20240423115010,0.008477501571178436,0.734737753868103,0.18973875045776367,0.2942182421684265,-0.0010629184544086456,0.15133920311927795,0.2527954876422882,-0.031042739748954773,-0.03487970679998398,0.22738447785377502,0.35771164298057556,0.02214466780424118,0.01830270327627659
20240423120010,0.01236722618341446,0.6556252241134644,0.19449569284915924,0.2889288663864136,-0.002775762230157852,0.15905937552452087,0.2522174119949341,-0.032593898475170135,-0.03914403170347214,0.22975888848304749,0.34639158844947815,0.022250529378652573,0.015485567972064018
20240423121010,0.014315418899059296,0.6469317674636841,0.2042713463306427,0.27545982599258423,-0.004328098148107529,0.170475035905838,0.2425132393836975,-0.031839460134506226,-0.03951516002416611,0.23747891187667847,0.32962629199028015,0.022272396832704544,0.016460789367556572
20240423122010,0.01671486720442772,0.6900625228881836,0.21190676093101501,0.2651832401752472,-0.0031214244663715363,0.17851808667182922,0.23327535390853882,-0.029536694288253784,-0.0361829549074173,0.24439400434494019,0.3190274238586426,0.021938063204288483,0.018042219802737236
20240423123010,0.020166900008916855,0.7254842519760132,0.21775373816490173,0.26068443059921265,-0.0003020539879798889,0.18505233526229858,0.22922658920288086,-0.027115613222122192,-0.031699925661087036,0.2496407926082611,0.3142748475074768,0.021482281386852264,0.018965447321534157
20240423124010,0.023935075849294662,0.7200286388397217,0.2230517864227295,0.25834789872169495,0.0014902465045452118,0.19153890013694763,0.22790995240211487,-0.02638980746269226,-0.028764823451638222,0.2540140151977539,0.31068408489227295,0.02107185870409012,0.01908407174050808
20240423125010,0.028114158660173416,0.6804008483886719,0.2283329963684082,0.25485965609550476,0.0012976378202438354,0.1981668770313263,0.2261689305305481,-0.027264565229415894,-0.027422050014138222,0.25803235173225403,0.3053053021430969,0.02047475427389145,0.01923455111682415
20240423130010,0.03150330111384392,0.6512546539306641,0.2339923083782196,0.248416930437088,0.00012544170022010803,0.20474940538406372,0.2214825451374054,-0.028446808457374573,-0.02599560283124447,0.26246777176856995,0.2975492775440216,0.019845660775899887,0.020315663889050484
20240423131010,0.03312667831778526,0.6573882102966309,0.23782330751419067,0.24283525347709656,-6.33634626865387e-05,0.20873621106147766,0.21650850772857666,-0.028713509440422058,-0.023759664967656136,0.2657892405986786,0.291959673166275,0.01970314234495163,0.021915076300501823
20240423132010,0.03490762785077095,0.6761770248413086,0.24042487144470215,0.23963385820388794,0.0008857212960720062,0.21129661798477173,0.21316352486610413,-0.028307877480983734,-0.02071312628686428,0.26825571060180664,0.2893083691596985,0.019666176289319992,0.023317014798521996
20240423133010,0.03715672716498375,0.6830140352249146,0.2424737811088562,0.23808711767196655,0.0018796734511852264,0.21338814496994019,0.2112884223461151,-0.02821841835975647,-0.01815010793507099,0.27028030157089233,0.2881758511066437,0.019504886120557785,0.02407039888203144
20240423134010,0.03946269676089287,0.6695307493209839,0.2441883385181427,0.2368849813938141,0.0017886832356452942,0.21537566184997559,0.210234135389328,-0.028983615338802338,-0.016973601654171944,0.2717726230621338,0.2867791950702667,0.019052114337682724,0.024250609800219536
20240423135010,0.04089396446943283,0.6546058654785156,0.24569523334503174,0.23503226041793823,0.000880856066942215,0.21724224090576172,0.20891091227531433,-0.029992394149303436,-0.016437983140349388,0.2728753685951233,0.2845054864883423,0.018481522798538208,0.024382328614592552
20240423140010,0.04157685488462448,0.6510187387466431,0.24691271781921387,0.23298925161361694,0.00011935457587242126,0.21868523955345154,0.2072913944721222,-0.030661091208457947,-0.015757819637656212,0.2737672030925751,0.282275915145874,0.018072817474603653,0.02475636638700962
20240423141010,0.04161899536848068,0.657530665397644,0.2472100853919983,0.2316405177116394,-0.00012471899390220642,0.21892127394676208,0.20595136284828186,-0.03110422194004059,-0.015093157067894936,0.2740609049797058,0.2810819447040558,0.017771322280168533,0.025132877752184868
20240423142010,0.041819602251052856,0.6619876623153687,0.2473929226398468,0.23111125826835632,-0.0002083703875541687,0.2191464602947235,0.2054571509361267,-0.031425364315509796,-0.014481725171208382,0.2742083668708801,0.2805955410003662,0.01742156222462654,0.025241514667868614
20240423143010,0.04215105250477791,0.6594184637069702,0.2475793957710266,0.23085996508598328,-0.0005256012082099915,0.2195018231868744,0.2054215371608734,-0.03189358860254288,-0.014166416600346565,0.27424946427345276,0.2801647484302521,0.01700030267238617,0.025167515501379967
20240423144010,0.042513199150562286,0.6540706157684326,0.2478589415550232,0.23045197129249573,-0.0010334067046642303,0.21997129917144775,0.20530223846435547,-0.03240010887384415,-0.014069804921746254,0.27434107661247253,0.27951839566230774,0.01664816588163376,0.025054065510630608
