序號,答案
20240717090007,1087.89
20240717091007,1089.76
20240717092007,1099.62
20240717093007,1101.68
20240717094007,1107.58
20240717095007,1089.12
20240717100007,1106.12
20240717101007,1096.01
20240717102007,1087.86
20240717103007,1079.39
20240717104007,1087.81
20240717105007,1066.99
20240717110007,1068.47
20240717111007,1054.86
20240717112007,1060.24
20240717113007,1072.05
20240717114007,1088.8
20240717115007,1070.08
20240717120007,1067.38
20240717121007,1080.05
20240717122007,1080.19
20240717123007,1058.07
20240717124007,1034.5
20240717125007,980.52
20240717130007,950.46
20240717131007,886.82
20240717132007,812.8
20240717133007,732.94
20240717134007,659.03
20240717135007,558.31
20240717140007,472.71
20240717141007,400.23
20240717142007,352.7
20240717143007,309.16
20240717144007,270.89
20240717145007,201.95
20240717150007,141.9
20240717151007,95.84
20240717152007,77.08
20240717153007,53.39
20240717154007,35.59
20240717155007,0.0
20240717160007,0.0
20240717161007,0.0
20240717162007,0.0
20240717163007,0.0
20240717164007,0.0
20240717165007,0.0
20240124090008,0.0
20240124091008,0.0
20240124092008,0.0
20240124093008,0.0
20240124094008,0.0
20240124095008,0.0
20240124100008,0.0
20240124101008,0.0
20240124102008,0.0
20240124103008,0.0
20240124104008,27.37
20240124105008,80.23
20240124110008,133.26
20240124111008,200.85
20240124112008,247.67
20240124113008,303.86
20240124114008,380.95
20240124115008,448.26
20240124120008,509.95
20240124121008,587.52
20240124122008,668.1
20240124123008,724.12
20240124124008,755.41
20240124125008,760.32
20240124130008,751.17
20240124131008,728.64
20240124132008,711.98
20240124133008,683.47
20240124134008,655.01
20240124135008,615.29
20240124140008,583.47
20240124141008,519.93
20240124142008,432.53
20240124143008,328.19
20240124144008,251.95
20240124145008,206.44
20240124150008,194.83
20240124151008,177.44
20240124152008,155.86
20240124153008,133.2
20240124154008,118.5
20240124155008,109.46
20240124160008,114.59
20240124161008,118.66
20240124162008,112.87
20240124163008,102.6
20240124164008,83.7
20240124165008,75.07
20240128090008,0.0
20240128091008,0.0
20240128092008,0.0
20240128093008,0.0
20240128094008,0.0
20240128095008,0.0
20240128100008,0.0
20240128101008,0.0
20240128102008,0.0
20240128103008,0.0
20240128104008,0.0
20240128105008,19.05
20240128110008,39.08
20240128111008,72.43
20240128112008,82.39
20240128113008,98.71
20240128114008,128.05
20240128115008,144.96
20240128120008,153.86
20240128121008,191.82
20240128122008,249.32
20240128123008,305.04
20240128124008,345.18
20240128125008,355.22
20240128130008,349.94
20240128131008,327.57
20240128132008,317.58
20240128133008,308.93
20240128134008,300.84
20240128135008,271.86
20240128140008,247.64
20240128141008,214.95
20240128142008,169.4
20240128143008,111.88
20240128144008,69.91
20240128145008,41.52
20240128150008,38.97
20240128151008,27.13
20240128152008,12.89
20240128153008,0.49
20240128154008,0.0
20240128155008,0.0
20240128160008,0.0
20240128161008,0.0
20240128162008,0.0
20240128163008,0.0
20240128164008,0.0
20240128165008,0.0
20240204090008,49.24
20240204091008,79.92
20240204092008,111.36
20240204093008,140.47
20240204094008,176.72
20240204095008,208.55
20240204100008,234.48
20240204101008,287.54
20240204102008,348.89
20240204103008,423.7
20240204104008,531.86
20240204105008,642.89
20240204110008,734.85
20240204111008,821.33
20240204112008,853.52
20240204113008,867.78
20240204114008,900.47
20240204115008,934.07
20240204120008,956.4
20240204121008,966.47
20240204122008,955.03
20240204123008,902.62
20240204124008,848.78
20240204125008,803.91
20240204130008,756.06
20240204131008,703.77
20240204132008,649.34
20240204133008,584.46
20240204134008,534.6
20240204135008,490.23
20240204140008,455.12
20240204141008,394.0
20240204142008,302.43
20240204143008,195.7
20240204144008,124.45
20240204145008,87.62
20240204150008,81.84
20240204151008,69.05
20240204152008,45.91
20240204153008,21.71
20240204154008,10.31
20240204155008,7.22
20240204160008,15.89
20240204161008,18.52
20240204162008,8.17
20240204163008,0.0
20240204164008,0.0
20240204165008,0.0
20240218090008,63.79
20240218091008,88.22
20240218092008,114.76
20240218093008,134.19
20240218094008,160.23
20240218095008,188.51
20240218100008,208.63
20240218101008,260.91
20240218102008,324.6
20240218103008,399.92
20240218104008,507.27
20240218105008,627.39
20240218110008,728.51
20240218111008,829.87
20240218112008,887.59
20240218113008,925.25
20240218114008,975.76
20240218115008,1032.55
20240218120008,1069.71
20240218121008,1101.45
20240218122008,1114.83
20240218123008,1075.89
20240218124008,1025.63
20240218125008,987.61
20240218130008,933.24
20240218131008,873.49
20240218132008,813.26
20240218133008,734.9
20240218134008,665.73
20240218135008,606.74
20240218140008,548.74
20240218141008,467.7
20240218142008,364.95
20240218143008,246.55
20240218144008,159.51
20240218145008,111.45
20240218150008,90.04
20240218151008,72.1
20240218152008,54.37
20240218153008,35.76
20240218154008,21.65
20240218155008,14.85
20240218160008,11.75
20240218161008,12.17
20240218162008,7.9
20240218163008,2.84
20240218164008,0.0
20240218165008,0.0
20240305090008,28.02
20240305091008,45.22
20240305092008,56.06
20240305093008,60.19
20240305094008,74.31
20240305095008,77.94
20240305100008,73.38
20240305101008,82.17
20240305102008,94.56
20240305103008,115.37
20240305104008,167.26
20240305105008,215.4
20240305110008,247.78
20240305111008,275.18
20240305112008,272.05
20240305113008,268.53
20240305114008,283.12
20240305115008,289.37
20240305120008,284.98
20240305121008,296.67
20240305122008,322.86
20240305123008,338.08
20240305124008,344.33
20240305125008,332.34
20240305130008,310.77
20240305131008,278.78
20240305132008,260.81
20240305133008,241.54
20240305134008,225.41
20240305135008,195.18
20240305140008,172.36
20240305141008,145.01
20240305142008,109.53
20240305143008,61.35
20240305144008,27.5
20240305145008,8.05
20240305150008,11.46
20240305151008,5.06
20240305152008,0.0
20240305153008,0.0
20240305154008,0.0
20240305155008,0.0
20240305160008,0.0
20240305161008,0.0
20240305162008,0.0
20240305163008,0.0
20240305164008,0.0
20240305165008,0.0
20240325090008,19.07
20240325091008,43.19
20240325092008,57.35
20240325093008,66.66
20240325094008,87.57
20240325095008,106.08
20240325100008,118.84
20240325101008,139.57
20240325102008,161.41
20240325103008,192.37
20240325104008,255.76
20240325105008,323.53
20240325110008,375.8
20240325111008,412.19
20240325112008,409.25
20240325113008,404.15
20240325114008,418.7
20240325115008,433.62
20240325120008,439.46
20240325121008,446.73
20240325122008,460.77
20240325123008,458.09
20240325124008,448.45
20240325125008,433.16
20240325130008,412.95
20240325131008,376.06
20240325132008,348.52
20240325133008,318.48
20240325134008,294.05
20240325135008,264.97
20240325140008,246.82
20240325141008,211.78
20240325142008,161.99
20240325143008,98.39
20240325144008,54.19
20240325145008,33.81
20240325150008,42.85
20240325151008,36.89
20240325152008,25.19
20240325153008,9.79
20240325154008,0.0
20240325155008,0.0
20240325160008,8.06
20240325161008,12.68
20240325162008,11.27
20240325163008,8.57
20240325164008,0.0
20240325165008,3.51
20240518090008,11.46
20240518091008,7.18
20240518092008,17.07
20240518093008,21.28
20240518094008,19.73
20240518095008,16.14
20240518100008,4.02
20240518101008,8.14
20240518102008,25.91
20240518103008,49.58
20240518104008,84.64
20240518105008,125.14
20240518110008,152.87
20240518111008,206.37
20240518112008,244.7
20240518113008,282.93
20240518114008,321.97
20240518115008,360.0
20240518120008,383.75
20240518121008,442.65
20240518122008,520.87
20240518123008,573.29
20240518124008,591.13
20240518125008,593.03
20240518130008,572.88
20240518131008,543.7
20240518132008,519.41
20240518133008,481.0
20240518134008,435.04
20240518135008,390.59
20240518140008,350.28
20240518141008,302.28
20240518142008,242.85
20240518143008,164.98
20240518144008,96.89
20240518145008,59.4
20240518150008,48.5
20240518151008,42.37
20240518152008,40.14
20240518153008,32.39
20240518154008,14.96
20240518155008,4.66
20240518160008,4.38
20240518161008,9.81
20240518162008,15.35
20240518163008,17.44
20240518164008,0.0
20240518165008,0.0
20240526090008,10.59
20240526091008,22.53
20240526092008,37.18
20240526093008,47.87
20240526094008,58.72
20240526095008,68.14
20240526100008,69.25
20240526101008,82.23
20240526102008,99.51
20240526103008,122.78
20240526104008,164.38
20240526105008,212.15
20240526110008,246.27
20240526111008,294.4
20240526112008,311.28
20240526113008,325.48
20240526114008,347.22
20240526115008,370.07
20240526120008,381.85
20240526121008,416.35
20240526122008,459.56
20240526123008,480.64
20240526124008,480.34
20240526125008,471.56
20240526130008,451.98
20240526131008,423.39
20240526132008,396.49
20240526133008,361.13
20240526134008,323.46
20240526135008,287.63
20240526140008,263.14
20240526141008,230.69
20240526142008,181.52
20240526143008,114.79
20240526144008,58.87
20240526145008,31.7
20240526150008,35.75
20240526151008,38.8
20240526152008,34.74
20240526153008,22.72
20240526154008,4.85
20240526155008,0.0
20240526160008,9.29
20240526161008,23.3
20240526162008,29.16
20240526163008,28.68
20240526164008,10.27
20240526165008,7.44
20240529090008,10.19
20240529091008,21.56
20240529092008,28.51
20240529093008,35.89
20240529094008,50.49
20240529095008,59.82
20240529100008,55.31
20240529101008,64.02
20240529102008,79.51
20240529103008,108.09
20240529104008,159.05
20240529105008,210.63
20240529110008,239.62
20240529111008,280.18
20240529112008,292.35
20240529113008,309.83
20240529114008,338.24
20240529115008,361.56
20240529120008,362.92
20240529121008,388.07
20240529122008,426.09
20240529123008,453.1
20240529124008,463.63
20240529125008,460.3
20240529130008,433.05
20240529131008,396.28
20240529132008,365.16
20240529133008,334.48
20240529134008,304.7
20240529135008,270.78
20240529140008,236.76
20240529141008,200.56
20240529142008,156.29
20240529143008,104.47
20240529144008,62.52
20240529145008,40.55
20240529150008,34.99
20240529151008,31.0
20240529152008,25.87
20240529153008,22.7
20240529154008,14.63
20240529155008,10.76
20240529160008,10.73
20240529161008,12.31
20240529162008,12.88
20240529163008,17.77
20240529164008,6.76
20240529165008,5.34
20240607090008,0.0
20240607091008,0.0
20240607092008,0.27
20240607093008,0.0
20240607094008,0.0
20240607095008,0.18
20240607100008,0.0
20240607101008,0.0
20240607102008,0.0
20240607103008,3.51
20240607104008,24.83
20240607105008,56.51
20240607110008,76.28
20240607111008,109.46
20240607112008,113.59
20240607113008,118.52
20240607114008,132.5
20240607115008,153.31
20240607120008,163.56
20240607121008,206.77
20240607122008,268.24
20240607123008,321.47
20240607124008,356.73
20240607125008,379.48
20240607130008,377.26
20240607131008,353.72
20240607132008,329.4
20240607133008,299.26
20240607134008,270.42
20240607135008,243.47
20240607140008,218.02
20240607141008,185.78
20240607142008,138.96
20240607143008,78.62
20240607144008,34.14
20240607145008,19.38
20240607150008,23.09
20240607151008,19.11
20240607152008,9.53
20240607153008,0.0
20240607154008,0.0
20240607155008,0.0
20240607160008,6.33
20240607161008,9.67
20240607162008,3.08
20240607163008,0.0
20240607164008,0.0
20240607165008,0.0
20240613090008,0.0
20240613091008,2.49
20240613092008,10.24
20240613093008,14.47
20240613094008,23.24
20240613095008,41.36
20240613100008,43.46
20240613101008,51.4
20240613102008,59.65
20240613103008,74.3
20240613104008,111.84
20240613105008,165.68
20240613110008,198.05
20240613111008,237.72
20240613112008,244.42
20240613113008,250.93
20240613114008,272.76
20240613115008,307.37
20240613120008,320.22
20240613121008,345.3
20240613122008,381.22
20240613123008,402.63
20240613124008,412.25
20240613125008,421.63
20240613130008,403.4
20240613131008,365.0
20240613132008,329.17
20240613133008,291.22
20240613134008,261.66
20240613135008,240.59
20240613140008,214.33
20240613141008,178.32
20240613142008,130.54
20240613143008,72.14
20240613144008,32.58
20240613145008,24.23
20240613150008,25.85
20240613151008,17.31
20240613152008,6.12
20240613153008,0.0
20240613154008,0.0
20240613155008,0.0
20240613160008,4.73
20240613161008,3.52
20240613162008,0.0
20240613163008,0.0
20240613164008,0.0
20240613165008,0.0
20240628090008,0.0
20240628091008,0.43
20240628092008,5.93
20240628093008,9.51
20240628094008,22.75
20240628095008,37.55
20240628100008,38.47
20240628101008,48.42
20240628102008,59.02
20240628103008,79.64
20240628104008,124.63
20240628105008,175.52
20240628110008,205.92
20240628111008,243.47
20240628112008,247.48
20240628113008,252.69
20240628114008,272.13
20240628115008,294.36
20240628120008,299.38
20240628121008,324.43
20240628122008,359.65
20240628123008,381.77
20240628124008,391.73
20240628125008,392.33
20240628130008,371.77
20240628131008,332.59
20240628132008,297.51
20240628133008,263.48
20240628134008,238.17
20240628135008,212.48
20240628140008,185.92
20240628141008,151.19
20240628142008,104.27
20240628143008,47.62
20240628144008,9.07
20240628145008,0.0
20240628150008,0.0
20240628151008,0.0
20240628152008,0.0
20240628153008,0.0
20240628154008,0.0
20240628155008,0.0
20240628160008,0.0
20240628161008,0.0
20240628162008,0.0
20240628163008,0.0
20240628164008,0.0
20240628165008,0.0
20240705090008,0.0
20240705091008,1.18
20240705092008,16.71
20240705093008,23.94
20240705094008,30.64
20240705095008,35.65
20240705100008,32.15
20240705101008,48.06
20240705102008,68.83
20240705103008,93.18
20240705104008,133.76
20240705105008,178.87
20240705110008,211.25
20240705111008,260.31
20240705112008,288.8
20240705113008,317.32
20240705114008,352.25
20240705115008,386.17
20240705120008,405.89
20240705121008,462.21
20240705122008,535.26
20240705123008,582.29
20240705124008,599.48
20240705125008,597.92
20240705130008,573.19
20240705131008,537.75
20240705132008,507.54
20240705133008,466.86
20240705134008,423.19
20240705135008,378.09
20240705140008,337.54
20240705141008,285.51
20240705142008,220.44
20240705143008,140.86
20240705144008,75.95
20240705145008,41.35
20240705150008,33.56
20240705151008,30.13
20240705152008,30.11
20240705153008,28.17
20240705154008,20.04
20240705155008,17.35
20240705160008,20.82
20240705161008,24.09
20240705162008,22.22
20240705163008,17.65
20240705164008,0.0
20240705165008,0.0
20240709090008,0.0
20240709091008,6.31
20240709092008,11.95
20240709093008,11.42
20240709094008,13.13
20240709095008,16.96
20240709100008,14.79
20240709101008,26.37
20240709102008,39.2
20240709103008,59.67
20240709104008,101.01
20240709105008,152.22
20240709110008,191.86
20240709111008,247.81
20240709112008,281.14
20240709113008,319.4
20240709114008,367.07
20240709115008,416.42
20240709120008,451.05
20240709121008,518.14
20240709122008,596.08
20240709123008,647.41
20240709124008,668.11
20240709125008,671.01
20240709130008,647.88
20240709131008,605.9
20240709132008,564.65
20240709133008,514.26
20240709134008,462.85
20240709135008,414.19
20240709140008,371.38
20240709141008,312.64
20240709142008,235.28
20240709143008,144.54
20240709144008,72.38
20240709145008,36.13
20240709150008,30.12
20240709151008,25.29
20240709152008,21.96
20240709153008,18.94
20240709154008,11.84
20240709155008,13.73
20240709160008,22.69
20240709161008,27.27
20240709162008,22.4
20240709163008,15.42
20240709164008,0.0
20240709165008,0.0
20240715090008,14.89
20240715091008,43.13
20240715092008,72.1
20240715093008,92.36
20240715094008,108.8
20240715095008,134.22
20240715100008,151.17
20240715101008,193.86
20240715102008,241.65
20240715103008,293.08
20240715104008,361.45
20240715105008,447.22
20240715110008,515.69
20240715111008,596.21
20240715112008,642.46
20240715113008,677.64
20240715114008,718.83
20240715115008,773.29
20240715120008,806.88
20240715121008,861.09
20240715122008,909.52
20240715123008,912.37
20240715124008,889.92
20240715125008,876.98
20240715130008,841.34
20240715131008,796.19
20240715132008,748.69
20240715133008,684.95
20240715134008,621.61
20240715135008,574.13
20240715140008,527.23
20240715141008,455.63
20240715142008,360.56
20240715143008,248.31
20240715144008,156.59
20240715145008,111.93
20240715150008,96.01
20240715151008,89.48
20240715152008,85.22
20240715153008,77.77
20240715154008,64.01
20240715155008,64.3
20240715160008,68.58
20240715161008,74.28
20240715162008,70.99
20240715163008,61.38
20240715164008,31.82
20240715165008,23.28
20240719090008,0.0
20240719091008,2.92
20240719092008,12.95
20240719093008,14.4
20240719094008,17.33
20240719095008,22.76
20240719100008,23.32
20240719101008,37.6
20240719102008,54.35
20240719103008,75.59
20240719104008,115.81
20240719105008,166.1
20240719110008,206.82
20240719111008,262.89
20240719112008,297.62
20240719113008,334.14
20240719114008,379.51
20240719115008,430.17
20240719120008,468.19
20240719121008,538.61
20240719122008,618.57
20240719123008,667.62
20240719124008,687.16
20240719125008,695.54
20240719130008,679.37
20240719131008,647.61
20240719132008,613.05
20240719133008,563.86
20240719134008,513.38
20240719135008,469.66
20240719140008,431.26
20240719141008,370.33
20240719142008,292.11
20240719143008,198.41
20240719144008,122.5
20240719145008,84.5
20240719150008,75.98
20240719151008,70.62
20240719152008,68.07
20240719153008,63.31
20240719154008,53.41
20240719155008,53.85
20240719160008,61.03
20240719161008,66.89
20240719162008,63.48
20240719163008,54.29
20240719164008,27.37
20240719165008,18.51
20240309090009,27.64
20240309091009,76.26
20240309092009,91.24
20240309093009,100.09
20240309094009,132.3
20240309095009,167.08
20240309100009,219.06
20240309101009,232.7
20240309102009,252.4
20240309103009,283.76
20240309104009,308.51
20240309105009,319.59
20240309110009,323.28
20240309111009,258.46
20240309112009,159.7
20240309113009,105.82
20240309114009,64.77
20240309115009,40.45
20240309120009,35.18
20240309121009,24.03
20240309122009,29.33
20240309123009,15.38
20240309124009,5.44
20240309125009,0.0
20240309130009,0.0
20240309131009,0.0
20240309132009,0.0
20240309133009,0.0
20240309134009,0.0
20240309135009,0.0
20240309140009,0.0
20240309141009,0.0
20240309142009,0.0
20240309143009,0.0
20240309144009,0.0
20240309145009,0.0
20240309150009,0.18
20240309151009,2.64
20240309152009,0.0
20240309153009,0.0
20240309154009,1.27
20240309155009,0.0
20240309160009,9.72
20240309161009,3.09
20240309162009,0.0
20240309163009,0.0
20240309164009,0.0
20240309165009,6.1
20240314090009,0.0
20240314091009,7.17
20240314092009,15.73
20240314093009,4.93
20240314094009,7.56
20240314095009,4.97
20240314100009,7.5
20240314101009,0.12
20240314102009,24.16
20240314103009,33.07
20240314104009,41.28
20240314105009,31.05
20240314110009,18.05
20240314111009,14.79
20240314112009,17.88
20240314113009,7.39
20240314114009,0.0
20240314115009,0.0
20240314120009,0.0
20240314121009,0.0
20240314122009,10.04
20240314123009,6.03
20240314124009,0.0
20240314125009,0.0
20240314130009,0.0
20240314131009,0.0
20240314132009,0.0
20240314133009,0.0
20240314134009,0.0
20240314135009,0.0
20240314140009,0.0
20240314141009,0.0
20240314142009,0.0
20240314143009,0.0
20240314144009,0.0
20240314145009,0.0
20240314150009,0.22
20240314151009,1.58
20240314152009,0.0
20240314153009,0.0
20240314154009,2.0
20240314155009,0.0
20240314160009,8.87
20240314161009,1.75
20240314162009,0.0
20240314163009,0.0
20240314164009,0.0
20240314165009,4.72
20240414090009,135.42
20240414091009,213.41
20240414092009,260.45
20240414093009,327.23
20240414094009,426.09
20240414095009,511.58
20240414100009,572.79
20240414101009,574.6
20240414102009,580.21
20240414103009,599.92
20240414104009,602.14
20240414105009,572.62
20240414110009,503.5
20240414111009,350.36
20240414112009,211.14
20240414113009,124.32
20240414114009,101.11
20240414115009,92.85
20240414120009,74.79
20240414121009,53.11
20240414122009,49.46
20240414123009,31.54
20240414124009,28.6
20240414125009,24.25
20240414130009,21.5
20240414131009,4.78
20240414132009,3.57
20240414133009,0.0
20240414134009,0.0
20240414135009,0.0
20240414140009,6.27
20240414141009,0.0
20240414142009,0.0
20240414143009,0.0
20240414144009,0.0
20240414145009,0.0
20240414150009,4.08
20240414151009,0.67
20240414152009,0.0
20240414153009,0.0
20240414154009,0.0
20240414155009,0.0
20240414160009,0.0
20240414161009,0.0
20240414162009,0.0
20240414163009,0.0
20240414164009,0.0
20240414165009,0.0
20240506090009,22.57
20240506091009,62.3
20240506092009,82.14
20240506093009,123.62
20240506094009,206.26
20240506095009,293.84
20240506100009,373.19
20240506101009,410.95
20240506102009,443.66
20240506103009,494.67
20240506104009,515.56
20240506105009,492.9
20240506110009,426.38
20240506111009,285.16
20240506112009,155.36
20240506113009,74.11
20240506114009,54.58
20240506115009,45.85
20240506120009,34.64
20240506121009,29.83
20240506122009,32.92
20240506123009,21.76
20240506124009,19.27
20240506125009,12.37
20240506130009,15.39
20240506131009,1.39
20240506132009,0.06
20240506133009,0.0
20240506134009,0.0
20240506135009,0.0
20240506140009,7.43
20240506141009,0.0
20240506142009,0.4
20240506143009,0.0
20240506144009,0.0
20240506145009,0.0
20240506150009,4.78
20240506151009,2.62
20240506152009,0.0
20240506153009,0.0
20240506154009,0.0
20240506155009,0.0
20240506160009,0.0
20240506161009,0.0
20240506162009,0.0
20240506163009,0.0
20240506164009,0.0
20240506165009,0.0
20240526090009,0.0
20240526091009,24.06
20240526092009,39.2
20240526093009,48.84
20240526094009,72.1
20240526095009,95.98
20240526100009,102.1
20240526101009,107.93
20240526102009,133.23
20240526103009,175.05
20240526104009,192.94
20240526105009,189.46
20240526110009,165.12
20240526111009,99.09
20240526112009,53.4
20240526113009,32.05
20240526114009,10.46
20240526115009,9.2
20240526120009,11.74
20240526121009,18.62
20240526122009,31.09
20240526123009,31.49
20240526124009,12.46
20240526125009,3.16
20240526130009,9.92
20240526131009,7.18
20240526132009,14.13
20240526133009,6.2
20240526134009,0.0
20240526135009,0.0
20240526140009,8.83
20240526141009,6.26
20240526142009,13.57
20240526143009,8.93
20240526144009,1.29
20240526145009,0.0
20240526150009,5.0
20240526151009,10.16
20240526152009,0.0
20240526153009,0.54
20240526154009,0.0
20240526155009,0.0
20240526160009,6.0
20240526161009,0.0
20240526162009,0.0
20240526163009,0.0
20240526164009,0.0
20240526165009,0.0
20240614090009,0.0
20240614091009,19.08
20240614092009,33.64
20240614093009,56.24
20240614094009,114.29
20240614095009,178.37
20240614100009,234.58
20240614101009,267.27
20240614102009,310.37
20240614103009,375.02
20240614104009,413.05
20240614105009,410.52
20240614110009,360.45
20240614111009,245.79
20240614112009,134.11
20240614113009,62.86
20240614114009,48.63
20240614115009,39.2
20240614120009,31.56
20240614121009,28.54
20240614122009,32.02
20240614123009,23.12
20240614124009,18.69
20240614125009,11.38
20240614130009,15.28
20240614131009,2.62
20240614132009,1.81
20240614133009,0.0
20240614134009,0.0
20240614135009,0.0
20240614140009,7.65
20240614141009,0.2
20240614142009,2.06
20240614143009,0.0
20240614144009,0.0
20240614145009,0.0
20240614150009,5.85
20240614151009,4.03
20240614152009,0.0
20240614153009,0.0
20240614154009,0.0
20240614155009,0.0
20240614160009,1.39
20240614161009,0.0
20240614162009,0.0
20240614163009,0.0
20240614164009,0.0
20240614165009,0.0
20240621090009,0.0
20240621091009,37.3
20240621092009,59.64
20240621093009,104.69
20240621094009,206.6
20240621095009,314.64
20240621100009,416.5
20240621101009,466.41
20240621102009,504.53
20240621103009,553.07
20240621104009,567.24
20240621105009,538.27
20240621110009,462.76
20240621111009,308.06
20240621112009,169.11
20240621113009,81.83
20240621114009,58.82
20240621115009,49.92
20240621120009,36.35
20240621121009,29.69
20240621122009,32.65
20240621123009,20.52
20240621124009,18.56
20240621125009,12.7
20240621130009,15.43
20240621131009,0.81
20240621132009,0.0
20240621133009,0.0
20240621134009,0.0
20240621135009,0.0
20240621140009,7.19
20240621141009,0.0
20240621142009,0.0
20240621143009,0.0
20240621144009,0.0
20240621145009,0.0
20240621150009,4.52
20240621151009,2.0
20240621152009,0.0
20240621153009,0.0
20240621154009,0.0
20240621155009,0.0
20240621160009,0.0
20240621161009,0.0
20240621162009,0.0
20240621163009,0.0
20240621164009,0.0
20240621165009,0.0
20240628090009,22.49
20240628091009,77.09
20240628092009,117.01
20240628093009,190.03
20240628094009,321.98
20240628095009,452.11
20240628100009,557.26
20240628101009,591.07
20240628102009,612.63
20240628103009,638.34
20240628104009,635.72
20240628105009,597.54
20240628110009,514.66
20240628111009,346.63
20240628112009,196.22
20240628113009,101.71
20240628114009,77.01
20240628115009,67.27
20240628120009,48.84
20240628121009,35.94
20240628122009,36.6
20240628123009,21.41
20240628124009,19.99
20240628125009,15.86
20240628130009,17.12
20240628131009,1.2
20240628132009,0.8
20240628133009,0.0
20240628134009,0.0
20240628135009,0.0
20240628140009,6.91
20240628141009,0.0
20240628142009,0.0
20240628143009,0.0
20240628144009,0.0
20240628145009,0.0
20240628150009,4.91
20240628151009,1.46
20240628152009,0.0
20240628153009,0.0
20240628154009,0.0
20240628155009,0.0
20240628160009,0.0
20240628161009,0.0
20240628162009,0.0
20240628163009,0.0
20240628164009,0.0
20240628165009,0.0
20240717090009,10.84
20240717091009,64.03
20240717092009,116.17
20240717093009,202.73
20240717094009,344.73
20240717095009,488.53
20240717100009,605.48
20240717101009,642.49
20240717102009,662.71
20240717103009,681.66
20240717104009,673.63
20240717105009,631.32
20240717110009,547.92
20240717111009,373.3
20240717112009,216.3
20240717113009,118.17
20240717114009,91.41
20240717115009,80.33
20240717120009,59.42
20240717121009,41.62
20240717122009,39.46
20240717123009,22.71
20240717124009,20.75
20240717125009,16.99
20240717130009,17.4
20240717131009,1.44
20240717132009,1.23
20240717133009,0.0
20240717134009,0.0
20240717135009,0.0
20240717140009,6.6
20240717141009,0.0
20240717142009,0.0
20240717143009,0.0
20240717144009,0.0
20240717145009,0.0
20240717150009,4.98
20240717151009,1.18
20240717152009,0.0
20240717153009,0.0
20240717154009,0.0
20240717155009,0.0
20240717160009,0.0
20240717161009,0.0
20240717162009,0.0
20240717163009,0.0
20240717164009,0.0
20240717165009,0.0
20240316090010,246.24
20240316091010,307.31
20240316092010,363.57
20240316093010,401.76
20240316094010,485.35
20240316095010,498.24
20240316100010,560.18
20240316101010,592.79
20240316102010,612.97
20240316103010,593.83
20240316104010,636.95
20240316105010,608.1
20240316110010,636.04
20240316111010,620.04
20240316112010,574.3
20240316113010,526.24
20240316114010,529.56
20240316115010,468.75
20240316120010,462.29
20240316121010,442.12
20240316122010,407.16
20240316123010,334.96
20240316124010,269.63
20240316125010,191.48
20240316130010,191.47
20240316131010,169.43
20240316132010,150.68
20240316133010,113.37
20240316134010,90.09
20240316135010,56.81
20240316140010,49.75
20240316141010,28.66
20240316142010,19.35
20240316143010,7.19
20240316144010,16.42
20240316145010,1.46
20240316150010,11.43
20240316151010,9.53
20240316152010,6.71
20240316153010,0.47
20240316154010,11.51
20240316155010,7.17
20240316160010,11.98
20240316161010,9.13
20240316162010,0.0
20240316163010,0.0
20240316164010,0.0
20240316165010,5.59
20240324090010,277.17
20240324091010,354.22
20240324092010,434.94
20240324093010,479.16
20240324094010,570.32
20240324095010,581.34
20240324100010,646.53
20240324101010,696.33
20240324102010,738.62
20240324103010,731.3
20240324104010,781.55
20240324105010,751.92
20240324110010,794.0
20240324111010,799.69
20240324112010,778.54
20240324113010,721.25
20240324114010,719.55
20240324115010,645.06
20240324120010,644.08
20240324121010,625.11
20240324122010,579.19
20240324123010,455.21
20240324124010,349.95
20240324125010,240.46
20240324130010,225.7
20240324131010,193.42
20240324132010,173.13
20240324133010,114.94
20240324134010,94.31
20240324135010,54.14
20240324140010,40.96
20240324141010,25.21
20240324142010,26.0
20240324143010,1.48
20240324144010,17.61
20240324145010,4.72
20240324150010,10.66
20240324151010,14.36
20240324152010,17.18
20240324153010,0.0
20240324154010,9.02
20240324155010,7.45
20240324160010,8.72
20240324161010,10.31
20240324162010,5.42
20240324163010,0.0
20240324164010,0.0
20240324165010,1.95
20240412090010,280.07
20240412091010,335.45
20240412092010,380.47
20240412093010,421.62
20240412094010,506.12
20240412095010,509.84
20240412100010,573.41
20240412101010,608.5
20240412102010,638.28
20240412103010,650.38
20240412104010,714.16
20240412105010,693.44
20240412110010,739.51
20240412111010,736.9
20240412112010,707.05
20240412113010,657.59
20240412114010,668.75
20240412115010,600.62
20240412120010,605.94
20240412121010,585.42
20240412122010,534.49
20240412123010,420.91
20240412124010,330.92
20240412125010,244.82
20240412130010,238.01
20240412131010,195.87
20240412132010,177.77
20240412133010,120.15
20240412134010,104.29
20240412135010,66.72
20240412140010,52.02
20240412141010,28.3
20240412142010,29.16
20240412143010,7.68
20240412144010,24.75
20240412145010,15.78
20240412150010,17.43
20240412151010,14.29
20240412152010,13.55
20240412153010,0.0
20240412154010,6.05
20240412155010,5.5
20240412160010,8.73
20240412161010,4.83
20240412162010,0.0
20240412163010,0.0
20240412164010,0.0
20240412165010,0.0
20240419090010,51.73
20240419091010,50.84
20240419092010,60.0
20240419093010,81.21
