序號,答案
20240717120007,0.0
20240717121007,0.0
20240717122007,0.0
20240717123007,0.0
20240717124007,0.0
20240717125007,0.0
20240717130007,0.0
20240717131007,0.0
20240717132007,0.0
20240717133007,0.0
20240717134007,0.0
20240717135007,0.0
20240717140007,0.0
20240717141007,0.0
20240717142007,0.0
20240717143007,0.0
20240717144007,0.0
20240717145007,0.0
20240717150007,0.0
20240717151007,0.0
20240717152007,0.0
20240717153007,0.0
20240717154007,0.0
20240717155007,0.0
20240717160007,0.0
20240717161007,0.0
20240717162007,0.0
20240717163007,0.0
20240717164007,0.0
20240717165007,0.0
20240124090008,0.0
20240124091008,0.04
20240124092008,24.38
20240124093008,35.14
20240124094008,41.88
20240124095008,44.76
20240124100008,43.99
20240124101008,41.02
20240124102008,36.97
20240124103008,33.38
20240124104008,30.75
20240124105008,28.93
20240124110008,27.69
20240124111008,26.94
20240124112008,26.44
20240124113008,26.12
20240124114008,25.92
20240124115008,25.76
20240124120008,25.68
20240124121008,25.76
20240124122008,25.81
20240124123008,25.86
20240124124008,25.93
20240124125008,26.04
20240124130008,26.33
20240124131008,26.32
20240124132008,26.32
20240124133008,26.32
20240124134008,26.32
20240124135008,26.32
20240124140008,26.32
20240124141008,26.32
20240124142008,26.32
20240124143008,26.32
20240124144008,26.32
20240124145008,26.32
20240124150008,26.32
20240124151008,26.32
20240124152008,26.32
20240124153008,26.32
20240124154008,26.32
20240124155008,26.32
20240124160008,26.32
20240124161008,26.32
20240124162008,26.32
20240124163008,26.32
20240124164008,26.32
20240124165008,26.32
20240128090008,0.0
20240128091008,0.0
20240128092008,13.39
20240128093008,29.77
20240128094008,39.59
20240128095008,44.06
20240128100008,43.95
20240128101008,41.04
20240128102008,36.92
20240128103008,33.37
20240128104008,30.8
20240128105008,28.95
20240128110008,27.64
20240128111008,26.97
20240128112008,26.51
20240128113008,26.23
20240128114008,26.07
20240128115008,25.93
20240128120008,25.75
20240128121008,25.86
20240128122008,25.9
20240128123008,25.94
20240128124008,26.0
20240128125008,26.08
20240128130008,26.33
20240128131008,26.32
20240128132008,26.32
20240128133008,26.32
20240128134008,26.32
20240128135008,26.32
20240128140008,26.32
20240128141008,26.32
20240128142008,26.32
20240128143008,26.32
20240128144008,26.32
20240128145008,26.32
20240128150008,26.32
20240128151008,26.32
20240128152008,26.32
20240128153008,26.32
20240128154008,26.32
20240128155008,26.32
20240128160008,26.32
20240128161008,26.32
20240128162008,26.32
20240128163008,26.32
20240128164008,26.32
20240128165008,26.32
20240204090008,0.0
20240204091008,0.0
20240204092008,17.1
20240204093008,25.64
20240204094008,33.66
20240204095008,38.71
20240204100008,39.35
20240204101008,36.89
20240204102008,33.39
20240204103008,30.77
20240204104008,29.03
20240204105008,27.93
20240204110008,27.13
20240204111008,26.63
20240204112008,26.23
20240204113008,25.91
20240204114008,25.77
20240204115008,25.73
20240204120008,25.62
20240204121008,25.75
20240204122008,25.85
20240204123008,25.93
20240204124008,25.99
20240204125008,26.09
20240204130008,26.32
20240204131008,26.32
20240204132008,26.32
20240204133008,26.32
20240204134008,26.32
20240204135008,26.32
20240204140008,26.32
20240204141008,26.32
20240204142008,26.32
20240204143008,26.32
20240204144008,26.32
20240204145008,26.32
20240204150008,26.32
20240204151008,26.32
20240204152008,26.32
20240204153008,26.32
20240204154008,26.32
20240204155008,26.32
20240204160008,26.32
20240204161008,26.32
20240204162008,26.32
20240204163008,26.32
20240204164008,26.32
20240204165008,26.32
20240218090008,13.33
20240218091008,10.18
20240218092008,27.0
20240218093008,28.08
20240218094008,33.18
20240218095008,37.28
20240218100008,37.81
20240218101008,35.65
20240218102008,32.71
20240218103008,30.44
20240218104008,28.96
20240218105008,27.95
20240218110008,27.19
20240218111008,26.66
20240218112008,26.24
20240218113008,25.94
20240218114008,25.73
20240218115008,25.58
20240218120008,25.51
20240218121008,25.62
20240218122008,25.74
20240218123008,25.82
20240218124008,25.91
20240218125008,26.03
20240218130008,26.32
20240218131008,26.32
20240218132008,26.32
20240218133008,26.32
20240218134008,26.32
20240218135008,26.32
20240218140008,26.32
20240218141008,26.32
20240218142008,26.32
20240218143008,26.32
20240218144008,26.32
20240218145008,26.32
20240218150008,26.32
20240218151008,26.32
20240218152008,26.32
20240218153008,26.32
20240218154008,26.32
20240218155008,26.32
20240218160008,26.32
20240218161008,26.32
20240218162008,26.32
20240218163008,26.32
20240218164008,26.32
20240218165008,26.32
20240305090008,0.0
20240305091008,0.0
20240305092008,19.02
20240305093008,25.3
20240305094008,32.22
20240305095008,37.15
20240305100008,38.27
20240305101008,36.51
20240305102008,33.46
20240305103008,30.92
20240305104008,29.2
20240305105008,28.01
20240305110008,27.14
20240305111008,26.55
20240305112008,26.09
20240305113008,25.79
20240305114008,25.61
20240305115008,25.52
20240305120008,25.45
20240305121008,25.58
20240305122008,25.72
20240305123008,25.82
20240305124008,25.91
20240305125008,26.04
20240305130008,26.32
20240305131008,26.32
20240305132008,26.32
20240305133008,26.32
20240305134008,26.32
20240305135008,26.32
20240305140008,26.32
20240305141008,26.32
20240305142008,26.32
20240305143008,26.32
20240305144008,26.32
20240305145008,26.32
20240305150008,26.32
20240305151008,26.32
20240305152008,26.32
20240305153008,26.32
20240305154008,26.32
20240305155008,26.32
20240305160008,26.32
20240305161008,26.32
20240305162008,26.32
20240305163008,26.32
20240305164008,26.32
20240305165008,26.32
20240325090008,0.0
20240325091008,0.0
20240325092008,15.6
20240325093008,22.29
20240325094008,29.23
20240325095008,35.01
20240325100008,36.95
20240325101008,35.75
20240325102008,33.02
20240325103008,30.65
20240325104008,29.02
20240325105008,27.94
20240325110008,27.15
20240325111008,26.51
20240325112008,26.02
20240325113008,25.7
20240325114008,25.51
20240325115008,25.44
20240325120008,25.38
20240325121008,25.51
20240325122008,25.67
20240325123008,25.8
20240325124008,25.91
20240325125008,26.05
20240325130008,26.32
20240325131008,26.32
20240325132008,26.32
20240325133008,26.32
20240325134008,26.32
20240325135008,26.32
20240325140008,26.32
20240325141008,26.32
20240325142008,26.32
20240325143008,26.32
20240325144008,26.32
20240325145008,26.32
20240325150008,26.32
20240325151008,26.32
20240325152008,26.32
20240325153008,26.32
20240325154008,26.32
20240325155008,26.32
20240325160008,26.32
20240325161008,26.32
20240325162008,26.32
20240325163008,26.32
20240325164008,26.32
20240325165008,26.32
20240518090008,0.0
20240518091008,0.0
20240518092008,7.79
20240518093008,18.79
20240518094008,28.79
20240518095008,35.4
20240518100008,37.08
20240518101008,35.27
20240518102008,32.19
20240518103008,29.93
20240518104008,28.48
20240518105008,27.64
20240518110008,27.04
20240518111008,26.59
20240518112008,26.19
20240518113008,25.86
20240518114008,25.75
20240518115008,25.7
20240518120008,25.66
20240518121008,25.82
20240518122008,25.93
20240518123008,26.01
20240518124008,26.05
20240518125008,26.14
20240518130008,26.32
20240518131008,26.32
20240518132008,26.32
20240518133008,26.32
20240518134008,26.32
20240518135008,26.32
20240518140008,26.32
20240518141008,26.32
20240518142008,26.32
20240518143008,26.32
20240518144008,26.32
20240518145008,26.32
20240518150008,26.32
20240518151008,26.32
20240518152008,26.32
20240518153008,26.32
20240518154008,26.32
20240518155008,26.32
20240518160008,26.32
20240518161008,26.32
20240518162008,26.32
20240518163008,26.32
20240518164008,26.32
20240518165008,26.32
20240526090008,0.0
20240526091008,0.0
20240526092008,0.7
20240526093008,14.12
20240526094008,25.35
20240526095008,32.99
20240526100008,35.79
20240526101008,35.03
20240526102008,32.43
20240526103008,30.07
20240526104008,28.32
20240526105008,27.55
20240526110008,27.13
20240526111008,26.53
20240526112008,26.08
20240526113008,25.77
20240526114008,25.68
20240526115008,25.61
20240526120008,25.6
20240526121008,25.77
20240526122008,25.93
20240526123008,26.02
20240526124008,26.06
20240526125008,26.16
20240526130008,26.32
20240526131008,26.32
20240526132008,26.32
20240526133008,26.32
20240526134008,26.32
20240526135008,26.32
20240526140008,26.32
20240526141008,26.32
20240526142008,26.32
20240526143008,26.32
20240526144008,26.32
20240526145008,26.32
20240526150008,26.32
20240526151008,26.32
20240526152008,26.32
20240526153008,26.32
20240526154008,26.32
20240526155008,26.32
20240526160008,26.32
20240526161008,26.32
20240526162008,26.32
20240526163008,26.32
20240526164008,26.32
20240526165008,26.32
20240529090008,0.0
20240529091008,0.0
20240529092008,14.97
20240529093008,20.63
20240529094008,27.39
20240529095008,33.75
20240529100008,36.13
20240529101008,35.07
20240529102008,32.38
20240529103008,30.22
20240529104008,28.75
20240529105008,27.77
20240529110008,27.12
20240529111008,26.52
20240529112008,26.03
20240529113008,25.62
20240529114008,25.41
20240529115008,25.4
20240529120008,25.32
20240529121008,25.47
20240529122008,25.66
20240529123008,25.8
20240529124008,25.91
20240529125008,26.05
20240529130008,26.32
20240529131008,26.32
20240529132008,26.32
20240529133008,26.32
20240529134008,26.32
20240529135008,26.32
20240529140008,26.32
20240529141008,26.32
20240529142008,26.32
20240529143008,26.32
20240529144008,26.32
20240529145008,26.32
20240529150008,26.32
20240529151008,26.32
20240529152008,26.32
20240529153008,26.32
20240529154008,26.32
20240529155008,26.32
20240529160008,26.32
20240529161008,26.32
20240529162008,26.32
20240529163008,26.32
20240529164008,26.32
20240529165008,26.32
20240607090008,0.0
20240607091008,0.0
20240607092008,0.04
20240607093008,14.33
20240607094008,25.26
20240607095008,33.13
20240607100008,36.15
20240607101008,35.55
20240607102008,32.87
20240607103008,30.25
20240607104008,28.21
20240607105008,27.41
20240607110008,27.14
20240607111008,26.47
20240607112008,26.0
20240607113008,25.75
20240607114008,25.68
20240607115008,25.58
20240607120008,25.55
20240607121008,25.73
20240607122008,25.9
20240607123008,26.01
20240607124008,26.05
20240607125008,26.17
20240607130008,26.32
20240607131008,26.32
20240607132008,26.32
20240607133008,26.32
20240607134008,26.32
20240607135008,26.32
20240607140008,26.32
20240607141008,26.32
20240607142008,26.32
20240607143008,26.32
20240607144008,26.32
20240607145008,26.32
20240607150008,26.32
20240607151008,26.32
20240607152008,26.32
20240607153008,26.32
20240607154008,26.32
20240607155008,26.32
20240607160008,26.32
20240607161008,26.32
20240607162008,26.32
20240607163008,26.32
20240607164008,26.32
20240607165008,26.32
20240613090008,0.0
20240613091008,0.0
20240613092008,0.0
20240613093008,12.61
20240613094008,24.58
20240613095008,32.99
20240613100008,36.25
20240613101008,35.86
20240613102008,33.05
20240613103008,30.07
20240613104008,27.83
20240613105008,27.08
20240613110008,26.98
20240613111008,26.27
20240613112008,25.86
20240613113008,25.67
20240613114008,25.65
20240613115008,25.56
20240613120008,25.53
20240613121008,25.71
20240613122008,25.88
20240613123008,26.01
20240613124008,26.05
20240613125008,26.17
20240613130008,26.32
20240613131008,26.32
20240613132008,26.32
20240613133008,26.32
20240613134008,26.32
20240613135008,26.32
20240613140008,26.32
20240613141008,26.32
20240613142008,26.32
20240613143008,26.32
20240613144008,26.32
20240613145008,26.32
20240613150008,26.32
20240613151008,26.32
20240613152008,26.32
20240613153008,26.32
20240613154008,26.32
20240613155008,26.32
20240613160008,26.32
20240613161008,26.32
20240613162008,26.32
20240613163008,26.32
20240613164008,26.32
20240613165008,26.32
20240628090008,0.0
20240628091008,0.0
20240628092008,5.24
20240628093008,16.58
20240628094008,24.49
20240628095008,31.74
20240628100008,35.2
20240628101008,34.83
20240628102008,32.36
20240628103008,30.21
20240628104008,28.76
20240628105008,27.92
20240628110008,27.34
20240628111008,26.78
20240628112008,26.3
20240628113008,25.85
20240628114008,25.62
20240628115008,25.59
20240628120008,25.35
20240628121008,25.47
20240628122008,25.66
20240628123008,25.82
20240628124008,25.94
20240628125008,26.09
20240628130008,26.32
20240628131008,26.32
20240628132008,26.32
20240628133008,26.32
20240628134008,26.32
20240628135008,26.32
20240628140008,26.32
20240628141008,26.32
20240628142008,26.32
20240628143008,26.32
20240628144008,26.32
20240628145008,26.32
20240628150008,26.32
20240628151008,26.32
20240628152008,26.32
20240628153008,26.32
20240628154008,26.32
20240628155008,26.32
20240628160008,26.32
20240628161008,26.32
20240628162008,26.32
20240628163008,26.32
20240628164008,26.32
20240628165008,26.32
20240705090008,0.0
20240705091008,0.0
20240705092008,8.09
20240705093008,18.2
20240705094008,26.1
20240705095008,33.28
20240705100008,36.2
20240705101008,35.41
20240705102008,32.8
20240705103008,30.44
20240705104008,28.71
20240705105008,27.79
20240705110008,27.27
20240705111008,26.72
20240705112008,26.24
20240705113008,25.8
20240705114008,25.59
20240705115008,25.54
20240705120008,25.27
20240705121008,25.42
20240705122008,25.61
20240705123008,25.79
20240705124008,25.92
20240705125008,26.07
20240705130008,26.32
20240705131008,26.32
20240705132008,26.32
20240705133008,26.32
20240705134008,26.32
20240705135008,26.32
20240705140008,26.32
20240705141008,26.32
20240705142008,26.32
20240705143008,26.32
20240705144008,26.32
20240705145008,26.32
20240705150008,26.32
20240705151008,26.32
20240705152008,26.32
20240705153008,26.32
20240705154008,26.32
20240705155008,26.32
20240705160008,26.32
20240705161008,26.32
20240705162008,26.32
20240705163008,26.32
20240705164008,26.32
20240705165008,26.32
20240709090008,0.0
20240709091008,0.0
20240709092008,15.83
20240709093008,20.52
20240709094008,27.02
20240709095008,33.55
20240709100008,36.04
20240709101008,35.17
20240709102008,32.61
20240709103008,30.33
20240709104008,28.73
20240709105008,27.81
20240709110008,27.24
20240709111008,26.61
20240709112008,26.08
20240709113008,25.66
20240709114008,25.46
20240709115008,25.4
20240709120008,25.21
20240709121008,25.37
20240709122008,25.57
20240709123008,25.74
20240709124008,25.87
20240709125008,26.03
20240709130008,26.32
20240709131008,26.32
20240709132008,26.32
20240709133008,26.31
20240709134008,26.32
20240709135008,26.32
20240709140008,26.32
20240709141008,26.32
20240709142008,26.32
20240709143008,26.32
20240709144008,26.32
20240709145008,26.32
20240709150008,26.32
20240709151008,26.32
20240709152008,26.32
20240709153008,26.32
20240709154008,26.32
20240709155008,26.32
20240709160008,26.32
20240709161008,26.32
20240709162008,26.32
20240709163008,26.32
20240709164008,26.32
20240709165008,26.32
20240715090008,0.0
20240715091008,0.0
20240715092008,12.29
20240715093008,19.95
20240715094008,25.52
20240715095008,31.92
20240715100008,34.83
20240715101008,34.13
20240715102008,31.73
20240715103008,29.9
20240715104008,28.77
20240715105008,27.99
20240715110008,27.38
20240715111008,26.87
20240715112008,26.4
20240715113008,25.95
20240715114008,25.69
20240715115008,25.6
20240715120008,25.35
20240715121008,25.45
20240715122008,25.63
20240715123008,25.79
20240715124008,25.92
20240715125008,26.07
20240715130008,26.32
20240715131008,26.32
20240715132008,26.32
20240715133008,26.32
20240715134008,26.32
20240715135008,26.32
20240715140008,26.32
20240715141008,26.32
20240715142008,26.32
20240715143008,26.32
20240715144008,26.32
20240715145008,26.32
20240715150008,26.32
20240715151008,26.32
20240715152008,26.32
20240715153008,26.32
20240715154008,26.32
20240715155008,26.32
20240715160008,26.32
20240715161008,26.32
20240715162008,26.32
20240715163008,26.32
20240715164008,26.32
20240715165008,26.32
20240719090008,0.0
20240719091008,0.0
20240719092008,9.39
20240719093008,18.41
20240719094008,25.58
20240719095008,32.54
20240719100008,35.49
20240719101008,34.85
20240719102008,32.46
20240719103008,30.39
20240719104008,28.94
20240719105008,27.97
20240719110008,27.32
20240719111008,26.82
20240719112008,26.31
20240719113008,25.83
20240719114008,25.6
20240719115008,25.49
20240719120008,25.21
20240719121008,25.33
20240719122008,25.53
20240719123008,25.72
20240719124008,25.87
20240719125008,26.04
20240719130008,26.32
20240719131008,26.32
20240719132008,26.32
20240719133008,26.32
20240719134008,26.32
20240719135008,26.32
20240719140008,26.32
20240719141008,26.32
20240719142008,26.32
20240719143008,26.32
20240719144008,26.32
20240719145008,26.32
20240719150008,26.32
20240719151008,26.32
20240719152008,26.32
20240719153008,26.32
20240719154008,26.32
20240719155008,26.32
20240719160008,26.32
20240719161008,26.32
20240719162008,26.32
20240719163008,26.32
20240719164008,26.32
20240719165008,26.32
20240309090009,42.64
20240309091009,44.18
20240309092009,33.34
20240309093009,23.48
20240309094009,9.01
20240309095009,0.0
20240309100009,0.0
20240309101009,0.0
20240309102009,0.0
20240309103009,0.0
20240309104009,0.0
20240309105009,0.0
20240309110009,0.0
20240309111009,0.0
20240309112009,0.0
20240309113009,0.0
20240309114009,0.0
20240309115009,0.0
20240309120009,0.0
20240309121009,0.0
20240309122009,0.0
20240309123009,0.0
20240309124009,0.0
20240309125009,0.0
20240309130009,0.0
20240309131009,0.0
20240309132009,0.0
20240309133009,0.0
20240309134009,0.0
20240309135009,0.0
20240309140009,0.0
20240309141009,0.0
20240309142009,0.0
20240309143009,0.0
20240309144009,0.0
20240309145009,0.0
20240309150009,0.0
20240309151009,0.0
20240309152009,0.0
20240309153009,0.0
20240309154009,0.0
20240309155009,0.0
20240309160009,0.0
20240309161009,0.0
20240309162009,0.0
20240309163009,0.0
20240309164009,0.0
20240309165009,0.0
20240314090009,1.58
20240314091009,43.59
20240314092009,45.13
20240314093009,34.41
20240314094009,18.09
20240314095009,0.0
20240314100009,0.0
20240314101009,0.0
20240314102009,0.0
20240314103009,0.0
20240314104009,0.0
20240314105009,0.0
20240314110009,0.0
20240314111009,0.0
20240314112009,0.0
20240314113009,0.0
20240314114009,0.0
20240314115009,0.0
20240314120009,0.0
20240314121009,0.0
20240314122009,0.0
20240314123009,0.0
20240314124009,0.0
20240314125009,0.0
20240314130009,0.0
20240314131009,0.0
20240314132009,0.0
20240314133009,0.0
20240314134009,0.0
20240314135009,0.0
20240314140009,0.0
20240314141009,0.0
20240314142009,0.0
20240314143009,0.0
20240314144009,0.0
20240314145009,0.0
20240314150009,0.0
20240314151009,0.0
20240314152009,0.0
20240314153009,0.0
20240314154009,0.0
20240314155009,0.0
20240314160009,0.0
20240314161009,0.0
20240314162009,0.0
20240314163009,0.0
20240314164009,0.0
20240314165009,0.0
20240414090009,111.1
20240414091009,53.33
20240414092009,23.04
20240414093009,4.83
20240414094009,0.0
20240414095009,0.0
20240414100009,0.0
20240414101009,0.0
20240414102009,0.0
20240414103009,0.0
20240414104009,0.0
20240414105009,0.0
20240414110009,0.0
20240414111009,0.0
20240414112009,0.0
20240414113009,0.0
20240414114009,0.0
20240414115009,0.0
20240414120009,0.0
20240414121009,0.0
20240414122009,0.0
20240414123009,0.0
20240414124009,0.0
20240414125009,0.0
20240414130009,0.0
20240414131009,0.0
20240414132009,0.0
20240414133009,0.0
20240414134009,0.0
20240414135009,0.0
20240414140009,0.0
20240414141009,0.0
20240414142009,0.0
20240414143009,0.0
20240414144009,0.0
20240414145009,0.0
20240414150009,0.0
20240414151009,0.0
20240414152009,0.0
20240414153009,0.0
20240414154009,0.0
20240414155009,0.0
20240414160009,0.0
20240414161009,0.0
20240414162009,0.0
20240414163009,0.0
20240414164009,0.0
20240414165009,0.0
20240506090009,40.1
20240506091009,22.7
20240506092009,5.34
20240506093009,0.0
20240506094009,0.0
20240506095009,0.0
20240506100009,0.0
20240506101009,0.0
20240506102009,0.0
20240506103009,0.0
20240506104009,0.0
20240506105009,0.0
20240506110009,0.0
20240506111009,0.0
20240506112009,0.0
20240506113009,0.0
20240506114009,0.0
20240506115009,0.0
20240506120009,0.0
20240506121009,0.0
20240506122009,0.0
20240506123009,0.0
20240506124009,0.0
20240506125009,0.0
20240506130009,0.0
20240506131009,0.0
20240506132009,0.0
20240506133009,0.0
20240506134009,0.0
20240506135009,0.0
20240506140009,0.0
20240506141009,0.0
20240506142009,0.0
20240506143009,0.0
20240506144009,0.0
20240506145009,0.0
20240506150009,0.0
20240506151009,0.0
20240506152009,0.0
20240506153009,0.0
20240506154009,0.0
20240506155009,0.0
20240506160009,0.0
20240506161009,0.0
20240506162009,0.0
20240506163009,0.0
20240506164009,0.0
20240506165009,0.0
20240526090009,17.77
20240526091009,47.54
20240526092009,37.91
20240526093009,24.94
20240526094009,4.43
20240526095009,0.0
20240526100009,0.0
20240526101009,0.0
20240526102009,0.0
20240526103009,0.0
20240526104009,0.0
20240526105009,0.0
20240526110009,0.0
20240526111009,0.0
20240526112009,0.0
20240526113009,0.0
20240526114009,0.0
20240526115009,0.0
20240526120009,0.0
20240526121009,0.0
20240526122009,0.0
20240526123009,0.0
20240526124009,0.0
20240526125009,0.0
20240526130009,0.0
20240526131009,0.0
20240526132009,0.0
20240526133009,0.0
20240526134009,0.0
20240526135009,0.0
20240526140009,0.0
20240526141009,0.0
20240526142009,0.0
20240526143009,0.0
20240526144009,0.0
20240526145009,0.0
20240526150009,0.0
20240526151009,0.0
20240526152009,0.0
20240526153009,0.0
20240526154009,0.0
20240526155009,0.0
20240526160009,0.0
20240526161009,0.0
20240526162009,0.0
20240526163009,0.0
20240526164009,0.0
20240526165009,0.0
20240614090009,0.0
20240614091009,2.13
20240614092009,0.0
20240614093009,0.0
20240614094009,0.0
20240614095009,0.0
20240614100009,0.0
20240614101009,0.0
20240614102009,0.0
20240614103009,0.0
20240614104009,0.0
20240614105009,0.0
20240614110009,0.0
20240614111009,0.0
20240614112009,0.0
20240614113009,0.0
20240614114009,0.0
20240614115009,0.0
20240614120009,0.0
20240614121009,0.0
20240614122009,0.0
20240614123009,0.0
20240614124009,0.0
20240614125009,0.0
20240614130009,0.0
20240614131009,0.0
20240614132009,0.0
20240614133009,0.0
20240614134009,0.0
20240614135009,0.0
20240614140009,0.0
20240614141009,0.0
20240614142009,0.0
20240614143009,0.0
20240614144009,0.0
20240614145009,0.0
20240614150009,0.0
20240614151009,0.0
20240614152009,0.0
20240614153009,0.0
20240614154009,0.0
20240614155009,0.0
20240614160009,0.0
20240614161009,0.0
20240614162009,0.0
20240614163009,0.0
20240614164009,0.0
20240614165009,0.0
20240621090009,4.82
20240621091009,0.0
20240621092009,0.0
20240621093009,0.0
20240621094009,0.0
20240621095009,0.0
20240621100009,0.0
20240621101009,0.0
20240621102009,0.0
20240621103009,0.0
20240621104009,0.0
20240621105009,0.0
20240621110009,0.0
20240621111009,0.0
20240621112009,0.0
20240621113009,0.0
20240621114009,0.0
20240621115009,0.0
20240621120009,0.0
20240621121009,0.0
20240621122009,0.0
20240621123009,0.0
20240621124009,0.0
20240621125009,0.0
20240621130009,0.0
20240621131009,0.0
20240621132009,0.0
20240621133009,0.0
20240621134009,0.0
20240621135009,0.0
20240621140009,0.0
20240621141009,0.0
20240621142009,0.0
20240621143009,0.0
20240621144009,0.0
20240621145009,0.0
20240621150009,0.0
20240621151009,0.0
20240621152009,0.0
20240621153009,0.0
20240621154009,0.0
20240621155009,0.0
20240621160009,0.0
20240621161009,0.0
20240621162009,0.0
20240621163009,0.0
20240621164009,0.0
20240621165009,0.0
20240628090009,0.0
20240628091009,0.0
20240628092009,0.0
20240628093009,0.0
20240628094009,0.0
20240628095009,0.0
20240628100009,0.0
20240628101009,0.0
20240628102009,0.0
20240628103009,0.0
20240628104009,0.0
20240628105009,0.0
20240628110009,0.0
20240628111009,0.0
20240628112009,0.0
20240628113009,0.0
20240628114009,0.0
20240628115009,0.0
20240628120009,0.0
20240628121009,0.0
20240628122009,0.0
20240628123009,0.0
20240628124009,0.0
20240628125009,0.0
20240628130009,0.0
20240628131009,0.0
20240628132009,0.0
20240628133009,0.0
20240628134009,0.0
20240628135009,0.0
20240628140009,0.0
20240628141009,0.0
20240628142009,0.0
20240628143009,0.0
20240628144009,0.0
20240628145009,0.0
20240628150009,0.0
20240628151009,0.0
20240628152009,0.0
20240628153009,0.0
20240628154009,0.0
20240628155009,0.0
20240628160009,0.0
20240628161009,0.0
20240628162009,0.0
20240628163009,0.0
20240628164009,0.0
20240628165009,0.0
20240717090009,0.0
20240717091009,0.0
20240717092009,0.0
20240717093009,0.0
20240717094009,0.0
20240717095009,0.0
20240717100009,0.0
20240717101009,0.0
20240717102009,0.0
20240717103009,0.0
20240717104009,0.0
20240717105009,0.0
20240717110009,0.0
20240717111009,0.0
20240717112009,0.0
20240717113009,0.0
20240717114009,0.0
20240717115009,0.0
20240717120009,0.0
20240717121009,0.0
20240717122009,0.0
20240717123009,0.0
20240717124009,0.0
20240717125009,0.0
20240717130009,0.0
20240717131009,0.0
20240717132009,0.0
20240717133009,0.0
20240717134009,0.0
20240717135009,0.0
20240717140009,0.0
20240717141009,0.0
20240717142009,0.0
20240717143009,0.0
20240717144009,0.0
20240717145009,0.0
20240717150009,0.0
20240717151009,0.0
20240717152009,0.0
20240717153009,0.0
20240717154009,0.0
20240717155009,0.0
20240717160009,0.0
20240717161009,0.0
20240717162009,0.0
20240717163009,0.0
20240717164009,0.0
20240717165009,0.0
20240316090010,278.47
20240316091010,162.74
20240316092010,109.92
20240316093010,78.53
20240316094010,66.55
20240316095010,58.75
20240316100010,52.17
20240316101010,50.35
20240316102010,48.9
20240316103010,50.63
20240316104010,52.95
20240316105010,54.9
20240316110010,56.77
20240316111010,58.48
20240316112010,59.89
20240316113010,61.0
20240316114010,61.74
20240316115010,62.22
20240316120010,62.46
20240316121010,62.61
20240316122010,62.64
20240316123010,62.66
20240316124010,62.66
20240316125010,62.67
20240316130010,62.65
20240316131010,62.65
20240316132010,62.62
20240316133010,62.56
20240316134010,62.42
20240316135010,62.41
20240316140010,62.65
20240316141010,62.6
20240316142010,62.58
20240316143010,62.61
20240316144010,62.67
20240316145010,62.76
20240316150010,62.9
20240316151010,62.91
20240316152010,62.87
20240316153010,62.9
20240316154010,62.94
20240316155010,62.97
20240316160010,63.05
20240316161010,63.07
20240316162010,63.02
20240316163010,63.06
20240316164010,63.11
20240316165010,63.13
20240324090010,265.15
20240324091010,172.89
20240324092010,111.21
20240324093010,83.87
20240324094010,71.22
20240324095010,65.26
20240324100010,57.08
20240324101010,54.48
20240324102010,52.89
20240324103010,54.78
20240324104010,57.18
20240324105010,59.07
20240324110010,60.74
20240324111010,62.1
20240324112010,63.16
20240324113010,63.86
20240324114010,64.22
20240324115010,64.32
20240324120010,64.23
20240324121010,64.12
20240324122010,63.95
20240324123010,63.78
20240324124010,63.64
20240324125010,63.5
20240324130010,63.35
20240324131010,63.29
20240324132010,63.16
20240324133010,63.06
20240324134010,62.91
20240324135010,62.82
20240324140010,62.96
20240324141010,62.89
20240324142010,62.88
20240324143010,62.87
20240324144010,62.89
20240324145010,62.95
20240324150010,63.05
20240324151010,63.03
20240324152010,63.04
20240324153010,63.05
20240324154010,63.03
20240324155010,62.98
20240324160010,63.08
20240324161010,63.11
20240324162010,63.05
20240324163010,63.09
20240324164010,63.16
20240324165010,63.16
20240412090010,272.29
20240412091010,215.96
20240412092010,138.32
20240412093010,109.28
20240412094010,96.16
20240412095010,78.94
20240412100010,66.96
20240412101010,60.33
20240412102010,56.3
20240412103010,56.5
20240412104010,58.12
20240412105010,59.56
20240412110010,60.87
20240412111010,62.02
20240412112010,62.97
20240412113010,63.67
20240412114010,64.09
20240412115010,64.26
20240412120010,64.23
20240412121010,64.15
20240412122010,64.01
20240412123010,63.85
20240412124010,63.71
20240412125010,63.58
20240412130010,63.38
20240412131010,63.3
20240412132010,63.14
20240412133010,63.0
20240412134010,62.76
20240412135010,62.56
20240412140010,62.8
20240412141010,62.67
20240412142010,62.56
20240412143010,62.58
20240412144010,62.62
20240412145010,62.71
20240412150010,62.82
20240412151010,62.83
20240412152010,62.78
20240412153010,62.79
20240412154010,62.81
20240412155010,62.86
20240412160010,62.95
20240412161010,63.0
20240412162010,63.0
20240412163010,63.05
20240412164010,63.13
20240412165010,63.17
20240419090010,72.89
20240419091010,156.84
20240419092010,236.76
20240419093010,268.78
20240419094010,234.06
20240419095010,183.45
20240419100010,122.61
20240419101010,82.47
20240419102010,64.3
20240419103010,58.04
20240419104010,56.15
20240419105010,55.77
20240419110010,56.13
20240419111010,57.15
20240419112010,58.51
20240419113010,59.93
20240419114010,61.18
20240419115010,62.22
20240419120010,62.95
20240419121010,63.47
20240419122010,63.77
20240419123010,63.93
20240419124010,63.96
20240419125010,63.91
20240419130010,63.86
