DateTime,SeqNumber,Device_ID,Year,Month,Day,Hour,Minute,Avg_WindSpeed(m/s),Avg_Pressure(hpa),Avg_Temperature(°C),Avg_Humidity(%),Avg_Sunlight(Lux),Avg_Power(mW),Avg_Diff_WindSpeed(m/s),Avg_Diff_Pressure(hpa),Avg_Diff_Temperature(°C),Avg_Diff_Humidity(%),Avg_Diff_Sunlight(Lux),Avg_Diff_Power(mW),Min_WindSpeed(m/s),Min_Pressure(hpa),Min_Temperature(°C),Min_Humidity(%),Min_Sunlight(Lux),Min_Power(mW),Min_Diff_WindSpeed(m/s),Min_Diff_Pressure(hpa),Min_Diff_Temperature(°C),Min_Diff_Humidity(%),Min_Diff_Sunlight(Lux),Min_Diff_Power(mW),Max_WindSpeed(m/s),Max_Pressure(hpa),Max_Temperature(°C),Max_Humidity(%),Max_Sunlight(Lux),Max_Power(mW),Max_Diff_WindSpeed(m/s),Max_Diff_Pressure(hpa),Max_Diff_Temperature(°C),Max_Diff_Humidity(%),Max_Diff_Sunlight(Lux),Max_Diff_Power(mW)
2024-03-24 13:20:00,20240324132003,3,2024,3,24,13,20,3.14,1009.1,39.4,36.66,52820.77,1696.39,-0.03,-0.01,0.13,-0.29,2191.65,144.93,2.18,1008.99,37.11,34.72,30198.33,372.41,-0.87,-0.07,-1.48,-1.93,-16516.87,-922.1,4.44,1009.23,40.32,41.15,61785.54,2085.78,1.57,0.08,1.02,2.82,24414.17,1578.56
2024-03-24 13:30:00,20240324133003,3,2024,3,24,13,30,2.78,1009.04,40.76,34.11,55900.06,1850.94,-0.07,0.0,0.13,-0.21,105.84,1.97,1.74,1008.99,39.8,32.76,54256.64,1707.77,-1.05,-0.12,-1.32,-1.47,-2202.97,-169.33,3.75,1009.15,41.48,35.79,58637.42,1930.37,1.22,0.09,0.85,2.4,3212.81,132.04
2024-03-24 13:40:00,20240324134003,3,2024,3,24,13,40,2.58,1008.91,40.67,34.28,48555.51,1605.79,-0.01,-0.02,-0.1,0.2,-1685.83,-88.86,1.92,1008.86,39.79,32.83,38577.11,980.97,-2.18,-0.11,-1.24,-1.62,-6206.41,-425.3,4.27,1008.96,41.63,35.73,53171.32,1853.81,2.27,0.05,0.75,2.24,3052.89,188.43
2024-03-24 13:50:00,20240324135003,3,2024,3,24,13,50,2.9,1008.84,39.74,36.19,45989.05,1337.19,0.08,0.0,-0.06,0.06,1935.77,94.38,1.92,1008.77,39.1,34.44,29864.06,371.2,-1.48,-0.08,-0.86,-1.77,-28667.34,-1603.19,3.48,1008.89,40.7,37.62,58531.4,1974.39,1.22,0.12,0.76,1.67,24748.44,1588.97
2024-03-24 14:00:00,20240324140003,3,2024,3,24,14,0,2.86,1008.84,40.92,33.75,49440.85,1504.74,0.07,-0.01,-0.02,0.07,-3567.32,-172.09,1.92,1008.68,39.49,31.96,22261.67,203.84,-1.4,-0.13,-0.74,-1.38,-19596.72,-1103.72,4.01,1008.94,41.74,36.61,61679.53,2000.8,1.31,0.12,0.85,1.52,3363.75,76.02
2024-03-24 14:10:00,20240324141003,3,2024,3,24,14,10,2.26,1008.7,39.08,37.68,40822.6,1074.8,-0.1,-0.01,0.18,-0.31,2666.72,139.63,0.7,1008.67,37.82,33.53,22916.67,243.67,-1.74,-0.06,-1.05,-2.16,-8470.16,-699.53,3.57,1008.78,41.29,40.1,51978.2,1734.28,1.39,0.01,1.16,2.26,21695.83,1136.05
2024-03-24 14:20:00,20240324142003,3,2024,3,24,14,20,2.74,1008.61,40.11,35.69,45130.85,1484.16,0.04,-0.0,-0.05,0.06,-407.71,-10.94,1.57,1008.52,39.46,33.93,41470.08,1249.34,-1.22,-0.07,-1.3,-1.33,-3333.2,-257.68,4.09,1008.7,40.92,37.0,48729.45,1618.14,1.65,0.07,0.88,2.2,3381.72,241.42
2024-03-24 14:30:00,20240324143003,3,2024,3,24,14,30,2.05,1008.5,40.37,34.98,39188.64,1122.03,-0.06,-0.02,-0.06,0.11,-324.26,-17.37,1.22,1008.42,39.41,32.62,31527.5,605.95,-1.57,-0.07,-1.22,-1.36,-7310.0,-523.55,3.14,1008.57,41.51,36.48,44553.52,1455.3,1.14,0.03,0.9,2.2,7661.66,564.81
2024-03-24 14:40:00,20240324144003,3,2024,3,24,14,40,2.42,1008.43,40.33,35.02,37609.0,1055.99,0.16,-0.0,-0.11,0.18,-944.25,-62.95,0.78,1008.39,39.03,32.12,32166.67,687.65,-1.4,-0.07,-1.5,-1.5,-3630.83,-261.9,4.01,1008.51,42.03,37.4,40825.0,1252.58,2.18,0.06,0.96,2.2,4345.84,342.26
2024-03-24 14:50:00,20240324145003,3,2024,3,24,14,50,2.45,1008.36,36.74,43.32,18315.17,184.89,-0.13,-0.01,-0.5,1.31,-1806.67,-61.82,1.48,1008.29,34.11,37.33,14100.0,69.45,-1.14,-0.07,-0.94,0.33,-10400.83,-369.45,4.01,1008.42,39.03,50.09,31020.83,645.88,2.27,0.07,-0.03,2.27,457.5,0.4
2024-03-24 15:00:00,20240324150003,3,2024,3,24,15,0,2.35,1008.32,33.49,51.79,15519.83,80.17,-0.05,-0.0,-0.1,0.27,179.67,0.61,1.74,1008.29,33.15,50.91,13360.83,59.3,-0.69,-0.05,-0.33,-0.11,-2348.33,-20.06,2.87,1008.37,33.81,52.81,18368.33,109.56,0.69,0.04,0.13,0.92,1539.17,16.35
2024-03-24 15:10:00,20240324151003,3,2024,3,24,15,10,2.32,1008.36,32.91,53.66,15207.33,72.16,0.02,0.0,-0.05,0.17,-155.67,-1.29,1.22,1008.3,32.62,52.73,14340.0,62.63,-1.48,-0.06,-0.23,-0.51,-1269.17,-11.97,3.66,1008.42,33.2,54.64,16811.67,85.1,1.4,0.04,0.22,0.59,915.0,9.58
2024-03-24 15:20:00,20240324152003,3,2024,3,24,15,20,1.94,1008.45,32.54,55.38,15186.17,76.38,-0.04,0.01,0.02,0.03,175.08,2.23,1.31,1008.35,32.3,54.61,13731.67,60.85,-1.13,-0.09,-0.22,-0.83,-502.5,-5.64,2.7,1008.52,32.84,56.03,16766.67,95.94,1.05,0.07,0.29,0.73,1264.17,16.96
2024-03-24 15:30:00,20240324153003,3,2024,3,24,15,30,1.82,1008.45,32.71,55.16,16394.5,89.73,-0.02,-0.01,-0.0,0.02,118.33,0.8,0.87,1008.41,32.32,54.35,14573.33,69.7,-0.87,-0.05,-0.33,-0.8,-2546.67,-54.54,2.7,1008.48,32.95,56.42,18236.67,133.26,1.39,0.05,0.27,1.24,1781.67,50.67
2024-03-24 15:40:00,20240324154003,3,2024,3,24,15,40,1.58,1008.46,33.49,53.04,18625.42,203.52,-0.0,0.0,0.25,-0.65,701.25,32.78,0.78,1008.39,32.75,48.53,13799.17,67.12,-1.66,-0.08,-0.3,-2.55,-3661.66,-64.53,3.31,1008.52,35.29,54.85,25591.67,474.64,2.17,0.06,1.03,1.1,8727.5,318.23
2024-03-24 15:50:00,20240324155003,3,2024,3,24,15,50,1.63,1008.48,35.59,47.4,21151.42,289.73,-0.04,0.01,0.12,-0.36,-108.0,-8.82,0.44,1008.37,34.78,44.94,16752.5,135.25,-1.39,-0.08,-0.39,-1.65,-5770.83,-195.28,2.61,1008.58,36.47,49.59,23206.67,356.24,1.48,0.09,0.77,1.11,4500.0,147.03
2024-03-24 16:00:00,20240324160003,3,2024,3,24,16,0,1.12,1008.51,37.39,42.45,20734.92,256.36,0.04,-0.0,0.08,-0.18,-37.17,-0.7,0.61,1008.45,36.87,41.52,17044.17,157.09,-1.13,-0.06,-0.37,-1.68,-2977.5,-82.32,1.74,1008.54,37.76,43.83,22940.0,325.56,1.04,0.06,0.53,0.91,2490.83,72.7
2024-03-24 16:10:00,20240324161003,3,2024,3,24,16,10,1.74,1008.51,35.36,47.64,14484.5,115.68,0.03,-0.0,-0.38,0.99,-1187.75,-28.04,0.52,1008.45,33.4,42.43,10550.0,36.96,-1.22,-0.07,-0.85,-0.63,-2801.67,-103.07,2.87,1008.57,37.5,53.0,21130.0,305.6,0.96,0.05,0.27,2.34,244.17,28.83
2024-03-24 16:20:00,20240324162003,3,2024,3,24,16,20,2.16,1008.56,32.4,55.9,12062.0,51.47,0.05,0.01,-0.12,0.36,250.33,0.62,1.31,1008.46,31.9,53.77,10560.83,36.06,-1.04,-0.03,-0.34,-0.7,-639.17,-18.08,2.7,1008.61,33.07,57.25,14029.17,75.14,1.04,0.09,0.33,1.02,1725.0,18.86
2024-03-24 16:30:00,20240324163003,3,2024,3,24,16,30,1.78,1008.57,31.74,58.2,11386.42,38.96,-0.01,0.0,-0.08,0.28,-305.67,-1.98,1.22,1008.54,31.4,56.86,10404.17,31.57,-0.52,-0.06,-0.18,-0.44,-977.5,-5.69,2.35,1008.6,32.13,59.43,12942.5,47.87,0.96,0.04,0.05,0.91,692.5,4.31
2024-03-24 16:40:00,20240324164003,3,2024,3,24,16,40,1.69,1008.64,30.9,61.36,8743.67,22.4,-0.17,0.01,-0.06,0.24,-138.0,-0.47,0.52,1008.61,30.68,59.62,8365.0,18.72,-1.31,-0.03,-0.26,-0.37,-940.0,-6.25,3.05,1008.68,31.44,62.27,9665.83,26.84,1.4,0.05,0.08,1.06,245.84,2.46
2024-03-24 16:50:00,20240324165003,3,2024,3,24,16,50,1.7,1008.73,30.5,62.68,7986.42,22.22,0.12,0.01,-0.04,0.15,-89.5,-0.46,1.13,1008.64,30.28,61.36,7410.0,19.32,-0.7,-0.07,-0.19,-0.43,-608.33,-3.3,2.09,1008.79,30.83,63.5,8910.0,26.88,0.7,0.09,0.07,0.63,254.16,1.61
2024-03-24 17:00:00,20240324170003,3,2024,3,24,17,0,1.45,1008.77,30.2,64.19,7196.67,16.02,-0.02,0.0,-0.03,0.16,-152.92,-0.93,0.7,1008.75,30.04,63.6,6600.0,12.89,-1.3,-0.04,-0.09,-0.33,-305.83,-1.72,2.61,1008.8,30.28,64.94,8061.67,21.24,0.87,0.05,0.06,0.53,14.16,0.0
2024-03-25 06:30:00,20240325063003,3,2024,3,25,6,30,0.17,1009.9,24.3,81.55,4343.67,4.68,0.02,0.01,0.07,-0.45,29.17,0.07,0.0,1009.84,23.95,79.24,3410.0,2.87,-0.44,-0.02,0.03,-1.0,-579.16,-0.95,0.52,1009.94,24.63,83.52,5055.83,6.29,0.52,0.05,0.1,-0.16,670.0,1.12
2024-03-25 06:40:00,20240325064003,3,2024,3,25,6,40,0.31,1009.96,24.84,78.85,3616.5,3.56,-0.0,0.0,0.04,-0.08,146.08,0.28,0.0,1009.94,24.66,78.28,3010.0,2.62,-0.44,-0.03,0.02,-0.71,-432.5,-0.45,0.78,1010.0,25.04,79.51,4945.0,5.89,0.44,0.03,0.06,0.27,635.0,0.96
2024-03-25 06:50:00,20240325065003,3,2024,3,25,6,50,0.04,1009.97,25.72,75.59,8958.08,19.14,-0.02,-0.0,0.15,-0.57,741.08,2.55,0.0,1009.91,25.13,72.74,4930.0,5.96,-0.17,-0.04,0.08,-1.22,-320.0,-1.34,0.26,1010.01,26.52,77.8,12734.17,32.75,0.26,0.03,0.22,-0.1,1637.5,6.39
2024-03-25 07:00:00,20240325070003,3,2024,3,25,7,0,0.23,1010.04,28.5,66.92,20729.0,88.43,0.0,0.02,0.51,-1.36,2330.17,18.61,0.0,1009.96,27.23,59.17,12729.17,31.62,-0.52,-0.06,-0.04,-3.18,-562.5,-8.57,0.78,1010.13,31.58,71.41,35657.5,217.49,0.78,0.06,1.2,0.09,9722.5,86.53
2024-03-25 07:10:00,20240325071003,3,2024,3,25,7,10,0.13,1010.29,32.8,53.92,19580.67,89.7,0.06,0.02,-0.04,-0.19,-2622.92,-19.82,0.0,1010.19,31.18,48.59,9428.33,19.24,-0.17,-0.05,-0.77,-2.93,-13225.83,-116.02,0.61,1010.35,34.29,57.29,36950.0,232.29,0.44,0.07,1.06,3.43,1385.83,14.8
2024-03-25 07:20:00,20240325072003,3,2024,3,25,7,20,0.34,1010.4,29.34,61.69,9938.33,18.18,-0.06,0.01,-0.25,0.67,-10.67,-0.43,0.0,1010.34,28.69,57.54,8467.5,14.66,-0.35,-0.03,-0.54,0.08,-3357.5,-10.12,0.78,1010.48,30.64,63.98,12790.83,25.81,0.52,0.05,0.14,1.31,1694.17,5.78
2024-03-25 07:30:00,20240325073003,3,2024,3,25,7,30,0.04,1010.55,27.94,66.7,8286.0,13.31,0.0,0.01,-0.12,0.46,32.67,0.46,0.0,1010.49,27.45,64.58,6554.17,7.85,-0.26,-0.02,-0.29,0.14,-2495.83,-5.63,0.26,1010.58,28.59,68.54,9648.33,19.52,0.26,0.03,-0.01,0.83,2613.33,9.46
2024-03-25 07:40:00,20240325074003,3,2024,3,25,7,40,0.22,1010.59,29.93,62.06,36446.33,286.42,0.0,0.0,0.68,-1.91,6091.14,80.26,0.0,1010.53,27.56,49.48,14583.33,41.59,-0.7,-0.1,0.11,-5.07,-2234.16,-19.15,0.7,1010.63,34.21,68.52,70559.69,822.14,0.35,0.07,1.55,-0.02,19696.66,276.1
2024-03-25 07:50:00,20240325075003,3,2024,3,25,7,50,0.79,1010.67,34.39,47.72,31872.41,220.57,0.04,0.01,-0.1,0.02,-3847.55,-62.51,0.0,1010.6,33.12,44.63,21534.17,99.91,-1.3,-0.04,-0.79,-2.99,-33597.97,-571.61,1.92,1010.75,36.23,49.71,68531.02,789.48,1.14,0.06,1.43,3.27,8614.16,87.65
2024-03-25 08:00:00,20240325080003,3,2024,3,25,8,0,0.68,1010.76,34.62,47.1,47552.28,453.19,0.03,0.01,0.4,-0.89,1783.12,19.63,0.17,1010.71,33.14,40.82,32321.67,199.84,-0.87,-0.05,-0.56,-3.04,-19713.52,-413.04,1.39,1010.79,37.18,50.91,74708.67,892.47,0.96,0.07,1.06,1.72,18304.17,616.67
2024-03-25 08:10:00,20240325081003,3,2024,3,25,8,10,1.01,1010.81,35.28,45.11,36807.23,232.05,0.03,-0.0,-0.15,0.4,141.95,-1.04,0.44,1010.75,34.14,42.21,27690.83,143.22,-0.53,-0.06,-0.98,-1.48,-17986.72,-214.25,1.92,1010.87,37.18,47.89,57620.39,485.2,1.22,0.08,0.62,2.19,19084.16,211.81
2024-03-25 08:20:00,20240325082003,3,2024,3,25,8,20,0.99,1010.86,36.97,40.97,65226.03,690.25,-0.01,0.01,0.39,-0.96,3636.88,74.25,0.35,1010.77,35.5,35.26,36156.72,190.4,-0.96,-0.06,-0.14,-4.18,-22741.25,-417.04,2.09,1010.96,39.61,44.49,93038.59,1292.28,1.04,0.07,1.23,2.0,31147.03,708.42
2024-03-25 08:30:00,20240325083003,3,2024,3,25,8,30,0.43,1010.88,37.25,40.07,51806.99,505.67,-0.1,-0.0,0.01,0.13,188.49,-4.43,0.0,1010.82,35.68,36.01,18133.33,55.7,-1.22,-0.07,-1.03,-2.55,-57156.8,-988.05,1.48,1010.93,39.75,43.68,89933.59,1112.62,0.78,0.05,1.48,2.51,47276.39,877.54
2024-03-25 08:40:00,20240325084003,3,2024,3,25,8,40,0.57,1010.91,42.46,30.27,93484.04,1172.0,0.07,0.0,0.3,-0.8,637.71,15.59,0.0,1010.86,40.64,27.58,91308.2,1117.23,-0.61,-0.07,-1.0,-2.04,-80.85,0.0,1.31,1010.97,43.54,34.5,95965.7,1237.09,0.96,0.06,0.89,0.97,1719.61,36.07
2024-03-25 08:50:00,20240325085003,3,2024,3,25,8,50,0.81,1010.82,42.35,29.59,96907.26,1267.38,-0.05,-0.02,0.08,0.02,331.52,8.0,0.17,1010.68,40.98,27.86,95904.61,1236.83,-0.96,-0.07,-1.37,-2.49,-264.14,-4.76,1.65,1010.89,43.49,31.75,99280.93,1317.08,0.95,0.04,1.02,1.66,1261.4,23.08
2024-03-25 09:00:00,20240325090003,3,2024,3,25,9,0,0.86,1010.74,44.72,26.29,101994.93,1384.85,0.12,0.01,-0.03,-0.16,555.77,14.56,0.35,1010.69,43.22,25.2,99363.59,1321.7,-1.48,-0.07,-0.95,-0.93,-107.81,4.62,2.26,1010.77,45.71,27.8,104838.66,1462.69,1.04,0.06,0.79,1.36,1396.17,22.94
2024-03-25 09:10:00,20240325091003,3,2024,3,25,9,10,1.24,1010.78,42.98,28.57,87834.67,1119.21,0.0,-0.0,-0.15,0.29,-5022.62,-79.5,0.0,1010.75,41.72,26.91,36940.16,187.99,-1.57,-0.06,-1.54,-1.93,-79756.08,-1490.93,2.96,1010.83,44.09,30.13,116696.24,1678.92,1.83,0.05,0.72,2.34,34440.7,787.33
2024-03-25 09:20:00,20240325092003,3,2024,3,25,9,20,0.91,1010.77,44.32,26.97,93117.11,1227.92,-0.08,-0.0,0.29,-0.37,-2406.92,-51.76,0.17,1010.74,42.46,25.19,30543.28,150.06,-1.14,-0.06,-0.69,-2.17,-87214.92,-1637.07,1.92,1010.85,45.47,29.36,117758.2,1787.13,1.04,0.09,0.76,1.45,63255.39,1376.96
2024-03-25 09:30:00,20240325093003,3,2024,3,25,9,30,1.03,1010.71,42.98,28.71,78734.94,1159.01,-0.02,-0.0,-0.22,0.34,1389.7,17.3,0.44,1010.67,41.4,26.08,44264.22,323.07,-0.78,-0.08,-1.0,-1.95,-65366.71,-1395.34,2.09,1010.76,44.57,31.46,117758.2,2231.68,1.13,0.09,0.93,1.33,63145.7,1413.93
2024-03-25 09:40:00,20240325094003,3,2024,3,25,9,40,1.17,1010.68,43.11,28.4,113223.07,1768.13,0.15,-0.01,0.09,-0.2,7331.79,151.93,0.35,1010.58,41.76,26.44,76196.48,813.77,-1.3,-0.08,-0.96,-1.45,-41561.72,-1185.83,1.92,1010.75,44.22,30.49,117758.2,2045.95,1.04,0.05,1.05,1.39,69528.28,1386.67
2024-03-25 09:50:00,20240325095003,3,2024,3,25,9,50,0.8,1010.58,43.75,27.91,101507.8,1429.44,-0.08,-0.01,0.06,0.04,0.0,2.44,0.35,1010.53,41.84,25.81,45983.83,317.83,-0.79,-0.06,-1.89,-1.87,-52201.01,-1221.3,1.22,1010.64,45.33,30.24,117758.2,1938.39,0.78,0.06,1.39,2.53,70284.76,1357.67
2024-03-25 10:00:00,20240325100003,3,2024,3,25,10,0,1.34,1010.44,44.88,26.53,117758.2,1788.97,0.05,-0.02,0.06,-0.09,0.0,-7.37,0.7,1010.36,44.27,25.52,117758.2,1773.7,-0.87,-0.06,-1.38,-0.92,0.0,-54.33,2.0,1010.54,45.82,27.46,117758.2,1822.49,0.95,0.01,0.61,0.6,0.0,18.51
2024-03-25 10:10:00,20240325101003,3,2024,3,25,10,10,1.12,1010.33,45.1,26.56,117758.2,1822.2,-0.14,-0.01,0.37,-0.38,0.0,-7.42,0.0,1010.28,43.41,23.52,117758.2,1718.77,-1.04,-0.1,-1.04,-1.51,0.0,-158.2,2.61,1010.4,48.15,28.38,117758.2,1876.97,0.96,0.06,1.17,0.84,0.0,27.97
2024-03-25 10:20:00,20240325102003,3,2024,3,25,10,20,1.87,1010.2,45.5,26.28,113736.08,1731.28,0.11,-0.01,-0.39,0.51,0.0,21.85,0.7,1010.13,43.53,22.7,85015.55,864.54,-1.31,-0.08,-1.89,-0.82,-32742.65,-854.23,2.87,1010.28,48.12,29.34,117758.2,1953.67,2.0,0.07,0.46,2.5,32742.65,756.85
2024-03-25 10:30:00,20240325103003,3,2024,3,25,10,30,1.13,1010.09,45.14,27.24,104588.72,1646.97,0.08,-0.03,0.15,-0.31,0.0,0.44,0.0,1009.95,42.4,25.17,70584.84,780.08,-1.48,-0.13,-2.19,-1.92,-24834.61,-669.15,2.18,1010.16,46.76,30.51,117758.2,2093.78,1.66,0.08,1.59,2.87,46794.22,1282.28
2024-03-25 10:40:00,20240325104003,3,2024,3,25,10,40,1.58,1009.87,46.03,25.27,107915.28,1759.66,0.06,-0.02,-0.24,0.33,0.0,12.47,0.17,1009.72,43.33,22.61,58768.59,598.35,-1.04,-0.08,-1.96,-1.86,-39439.61,-946.77,2.79,1009.98,48.38,28.83,117758.2,2082.98,1.66,0.05,1.15,2.26,58989.61,1484.63
2024-03-25 10:50:00,20240325105003,3,2024,3,25,10,50,1.44,1009.64,45.22,26.58,117582.11,1898.99,-0.1,-0.01,0.27,-0.36,0.0,-21.54,0.52,1009.59,43.44,25.24,115997.26,1777.1,-1.92,-0.05,-0.64,-1.37,-1760.94,-289.22,2.7,1009.69,46.02,28.69,117758.2,2042.63,1.83,0.07,0.97,0.55,1760.94,265.53
2024-03-25 11:00:00,20240325110003,3,2024,3,25,11,0,2.6,1009.44,43.74,29.28,117758.2,1922.57,0.24,-0.03,-0.51,0.89,0.0,16.83,1.48,1009.34,40.95,26.42,117758.2,1854.13,-0.61,-0.08,-1.58,-0.12,0.0,3.16,4.27,1009.56,45.47,34.1,117758.2,2019.29,1.65,0.05,0.37,2.69,0.0,37.83
2024-03-25 11:10:00,20240325111003,3,2024,3,25,11,10,3.47,1009.25,40.99,34.15,117477.53,2051.21,-0.06,-0.01,0.04,-0.07,0.0,6.45,2.44,1009.19,40.41,33.37,116022.41,2036.05,-1.22,-0.06,-0.6,-1.49,-1735.79,-19.54,4.7,1009.31,41.4,35.15,117758.2,2083.77,1.48,0.03,0.96,1.01,1735.79,31.56
2024-03-25 11:20:00,20240325112003,3,2024,3,25,11,20,3.43,1009.04,40.64,34.69,98284.21,1714.9,-0.07,-0.03,-0.07,0.12,-9124.89,-191.67,1.92,1008.92,39.31,33.14,26509.29,167.08,-2.35,-0.09,-1.17,-2.07,-88609.3,-1905.36,4.44,1009.16,41.4,37.52,117758.2,2116.75,2.35,0.04,1.25,2.24,75086.01,1732.77
2024-03-25 11:30:00,20240325113003,3,2024,3,25,11,30,3.27,1008.82,40.41,35.36,102309.93,2035.76,0.11,-0.02,-0.07,0.09,7737.52,185.06,2.26,1008.71,39.85,34.17,54612.5,2012.7,-1.05,-0.12,-1.08,-1.39,-4057.34,-58.19,4.09,1008.94,41.08,36.8,110933.66,2124.01,1.22,0.04,0.84,2.23,56321.16,1956.93
2024-03-25 11:40:00,20240325114003,3,2024,3,25,11,40,2.97,1008.63,40.33,35.35,100829.3,2010.3,-0.09,-0.02,0.09,-0.13,-604.29,-1.39,1.65,1008.53,39.64,33.95,97841.64,1984.96,-1.75,-0.08,-0.51,-1.23,-1347.66,-15.01,3.75,1008.7,41.16,36.69,103388.59,2032.74,1.22,0.08,0.7,1.16,-62.89,9.85
2024-03-25 11:50:00,20240325115003,3,2024,3,25,11,50,2.6,1008.46,41.9,32.28,94395.59,1978.42,-0.04,-0.01,0.14,-0.29,-652.98,-3.46,1.22,1008.4,41.34,31.24,91311.8,1953.35,-1.39,-0.08,-0.74,-1.11,-1247.03,-29.51,3.66,1008.55,42.63,33.5,97719.45,2004.04,2.01,0.06,0.7,0.41,-73.68,16.63
2024-03-25 12:00:00,20240325120003,3,2024,3,25,12,0,3.39,1008.28,40.8,34.03,87499.19,1983.58,0.0,-0.02,-0.11,0.26,-694.85,0.78,2.53,1008.21,39.62,31.58,84363.28,1967.11,-1.39,-0.14,-0.71,-1.07,-1888.52,-15.72,4.62,1008.38,42.0,36.07,90458.28,1993.42,1.22,0.12,0.69,1.5,53.91,19.48
2024-03-25 12:10:00,20240325121003,3,2024,3,25,12,10,3.51,1008.1,40.35,35.01,80934.12,1982.7,0.08,-0.02,-0.11,0.18,-601.59,1.17,2.0,1007.93,39.62,32.47,78347.34,1969.07,-0.87,-0.11,-0.53,-1.15,-1207.5,-7.77,4.09,1008.18,41.46,36.43,83912.27,1989.05,1.92,0.1,0.47,1.25,-116.79,11.04
2024-03-25 12:20:00,20240325122003,3,2024,3,25,12,20,3.53,1007.94,40.08,35.95,75102.9,1963.28,0.04,-0.02,-0.02,0.05,-589.38,-2.19,1.48,1007.84,39.21,33.45,72453.59,1939.2,-1.31,-0.08,-0.64,-1.75,-2140.08,-29.05,4.79,1008.08,41.27,37.64,77051.8,1980.43,2.09,0.05,0.72,1.05,1981.95,40.91
2024-03-25 12:30:00,20240325123003,3,2024,3,25,12,30,3.16,1007.79,39.89,36.07,64048.81,1963.59,-0.12,-0.0,0.06,-0.09,-426.58,-0.97,0.0,1007.68,38.93,34.61,27306.25,1955.78,-4.44,-0.16,-0.38,-1.26,-44302.81,-10.52,4.44,1007.86,40.56,37.83,71609.06,1976.35,2.87,0.08,0.85,1.03,27306.25,9.73
2024-03-25 12:40:00,20240325124003,3,2024,3,25,12,40,2.35,1007.68,41.83,32.79,65410.56,1901.39,-0.05,-0.02,0.24,-0.43,-466.83,-9.49,1.22,1007.63,40.21,30.64,63519.53,1861.99,-1.22,-0.12,-0.7,-2.17,-830.15,-19.34,4.09,1007.76,43.06,35.54,67357.66,1937.58,1.48,0.08,0.95,1.43,-192.27,-0.8
2024-03-25 12:50:00,20240325125003,3,2024,3,25,12,50,2.88,1007.52,41.74,32.51,61297.87,1892.27,0.11,-0.02,-0.12,0.17,-406.09,1.9,1.05,1007.38,40.93,31.51,59458.59,1879.83,-1.74,-0.13,-1.24,-1.44,-682.81,-39.0,3.75,1007.66,42.42,33.87,63214.06,1918.83,2.0,0.03,1.02,2.33,-161.72,25.45
2024-03-25 13:00:00,20240325130003,3,2024,3,25,13,0,2.6,1007.35,42.06,31.92,57372.78,1860.27,-0.11,-0.01,0.12,-0.17,-351.83,-4.52,1.83,1007.31,41.15,30.92,55940.31,1835.78,-0.7,-0.07,-0.58,-0.82,-733.13,-22.81,3.48,1007.4,42.77,33.22,59327.42,1884.13,1.04,0.04,0.46,1.32,-30.54,9.89
2024-03-25 13:10:00,20240325131003,3,2024,3,25,13,10,2.61,1007.25,41.86,32.01,54290.24,1821.36,0.12,-0.01,-0.29,0.44,-306.55,-1.64,1.22,1007.15,39.88,30.17,52874.84,1808.51,-1.57,-0.08,-1.96,-1.61,-684.61,-19.97,3.48,1007.36,43.16,35.44,56087.65,1847.54,1.13,0.06,0.88,3.36,147.34,11.76
2024-03-25 13:20:00,20240325132003,3,2024,3,25,13,20,2.89,1007.13,41.14,33.31,50995.13,1780.58,-0.15,-0.02,0.23,-0.37,-299.36,-6.68,2.0,1006.99,40.71,31.7,49872.26,1750.27,-1.3,-0.08,-0.21,-1.17,-932.58,-32.26,3.83,1007.2,42.18,34.27,52657.42,1814.71,1.65,0.03,0.87,0.15,125.78,17.61
2024-03-25 13:30:00,20240325133003,3,2024,3,25,13,30,2.92,1006.96,41.68,32.02,48312.04,1744.04,0.12,-0.01,-0.1,0.13,-254.08,-0.99,2.18,1006.87,41.12,31.29,47340.47,1719.58,-1.22,-0.05,-0.55,-0.76,-727.73,-30.03,3.83,1007.01,42.39,32.95,49532.65,1770.2,1.65,0.02,0.44,1.24,116.8,11.4
2024-03-25 13:40:00,20240325134003,3,2024,3,25,13,40,3.13,1006.82,40.51,33.96,45819.95,1689.57,-0.17,-0.01,0.01,0.0,-214.37,-9.5,1.48,1006.71,38.98,32.79,45081.8,1647.66,-2.43,-0.13,-0.77,-2.05,-566.01,-22.54,4.96,1006.88,41.2,36.74,46837.34,1727.15,2.0,0.17,1.01,1.48,115.0,0.31
2024-03-25 13:50:00,20240325135003,3,2024,3,25,13,50,2.86,1006.65,40.97,33.31,44548.48,1613.54,-0.03,-0.02,0.05,-0.07,-195.86,-11.69,1.22,1006.56,39.92,32.22,43238.2,1530.78,-2.18,-0.1,-1.46,-1.25,-558.82,-35.09,3.92,1006.75,41.69,35.12,45112.34,1647.66,1.57,0.07,0.74,2.77,319.85,18.02
2024-03-25 14:00:00,20240325140003,3,2024,3,25,14,0,2.62,1006.55,41.78,31.92,43575.83,1535.08,0.19,-0.01,-0.01,-0.0,-5.57,-3.08,1.74,1006.49,41.48,31.08,42990.23,1498.53,-0.61,-0.07,-0.91,-0.76,-616.33,-41.26,3.4,1006.64,42.4,32.49,43870.7,1560.22,0.87,0.04,0.55,1.37,569.61,22.3
