DateTime,SeqNumber,Device_ID,Year,Month,Day,Hour,Minute,Avg_WindSpeed(m/s),Avg_Pressure(hpa),Avg_Temperature(°C),Avg_Humidity(%),Avg_Sunlight(Lux),Avg_Power(mW),Min_WindSpeed(m/s),Min_Pressure(hpa),Min_Temperature(°C),Min_Humidity(%),Min_Sunlight(Lux),Min_Power(mW),Max_WindSpeed(m/s),Max_Pressure(hpa),Max_Temperature(°C),Max_Humidity(%),Max_Sunlight(Lux),Max_Power(mW),Std_Avg_WindSpeed(m/s),Std_Avg_Pressure(hpa),Std_Avg_Temperature(°C),Std_Avg_Humidity(%),Std_Avg_Sunlight(Lux),Std_Avg_Power(mW),Std_Min_WindSpeed(m/s),Std_Min_Pressure(hpa),Std_Min_Temperature(°C),Std_Min_Humidity(%),Std_Min_Sunlight(Lux),Std_Min_Power(mW),Std_Max_WindSpeed(m/s),Std_Max_Pressure(hpa),Std_Max_Temperature(°C),Std_Max_Humidity(%),Std_Max_Sunlight(Lux),Std_Max_Power(mW)
2024-05-24 15:50:00,20240524155007,7.0,2024.0,5.0,24.0,15.0,50.0,0.0,1005.86,25.48,97.57,3818.58,2.79,0.0,1005.79,25.4,97.38,2843.33,1.68,0.0,1005.92,25.56,97.7,5082.5,4.54,-0.0829726836457082,0.9228271082907528,-1.2182223535406147,1.5973727920185472,-0.9147296948966116,-0.7599215221375343,0.0,0.9174790717124364,-1.203732117340961,1.6327625841174578,-0.879402506261169,-0.6771830534682654,-0.0961533882255983,0.9246820790693392,-1.2316628444788935,1.5596518001312354,-0.921778300012163,-0.7882513276380051
2024-05-24 16:00:00,20240524160007,7.0,2024.0,5.0,24.0,16.0,0.0,0.0,1005.95,25.39,97.64,2583.58,1.39,0.0,1005.91,25.21,97.48,1987.5,0.94,0.0,1005.99,25.53,97.71,3603.33,2.43,-0.0829726836457082,0.9574968588992088,-1.2278567606890545,1.5999007062246555,-0.9472286465012836,-0.7623198309976527,0.0,0.9636024290174546,-1.2244984644090935,1.6363654819259372,-0.9038611735712132,-0.6786069820914099,-0.0961533882255983,0.9517053245096738,-1.2348082325724434,1.5600136638463749,-0.9573944739760328,-0.7913273234799655
2024-05-24 16:10:00,20240524161007,7.0,2024.0,5.0,24.0,16.0,10.0,0.0,1006.07,25.07,97.8,4370.08,3.32,0.0,1005.99,24.88,97.69,2449.17,1.18,0.0,1006.14,25.22,98.05,5894.17,5.44,-0.0829726836457082,1.0037231930438024,-1.2621124305501743,1.605678795838617,-0.900217005171934,-0.7590135909262038,0.0,0.9943513338874814,-1.2605663303695354,1.6439315673237431,-0.8906671596466861,-0.6781451674028225,-0.0961533882255983,1.0096122790246265,-1.267310576205794,1.5723170301611271,-0.9022345153753368,-0.7869392914968845
2024-05-24 16:20:00,20240524162007,7.0,2024.0,5.0,24.0,16.0,20.0,0.0,1006.07,24.74,98.12,3038.42,1.76,0.0,1006.01,24.65,97.91,2149.17,0.96,0.0,1006.15,24.86,98.29,3524.17,2.27,-0.0829726836457082,1.0037231930438024,-1.2974385900944545,1.6172349750665402,-0.9352595589321592,-0.7616859922274785,0.0,1.0020385601049773,-1.285704539978328,1.6518579425023974,-0.8992408252029451,-0.6785684975340276,-0.0961533882255983,1.0134727426589536,-1.3050552333283945,1.5810017593244818,-0.9593005269185478,-0.791560574349498
2024-05-24 16:30:00,20240524163007,7.0,2024.0,5.0,24.0,16.0,30.0,0.0,1006.08,24.54,98.31,3664.75,2.44,0.0,1006.02,24.51,98.16,2517.5,1.22,0.0,1006.15,24.61,98.44,4748.33,3.67,-0.0829726836457082,1.0075753875558482,-1.318848383757654,1.6240964564831193,-0.9187777222045846,-0.7605210993525638,0.0,1.005882173213725,-1.3010060588706365,1.660865187023595,-0.8887143644218221,-0.6780681982880579,-0.0961533882255983,1.0134727426589536,-1.3312668007746449,1.5864297150515778,-0.9298246076397556,-0.7895196292410883
2024-05-24 16:40:00,20240524164007,7.0,2024.0,5.0,24.0,16.0,40.0,0.0,1006.12,24.46,98.34,4746.67,4.38,0.0,1006.1,24.39,98.16,2329.17,1.05,0.0,1006.14,24.53,98.49,7803.33,9.45,-0.0829726836457082,1.0229841656040315,-1.327412301222934,1.6251798482857371,-0.8903070617024577,-0.7571977285035427,0.0,1.0366310780837518,-1.314121646492615,1.660865187023595,-0.8940966258691897,-0.6783953170258074,-0.0961533882255983,1.0096122790246265,-1.3396545023574449,1.5882390336272767,-0.856264833266545,-0.7810934415792252
2024-05-24 16:50:00,20240524165007,7.0,2024.0,5.0,24.0,16.0,50.0,0.0,1006.08,24.35,97.99,7615.17,9.79,0.0,1006.03,24.28,97.81,7340.0,9.02,0.0,1006.11,24.43,98.25,7849.17,10.36,-0.0829726836457082,1.0075753875558482,-1.3391876877376938,1.6125402772551962,-0.8148226546757353,-0.7479299778369426,0.0,1.009725786322473,-1.326144268479429,1.6482550446939184,-0.7508926906049568,-0.6630592209089675,-0.0961533882255983,0.9980308881216448,-1.3501391293359448,1.5795543044639224,-0.8551610754736587,-0.7797668272587589
2024-05-24 17:00:00,20240524170007,7.0,2024.0,5.0,24.0,17.0,0.0,0.0,1006.13,24.43,98.02,6544.5,7.6,0.0,1006.04,24.3,97.84,5200.0,4.91,0.0,1006.18,24.58,98.16,7864.17,10.42,-0.0829726836457082,1.0268363601160773,-1.330623770272414,1.613623669057814,-0.8429972720964433,-0.7516816181252706,0.0,1.013569399431221,-1.3239583372090993,1.6493359140364623,-0.8120515049062719,-0.6709677974510266,-0.0961533882255983,1.0250541335619354,-1.3344121888681948,1.5762975310276643,-0.8547998981854105,-0.7796793581826843
2024-05-25 06:20:00,20240525062007,7.0,2024.0,5.0,25.0,6.0,20.0,0.0,1007.62,25.4,98.21,8876.5,24.67,0.0,1007.58,25.2,97.93,8556.67,23.27,0.0,1007.67,25.63,98.42,10125.0,26.46,-0.0829726836457082,1.600813342411428,-1.2267862710058948,1.6204851504743931,-0.7816308306858396,-0.7224393808093993,0.0,1.6054858181789624,-1.2255914300442587,1.6525785220640936,-0.7161216183638442,-0.6356389737740906,-0.0961533882255983,1.6002632150772218,-1.2243236055939437,1.5857059876212984,-0.8003625349460698,-0.7562959585120471
2024-05-25 06:30:00,20240525063007,7.0,2024.0,5.0,25.0,6.0,30.0,0.0,1007.7,25.69,98.02,7507.58,18.36,0.0,1007.58,25.6,97.87,7030.0,15.91,0.0,1007.79,25.74,98.25,8376.67,22.53,-0.0829726836457082,1.6316308985078385,-1.1957420701942547,1.613623669057814,-0.8176538791317244,-0.733248901457504,0.0,1.6054858181789624,-1.1818728046376623,1.650416783379006,-0.7597521450130912,-0.6498012908907708,-0.0961533882255983,1.6465887786891926,-1.2127905159175936,1.5795543044639224,-0.8424596741702647,-0.7620251829949403
2024-05-25 06:40:00,20240525064007,7.0,2024.0,5.0,25.0,6.0,40.0,0.0,1007.81,25.68,97.76,8042.33,21.26,0.0,1007.76,25.6,97.33,7614.17,19.19,0.0,1007.87,25.78,98.02,8368.33,23.27,-0.0829726836457082,1.6740050381403422,-1.1968125598774149,1.604234273435127,-0.8035819646616043,-0.7282809759615446,0.0,1.674670854136468,-1.1818728046376623,1.6309611352132185,-0.7430572176530916,-0.6434898234800764,-0.0961533882255983,1.6774724877638545,-1.2085966651261932,1.5712314390157076,-0.8426604887425306,-0.7609463977233523
2024-05-25 06:50:00,20240525065007,7.0,2024.0,5.0,25.0,6.0,50.0,0.0,1007.86,25.85,97.94,9236.5,29.1,0.0,1007.82,25.8,97.76,7633.33,19.32,0.0,1007.97,25.94,98.17,10874.17,39.16,-0.0829726836457082,1.693266010700615,-1.1786142352636948,1.6107346242508334,-0.7721574520804291,-0.7148504463448819,0.0,1.697732532788999,-1.1600134919343648,1.6464535957896789,-0.7425096462128985,-0.6432396738570916,-0.0961533882255983,1.7160771241071708,-1.191821261960593,1.5766593947428045,-0.7823236556769443,-0.7377816707429019
2024-05-25 07:00:00,20240525070007,7.0,2024.0,5.0,25.0,7.0,0.0,0.0,1008.12,25.82,97.17,11033.33,39.46,0.0,1008.03,25.71,96.94,10567.5,35.53,0.0,1008.16,25.95,97.55,11265.0,41.76,-0.0829726836457082,1.7934230680138936,-1.181825704313175,1.582927567983644,-0.7248739774149853,-0.6971029607800064,0.0,1.778448408072748,-1.169850182650849,1.6169098337601495,-0.6586543386622025,-0.612047940098751,-0.0961533882255983,1.7894259331594324,-1.1907727992627433,1.5542238444041387,-0.7729130610392088,-0.7339913441129982
2024-05-25 07:10:00,20240525071007,7.0,2024.0,5.0,25.0,7.0,10.0,0.0,1008.16,25.75,97.31,10170.58,32.65,0.0,1008.12,25.72,97.24,9958.33,30.09,0.0,1008.19,25.82,97.38,10493.33,35.42,-0.0829726836457082,1.808831846062077,-1.189319132095295,1.58798339639586,-0.7475771923922573,-0.7087690203067248,0.0,1.8130409260515228,-1.168757217015684,1.627718527185587,-0.6760637381518904,-0.622515739706732,-0.0961533882255983,1.801007324062458,-1.2044028143347931,1.5480721612467627,-0.7914937062407065,-0.743233909818225
2024-05-25 07:20:00,20240525072007,7.0,2024.0,5.0,25.0,7.0,20.0,0.0,1008.27,26.01,97.26,12451.0,49.54,0.0,1008.2,25.86,97.09,10671.67,36.8,0.0,1008.31,26.2,97.45,14782.5,67.73,-0.0829726836457082,1.8512059856946248,-1.1614864003331349,1.5861777433914972,-0.6875680756162844,-0.6798351369871544,0.0,1.8437898309215488,-1.1534556981233757,1.6223141804728685,-0.6556772761922175,-0.609604170704976,-0.0961533882255983,1.847332887674385,-1.1645612318164928,1.5506052072527412,-0.6882169869450129,-0.6961318123519978
2024-05-25 07:30:00,20240525073007,7.0,2024.0,5.0,25.0,7.0,30.0,0.0,1008.46,26.53,97.0,14771.92,66.12,0.0,1008.3,26.26,96.86,13954.17,59.36,0.0,1008.55,26.84,97.12,15815.83,74.88,-0.0829726836457082,1.9243976814235824,-1.1058209368088154,1.5767883477688096,-0.6264932037472029,-0.6514323077723245,0.0,1.8822259620090285,-1.1097370727167797,1.6140275155133663,-0.561867085564149,-0.5661935899777604,-0.0961533882255983,1.9399840148983267,-1.0974596191540922,1.538663704653129,-0.6633359651273141,-0.6857084141197626
2024-05-25 07:40:00,20240525074007,7.0,2024.0,5.0,25.0,7.0,40.0,0.0,1008.56,26.93,96.98,17930.92,93.34,0.0,1008.52,26.76,96.47,16135.83,77.27,0.0,1008.6,27.06,97.38,21525.83,127.84,-0.0829726836457082,1.9629196265440405,-1.0630013494824158,1.5760660865670646,-0.5433643064847257,-0.6048023312205953,0.0,1.9667854504015687,-1.0550887909585347,1.5999762140602976,-0.4995176749059214,-0.5317306688419258,-0.0961533882255983,1.9592863330700068,-1.074393439801392,1.5480721612467627,-0.5258478107341772,-0.608502376304492
2024-05-25 07:50:00,20240525075007,7.0,2024.0,5.0,25.0,7.0,50.0,0.0,1008.51,27.61,96.39,22975.92,140.06,0.0,1008.46,27.12,95.6,21971.67,129.78,0.0,1008.54,27.95,97.0,25272.5,157.0,-0.0829726836457082,1.943658653983812,-0.9902080510275364,1.5547593811155815,-0.4106054313061256,-0.5247673384029322,0.0,1.9437237717490816,-1.0157420280925984,1.5686310031265287,-0.3327358735731242,-0.430689463434741,-0.0961533882255983,1.936123551264,-0.9810802596927408,1.5343213400714515,-0.4356336700301257,-0.5659924053321869
2024-05-25 08:00:00,20240525080007,7.0,2024.0,5.0,25.0,8.0,0.0,0.0,1008.5,28.18,95.2,24951.17,150.07,0.0,1008.46,27.95,94.99,23626.67,137.94,0.0,1008.56,28.56,95.49,28200.83,180.22,-0.0829726836457082,1.9398064594717657,-0.9291901390874168,1.5117848396117433,-0.3586268449440781,-0.5076194300530862,0.0,1.9437237717490816,-0.9250258803739124,1.546653326494806,-0.2854378185877614,-0.4149877640227694,-0.0961533882255983,1.9438444785326536,-0.9171240351238904,1.479679919085347,-0.3651239174637414,-0.532141872891277
2024-05-25 08:10:00,20240525081007,7.0,2024.0,5.0,25.0,8.0,10.0,0.0,1008.39,28.99,94.03,32301.75,222.2,0.0,1008.32,28.68,93.15,28811.67,188.14,0.0,1008.5,29.17,95.22,38223.33,290.04,-0.0829726836457082,1.897432319839218,-0.8424804747514574,1.4695325593096498,-0.1651967690847491,-0.3840551314242755,0.0,1.889913188226568,-0.8452393890068748,1.48036000681879,-0.1372562988904164,-0.3183915249932384,-0.0961533882255983,1.9206816967266904,-0.8531678105550393,1.4699095987765731,-0.1237972926992556,-0.3720443073158805
2024-05-25 08:20:00,20240525082007,7.0,2024.0,5.0,25.0,8.0,20.0,0.0,1008.4,29.08,93.42,29394.08,172.68,0.0,1008.3,29.01,92.89,28922.5,162.54,0.0,1008.48,29.19,93.77,30998.33,194.71,-0.0829726836457082,1.901284514351264,-0.8328460676030175,1.4475035926564217,-0.2417119323336213,-0.4688867419621751,0.0,1.8822259620090285,-0.809171523046433,1.4709924725167438,-0.1340889010450823,-0.367651758442561,-0.0961533882255983,1.912960769458036,-0.8510708851593393,1.417439360081307,-0.2977643532054577,-0.5110180910192365
2024-05-25 08:30:00,20240525083007,7.0,2024.0,5.0,25.0,8.0,30.0,0.0,1008.45,29.01,92.28,31019.08,177.39,0.0,1008.37,28.91,91.72,28990.0,162.86,0.0,1008.51,29.21,93.14,34095.83,204.1,-0.0829726836457082,1.9205454869115368,-0.8403394953851371,1.4063347041569465,-0.198950153906421,-0.4608181457256343,0.0,1.9091312537703071,-0.8201011793980821,1.4288385681575375,-0.132159826294924,-0.3670360055244444,-0.0961533882255983,1.9245421603610176,-0.8489739597636393,1.394641946027502,-0.2231812431822105,-0.4973291806135456
2024-05-25 08:40:00,20240525084007,7.0,2024.0,5.0,25.0,8.0,40.0,0.0,1008.41,29.52,90.53,35083.58,212.14,0.0,1008.3,29.33,89.94,32074.17,177.29,0.0,1008.46,29.75,91.63,36805.83,232.29,-0.0829726836457082,1.905136708863309,-0.7857445215439777,1.3431368490042426,-0.0919930779572793,-0.4012886936619829,0.0,1.8822259620090285,-0.7741966227211567,1.3647069871666084,-0.0440176859660985,-0.339269397373127,-0.0961533882255983,1.9052398421893808,-0.7923569740797388,1.340000525041397,-0.1579285464387077,-0.4562332930377814
2024-05-25 08:50:00,20240525085007,7.0,2024.0,5.0,25.0,8.0,50.0,0.0,1008.37,30.01,90.18,33210.92,188.42,0.0,1008.26,29.84,89.08,30961.67,164.73,0.0,1008.45,30.28,90.87,38927.5,246.24,-0.0829726836457082,1.8897279308151265,-0.7332905270691378,1.330497277973702,-0.1412720145661907,-0.4419228980634163,0.0,1.8668515095740368,-0.7184553753277468,1.3337220660136877,-0.0758116957372261,-0.3634376994092009,-0.0961533882255983,1.901379378555054,-0.7367884510936881,1.3124988826907755,-0.1068419452948747,-0.4358967328504131
2024-05-25 09:00:00,20240525090007,7.0,2024.0,5.0,25.0,9.0,0.0,0.0,1008.24,31.1,91.92,44549.56,310.38,0.0,1008.16,30.39,90.09,40560.83,261.55,0.0,1008.28,31.59,94.05,46995.47,334.2,-0.0829726836457082,1.839649402158487,-0.6166071516046986,1.393334002525533,0.1571036231850643,-0.2329959347919654,0.0,1.8284153784865145,-0.6583422653936775,1.3701113338793274,0.1985215957995081,-0.1771339571215675,-0.0961533882255983,1.835751496771404,-0.5994398376753367,1.4275715441052208,0.0874225564562979,-0.3076670673248997
2024-05-25 09:10:00,20240525091007,7.0,2024.0,5.0,25.0,9.0,10.0,0.0,1008.18,32.14,90.46,42824.2,283.44,0.0,1008.15,31.73,81.6,41317.34,264.92,0.0,1008.22,32.48,93.21,46023.36,321.64,-0.0829726836457082,1.8165362350861685,-0.5052762245560595,1.340608934798134,0.1117008773222002,-0.2791462495716709,0.0,1.8245717653777664,-0.5118848702815814,1.0642253099394463,0.2201418082327265,-0.1706493092026528,-0.0961533882255983,1.81258871496544,-0.506126657566686,1.3971749920334802,0.0640156195443693,-0.3259772605832041
2024-05-25 09:20:00,20240525092007,7.0,2024.0,5.0,25.0,9.0,20.0,0.0,1008.22,32.76,89.27,53747.4,433.01,0.0,1008.15,32.09,83.42,44711.64,306.56,0.0,1008.29,33.91,91.86,63767.5,585.03,-0.0829726836457082,1.8319450131343955,-0.4389058642001401,1.2976343932942958,0.3991442361628117,-0.0229212094231721,0.0,1.8245717653777664,-0.4725381074156448,1.1297980500537677,0.317147118224761,-0.090524460732739,-0.0961533882255983,1.8396119604057304,-0.3561964917741343,1.348323390489612,0.4912676440440953,0.0579974052053926
2024-05-25 09:30:00,20240525093007,7.0,2024.0,5.0,25.0,9.0,30.0,0.0,1008.18,35.72,87.04,69186.34,701.53,0.0,1008.15,34.28,83.0,56491.95,486.02,0.0,1008.2,36.9,89.12,77199.14,854.72,-0.0829726836457082,1.8165362350861685,-0.1220409179847821,1.217102269299708,0.8054190247356353,0.437074429947523,0.0,1.8245717653777664,-0.2331786333145327,1.114665879258155,0.6538152451882769,0.2547974726584888,-0.0961533882255983,1.804867787696785,-0.0427061451169807,1.2491727325413164,0.8146811981724722,0.4511563239818332
2024-05-25 09:40:00,20240525094007,7.0,2024.0,5.0,25.0,9.0,40.0,0.0,1008.15,36.75,75.62,52493.72,420.96,0.0,1008.12,36.44,66.14,50339.45,388.3,0.0,1008.18,37.13,87.21,55261.09,453.18,-0.0829726836457082,1.8049796515500312,-0.0117804806193027,0.8046911231032075,0.366153721468281,-0.043563796397762,0.0,1.8130409260515228,0.0029019438810844,0.507217308748569,0.4779836540719963,0.0667619252886527,-0.0961533882255983,1.797146860428087,-0.01859150306643,1.1800567629496208,0.2864461709422873,-0.1342158894687653
2024-05-25 09:50:00,20240525095007,7.0,2024.0,5.0,25.0,9.0,50.0,0.0,1008.0,36.55,70.66,52656.34,425.77,0.0,1007.91,36.09,63.68,50145.39,387.58,0.0,1008.09,36.77,76.66,55437.18,471.08,-0.0829726836457082,1.7471967338693002,-0.0331902742825029,0.6255703450704014,0.3704330571038693,-0.0353238923854984,0.0,1.73232505076773,-0.0353518533496862,0.4185860226599816,0.4724376356125042,0.0653764812228904,-0.0961533882255983,1.7624026877191417,-0.0563361601890304,0.798290543477168,0.2906861515214621,-0.1081209484398125
2024-05-25 10:00:00,20240525100007,7.0,2024.0,5.0,25.0,10.0,0.0,0.0,1007.89,37.0,65.46,64678.33,626.69,0.0,1007.83,36.09,51.23,56526.09,486.42,0.0,1007.95,37.99,75.38,71979.22,751.0,-0.0829726836457082,1.7048225942367523,0.014981761459697,0.4377824326166533,0.6867910094940337,0.3088676905966263,0.0,1.7015761458977468,-0.0353518533496862,-0.0299747544956736,0.6547909283285792,0.2555671638061345,-0.0961533882255983,1.7083561968385164,0.0715762889486708,0.7519719879392779,0.6889934281409796,0.2999514478073647
2024-05-25 10:10:00,20240525101007,7.0,2024.0,5.0,25.0,10.0,10.0,0.0,1007.79,37.82,55.35,57056.71,499.8,0.0,1007.72,37.56,51.94,52195.62,419.48,0.0,1007.83,38.0,59.91,69028.75,698.9,-0.0829726836457082,1.6663006491162506,0.1027619154788164,0.0726793951344627,0.4862285321424534,0.0914952539820443,0.0,1.6592964017014764,0.1253140950195533,-0.0043941800554716,0.5310309233905347,0.1267593502476323,-0.0961533882255983,1.6620306332265455,0.0726247516465206,0.1921688206180602,0.617950577897141,0.2239991334158316
2024-05-25 10:20:00,20240525102007,7.0,2024.0,5.0,25.0,10.0,20.0,0.0,1007.76,37.25,55.12,56067.35,484.29,0.0,1007.73,36.54,48.13,53900.86,451.63,0.0,1007.78,37.98,62.7,57915.07,523.06,-0.0829726836457082,1.654744065580113,0.0417440035386968,0.0643733913143929,0.4601935825395397,0.0649254179674477,0.0,1.6631400148102244,0.0138316002327335,-0.1416645865585273,0.579764781567719,0.1886232762396527,-0.0961533882255983,1.6427283150548655,0.0705278262508203,0.2931287971420551,0.3503499909066126,-0.0323435722004289
2024-05-25 10:30:00,20240525103007,7.0,2024.0,5.0,25.0,10.0,30.0,0.0,1007.72,37.51,51.6,60272.93,545.28,0.0,1007.69,37.03,45.75,56650.07,489.89,0.0,1007.75,37.87,57.92,68051.25,635.26,-0.0829726836457082,1.63933528753193,0.0695767353008564,-0.0627445801927593,0.5708631703043796,0.1694060303807454,0.0,1.6477655623752328,0.0673869163558137,-0.2274135544003314,0.6583341385141294,0.2622442345119606,-0.0961533882255983,1.6311469241518837,0.0589947365744702,0.120157941305247,0.5944138579463019,0.1312236000592642
2024-05-25 10:40:00,20240525104007,7.0,2024.0,5.0,25.0,10.0,40.0,0.0,1007.69,38.61,43.13,84333.27,1035.88,0.0,1007.64,37.98,40.01,64157.42,619.07,0.0,1007.72,39.24,48.7,117758.2,2091.32,-0.0829726836457082,1.6277787039957925,0.1873306004484558,-0.368622199131845,1.2040095875124428,1.009841978076497,0.0,1.6285474968314495,0.1712186516964783,-0.4342198886070352,0.8728858322267355,0.5108159906441284,-0.0961533882255983,1.6195655332489018,0.2026341261799223,-0.2134804040536169,1.7912819518187943,2.253893981881445
2024-05-25 10:50:00,20240525105007,7.0,2024.0,5.0,25.0,10.0,50.0,0.0,1007.66,39.99,39.77,64937.8,620.57,0.0,1007.62,39.39,37.88,57787.5,506.35,0.0,1007.72,40.38,43.65,76868.52,808.39,-0.0829726836457082,1.6162221204596112,0.3350581767245351,-0.489962081025036,0.6936189471238833,0.2983836547223947,0.0,1.620860270613954,0.3253268062547291,-0.5109616119276411,0.6908406198929821,0.2939170252375798,-0.0961533882255983,1.6195655332489018,0.3221588737348236,-0.3962215801991988,0.806720369169765,0.3836156190728173
2024-05-25 11:00:00,20240525110007,7.0,2024.0,5.0,25.0,11.0,0.0,0.0,1007.65,41.37,37.08,92612.01,1343.63,0.0,1007.56,40.21,33.69,57496.4,522.91,0.0,1007.74,43.3,39.97,117758.2,2133.26,-0.0829726836457082,1.6123699259475657,0.4827857530006136,-0.5871062126597635,1.4218641386117652,1.5370416578632222,0.0,1.597798591961423,0.4149499883382506,-0.661923030102918,0.6825213064148921,0.3257822387501102,-0.0961533882255983,1.6272864605175563,0.6283099815070264,-0.5293874273706326,1.7912819518187943,2.315034866057662
2024-05-25 11:10:00,20240525111007,7.0,2024.0,5.0,25.0,11.0,10.0,0.0,1007.56,44.29,31.09,89294.62,1167.22,0.0,1007.53,43.56,29.6,65160.07,648.67,0.0,1007.58,44.96,36.43,117758.2,1983.69,-0.0829726836457082,1.5777001753391096,0.7953687404833317,-0.8034234425824462,1.3345672179123131,1.2348376107107404,0.0,1.5862677526351794,0.781093476118491,-0.8092815504697154,0.9015404514600128,0.5677731355699075,-0.0961533882255983,1.5655190423682763,0.8023547893501287,-0.6574871825301097,1.7912819518187943,2.096989037582775
2024-05-25 11:20:00,20240525112007,7.0,2024.0,5.0,25.0,11.0,20.0,0.0,1007.54,42.67,33.17,64455.52,628.64,0.0,1007.52,41.64,30.75,49978.28,380.07,0.0,1007.59,43.64,35.24,83831.41,1002.82,-0.0829726836457082,1.5699957863150178,0.6219494118114132,-0.728308277600947,0.6809277775855015,0.3122081922232196,0.0,1.5824241395264316,0.5712440741668308,-0.7678482256722052,0.467661818108816,0.0509255299258431,-0.0961533882255983,1.569379506002604,0.6639577132339272,-0.7005489646317418,0.9743762177411184,0.6670591600928898
2024-05-25 11:30:00,20240525113007,7.0,2024.0,5.0,25.0,11.0,30.0,0.0,1007.48,40.09,36.66,41544.66,272.33,0.0,1007.43,39.08,33.16,36060.83,208.19,0.0,1007.54,41.39,39.34,47699.84,347.14,-0.0829726836457082,1.546882619242743,0.3457630735561351,-0.6022736978964125,0.0780298582645144,-0.2981785434544671,0.0,1.5478316215476569,0.2914448715646171,-0.6810183884878576,0.0699166124556214,-0.2798107562174994,-0.0961533882255983,1.5500771878309236,0.4280536062176746,-0.5521848414244377,0.1043827195578554,-0.2888029032514557
2024-05-25 11:40:00,20240525114007,7.0,2024.0,5.0,25.0,11.0,40.0,0.0,1007.44,38.64,41.03,37052.0,226.1,0.0,1007.37,38.43,39.79,35199.16,201.66,0.0,1007.51,38.97,42.82,40529.16,269.88,-0.0829726836457082,1.5314738411945596,0.1905420694979359,-0.4444596253150895,-0.0401942226393289,-0.3773741281710887,0.0,1.5247699428951695,0.220402105278899,-0.4421462637856893,0.0452910444560821,-0.2923759642028148,-0.0961533882255983,1.538495796927942,0.1743256333379716,-0.4262562685557993,-0.0682763975951703,-0.4014339168769805
2024-05-25 11:50:00,20240525115007,7.0,2024.0,5.0,25.0,11.0,50.0,0.0,1007.41,37.95,42.41,51482.98,434.8,0.0,1007.38,37.45,40.72,41347.89,278.04,0.0,1007.45,38.47,44.95,67673.91,708.88,-0.0829726836457082,1.5199172576583786,0.1166782813598966,-0.3946236023946718,0.3395561584359682,-0.0198548002377351,0.0,1.5286135560039174,0.1132914730327395,-0.4086393141668331,0.2210148931752057,-0.145403439559875,-0.0961533882255983,1.5153330151219786,0.121902498445471,-0.3491792972310291,0.585328082083131,0.2385481564029237
2024-05-25 12:00:00,20240525120007,7.0,2024.0,5.0,25.0,12.0,0.0,0.0,1007.4,38.96,40.89,60785.94,572.29,0.0,1007.37,37.92,38.92,50950.39,392.99,0.0,1007.43,39.49,44.32,74324.14,849.6,-0.0829726836457082,1.5160650631463328,0.2247977393590557,-0.4495154537273058,0.5843629979664953,0.2156762606034568,0.0,1.5247699428951695,0.1646608578854895,-0.4734914747194579,0.4954436381884662,0.0757865539947981,-0.0961533882255983,1.5076120878532802,0.2288456936261725,-0.3719767112848344,0.7454555512582396,0.4436922961567919
2024-05-25 12:10:00,20240525121007,7.0,2024.0,5.0,25.0,12.0,10.0,0.0,1007.3,38.65,40.91,44074.11,297.12,0.0,1007.22,37.92,39.18,40399.14,244.82,0.0,1007.36,39.29,42.55,48808.52,360.05,-0.0829726836457082,1.477543118025831,0.1916125591810957,-0.4487931925255607,0.1445921846907799,-0.2557113458528004,0.0,1.4671157462639075,0.1646608578854895,-0.4641239404174121,0.1939006758535363,-0.2093262893718475,-0.0961533882255983,1.4805888424129894,0.207876439669172,-0.4360265888645731,0.1310780552868542,-0.2699824737160489
2024-05-25 12:20:00,20240525122007,7.0,2024.0,5.0,25.0,12.0,20.0,0.0,1007.24,37.55,43.11,32778.21,168.32,0.0,1007.21,37.06,42.09,27415.0,118.4,0.0,1007.27,37.84,44.35,39002.97,229.25,-0.0829726836457082,1.454429950953556,0.0738586940334963,-0.3693444603335903,-0.1526587525004884,-0.4763557609836866,0.0,1.4632721331551597,0.0706658132613085,-0.3592796141906685,-0.1771715704652844,-0.4525871765852601,-0.0961533882255983,1.4458446697040004,0.0558493484809208,-0.3708911201394151,-0.1050247419652687,-0.4606650595588996
2024-05-25 12:30:00,20240525123007,7.0,2024.0,5.0,25.0,12.0,30.0,0.0,1007.19,36.41,46.03,28616.83,127.41,0.0,1007.15,36.03,45.05,26868.33,113.88,0.0,1007.25,36.84,47.73,30625.0,144.1,-0.0829726836457082,1.435168978393327,-0.0481771298467429,-0.2638943248787933,-0.2621652198921083,-0.5464377720318585,0.0,1.4402104545026289,-0.0419096471606759,-0.2526338390596856,-0.1927947896307516,-0.4612846865536562,-0.0961533882255983,1.4381237424353457,-0.0489969213040803,-0.2485811844221744,-0.306753574340237,-0.5847982566882478
2024-05-25 12:40:00,20240525124007,7.0,2024.0,5.0,25.0,12.0,40.0,0.0,1007.08,35.71,47.53,32030.5,166.12,0.0,1006.98,35.52,46.5,26515.83,111.67,0.0,1007.17,35.89,49.12,38566.66,239.98,-0.0829726836457082,1.3927948387607794,-0.1231114076679419,-0.2097247347479044,-0.1723346967145202,-0.4801245320495867,0.0,1.3748690316538712,-0.0976508945540854,-0.2003918208367377,-0.202868846659356,-0.4655372301443984,-0.0961533882255983,1.407240033360684,-0.1486008775998317,-0.198282128017747,-0.1155304261409726,-0.4450226731208737
