DateTime,SeqNumber,Device_ID,Year,Month,Day,Hour,Minute,Avg_WindSpeed(m/s),Avg_Pressure(hpa),Avg_Temperature(°C),Avg_Humidity(%),Avg_Sunlight(Lux),Avg_Power(mW),Avg_Diff_WindSpeed(m/s),Avg_Diff_Pressure(hpa),Avg_Diff_Temperature(°C),Avg_Diff_Humidity(%),Avg_Diff_Sunlight(Lux),Avg_Diff_Power(mW),Min_WindSpeed(m/s),Min_Pressure(hpa),Min_Temperature(°C),Min_Humidity(%),Min_Sunlight(Lux),Min_Power(mW),Min_Diff_WindSpeed(m/s),Min_Diff_Pressure(hpa),Min_Diff_Temperature(°C),Min_Diff_Humidity(%),Min_Diff_Sunlight(Lux),Min_Diff_Power(mW),Max_WindSpeed(m/s),Max_Pressure(hpa),Max_Temperature(°C),Max_Humidity(%),Max_Sunlight(Lux),Max_Power(mW),Max_Diff_WindSpeed(m/s),Max_Diff_Pressure(hpa),Max_Diff_Temperature(°C),Max_Diff_Humidity(%),Max_Diff_Sunlight(Lux),Max_Diff_Power(mW)
2024-05-30 07:00:00,20240530070005,5,2024,5,30,7,0,0.43,1004.56,27.12,94.85,14384.5,43.67,-0.02,-0.01,0.06,-0.27,-4.92,-0.14,0.0,1004.46,26.89,93.74,13785.83,39.97,-1.21,-0.05,-0.01,-0.82,-376.66,-2.16,1.65,1004.63,27.36,96.32,14833.33,46.81,1.04,0.02,0.1,0.28,525.0,4.02
2024-05-30 07:10:00,20240530071005,5,2024,5,30,7,10,1.02,1004.49,27.68,91.57,17086.33,60.76,0.2,0.0,0.06,-0.37,442.17,3.18,0.17,1004.45,27.42,90.04,14796.67,44.29,-1.31,-0.03,0.01,-1.18,-82.5,-0.06,2.0,1004.52,27.93,93.57,18695.83,73.14,1.31,0.05,0.11,0.42,761.66,5.22
2024-05-30 07:20:00,20240530072005,5,2024,5,30,7,20,0.14,1004.42,29.05,86.34,20145.17,88.04,-0.16,-0.01,0.2,-0.94,232.42,2.01,0.0,1004.37,28.05,80.67,18563.33,72.75,-2.0,-0.08,0.12,-4.02,-325.83,-4.47,0.61,1004.48,29.92,90.47,21331.67,99.76,0.44,0.04,0.28,0.6,705.0,7.48
2024-05-30 07:30:00,20240530073005,5,2024,5,30,7,30,0.67,1004.4,30.24,79.78,20777.25,90.49,-0.04,-0.0,0.07,-0.17,30.5,0.21,0.0,1004.38,30.0,78.15,20401.67,86.26,-1.75,-0.03,-0.11,-2.41,-352.5,-4.88,2.35,1004.43,30.59,82.16,21242.5,95.32,1.48,0.04,0.19,2.16,360.0,3.79
2024-05-30 07:40:00,20240530074005,5,2024,5,30,7,40,0.0,1004.26,33.68,73.01,19714.25,130.7,0.0,-0.01,0.81,-2.01,-637.5,1.31,0.0,1004.21,30.86,58.79,14867.5,101.66,0.0,-0.04,0.26,-9.55,-2680.0,-93.15,0.0,1004.35,38.67,80.78,22422.5,206.61,0.0,0.02,1.93,1.85,668.33,73.41
2024-05-30 07:50:00,20240530075005,5,2024,5,30,7,50,0.02,1004.15,41.83,44.54,11754.83,127.75,0.0,-0.02,0.55,-2.45,-447.75,2.76,0.0,1004.04,39.37,34.28,10390.0,74.3,-0.17,-0.05,0.18,-5.07,-1289.17,-43.22,0.17,1004.22,44.16,56.61,13802.5,145.93,0.17,0.01,0.86,1.41,180.0,50.46
2024-05-30 08:00:00,20240530080005,5,2024,5,30,8,0,0.21,1004.03,44.06,36.05,9232.58,123.4,0.02,-0.0,-0.02,-0.02,-112.83,2.32,0.0,1003.99,43.78,32.95,8800.0,83.95,-1.14,-0.06,-0.41,-3.22,-737.5,-47.39,1.31,1004.08,44.43,38.92,9882.5,159.14,0.7,0.07,0.27,3.51,370.0,41.88
2024-05-30 08:10:00,20240530081005,5,2024,5,30,8,10,0.24,1004.07,44.87,32.84,9725.75,198.59,-0.02,0.0,0.19,-0.28,-42.5,3.0,0.0,1004.02,43.83,30.79,8836.67,170.75,-1.13,-0.04,-0.1,-2.9,-405.84,-29.06,1.48,1004.1,45.87,33.9,10692.5,218.68,1.31,0.08,0.45,1.37,787.5,16.06
2024-05-30 08:20:00,20240530082005,5,2024,5,30,8,20,0.18,1004.09,46.47,29.42,9483.0,278.68,0.0,0.01,0.1,-0.16,19.08,12.6,0.0,1004.04,46.12,28.38,9027.5,211.0,-1.39,-0.03,-0.33,-2.35,-267.5,-22.28,1.39,1004.12,46.85,31.32,9982.5,315.18,1.39,0.03,0.32,2.78,399.17,47.7
2024-05-30 08:30:00,20240530083005,5,2024,5,30,8,30,0.19,1004.07,46.78,27.9,9213.83,352.83,0.0,-0.01,-0.01,-0.11,65.0,8.72,0.0,1004.03,46.59,26.73,8745.83,311.16,-0.52,-0.06,-0.15,-2.42,-137.5,-3.21,0.52,1004.13,46.93,28.75,9714.17,402.43,0.52,0.07,0.2,2.02,363.34,19.02
2024-05-30 08:40:00,20240530084005,5,2024,5,30,8,40,0.17,1004.0,46.85,27.27,10061.67,460.77,0.0,0.0,0.04,-0.15,129.75,10.8,0.0,1003.93,46.56,26.06,9670.83,412.06,-0.35,-0.07,-0.18,-1.76,-6.67,1.38,0.35,1004.08,47.22,28.86,10975.0,510.45,0.35,0.06,0.27,1.12,386.67,16.93
2024-05-30 08:50:00,20240530085005,5,2024,5,30,8,50,0.3,1004.12,47.57,26.17,21998.5,462.92,0.03,0.01,-0.1,0.12,2150.5,-19.54,0.0,1004.06,46.19,24.33,11691.67,254.78,-1.74,-0.05,-0.69,-2.21,300.83,-135.19,1.74,1004.19,48.53,28.35,32480.0,640.33,1.74,0.07,0.37,1.59,4561.67,60.26
2024-05-30 09:00:00,20240530090005,5,2024,5,30,9,0,0.09,1004.1,46.73,27.39,48342.55,623.14,-0.03,-0.01,0.18,-0.27,1125.77,18.81,0.0,1004.05,45.93,25.7,36416.66,381.48,-0.35,-0.05,-0.2,-2.51,-8851.41,-205.29,0.35,1004.19,48.02,29.66,54165.0,769.8,0.18,0.05,0.44,1.94,5014.17,130.15
2024-05-30 09:10:00,20240530091005,5,2024,5,30,9,10,0.37,1004.04,46.77,26.62,39888.29,399.16,-0.0,0.01,-0.33,0.22,-124.34,-7.25,0.0,1003.99,44.68,24.33,34460.0,300.33,-0.78,-0.05,-0.93,-2.14,-3874.06,-90.5,1.22,1004.1,48.11,27.93,46945.16,542.16,0.61,0.05,0.06,2.89,4810.0,99.53
2024-05-30 09:20:00,20240530092005,5,2024,5,30,9,20,0.04,1004.22,45.37,29.4,47520.34,518.46,0.0,0.02,0.08,0.29,28.39,-3.98,0.0,1004.08,44.63,26.88,42778.2,390.87,-0.44,-0.02,-0.19,-2.57,-3049.3,-79.01,0.44,1004.31,45.64,30.79,54389.61,693.81,0.44,0.06,0.47,2.29,6705.94,151.03
2024-05-30 09:30:00,20240530093005,5,2024,5,30,9,30,0.0,1004.38,44.92,31.02,40447.09,341.46,0.0,0.01,-0.14,0.16,-140.34,-3.84,0.0,1004.31,44.13,29.27,39431.66,323.91,0.0,-0.03,-0.36,-1.05,-970.31,-18.93,0.0,1004.43,45.59,32.67,41807.89,373.33,0.0,0.05,0.06,1.45,584.43,8.81
2024-05-30 09:40:00,20240530094005,5,2024,5,30,9,40,0.23,1004.49,42.47,34.26,38027.01,292.28,0.0,0.01,-0.25,0.49,-589.07,-10.18,0.0,1004.4,41.59,31.07,35484.16,250.68,-0.61,-0.02,-0.61,-1.67,-1112.27,-21.13,0.96,1004.54,44.0,37.31,41186.17,348.55,0.35,0.06,0.02,1.16,-114.17,-3.53
2024-05-30 09:50:00,20240530095005,5,2024,5,30,9,50,0.18,1004.58,40.94,37.97,32895.08,213.18,0.09,0.01,-0.19,0.34,-499.58,-6.74,0.0,1004.55,39.71,35.81,30488.33,183.3,0.0,-0.04,-0.46,-1.32,-1103.34,-12.22,0.87,1004.61,41.68,40.67,34621.66,238.46,0.44,0.05,0.04,1.81,-185.0,-3.1
2024-05-30 10:00:00,20240530100005,5,2024,5,30,10,0,0.09,1004.55,38.6,43.78,27702.17,152.64,-0.09,-0.01,-0.13,0.33,139.5,1.45,0.0,1004.49,38.42,41.21,25693.33,133.87,-0.87,-0.05,-0.46,-0.56,-1901.66,-21.53,0.44,1004.6,39.31,44.96,31883.33,197.8,0.44,0.05,0.05,1.21,1975.0,22.39
2024-05-30 10:10:00,20240530101005,5,2024,5,30,10,10,0.68,1004.52,37.77,46.29,41322.99,334.89,0.14,-0.01,-0.17,0.39,1944.98,31.54,0.0,1004.47,36.7,44.31,33275.83,213.81,-0.87,-0.04,-0.4,-1.86,1367.42,16.01,1.39,1004.56,38.42,48.49,51333.12,513.25,0.78,0.02,0.15,2.0,4644.92,90.09
2024-05-30 10:20:00,20240530102005,5,2024,5,30,10,20,0.82,1004.41,37.38,47.58,57157.51,653.53,-0.08,-0.01,0.17,-0.23,1184.68,30.27,0.0,1004.34,36.53,44.11,51753.59,522.36,-1.48,-0.05,-0.19,-2.61,118.59,5.83,2.09,1004.46,38.41,50.16,63179.92,815.97,1.31,0.03,0.45,2.0,2734.84,68.07
2024-05-30 10:30:00,20240530103005,5,2024,5,30,10,30,0.84,1004.3,41.7,38.17,80837.81,1208.42,-0.06,-0.01,0.64,-1.32,3874.96,38.39,0.0,1004.22,38.8,32.39,66651.48,917.56,-1.13,-0.1,0.25,-3.18,-16380.31,-418.67,1.92,1004.34,44.76,43.9,101929.52,1586.52,1.13,0.05,0.99,0.38,17819.61,409.28
2024-05-30 10:40:00,20240530104005,5,2024,5,30,10,40,1.72,1004.16,47.05,28.05,99586.94,1116.2,0.25,-0.02,0.32,-0.65,-1117.84,-28.91,0.78,1004.1,45.4,25.85,85978.67,828.88,-1.22,-0.06,-0.16,-2.5,-20721.56,-494.16,2.53,1004.25,48.16,31.13,117758.2,1554.34,1.48,0.02,0.72,1.32,14775.7,312.22
2024-05-30 10:50:00,20240530105005,5,2024,5,30,10,50,1.8,1004.06,47.71,26.66,84450.07,904.74,-0.02,-0.01,-0.04,0.05,-939.41,-3.51,0.7,1004.0,47.24,25.34,71235.31,591.63,-1.83,-0.07,-0.42,-1.3,-11778.52,-265.93,2.79,1004.13,48.12,27.71,94513.83,1149.2,1.92,0.02,0.48,1.14,15444.14,280.69
2024-05-30 11:00:00,20240530110005,5,2024,5,30,11,0,1.54,1003.97,47.43,27.2,88508.67,1094.69,0.0,-0.01,-0.02,0.09,3640.11,87.87,0.7,1003.9,46.61,26.21,64389.21,645.89,-0.7,-0.07,-0.62,-1.13,-17997.5,-487.14,2.35,1003.99,48.27,28.35,117758.2,1754.33,0.69,0.03,0.61,1.15,19100.78,368.52
2024-05-30 11:10:00,20240530111005,5,2024,5,30,11,10,1.01,1003.93,47.52,26.69,68897.94,754.59,-0.15,-0.0,-0.05,0.03,-5821.16,-101.1,0.0,1003.87,46.95,24.98,52450.78,507.86,-1.39,-0.04,-0.27,-2.3,-24358.43,-683.37,2.09,1003.98,48.02,27.49,117758.2,1610.53,1.22,0.06,0.39,2.44,2903.75,97.21
2024-05-30 11:20:00,20240530112005,5,2024,5,30,11,20,1.28,1003.86,46.57,27.92,61927.32,774.08,0.19,0.0,-0.15,0.02,1024.4,18.68,0.0,1003.8,45.48,26.57,56172.11,654.93,-1.48,-0.08,-1.31,-1.48,-16527.66,-375.99,2.87,1003.93,47.35,28.75,73111.25,1041.7,2.0,0.09,0.26,1.14,11575.47,264.2
2024-05-30 11:30:00,20240530113005,5,2024,5,30,11,30,0.38,1003.77,45.94,28.73,64568.54,794.06,-0.28,-0.02,0.12,-0.0,-1114.6,-27.96,0.0,1003.66,44.94,27.47,58644.61,650.5,-1.83,-0.13,-0.54,-0.79,-11738.98,-266.83,2.7,1003.81,46.69,30.27,74043.83,1019.96,0.0,0.03,0.36,1.54,6174.06,131.23
2024-05-30 11:40:00,20240530114005,5,2024,5,30,11,40,0.36,1003.68,46.56,28.03,63013.53,759.88,0.11,-0.0,-0.04,0.01,4230.38,97.38,0.0,1003.61,46.31,27.13,53527.11,543.23,-0.52,-0.05,-0.29,-1.6,-3671.02,-78.92,1.05,1003.75,46.74,29.27,100948.43,1624.29,0.52,0.05,0.18,0.9,24304.52,550.66
2024-05-30 11:50:00,20240530115005,5,2024,5,30,11,50,1.31,1003.54,46.88,26.71,102365.45,1294.22,0.09,-0.01,-0.1,0.04,-2375.11,-69.4,0.0,1003.48,45.3,25.64,77197.34,840.67,-1.05,-0.09,-0.92,-0.99,-18759.37,-411.49,2.26,1003.58,47.76,28.14,117758.2,1861.01,1.65,0.06,0.59,1.64,13059.68,235.09
2024-05-30 12:00:00,20240530120005,5,2024,5,30,12,0,0.54,1003.47,45.79,29.32,54897.04,589.72,-0.1,-0.01,0.11,-0.03,-3025.04,-47.84,0.0,1003.41,45.09,27.8,46946.95,451.9,-0.96,-0.05,-0.21,-0.75,-15266.26,-266.89,1.65,1003.57,46.59,30.56,77713.05,969.45,0.87,0.05,0.32,0.88,515.71,39.14
2024-05-30 12:10:00,20240530121005,5,2024,5,30,12,10,1.3,1003.29,43.61,32.24,36240.29,294.17,0.12,-0.02,-0.43,0.76,-1762.44,-25.63,0.0,1003.21,42.1,28.05,29322.5,195.64,-1.31,-0.08,-0.99,-0.23,-6326.8,-96.66,2.44,1003.43,45.8,35.41,45787.97,435.77,2.09,0.03,-0.09,1.6,-486.95,-1.37
2024-05-30 12:20:00,20240530122005,5,2024,5,30,12,20,0.55,1003.16,41.99,36.44,33719.75,262.74,-0.17,-0.01,0.0,0.04,1056.92,15.75,0.0,1003.12,41.65,35.27,29334.17,195.26,-1.39,-0.08,-0.26,-0.99,11.67,-0.38,1.74,1003.21,42.37,37.53,39891.66,353.16,1.04,0.04,0.23,1.41,2335.83,33.87
2024-05-30 12:30:00,20240530123005,5,2024,5,30,12,30,1.36,1003.05,41.56,37.29,46936.34,455.98,0.11,-0.02,-0.12,0.29,1549.88,24.38,0.17,1002.98,40.83,35.79,42666.66,396.75,-1.48,-0.05,-0.54,-1.26,-2087.97,-35.24,3.05,1003.11,42.5,38.69,55390.46,596.98,2.0,0.02,0.2,1.36,4998.9,87.65
2024-05-30 12:40:00,20240530124005,5,2024,5,30,12,40,1.44,1002.84,43.52,33.8,109094.21,1674.9,0.06,-0.03,0.57,-1.07,6236.77,110.54,0.0,1002.7,40.75,28.03,71265.86,915.01,-1.13,-0.08,-0.24,-3.25,-40147.57,-944.54,2.61,1003.0,46.74,38.46,117758.2,2126.76,1.65,0.02,1.09,0.45,46492.34,1098.9
2024-05-30 12:50:00,20240530125005,5,2024,5,30,12,50,1.46,1002.6,48.46,25.75,117065.5,1531.79,-0.15,-0.02,0.37,-0.54,0.0,2.61,0.17,1002.55,46.74,22.59,110831.24,1137.24,-1.22,-0.06,-0.22,-2.13,-6926.96,-321.66,2.44,1002.66,50.43,28.22,117758.2,1798.46,0.78,0.03,0.89,0.58,6926.96,464.24
2024-05-30 13:00:00,20240530130005,5,2024,5,30,13,0,1.78,1002.41,49.16,24.1,115463.59,1470.71,0.16,-0.02,-0.07,0.13,0.0,-27.03,0.7,1002.31,48.17,22.36,94812.11,817.85,-1.48,-0.07,-0.88,-0.86,-22946.09,-851.3,2.79,1002.53,50.48,25.61,117758.2,1669.15,1.74,0.03,0.36,1.62,22946.09,783.75
2024-05-30 13:10:00,20240530131005,5,2024,5,30,13,10,2.26,1002.34,49.69,23.05,112034.25,1333.92,-0.04,0.0,-0.04,0.01,-2384.45,-38.84,1.13,1002.28,49.3,22.42,93913.67,959.92,-1.48,-0.1,-0.42,-0.82,-11040.0,-493.56,3.31,1002.38,50.0,23.99,117758.2,1830.93,1.74,0.08,0.37,1.57,10405.71,480.79
2024-05-30 13:20:00,20240530132005,5,2024,5,30,13,20,2.45,1002.31,46.77,26.87,66762.89,713.81,-0.05,-0.01,-0.46,0.6,-4378.62,-60.62,1.31,1002.28,44.66,23.0,48495.86,418.43,-0.79,-0.05,-1.22,-0.74,-34340.08,-475.07,3.4,1002.33,49.69,30.33,111041.48,1306.11,1.31,0.02,0.39,1.69,29321.41,604.12
2024-05-30 13:30:00,20240530133005,5,2024,5,30,13,30,1.25,1002.23,43.77,32.78,44931.52,408.39,-0.04,-0.01,-0.15,0.44,-1657.99,-23.47,0.0,1002.16,43.16,30.48,33547.5,228.81,-1.91,-0.09,-0.93,-1.38,-21231.87,-353.63,3.22,1002.31,44.87,34.36,73600.0,927.4,2.18,0.05,0.31,1.62,23472.58,463.89
2024-05-30 13:40:00,20240530134005,5,2024,5,30,13,40,1.38,1002.28,40.58,39.76,23211.0,114.52,0.08,0.01,-0.38,0.89,-1578.33,-16.28,0.0,1002.25,39.31,34.97,17618.33,65.46,-1.48,-0.03,-1.03,0.34,-2782.5,-37.66,2.87,1002.32,42.51,43.26,30765.0,191.15,1.22,0.05,-0.04,1.92,145.84,0.53
2024-05-30 13:50:00,20240530135005,5,2024,5,30,13,50,1.24,1002.3,38.12,46.36,18490.75,70.19,-0.1,0.0,-0.21,0.62,-237.08,-1.79,0.61,1002.18,37.17,43.8,15393.33,48.05,-1.65,-0.13,-0.44,0.21,-1350.0,-9.04,2.35,1002.36,39.1,49.42,19755.0,79.29,1.04,0.09,-0.07,1.18,723.33,5.68
2024-05-30 14:00:00,20240530140005,5,2024,5,30,14,0,0.51,1002.38,36.7,50.66,14475.25,41.42,-0.03,0.01,-0.06,0.13,-130.75,-0.87,0.0,1002.33,36.51,49.63,13867.5,38.52,-1.13,-0.04,-0.27,-0.28,-978.33,-5.84,1.57,1002.42,37.18,51.27,15236.67,45.11,1.13,0.06,0.07,0.76,626.67,2.65
2024-05-30 14:10:00,20240530141005,5,2024,5,30,14,10,0.19,1002.44,36.33,51.37,12470.75,31.98,-0.03,-0.0,-0.04,0.03,-287.92,-1.29,0.0,1002.39,36.17,50.53,11206.67,26.5,-0.44,-0.08,-0.18,-0.69,-552.5,-2.51,0.61,1002.47,36.63,51.86,13979.17,38.47,0.35,0.04,0.09,0.47,-106.66,-0.21
2024-05-30 14:20:00,20240530142005,5,2024,5,30,14,20,0.59,1002.46,35.25,53.91,9828.0,20.31,0.0,0.01,-0.12,0.36,-224.17,-0.91,0.0,1002.42,35.01,51.29,8965.0,17.43,-2.09,-0.07,-0.52,-0.17,-485.0,-2.06,2.09,1002.5,36.08,54.9,10721.67,24.44,1.57,0.08,0.03,1.24,-13.34,-0.21
2024-05-30 14:30:00,20240530143005,5,2024,5,30,14,30,0.03,1002.52,34.86,55.42,8440.25,14.72,0.0,0.0,-0.03,0.12,7.0,-0.14,0.0,1002.48,34.67,54.62,8152.5,13.54,-0.26,-0.03,-0.13,-0.23,-303.33,-1.28,0.26,1002.56,35.0,56.25,9035.0,16.4,0.26,0.06,0.06,0.75,340.83,1.02
2024-05-30 14:40:00,20240530144005,5,2024,5,30,14,40,0.02,1002.51,34.73,56.14,10454.75,20.74,0.02,-0.0,-0.01,0.07,209.67,0.72,0.0,1002.44,34.57,55.81,9289.17,16.8,0.0,-0.06,-0.14,-0.16,-101.67,-0.74,0.17,1002.56,34.86,56.75,11334.17,24.15,0.17,0.05,0.04,0.44,571.67,1.91
2024-05-30 14:50:00,20240530145005,5,2024,5,30,14,50,0.03,1002.47,34.89,55.81,12136.92,28.04,-0.02,-0.0,0.06,-0.12,93.67,0.45,0.0,1002.41,34.64,55.33,11210.83,23.41,-0.35,-0.07,0.01,-0.63,-266.67,-1.77,0.35,1002.51,35.18,56.71,12783.33,31.1,0.35,0.05,0.1,0.12,483.34,2.26
2024-05-30 15:00:00,20240530150005,5,2024,5,30,15,0,0.0,1002.48,35.31,55.21,11372.92,25.04,0.0,0.0,0.01,-0.02,-127.58,-0.44,0.0,1002.45,35.15,54.95,10792.5,23.37,0.0,-0.04,-0.08,-0.33,-180.83,-0.87,0.0,1002.52,35.39,55.51,11887.5,27.23,0.0,0.04,0.1,0.21,-72.5,0.1
2024-05-30 15:10:00,20240530151005,5,2024,5,30,15,10,0.15,1002.51,35.13,56.2,10007.33,20.17,0.07,0.0,-0.04,0.26,-291.75,-1.12,0.0,1002.46,34.87,55.23,7875.0,12.14,-0.17,-0.02,-0.15,-0.26,-810.84,-2.88,0.7,1002.54,35.25,57.77,10751.67,23.31,0.61,0.05,0.06,0.77,122.5,0.68
2024-05-30 15:20:00,20240530152005,5,2024,5,30,15,20,1.65,1002.52,33.71,62.28,6365.67,7.96,0.17,-0.01,-0.19,0.76,-167.58,-0.46,0.26,1002.48,32.96,59.28,5929.17,6.86,-1.39,-0.05,-0.32,0.19,-525.83,-1.48,2.96,1002.54,34.58,65.33,7349.17,10.66,2.44,0.03,-0.07,1.51,130.0,0.36
2024-05-30 15:30:00,20240530153005,5,2024,5,30,15,30,0.72,1002.48,32.7,66.37,6609.08,8.2,-0.17,0.01,-0.04,0.2,52.92,0.07,0.0,1002.4,32.59,65.44,6220.83,7.48,-2.18,-0.04,-0.13,-0.52,-325.84,-0.99,2.26,1002.55,32.93,67.9,7105.0,9.28,1.92,0.09,0.03,0.99,251.67,0.7
2024-05-30 15:40:00,20240530154005,5,2024,5,30,15,40,1.17,1002.65,32.25,70.0,4944.08,4.84,0.15,0.02,-0.1,0.58,-154.17,-0.28,0.0,1002.52,31.62,67.4,4382.5,3.94,-0.88,-0.04,-0.22,-0.61,-626.67,-1.26,3.14,1002.77,32.62,73.18,6182.5,6.97,1.22,0.08,0.02,1.4,270.0,0.53
2024-05-30 15:50:00,20240530155005,5,2024,5,30,15,50,1.15,1002.77,30.79,81.74,5754.5,7.0,-0.13,0.01,-0.14,1.59,129.0,0.33,0.0,1002.73,30.2,73.98,5287.5,5.79,-1.39,-0.03,-0.22,0.8,-1.66,0.02,2.44,1002.83,31.44,89.05,6476.67,8.68,0.79,0.08,-0.07,2.3,416.67,0.62
2024-05-30 16:00:00,20240530160005,5,2024,5,30,16,0,0.6,1002.8,29.93,89.66,6741.25,9.33,-0.06,-0.0,-0.06,0.08,20.33,0.05,0.0,1002.76,29.64,88.64,6550.0,8.82,-1.57,-0.04,-0.13,-1.02,-110.0,-0.48,1.92,1002.83,30.15,90.47,6933.33,9.9,1.22,0.04,0.0,1.03,233.34,0.4
2024-05-30 16:10:00,20240530161005,5,2024,5,30,16,10,0.2,1002.77,29.82,89.56,9258.33,17.95,-0.03,-0.0,0.06,-0.18,468.58,1.71,0.0,1002.69,29.59,87.79,6805.0,9.36,-0.44,-0.05,-0.03,-1.12,-3.34,0.0,0.52,1002.83,30.28,91.12,11369.17,26.3,0.44,0.1,0.18,0.69,916.67,3.32
2024-05-30 16:20:00,20240530162005,5,2024,5,30,16,20,0.28,1002.79,30.66,84.8,11615.33,28.17,0.0,0.01,0.07,-0.57,-91.75,-0.31,0.0,1002.74,30.44,82.44,10448.33,23.18,-0.87,-0.04,-0.01,-2.52,-692.5,-3.08,1.22,1002.84,30.98,88.98,12208.33,30.78,0.7,0.04,0.17,0.88,309.17,1.31
2024-05-30 16:30:00,20240530163005,5,2024,5,30,16,30,0.26,1002.82,31.02,80.75,8566.42,15.3,0.0,0.0,0.0,-0.15,-403.5,-1.46,0.0,1002.77,30.97,79.96,6413.33,8.58,-1.13,-0.04,-0.02,-1.67,-617.5,-2.85,1.13,1002.86,31.05,81.65,9832.5,20.33,1.13,0.09,0.04,1.29,-18.34,-0.12
2024-05-30 16:40:00,20240530164005,5,2024,5,30,16,40,0.0,1002.86,30.77,82.83,5468.0,6.18,0.0,-0.01,-0.05,0.25,-134.92,-0.33,0.0,1002.79,30.5,81.08,5064.17,5.32,0.0,-0.05,-0.16,-1.99,-411.66,-1.1,0.0,1002.91,31.02,86.02,6001.67,7.48,0.0,0.03,0.0,2.65,-19.16,0.08
2024-05-30 16:50:00,20240530165005,5,2024,5,30,16,50,0.0,1002.89,30.21,83.57,4334.83,3.92,0.0,0.01,-0.04,0.09,-106.42,-0.21,0.0,1002.83,30.08,82.39,3956.67,3.23,0.0,-0.02,-0.11,-1.09,-169.17,-0.44,0.0,1002.93,30.45,84.32,4895.0,4.88,0.0,0.05,0.03,1.39,43.33,-0.02
2024-05-30 17:00:00,20240530170005,5,2024,5,30,17,0,0.0,1002.93,30.26,83.06,3588.58,2.62,0.0,0.01,0.03,-0.24,-116.17,-0.16,0.0,1002.87,30.1,81.9,2838.33,1.64,0.0,-0.03,-0.03,-0.99,-249.17,-0.35,0.0,1002.98,30.45,84.23,4113.33,3.3,0.0,0.07,0.07,0.74,59.16,0.07
2024-05-31 06:30:00,20240531063005,5,2024,5,31,6,30,0.05,1004.9,35.99,57.78,7490.42,11.5,-0.03,-0.01,0.1,-0.19,37.33,-0.27,0.0,1004.84,34.87,54.26,6749.17,7.16,-0.35,-0.03,-0.86,-2.72,-709.17,-4.09,0.26,1004.96,37.28,61.04,8343.33,17.55,0.26,0.02,0.89,2.77,964.17,3.75
2024-05-31 06:40:00,20240531064005,5,2024,5,31,6,40,0.02,1004.88,40.72,46.49,7790.5,8.17,0.0,0.0,0.69,-1.7,121.17,0.28,0.0,1004.83,37.47,39.91,7225.0,6.92,-0.17,-0.07,0.51,-3.26,24.17,-0.24,0.17,1004.92,43.51,53.68,8412.5,9.92,0.17,0.07,0.87,-0.31,195.83,0.62
2024-05-31 06:50:00,20240531065005,5,2024,5,31,6,50,0.0,1004.91,44.86,35.39,7792.0,9.53,0.0,0.01,0.22,-0.67,-116.17,-0.09,0.0,1004.81,43.99,33.17,7250.83,8.76,0.0,-0.07,-0.05,-1.79,-169.16,-0.48,0.0,1005.0,45.72,38.59,8415.0,10.08,0.0,0.09,0.48,0.22,2.5,0.3
2024-05-31 07:00:00,20240531070005,5,2024,5,31,7,0,0.0,1005.0,46.28,31.69,7031.92,9.77,0.0,0.0,0.12,-0.22,-29.0,0.19,0.0,1004.95,45.83,30.74,6952.5,8.87,0.0,-0.04,-0.03,-2.27,-64.16,-0.29,0.0,1005.04,46.89,32.89,7186.67,10.92,0.0,0.03,0.23,1.99,20.0,0.52
2024-05-31 07:10:00,20240531071005,5,2024,5,31,7,10,0.0,1005.01,47.56,29.37,7044.58,14.43,0.0,-0.0,0.08,-0.14,19.92,0.68,0.0,1004.99,46.99,27.81,6955.83,11.39,0.0,-0.05,-0.24,-1.33,-5.0,0.38,0.0,1005.06,47.92,30.45,7160.0,17.71,0.0,0.03,0.29,1.4,35.84,0.83
2024-05-31 07:20:00,20240531072005,5,2024,5,31,7,20,0.2,1004.99,47.26,28.71,7368.67,24.52,0.0,-0.01,-0.12,0.08,42.42,1.32,0.0,1004.94,46.44,27.7,7190.83,19.09,-0.61,-0.07,-0.33,-1.63,-32.5,0.47,0.87,1005.04,47.89,30.27,7584.17,30.95,0.87,0.05,0.2,1.5,99.16,1.72
2024-05-31 07:30:00,20240531073005,5,2024,5,31,7,30,0.04,1005.02,47.02,29.02,7775.25,41.95,0.0,0.02,0.09,-0.21,25.67,2.07,0.0,1004.97,46.54,27.65,7632.5,33.0,-0.44,-0.02,-0.14,-1.98,-35.84,1.43,0.44,1005.11,47.35,30.36,7876.67,51.66,0.44,0.05,0.29,0.83,50.0,2.64
2024-05-31 07:40:00,20240531074005,5,2024,5,31,7,40,0.67,1005.16,47.33,27.41,7694.92,66.24,0.02,0.01,-0.01,-0.02,-18.5,2.74,0.0,1005.11,46.74,25.65,7626.67,54.52,-0.96,-0.03,-0.8,-1.62,-39.16,1.92,1.57,1005.2,47.72,28.13,7816.67,79.05,0.87,0.05,0.23,2.29,29.16,4.17
2024-05-31 07:50:00,20240531075005,5,2024,5,31,7,50,0.71,1005.23,46.38,28.56,7707.42,96.17,0.18,0.01,-0.23,0.32,9.92,3.14,0.0,1005.16,45.02,26.25,7665.83,82.3,-1.13,-0.02,-0.6,-1.52,-4.17,2.55,1.92,1005.27,47.73,31.68,7755.0,110.49,1.13,0.06,0.22,2.37,17.5,3.77
