SeqNumber,Device_ID,Year,Month,Day,Hour,Minute,Avg_WindSpeed(m/s),Avg_Pressure(hpa),Avg_Temperature(°C),Avg_Humidity(%),Avg_Sunlight(Lux),Avg_Power(mW),Min_WindSpeed(m/s),Min_Pressure(hpa),Min_Temperature(°C),Min_Humidity(%),Min_Sunlight(Lux),Min_Power(mW),Max_WindSpeed(m/s),Max_Pressure(hpa),Max_Temperature(°C),Max_Humidity(%),Max_Sunlight(Lux),Max_Power(mW),Std_Avg_WindSpeed(m/s),Std_Avg_Pressure(hpa),Std_Avg_Temperature(°C),Std_Avg_Humidity(%),Std_Avg_Sunlight(Lux),Std_Avg_Power(mW),Std_Min_WindSpeed(m/s),Std_Min_Pressure(hpa),Std_Min_Temperature(°C),Std_Min_Humidity(%),Std_Min_Sunlight(Lux),Std_Min_Power(mW),Std_Max_WindSpeed(m/s),Std_Max_Pressure(hpa),Std_Max_Temperature(°C),Std_Max_Humidity(%),Std_Max_Sunlight(Lux),Std_Max_Power(mW)
20240429063004,4,2024,4,29,6,30,2.09,1004.24,25.28,84.76,8484.5,14.38,0.96,1004.19,25.22,84.32,7789.17,11.97,2.7,1004.31,25.39,85.02,9093.33,16.77,1.551951880049241,-0.1976177156011713,-1.1538919098097564,0.8857776407179061,-0.6843115444364183,-0.7196136106963993,1.1021676858038765,-0.19265086410127752,-1.1355044888084291,0.9123655593151948,-0.632945929198617,-0.6277615374069211,1.2584014222745987,-0.1956622357108353,-1.166398041434929,0.852041235051594,-0.7197283232728341,-0.7558586395789357
20240429064004,4,2024,4,29,6,40,1.85,1004.22,25.64,83.61,10544.92,22.32,1.39,1004.14,25.43,82.14,9225.83,17.02,2.35,1004.31,25.88,84.81,11800.83,27.42,1.3029137045523165,-0.20443604020676248,-1.1150721006973465,0.845394724860275,-0.624276797350811,-0.7036116712742729,1.810323997708372,-0.20966240192595226,-1.1122872049775325,0.8364682864419408,-0.5868495185447586,-0.6162645913518366,1.0075592081368459,-0.1956622357108353,-1.1148450608640041,0.8446092264841918,-0.6482792140571411,-0.7378205216529856
20240429065004,4,2024,4,29,6,50,1.23,1004.27,26.45,80.29,14838.0,43.11,0.44,1004.25,25.97,78.71,12119.17,29.3,2.26,1004.29,27.0,82.06,17889.17,61.49,0.6595650845185943,-0.18739022869278454,-1.0277275301944238,0.7288110025582452,-0.4991887220951455,-0.6617123865657077,0.24579261094262625,-0.17223701871171423,-1.0525856179837991,0.7170519350863159,-0.49401433916951737,-0.5883076611426411,0.9430569245014235,-0.20249289830038447,-0.9970096767018893,0.7472853047682061,-0.48761200460108495,-0.6801154814898761
20240429070004,4,2024,4,29,7,00,0.8,1004.3,28.43,73.15,25093.33,130.28,0.17,1004.26,27.16,67.37,17958.33,60.77,1.31,1004.34,30.06,77.81,31055.0,194.3,0.213371686753271,-0.17716274178439778,-0.8142185800761682,0.47808576845086737,-0.2003777307295791,-0.4860336637159906,-0.1988636779276384,-0.168834711146787,-0.9210210096087195,0.32224685509425094,-0.30666011671355486,-0.5166623359241245,0.26219948612752303,-0.1854162418264727,-0.6750665735446834,0.5968756075707738,-0.14017458056221238,-0.45517252921331086
20240429071004,4,2024,4,29,7,10,1.4,1004.39,31.14,61.86,31445.92,193.25,0.44,1004.36,30.49,59.03,25160.83,111.47,2.44,1004.42,31.83,64.98,36268.33,264.33,0.8359671254955825,-0.14648028105919877,-0.521991683702192,0.08163088146595178,-0.015281423186186353,-0.35912659502439154,0.24579261094262625,-0.13481163549747618,-0.5528612231473629,0.03188756345987475,-0.07556201574713683,-0.40123755077703854,1.072061491772268,-0.158093591468276,-0.48884458250277013,0.1428152746194666,-0.0025982981808831424,-0.33656131810023315
20240429072004,4,2024,4,29,7,20,1.24,1004.24,31.7,58.62,26511.58,129.44,0.61,1004.15,31.4,57.63,20435.0,66.6,2.35,1004.41,32.1,59.71,33909.16,228.79,0.6699416751642995,-0.1976177156011713,-0.46160531397177634,-0.03214359451554746,-0.1590539811764965,-0.4877265641082559,0.5257613854164965,-0.20626009436102505,-0.4522529932134785,-0.016853804440380177,-0.22719413494049023,-0.5033896239437002,1.0075592081368459,-0.1615089227630506,-0.4604378381065457,-0.043692749905349534,-0.06485521230401751,-0.39675612665312165
20240429073004,4,2024,4,29,7,30,2.03,1004.15,33.74,52.2,50765.35,506.94,1.31,1004.12,31.8,46.76,45305.0,408.11,2.87,1004.21,35.52,58.21,55699.53,603.0,1.4896923361750096,-0.22830017632637034,-0.24162639566811875,-0.2575856117381475,0.5476315236344097,0.2730709336061898,1.678573986191257,-0.2164670170558067,-0.4080295954403423,-0.39529571092307436,0.5707801477439689,0.27409989036756816,1.3802390691415072,-0.22981554865858117,-0.10061907575437404,-0.09677852538679622,0.5101780382889132,0.23705083194497698
20240429074004,4,2024,4,29,7,40,1.73,1004.2,37.26,42.82,60948.74,655.61,1.22,1004.12,35.91,39.92,56450.62,608.66,2.44,1004.26,38.25,46.43,65470.93,732.1,1.1783946168038542,-0.21125436481235366,0.13794507120877972,-0.586969742820389,0.8443463891104298,0.5726941494610418,1.530355223234502,-0.2164670170558067,0.046365816678629254,-0.6334321083786056,0.9283964776423832,0.7306766292482008,1.072061491772268,-0.21273889218470823,0.18660467314078008,-0.513678815501091,0.7680387311015532,0.45571008304733807
20240429075004,4,2024,4,29,7,50,2.05,1004.28,38.91,37.91,63698.32,745.38,1.48,1004.23,38.49,36.67,49868.67,435.48,2.61,1004.35,39.13,39.58,70694.45,926.06,1.5104455174664202,-0.18398106638998896,0.3158691963073259,-0.7593872357429697,0.9244612879619475,0.7536128020963418,1.9585427606651271,-0.17904163384156865,0.3316067323153568,-0.746581712432769,0.717209230762006,0.3364110613631449,1.1938991386391764,-0.18200091053169812,0.27918961783958474,-0.7561038568663642,0.9058839207489608,0.7842240128987241
20240429080004,4,2024,4,29,8,00,1.87,1004.49,40.1,35.52,68507.12,657.82,0.87,1004.36,39.4,33.4,55681.56,448.53,3.31,1004.56,40.68,37.34,76965.55,913.32,1.3236668858437268,-0.11238865803120414,0.4441902319844599,-0.8433134695688285,1.0645759693304393,0.5771480897787874,0.953948922847122,-0.13481163549747618,0.4322149622492407,-0.8604276217426504,0.9037205587907018,0.3661209912678681,1.6955835669146821,-0.11027895334139298,0.4422653727067966,-0.8353786149186577,1.0713740440370616,0.7626460201873061
20240429081004,4,2024,4,29,8,10,1.43,1004.48,40.56,35.55,68735.5,645.21,0.7,1004.42,39.76,32.64,50010.62,319.8,2.26,1004.54,42.08,37.21,89202.27,1099.63,0.8670968974326981,-0.11579782033399973,0.4937933214058729,-0.8422600021986296,1.0712303094841027,0.5517344303187102,0.6739801483732514,-0.11439779010791289,0.47201602024506306,-0.8868872214599316,0.7217638125644613,0.07305131489736787,0.9430569245014235,-0.11710961593094214,0.5895596029094398,-0.8399793821270498,1.3942928782833608,1.0782029920918832
20240429082004,4,2024,4,29,8,20,1.24,1004.45,40.5,35.13,37395.44,184.9,0.52,1004.41,38.56,32.47,26759.17,111.74,1.74,1004.5,42.17,37.89,59498.12,294.53,0.6699416751642995,-0.12602530724238648,0.48732335322047093,-0.8570085453814164,0.15807057712479977,-0.37595483106655214,0.37754262245974174,-0.1178000976728401,0.3393458269256556,-0.892805816133534,-0.02427797011039073,-0.4006228625721132,0.5703770634967622,-0.1307709411100405,0.5990285177081816,-0.8159138305754606,0.6104202808653267,-0.2854109743102153
20240429083004,4,2024,4,29,8,30,1.59,1004.33,37.05,41.76,30696.08,164.14,0.61,1004.29,36.24,39.03,28821.67,147.41,2.7,1004.39,38.02,43.33,33315.0,195.84,1.0331223477639813,-0.16693525487597227,0.11530018255987373,-0.6241922565674228,-0.037129616639303434,-0.4177936550468221,0.5257613854164965,-0.15862778845200537,0.08285011984146702,-0.6644176922580535,0.041899028604394026,-0.3194157208325363,1.2584014222745987,-0.16833958535259977,0.16240633532177473,-0.6233894181627474,-0.08053469623073826,-0.45256420042401857
20240429084004,4,2024,4,29,8,40,1.51,1004.29,35.69,45.02,32984.92,181.38,0.61,1004.24,35.61,44.12,30729.17,153.9,2.96,1004.34,35.91,45.91,34225.83,201.14,0.9501096225983398,-0.18057190408719337,-0.03135242964256441,-0.5097154690057908,0.029560636085588083,-0.3830488898531875,0.5257613854164965,-0.17563932627664144,0.013198268348777598,-0.48720800467784087,0.10310272559758284,-0.30464043768451676,1.4447413527769293,-0.1854162418264727,-0.05958711162649551,-0.5320818843346592,-0.05649850337868663,-0.4435874844608698
20240429085004,4,2024,4,29,8,50,1.11,1004.32,35.4,45.7,29775.08,140.18,0.0,1004.28,35.01,44.83,28469.17,129.5,2.09,1004.36,35.66,46.59,32878.33,157.69,0.5350459967701321,-0.17034441717876786,-0.06262394253867247,-0.48583687528127856,-0.06396492306510217,-0.46608162337857867,-0.4788324524015088,-0.16203009601693258,-0.053136828310926504,-0.4624891680998544,0.030588777914958083,-0.3601900384259151,0.821219277634515,-0.17858557923692353,-0.0858896527341104,-0.5080163327830698,-0.09205812467809432,-0.5171796181587597
20240429090004,4,2024,4,29,9,00,1.08,1004.31,36.45,43.84,63303.8,636.11,0.26,1004.24,35.02,38.09,32353.33,151.33,1.92,1004.34,39.14,46.64,107796.32,1405.58,0.5039162248330165,-0.17375357948160222,0.05060050070585748,-0.5511518522336206,0.9129661032810505,0.5333946760691698,-0.05064491497088352,-0.17563932627664144,-0.052031243366597535,-0.697144039276796,0.15521522704369436,-0.3104913587462132,0.6993816307676065,-0.1854162418264727,0.2802417194838891,-0.5062468069336883,1.8849773876876292,1.5963966239645968
20240429091004,4,2024,4,29,9,10,1.5,1004.31,40.55,34.8,91125.64,769.41,0.61,1004.23,39.07,30.05,44695.47,267.18,2.09,1004.38,42.57,37.9,111828.51,1320.01,0.9397330319526345,-0.17375357948160222,0.49271499337497204,-0.8685966864536062,1.7236149650938024,0.8020418454607872,0.5257613854164965,-0.17904163384156865,0.39573065908640376,-0.9770587520754033,0.5512228793674245,-0.04674458637363135,0.821219277634515,-0.17175491664737436,0.6411125834803652,-0.8155599254055844,1.9913841776002512,1.4514650041595696
20240429092004,4,2024,4,29,9,20,1.47,1004.2,44.58,27.88,113168.26,711.4,0.61,1004.16,42.87,25.73,111496.09,691.48,2.26,1004.22,46.12,30.21,115799.6,743.8,0.9086032600155189,-0.21125436481235366,0.9272811898277854,-1.1115964931795241,2.365873881627396,0.6851309505139925,0.5257613854164965,-0.20285778679609784,0.8158529379311951,-1.127460687310476,2.6945753854943697,0.9192265445515866,0.9430569245014235,-0.22640021736380658,1.0146086672084962,-1.0877130010404676,2.096178579489576,0.47552660696598725
20240429093004,4,2024,4,29,9,30,1.43,1004.15,47.38,22.82,117439.79,775.25,0.52,1004.1,46.48,21.64,116153.59,752.0,1.74,1004.2,48.29,25.53,117758.2,807.04,0.8670968974326981,-0.22830017632637034,1.2292130384798645,-1.2892813229531,2.4903340515046946,0.8138115339022505,0.37754262245974174,-0.22327163218566112,1.214969102833747,-1.269855112104792,2.8440150807739384,1.057007767374104,0.5703770634967622,-0.23323087995335576,1.2429147240225933,-1.2533406205425814,2.147864719954897,0.5826374593262763
20240429094004,4,2024,4,29,9,40,1.29,1004.06,48.47,20.05,117758.2,823.2,0.7,1003.99,48.09,19.15,117758.2,781.62,1.83,1004.16,49.2,20.73,117758.2,852.58,0.7218246283928255,-0.2589826370515694,1.3467507938479948,-1.3865514768014804,2.499611608420046,0.910447931294059,0.6739801483732514,-0.2606970153998992,1.3929682788706201,-1.3565451164416742,2.8955003044867773,1.1244413400773916,0.6348793471321844,-0.24689220513249294,1.338655973654312,-1.4232151020832107,2.147864719954897,0.6597694678096344
20240429095004,4,2024,4,29,9,50,1.58,1004.01,49.37,19.72,117758.2,785.79,0.96,1003.95,49.12,19.21,117758.2,770.13,2.87,1004.06,49.66,20.37,117758.2,794.43,1.022745757118276,-0.2760284485655473,1.4438003166290199,-1.3981396178736702,2.499611608420046,0.8350534031099597,1.1021676858038765,-0.27430624565960804,1.5068435281364445,-1.3544562006745204,2.8955003044867773,1.098282942023348,1.3802390691415072,-0.2810455180802776,1.3870526492923227,-1.4359556881987579,2.147864719954897,0.5612796502139542
20240429100004,4,2024,4,29,10,00,1.85,1004.03,49.18,19.44,117758.2,820.79,1.39,1003.98,49.03,18.92,117758.2,770.94,2.44,1004.07,49.3,20.06,117758.2,850.45,1.3029137045523165,-0.26921012395995614,1.4233120840419147,-1.407971979995528,2.499611608420046,0.9055909194543453,1.810323997708372,-0.2640993229648264,1.4968932636374892,-1.3645526268824304,2.8955003044867773,1.100127006638124,1.072061491772268,-0.2776301867854642,1.3491769900973574,-1.4469267484649235,2.147864719954897,0.6561618442244445
20240429101004,4,2024,4,29,10,10,1.65,1004.01,49.72,18.98,117758.2,876.26,0.87,1003.95,49.25,18.22,117758.2,859.74,2.09,1004.07,50.5,20.07,117758.2,910.25,1.0953818916382125,-0.2760284485655473,1.4815417977105299,-1.4241251463385807,2.499611608420046,1.0173828060721475,0.953948922847122,-0.27430624565960804,1.521216132412714,-1.388923310832558,2.8955003044867773,1.3022911273691145,0.821219277634515,-0.2776301867854642,1.475429187413909,-1.4465728432950473,2.147864719954897,0.757446299808652
20240429102004,4,2024,4,29,10,20,2.48,1003.96,49.84,18.42,117758.2,964.61,1.65,1003.85,48.71,17.68,117758.2,927.73,3.31,1004.05,50.68,19.4,117758.2,990.72,1.9566389152317436,-0.29307426007952525,1.4944817340813337,-1.4437898705822965,2.499611608420046,1.1954396509014755,2.2385115351389975,-0.3083293213089189,1.4615145454189804,-1.407723552736942,2.8955003044867773,1.4570787238612322,1.6955835669146821,-0.2844608493750522,1.4943670170113916,-1.4702844896767602,2.147864719954897,0.8937399476491399
20240429103004,4,2024,4,29,10,30,2.87,1003.84,48.17,19.8,110927.74,946.73,1.05,1003.73,47.44,19.23,49453.59,190.51,4.36,1003.94,48.56,20.81,117758.2,1115.68,2.3613259504142463,-0.33398420771311105,1.3144009529209866,-1.3953303715531393,2.3005915355327917,1.1594050568375436,1.2503864487606315,-0.34915701208808414,1.3211052574892734,-1.3537598954188026,0.7038910496097476,-0.22129327034260723,2.448110209327941,-0.32202949361757266,1.2713214684188179,-1.4203838607242003,2.147864719954897,1.1053871979802867
20240429104004,4,2024,4,29,10,40,2.62,1003.67,47.93,19.92,115901.67,997.96,1.57,1003.58,47.51,19.5,99192.88,598.8,3.57,1003.76,48.23,20.51,117758.2,1253.23,2.1019111842716165,-0.3919399668607135,1.2885210801793796,-1.391116502072343,2.445517632916584,1.2626518271896259,2.106761523621882,-0.40019162556203103,1.3288443520995723,-1.3443597744666105,2.2998168340481993,0.7082291266535209,1.8819234974170127,-0.3835054569235929,1.2366021141567656,-1.4310010158204896,2.147864719954897,1.3383583830238943
20240429105004,4,2024,4,29,10,50,2.79,1003.5,45.27,24.67,58733.93,377.2,1.92,1003.36,42.38,20.69,38819.16,135.38,3.4,1003.6,47.85,30.11,117758.2,1087.2,2.2783132252486045,-0.4498957260082772,1.0016858239599054,-1.2243175017908243,0.7798131588987868,0.011598437305601204,2.6831678240092622,-0.47504239199050713,0.7616792756591041,-1.3029296117513935,0.36267666878915705,-0.3468034952964306,1.7600858505501042,-0.4381507576400251,1.1966222516731915,-1.0912520527392309,2.147864719954897,1.0571500525783095
20240429110004,4,2024,4,29,11,00,2.53,1003.29,40.7,33.9,48396.99,332.96,1.48,1003.2,40.11,30.4,39993.05,232.68,3.83,1003.37,41.95,35.75,76769.69,752.5,2.0085218684602695,-0.5214881343670621,0.5088899138384769,-0.9002007075595782,0.4786242854947737,-0.07756098335370233,1.9585427606651271,-0.5294793130293812,0.5107114932965572,-0.9648734101003397,0.4003418891631201,-0.1252880792251987,2.0682634279193435,-0.5167033774199182,0.5758822815334805,-0.8916495369289913,1.0662054299905295,0.4902619709054958
20240429111004,4,2024,4,29,11,10,2.98,1003.19,41.95,30.9,111114.97,1568.33,1.92,1003.14,40.49,27.46,76050.94,704.51,4.01,1003.28,43.73,34.84,117758.2,1919.63,2.4754684475170032,-0.5555797573950179,0.643680917701012,-1.0055474445794848,2.30604688235375,2.4121513471138334,2.6831678240092622,-0.5498931584189832,0.5527237211810366,-1.067230282690875,1.5572887692541988,0.9488909419966857,2.1972679951901877,-0.5474413590729283,0.7631563742196978,-0.9238549073877355,2.147864719954897,2.467053386390381
20240429112004,4,2024,4,29,11,20,2.84,1003.23,44.58,25.82,117758.2,992.56,2.0,1003.11,43.93,24.59,117758.2,855.46,3.57,1003.28,45.05,26.98,117758.2,1043.46,2.3301961784771303,-0.5419431081838355,0.9272811898277854,-1.1839345859331933,2.499611608420046,1.251768896096492,2.8149178355263778,-0.5601000811137649,0.9330449420300057,-1.167150086886398,2.8955003044867773,1.2925471810095577,1.8819234974170127,-0.5474413590729283,0.9020337912679044,-1.202024370910516,2.147864719954897,0.983066740082436
20240429113004,4,2024,4,29,11,30,3.13,1003.1,44.61,24.28,117188.23,973.18,2.18,1002.98,44.18,23.35,114518.43,954.84,3.83,1003.15,44.96,25.28,117758.2,1002.24,2.6311173072025813,-0.586262218120217,0.9305161739204864,-1.238012577603412,2.4830043124336045,1.2127112656178007,3.1113553614398874,-0.6043300794578573,0.9606845656382156,-1.2103210127409092,2.791549635334681,1.518797972881696,2.0682634279193435,-0.5918406659050368,0.8925648764691634,-1.2621882497894892,2.147864719954897,0.9132516019690408
20240429114004,4,2024,4,29,11,40,3.26,1002.93,44.35,23.98,109859.13,1167.3,2.26,1002.88,43.96,23.21,106087.49,961.4,4.01,1003.0,44.7,24.65,112933.59,1517.68,2.7660129855967486,-0.6442179772678194,0.9024796451170792,-1.248547251305403,2.2694552957937333,1.6039324848398622,3.2431053729570025,-0.6383531551071682,0.936361696862991,-1.2151951495309348,2.5210360326464745,1.5337326196383998,2.1972679951901877,-0.6430706353266944,0.8652102337172441,-1.2844842754916967,2.020546497678581,1.7862626351851603
20240429115004,4,2024,4,29,11,50,2.77,1002.77,45.05,23.96,103601.16,1536.37,1.74,1002.7,44.18,23.77,99627.73,1505.88,3.83,1002.86,45.53,24.26,106033.59,1558.05,2.257560043957194,-0.6987645741125875,0.9779626072800984,-1.2492495628855356,2.0871159444870497,2.34774051790336,2.3867302980957525,-0.6995946912758967,0.9606845656382156,-1.1956986023708327,2.3137693518135927,2.7733083004448167,2.0682634279193435,-0.6908852734535775,0.9525346701945254,-1.2982865771168728,1.8384601251621335,1.8546381113044654
20240429120004,4,2024,4,29,12,00,2.96,1002.66,45.98,23.33,96294.89,1529.67,1.39,1002.62,45.4,22.21,93466.25,1484.01,3.83,1002.72,46.35,24.52,99543.27,1556.6,2.454715266225593,-0.7362653594433778,1.0782471141538246,-1.271372377659716,1.8742321287654202,2.3342376219174352,1.810323997708372,-0.7268131517953531,1.0955659288462802,-1.2500104123168312,2.1160732286421156,2.723518555845866,2.0682634279193435,-0.7386999115804606,1.0388070050275022,-1.289085042700089,1.6671849330938802,1.8521822173145468
20240429121004,4,2024,4,29,12,10,2.93,1002.56,45.36,24.58,90629.88,1578.46,2.26,1002.48,45.0,23.2,87816.88,1558.48,3.66,1002.68,45.72,25.06,93841.8,1599.39,2.4235854942884774,-0.7703569824713724,1.0113907762380074,-1.2274779039014216,1.7091699363059045,2.4325669197015087,3.2431053729570025,-0.7744454577043728,1.0513425310731443,-1.2155433021587938,1.9348085735006157,2.8930586692561913,1.9464257810524352,-0.7523612367595977,0.9725246014363125,-1.2699741635267678,1.5167269634835396,1.9246564958170265
20240429122004,4,2024,4,29,12,20,3.4,1002.4,45.5,24.32,83232.5,1528.64,2.18,1002.29,45.25,24.09,79889.06,1304.54,4.44,1002.5,45.85,24.65,86817.81,1567.87,2.9112852546366215,-0.8249035793161404,1.0264873686706115,-1.2366079544431468,1.4936314357108176,2.3321618035793,3.1113553614398874,-0.8390893014380673,1.0789821546813543,-1.184557718279346,1.680437987342533,2.3149330294090316,2.5054455725594273,-0.8138372000655791,0.9862019228122725,-1.2844842754916967,1.3313685780209594,1.8712704416361858
20240429123004,4,2024,4,29,12,30,3.93,1002.28,44.69,26.26,76523.16,1556.26,2.96,1002.16,44.24,25.01,72620.7,1534.37,5.14,1002.34,45.24,26.79,79500.94,1592.83,3.461244558858997,-0.8658135269497262,0.9391427981676884,-1.1684837311702738,1.2981404532842502,2.3878259807630693,4.395917973731763,-0.8833192997821597,0.9673180753041862,-1.1525276765163213,1.4472267144317001,2.838169289179342,3.007130000834932,-0.8684825007820113,0.9220237225096922,-1.2087485691381663,1.13828128577829,1.9135456926626377
20240429124004,4,2024,4,29,12,40,3.36,1002.02,44.65,26.73,71016.27,1582.5,2.7,1001.92,44.18,26.4,67363.05,1535.51,4.27,1002.15,45.07,27.13,73231.64,1610.07,2.8697788920538003,-0.954451746822489,0.9348294860440873,-1.1519794090371551,1.1376854254849378,2.4407089644452604,3.9677304363011383,-0.9649746813404902,0.9606845656382156,-1.1041344612439252,1.278530715744288,2.840764639377916,2.3836079256925182,-0.9333737953828061,0.9041379945565139,-1.1967157933623718,0.9728386632830197,1.9427454253427676
20240429125004,4,2024,4,29,12,50,3.65,1001.85,44.78,27.8,64473.85,1531.59,2.09,1001.8,44.39,27.08,61859.21,1491.47,4.88,1001.9,45.14,28.55,67681.09,1569.32,3.1707000207792513,-1.0124075059700528,0.9488477504457913,-1.114405739500055,0.9470580145552153,2.3381071085283263,2.9631365984831324,-1.0058023721196556,0.9839018494691121,-1.0804600825495156,1.101935509632103,2.7405021632856545,2.820790070332602,-1.0187570777522483,0.9115027060666461,-1.1464612592399355,0.8263633712582127,1.8737263356261045
20240429130004,4,2024,4,29,13,00,3.71,1001.79,44.84,27.86,58417.48,1470.67,2.09,1001.76,44.43,26.77,54605.23,1402.6,5.66,1001.83,45.26,28.7,62513.28,1525.08,3.2329595646534823,-1.032862479786865,0.9553177186311932,-1.112298804759657,0.7705927107788694,2.2153315229368995,2.9631365984831324,-1.0194116023793645,0.9883241892464256,-1.0912528140131437,0.8691856307777642,2.5381786789459793,3.3798098618395938,-1.0426643968156706,0.9241279257983009,-1.1411526816917907,0.6899883311489051,1.798796163133707
20240429131004,4,2024,4,29,13,10,3.74,1001.64,44.51,28.9,53066.03,1410.74,3.22,1001.54,44.32,28.43,51496.64,1376.32,4.7,1001.73,44.7,29.32,54337.5,1449.75,3.2640893365905983,-1.0839999143288375,0.9197328936114834,-1.075778602592756,0.6146667601031465,2.094551141379212,4.824105511162388,-1.0942623688078406,0.9761627548588132,-1.0334594777885555,0.7694439791730161,2.4783490269999158,2.691785503061758,-1.0768177097634553,0.8652102337172441,-1.1192105611594594,0.474234980034047,1.6712082360574807
20240429132004,4,2024,4,29,13,20,3.12,1001.51,44.88,28.13,49750.44,1354.9,1.57,1001.42,44.48,27.46,48549.77,1327.32,3.83,1001.61,45.18,29.19,50680.86,1378.36,2.620740716556876,-1.128319024265219,0.9596310307547943,-1.1028175984278652,0.5180599483416765,1.9820135724457697,2.106761523621882,-1.1350900595870057,0.9938521139680673,-1.067230282690875,0.6748912459838583,2.366794500920878,2.0682634279193435,-1.117801685300789,0.9157111126438644,-1.1238113283678515,0.3777387027588959,1.5502935657538588
20240429133004,4,2024,4,29,13,30,3.05,1001.41,45.16,27.67,45741.07,1286.01,2.35,1001.35,44.9,27.1,44186.95,1236.22,3.75,1001.44,45.41,28.05,48273.05,1360.79,2.5481045820369395,-1.1624106472932136,0.9898242156200014,-1.1189707647709175,0.4012383712250589,1.8431755867039201,3.391324135913758,-1.1589062125414962,1.0402866816298602,-1.0797637772937978,0.5349065994224826,2.1593941473331166,2.010928064687857,-1.175862317311996,0.9399094504628698,-1.1641565177337512,0.31419821165616735,1.520534905476024
20240429134004,4,2024,4,29,13,40,3.37,1001.32,44.84,27.78,42217.94,1177.54,2.26,1001.28,44.47,26.94,40943.59,1145.51,4.44,1001.38,45.12,29.0,44127.66,1241.61,2.880155482699506,-1.1930931080183738,0.9553177186311932,-1.1151080510801876,0.2985844373185179,1.6245697467646194,3.2431053729570025,-1.1827223654960255,0.992746529023739,-1.0853342193395412,0.4308407421853509,1.9528816767080244,2.5054455725594273,-1.1963543050806822,0.9093985027780366,-1.1305355265955015,0.2048041496611012,1.3186773567046886
20240429135004,4,2024,4,29,13,50,3.37,1001.25,44.83,27.98,39399.38,1106.24,1.65,1001.21,44.2,27.3,38199.16,1058.85,4.18,1001.29,45.38,29.0,40674.06,1143.65,2.880155482699506,-1.2169572441379817,0.9542393906002924,-1.1080849352788606,0.2164596585134154,1.4808747491830567,2.2385115351389975,-1.206538518450516,0.9628957355268727,-1.0728007247366185,0.3427834619027733,1.755589529156812,2.3191056420570964,-1.2270922867336924,0.9367531455299566,-1.1305355265955015,0.11366596181721651,1.15276054618581
20240429140004,4,2024,4,29,14,00,3.18,1001.1,44.48,28.44,37150.33,998.72,1.57,1000.95,44.21,27.85,36245.0,958.01,4.18,1001.31,44.75,28.93,38219.16,1052.57,2.683000260431107,-1.2680946786799543,0.9164979095187824,-1.0919317689358081,0.15092877261011187,1.264183498973104,2.106761523621882,-1.294998515138701,0.9640013204712009,-1.0536523302043754,0.2800826406622962,1.526014867732115,2.3191056420570964,-1.2202616241441433,0.8704707419387668,-1.1330128627846356,0.048882797195386664,0.9984965292190935
20240429141004,4,2024,4,29,14,10,2.93,1001.05,44.51,28.42,34664.0,863.53,1.92,1000.94,44.13,27.75,33875.0,807.87,3.75,1001.13,44.92,29.14,35894.16,948.08,2.4235854942884774,-1.285140490193971,0.9197328936114834,-1.092634080515941,0.0784842260024504,0.9917273036988895,2.6831678240092622,-1.298400822703628,0.9551566409165739,-1.057133856482965,0.20403925304821627,1.184202693334019,2.010928064687857,-1.2817375874501247,0.8883564698919452,-1.125580854217233,-0.012472393543851093,0.821519727145618
20240429142004,4,2024,4,29,14,20,3.29,1000.92,44.46,28.56,33246.41,787.6,1.65,1000.85,43.71,27.07,31915.0,724.72,4.36,1000.98,45.54,29.85,34365.0,836.87,2.7971427575338645,-1.3294596001303522,0.9143412534569823,-1.087717899455012,0.037179706962116046,0.8387012003837695,2.2385115351389975,-1.3290215907880119,0.9087220732547809,-1.0808082351773747,0.14115105063319658,0.9949014924468358,2.448110209327941,-1.3329675568717823,0.9535867718388298,-1.1004535871560148,-0.05282590041301798,0.6331611267188668
20240429143004,4,2024,4,29,14,30,3.1,1000.84,43.71,30.05,30862.84,659.34,2.0,1000.79,43.13,29.13,30266.67,620.62,4.36,1000.88,44.23,30.97,31505.83,699.86,2.5999875352654658,-1.356732898552717,0.8334666511394613,-1.035395686735125,-0.03227070708494279,0.5802114333457435,2.8149178355263778,-1.3494354361776137,0.844598146483734,-1.009088793838428,0.0882630349766917,0.7579050401034109,2.448110209327941,-1.367120869819567,0.8157614564349276,-1.0608162081298682,-0.12827747921125726,0.40110455047150445
20240429144004,4,2024,4,29,14,40,3.25,1000.69,43.14,31.3,28527.67,544.59,2.35,1000.51,42.77,30.63,27812.5,521.5,4.44,1000.84,43.51,31.99,29268.33,568.81,2.7556363949510434,-1.4078703330946896,0.7720019533781451,-0.9915012129768306,-0.1003108835304721,0.34894914761665047,3.391324135913758,-1.444700047995653,0.8047970884879118,-0.9568658996595835,0.009518984098697435,0.5322461702063861,2.5054455725594273,-1.3807821949986652,0.7400101380449968,-1.0247178808024844,-0.18732360363235165,0.17914254538270172
