SeqNumber,Device_ID,Year,Month,Day,Hour,Minute,Avg_WindSpeed(m/s),Avg_Pressure(hpa),Avg_Temperature(°C),Avg_Humidity(%),Avg_Sunlight(Lux),Avg_Power(mW),Min_WindSpeed(m/s),Min_Pressure(hpa),Min_Temperature(°C),Min_Humidity(%),Min_Sunlight(Lux),Min_Power(mW),Max_WindSpeed(m/s),Max_Pressure(hpa),Max_Temperature(°C),Max_Humidity(%),Max_Sunlight(Lux),Max_Power(mW)
20240201110002,2,2024,2,1,11,00,2.71,1013.7,39.98,23.33,117758.2,1954.9,1.39,1013.65,38.22,21.8,117758.2,1931.47,4.18,1013.77,40.85,25.58,117758.2,1996.31
20240201111002,2,2024,2,1,11,10,2.12,1013.56,39.26,24.82,117758.2,1986.16,0.17,1013.46,38.05,22.87,117758.2,1958.0,3.83,1013.66,40.75,26.43,117758.2,2010.94
20240201112002,2,2024,2,1,11,20,2.06,1013.35,41.3,22.12,117758.2,1974.95,0.52,1013.25,40.4,20.57,117758.2,1952.91,4.79,1013.46,42.04,23.2,117758.2,2002.46
20240201113002,2,2024,2,1,11,30,1.08,1013.13,41.52,22.21,109600.56,1782.95,0.0,1013.06,40.15,20.85,53395.93,491.84,3.4,1013.21,43.34,23.61,117758.2,2008.95
20240201114002,2,2024,2,1,11,40,2.16,1012.97,40.99,22.99,111104.19,1859.63,1.57,1012.86,40.18,21.31,51218.12,439.84,3.4,1013.05,42.05,24.55,117758.2,2100.5
20240201115002,2,2024,2,1,11,50,2.71,1012.8,38.05,26.62,114815.1,1977.64,1.22,1012.68,36.9,23.8,101225.15,1631.84,4.09,1012.87,39.74,28.58,117758.2,2110.4
20240201120002,2,2024,2,1,12,00,1.02,1012.61,38.95,25.56,85144.23,1310.48,0.17,1012.5,37.87,24.54,36122.58,243.36,3.22,1012.78,39.79,26.88,117758.2,2108.85
20240201121002,2,2024,2,1,12,10,1.86,1012.44,36.39,30.41,47959.44,501.44,0.87,1012.36,33.99,26.87,34527.5,243.07,4.44,1012.53,38.51,35.64,106969.76,1882.29
20240201122002,2,2024,2,1,12,20,3.48,1012.29,32.61,39.08,42320.42,432.86,1.74,1012.16,30.48,35.51,26149.17,150.43,5.05,1012.42,34.08,44.29,108908.59,1947.66
20240201123002,2,2024,2,1,12,30,3.45,1012.0,30.34,45.42,31355.25,212.02,2.44,1011.87,30.06,44.71,27755.0,169.2,5.49,1012.17,30.6,46.35,34699.16,253.6
20240201124002,2,2024,2,1,12,40,3.16,1011.74,30.44,45.57,38573.94,310.81,1.83,1011.63,30.14,44.98,36180.83,274.67,4.01,1011.89,30.9,46.3,41207.5,346.75
20240201125002,2,2024,2,1,12,50,3.2,1011.55,32.16,42.6,66017.0,891.41,2.09,1011.47,30.93,37.48,42623.67,379.44,4.44,1011.67,34.3,45.41,117758.2,2155.16
20240201130002,2,2024,2,1,13,00,3.31,1011.45,34.92,36.19,90069.43,1469.44,2.26,1011.4,33.71,33.48,59181.87,714.82,4.18,1011.5,36.39,38.5,117758.2,2164.48
20240201131002,2,2024,2,1,13,10,3.67,1011.41,34.51,37.22,64617.06,846.51,2.26,1011.29,32.73,32.64,41229.3,336.17,5.23,1011.47,36.98,41.24,117758.2,2260.57
20240201132002,2,2024,2,1,13,20,2.73,1011.34,32.74,41.02,50885.86,576.36,1.92,1011.25,32.25,39.62,38059.61,285.48,4.18,1011.41,33.34,41.97,116153.59,2126.97
20240201133002,2,2024,2,1,13,30,2.98,1011.28,30.88,45.94,33299.69,224.06,2.35,1011.23,30.56,44.0,30804.17,195.31,3.92,1011.38,31.44,46.85,35653.59,253.6
20240201134002,2,2024,2,1,13,40,2.6,1011.18,30.17,48.61,27759.0,162.0,1.65,1011.14,29.79,47.54,24029.17,121.58,3.31,1011.26,30.56,49.95,30378.33,191.74
20240201135002,2,2024,2,1,13,50,2.75,1011.07,29.47,51.16,23182.67,114.8,1.83,1011.0,29.12,49.44,20844.17,92.84,3.4,1011.11,29.89,52.38,26159.17,144.66
20240201140002,2,2024,2,1,14,00,2.6,1011.02,28.87,53.56,19493.17,81.3,1.05,1010.96,28.56,51.6,18728.33,75.2,4.18,1011.05,29.37,54.68,21100.83,94.97
20240201141002,2,2024,2,1,14,10,2.45,1011.01,28.68,53.98,18853.67,76.33,1.22,1010.97,28.57,53.46,18484.17,73.25,3.31,1011.06,28.9,54.38,19148.33,78.65
20240201142002,2,2024,2,1,14,20,2.36,1010.99,28.57,54.58,19388.92,80.63,1.57,1010.96,28.41,53.93,18987.5,77.37,3.83,1011.02,28.7,55.25,19802.5,84.15
20240201143002,2,2024,2,1,14,30,1.88,1010.93,28.55,54.76,18958.92,77.07,1.31,1010.89,28.46,54.27,18640.83,74.82,2.44,1010.98,28.67,55.03,19309.17,79.15
20240201144002,2,2024,2,1,14,40,2.47,1010.97,28.12,55.73,16874.08,60.94,2.0,1010.91,27.75,54.54,15252.5,49.48,3.05,1011.01,28.6,56.94,18425.0,73.09
20240201145002,2,2024,2,1,14,50,2.46,1010.93,27.74,57.1,14981.67,48.03,1.65,1010.86,27.49,56.46,14557.5,45.33,3.48,1010.99,27.91,57.73,15591.67,51.69
20240201150002,2,2024,2,1,15,00,1.72,1010.85,27.94,56.74,14433.67,44.58,1.13,1010.8,27.69,56.07,13806.67,40.78,3.14,1010.89,28.17,57.73,15066.67,48.38
20240201151002,2,2024,2,1,15,10,1.98,1010.87,27.62,57.59,12358.67,32.43,0.96,1010.82,27.47,56.89,11474.17,27.36,3.05,1010.96,27.81,58.06,13627.5,39.56
20240201152002,2,2024,2,1,15,20,2.04,1010.94,27.18,59.26,10677.0,23.66,1.31,1010.9,27.02,58.02,10300.0,21.9,2.7,1010.98,27.44,60.02,11423.33,27.13
20240201153002,2,2024,2,1,15,30,2.82,1010.96,26.62,61.46,10164.08,21.44,2.18,1010.89,26.43,60.16,9336.67,18.02,3.75,1011.03,27.03,62.14,10771.67,24.03
20240201154002,2,2024,2,1,15,40,2.17,1011.04,26.47,62.34,8872.38,16.56,1.39,1010.93,26.38,62.02,8684.17,15.45,2.79,1011.11,26.56,62.96,9067.5,17.22
20240201155002,2,2024,2,1,15,50,1.12,1011.15,26.49,62.09,7766.75,12.61,0.0,1011.05,26.3,61.56,6924.17,9.98,2.09,1011.22,26.71,62.74,8577.5,15.26
20240201160002,2,2024,2,1,16,00,1.03,1011.26,26.56,61.49,6615.25,9.27,0.17,1011.2,26.28,60.76,6333.33,8.48,1.83,1011.3,26.76,62.47,6950.0,10.38
20240201161002,2,2024,2,1,16,10,1.05,1011.34,26.57,62.04,5989.82,7.58,0.17,1011.27,26.51,61.34,5454.17,6.3,1.83,1011.44,26.65,62.59,6209.17,8.06
20240201162002,2,2024,2,1,16,20,1.13,1011.47,26.4,63.27,4913.0,5.09,0.44,1011.39,26.31,62.82,4693.33,4.66,1.74,1011.5,26.48,63.74,5311.67,6.15
20240201163002,2,2024,2,1,16,30,1.11,1011.58,26.24,64.61,4217.75,3.77,0.0,1011.53,25.95,63.24,3840.83,3.04,2.09,1011.62,26.41,66.0,4615.0,4.62
20240201164002,2,2024,2,1,16,40,1.22,1011.64,25.76,66.9,3420.92,2.46,0.44,1011.62,25.59,66.26,2866.67,1.69,2.09,1011.69,25.92,67.33,3794.17,3.06
20240201165002,2,2024,2,1,16,50,1.15,1011.73,25.36,67.94,2644.58,1.44,0.17,1011.66,25.23,67.53,2490.0,1.34,2.18,1011.8,25.54,68.32,2832.5,1.67
20240201170002,2,2024,2,1,17,00,0.49,1011.78,25.22,68.16,2086.0,0.89,0.0,1011.76,25.16,67.94,1766.67,0.6,1.22,1011.8,25.26,68.43,2400.0,1.2
20240201171002,2,2024,2,1,17,10,0.1,1011.86,25.22,68.44,1350.75,0.36,0.0,1011.81,25.19,68.19,1090.0,0.2,0.52,1011.91,25.26,68.7,1672.5,0.58
20240201172002,2,2024,2,1,17,20,0.36,1011.92,24.94,69.77,793.33,0.11,0.17,1011.87,24.8,68.65,574.17,0.05,0.7,1012.01,25.2,70.54,1035.83,0.2
20240201173002,2,2024,2,1,17,30,0.13,1012.0,24.72,71.12,352.67,0.01,0.0,1011.96,24.53,70.62,220.83,0.0,0.78,1012.03,24.79,71.87,515.0,0.04
20240201174002,2,2024,2,1,17,40,0.15,1012.09,24.4,72.87,107.08,0.0,0.0,1011.97,24.29,72.17,44.17,0.0,0.7,1012.18,24.49,73.56,196.67,0.0
20240201175002,2,2024,2,1,17,50,0.11,1012.18,24.26,73.78,30.28,0.0,0.0,1012.16,24.24,73.68,24.17,0.0,0.17,1012.2,24.27,73.87,36.67,0.0
20240202062002,2,2024,2,2,6,20,0.12,1013.18,21.15,86.62,65.42,0.0,0.0,1013.13,21.14,86.49,29.17,0.0,0.61,1013.22,21.17,86.67,117.5,0.0
20240202063002,2,2024,2,2,6,30,0.37,1013.24,21.2,86.51,284.08,0.01,0.0,1013.2,21.17,86.39,140.0,0.0,0.61,1013.27,21.23,86.65,481.67,0.04
20240202064002,2,2024,2,2,6,40,0.44,1013.32,21.33,86.19,815.58,0.13,0.0,1013.23,21.24,85.85,545.0,0.04,1.13,1013.38,21.44,86.37,1119.17,0.28
20240202065002,2,2024,2,2,6,50,0.17,1013.47,21.59,85.16,1532.33,0.54,0.0,1013.39,21.47,84.54,1206.67,0.32,0.78,1013.56,21.7,85.57,1906.67,0.79
20240202070002,2,2024,2,2,7,00,0.18,1013.58,21.84,83.96,2483.58,1.46,0.0,1013.55,21.71,83.36,2003.33,0.95,0.96,1013.62,22.0,84.39,2960.0,2.02
20240202071002,2,2024,2,2,7,10,0.36,1013.61,22.2,82.51,3533.84,2.76,0.0,1013.55,22.06,81.79,2841.67,1.7,0.87,1013.67,22.35,83.39,4131.67,3.74
20240202072002,2,2024,2,2,7,20,0.4,1013.73,22.53,80.89,5160.25,5.82,0.0,1013.63,22.39,80.38,4193.33,3.73,1.22,1013.83,22.72,81.5,6098.33,7.99
20240202073002,2,2024,2,2,7,30,0.86,1013.84,23.03,78.6,7790.16,13.29,0.0,1013.77,22.75,77.58,6421.67,9.05,1.74,1013.9,23.3,79.47,8395.83,15.34
20240202074002,2,2024,2,2,7,40,0.89,1013.87,23.57,76.42,9366.75,19.04,0.26,1013.82,23.37,75.45,8363.33,15.12,1.48,1013.94,23.79,77.6,10496.67,23.67
20240202075002,2,2024,2,2,7,50,1.15,1013.92,23.99,74.43,11750.92,29.32,0.26,1013.88,23.77,73.21,9486.67,18.77,1.74,1013.95,24.28,75.33,13376.67,38.03
20240202080002,2,2024,2,2,8,00,1.84,1013.97,24.35,72.84,13961.67,41.39,0.87,1013.92,24.21,72.18,12333.33,31.93,2.87,1014.01,24.49,73.23,16000.0,53.99
20240202081002,2,2024,2,2,8,10,1.49,1013.95,24.64,72.48,13821.0,40.27,0.78,1013.89,24.41,71.46,12534.17,32.82,2.26,1013.99,24.96,73.04,14635.83,45.33
20240202082002,2,2024,2,2,8,20,1.44,1013.94,25.23,70.26,16006.67,54.69,0.78,1013.88,25.03,69.32,15113.33,48.33,1.92,1014.01,25.5,71.14,16927.5,61.0
20240202083002,2,2024,2,2,8,30,1.69,1014.03,25.36,69.34,14378.08,43.95,1.13,1013.96,25.21,68.53,13005.0,35.42,2.53,1014.1,25.55,69.82,15812.5,52.8
20240202084002,2,2024,2,2,8,40,1.96,1014.09,25.41,68.85,17195.25,62.64,1.31,1014.05,25.35,68.31,14826.67,46.57,2.7,1014.14,25.59,69.41,18887.5,75.04
20240202085002,2,2024,2,2,8,50,1.31,1014.16,26.49,65.62,21072.42,94.21,0.44,1014.09,25.73,63.21,19147.5,76.95,2.0,1014.2,27.43,67.7,24054.17,121.3
20240202090002,2,2024,2,2,9,00,0.66,1014.06,28.71,58.66,25749.5,138.49,0.17,1013.98,27.7,55.73,24800.0,129.15,1.92,1014.15,29.15,62.37,27342.5,154.93
20240202091002,2,2024,2,2,9,10,0.59,1014.13,29.13,56.2,28020.42,165.8,0.0,1014.08,28.76,54.99,25325.83,133.88,1.39,1014.19,29.84,57.56,32089.17,216.24
20240202092002,2,2024,2,2,9,20,0.75,1014.11,31.08,50.92,33491.16,235.67,0.0,1014.04,30.18,48.58,33013.33,228.93,1.92,1014.15,31.91,53.99,33892.5,242.21
20240202093002,2,2024,2,2,9,30,0.64,1014.11,32.16,47.16,32469.25,221.27,0.0,1014.07,32.03,45.53,30873.33,198.8,1.65,1014.16,32.26,48.18,33845.0,242.5
20240202094002,2,2024,2,2,9,40,0.24,1014.08,34.06,42.86,57532.96,742.52,0.0,1014.0,32.35,36.62,35598.33,266.97,0.7,1014.15,37.76,46.09,115233.59,2128.53
20240202095002,2,2024,2,2,9,50,0.92,1014.13,38.04,33.34,55949.29,650.22,0.35,1014.03,36.89,31.97,51383.43,554.42,2.53,1014.19,39.01,34.67,69291.09,961.92
20240202100002,2,2024,2,2,10,00,0.16,1013.95,38.93,31.73,79412.89,1203.47,0.0,1013.88,36.85,29.44,59891.64,730.3,0.87,1014.01,40.79,35.14,117758.2,2003.96
20240202101002,2,2024,2,2,10,10,0.84,1013.96,40.33,28.46,75305.23,1105.82,0.35,1013.82,39.75,27.27,60818.82,753.87,1.39,1014.02,41.54,29.59,117758.2,2172.1
20240202102002,2,2024,2,2,10,20,0.33,1013.79,41.28,26.77,83914.96,1284.75,0.0,1013.7,40.47,25.76,63970.54,823.54,1.22,1013.84,41.86,28.14,114426.79,1938.82
20240202103002,2,2024,2,2,10,30,0.45,1013.62,42.73,24.85,107278.47,1806.67,0.0,1013.57,41.09,22.0,87378.44,1358.83,1.39,1013.66,44.4,26.96,117758.2,2185.28
20240202104002,2,2024,2,2,10,40,1.2,1013.5,41.1,27.01,80776.72,1219.03,0.0,1013.42,40.25,25.11,67623.59,891.48,2.44,1013.6,42.0,28.33,97272.03,1585.67
20240202105002,2,2024,2,2,10,50,0.87,1013.4,41.32,26.58,70219.54,947.39,0.0,1013.31,38.65,24.03,56899.84,645.78,2.0,1013.45,43.35,29.76,112319.05,1863.85
20240202110002,2,2024,2,2,11,00,0.59,1013.27,39.59,28.93,68273.7,912.29,0.0,1013.22,38.58,28.09,59198.04,695.69,1.31,1013.31,40.42,30.12,90751.17,1471.55
20240202111002,2,2024,2,2,11,10,1.11,1013.11,39.38,28.69,83133.5,1273.2,0.0,1013.02,37.95,26.87,61151.25,743.2,3.14,1013.24,40.12,31.22,117758.2,2188.23
20240202112002,2,2024,2,2,11,20,1.97,1013.09,37.35,32.02,60228.37,733.18,0.0,1013.03,34.87,27.7,49511.09,512.05,3.57,1013.13,39.64,37.42,69359.38,937.3
20240202113002,2,2024,2,2,11,30,2.33,1013.03,33.26,41.09,49986.28,564.82,1.22,1012.99,31.83,37.9,37680.83,292.62,3.75,1013.08,34.82,43.8,117758.2,2271.88
20240202114002,2,2024,2,2,11,40,1.69,1012.9,33.02,41.31,41767.3,373.82,0.87,1012.82,32.43,40.47,32911.66,224.28,3.14,1012.95,33.39,42.58,67143.83,848.12
20240202115002,2,2024,2,2,11,50,1.2,1012.81,32.58,42.61,32132.5,214.92,0.61,1012.76,32.21,41.33,31568.33,205.13,1.92,1012.84,32.97,43.59,32970.0,226.29
20240202120002,2,2024,2,2,12,00,1.96,1012.71,31.4,45.78,27224.08,155.54,0.61,1012.67,30.2,43.84,23955.0,121.09,3.4,1012.72,32.08,48.98,30891.67,198.28
20240202121002,2,2024,2,2,12,10,1.5,1012.55,30.6,47.23,22120.75,103.61,0.26,1012.46,30.04,45.45,21760.0,100.39,2.96,1012.67,30.98,48.98,23299.17,113.29
20240202122002,2,2024,2,2,12,20,0.16,1012.45,31.58,44.32,22069.58,102.76,0.0,1012.41,31.03,42.18,21689.17,99.65,0.61,1012.5,32.38,46.19,22812.5,109.73
20240202123002,2,2024,2,2,12,30,0.64,1012.36,32.09,42.5,24664.5,128.3,0.0,1012.3,31.7,41.77,23021.67,110.58,1.92,1012.43,32.34,43.63,25864.17,141.59
20240202124002,2,2024,2,2,12,40,0.97,1012.32,31.79,43.63,26895.0,151.96,0.17,1012.27,31.52,42.78,25535.83,137.07,2.09,1012.36,32.03,44.71,27827.5,160.9
20240202125002,2,2024,2,2,12,50,1.19,1012.27,31.68,45.86,28174.92,165.52,0.0,1012.17,30.92,42.67,27945.0,162.6,2.79,1012.37,32.51,49.2,28440.0,169.1
20240202130002,2,2024,2,2,13,00,1.34,1012.23,30.81,50.12,27580.17,159.96,0.52,1012.18,30.11,48.84,26397.5,146.72,2.18,1012.29,31.28,52.5,28197.5,166.27
20240202131002,2,2024,2,2,13,10,2.04,1012.25,29.12,55.34,25176.83,131.96,1.39,1012.18,28.58,52.77,24193.33,119.71,2.96,1012.29,29.89,57.29,26241.67,144.43
20240202132002,2,2024,2,2,13,20,1.76,1012.23,28.03,59.08,19942.42,82.8,0.87,1012.14,27.72,57.49,17575.83,64.47,2.7,1012.27,28.48,60.41,23215.0,110.39
20240202133002,2,2024,2,2,13,30,1.91,1012.22,27.15,62.13,14302.64,44.52,0.87,1012.16,26.79,60.47,10513.33,23.9,2.53,1012.27,27.65,63.61,17112.5,62.14
20240202134002,2,2024,2,2,13,40,1.9,1012.22,26.24,65.68,6894.5,11.4,1.31,1012.16,25.85,63.68,5687.5,7.88,2.53,1012.25,26.74,67.51,9287.5,19.01
20240202135002,2,2024,2,2,13,50,1.9,1012.13,25.93,67.19,7449.83,12.53,0.87,1012.08,25.79,66.27,5898.33,8.11,3.48,1012.23,26.11,67.61,8919.17,16.84
20240202140002,2,2024,2,2,14,00,2.21,1012.17,25.49,69.07,9690.33,19.77,0.78,1012.07,25.19,67.63,8451.67,15.02,4.18,1012.31,26.05,70.15,11665.83,28.09
20240202141002,2,2024,2,2,14,10,1.73,1012.08,26.03,67.15,12079.91,29.97,0.78,1012.06,25.87,66.39,11333.33,26.09,2.26,1012.11,26.1,67.76,12637.5,32.82
20240202142002,2,2024,2,2,14,20,0.89,1012.15,25.65,70.1,8261.08,15.09,0.0,1012.09,25.3,67.43,6445.83,9.84,1.83,1012.2,25.97,75.26,10581.67,22.84
20240202143002,2,2024,2,2,14,30,1.46,1012.21,24.36,78.15,8529.83,16.32,0.0,1012.17,23.37,75.2,7265.83,12.07,3.83,1012.26,25.23,82.24,9650.0,19.81
20240202144002,2,2024,2,2,14,40,1.65,1012.2,23.09,84.82,8067.08,13.87,0.26,1012.14,22.91,82.27,7571.67,12.07,2.96,1012.29,23.26,86.43,8623.33,16.72
20240202145002,2,2024,2,2,14,50,1.62,1012.19,22.75,86.7,7555.58,11.45,0.87,1012.16,22.65,85.75,7071.67,10.78,2.7,1012.21,22.84,87.61,8046.67,11.9
20240202150002,2,2024,2,2,15,00,0.97,1012.2,22.78,87.85,7140.67,11.2,0.26,1012.17,22.71,87.41,6791.67,10.38,1.57,1012.23,22.87,88.1,7645.0,12.61
20240202151002,2,2024,2,2,15,10,0.86,1012.2,22.84,87.71,7027.42,10.62,0.35,1012.16,22.78,86.93,6136.67,7.94,1.48,1012.24,22.92,88.34,7774.17,12.67
20240202152002,2,2024,2,2,15,20,1.06,1012.2,22.91,87.76,6497.5,8.89,0.26,1012.16,22.87,86.92,6132.5,7.88,1.83,1012.25,22.96,88.54,6930.0,10.42
20240202153002,2,2024,2,2,15,30,0.39,1012.25,23.08,88.0,7156.58,11.74,0.0,1012.21,22.97,87.29,6886.67,10.56,1.05,1012.29,23.26,88.89,7398.33,12.8
20240202154002,2,2024,2,2,15,40,0.43,1012.32,23.39,88.32,7225.08,16.45,0.0,1012.28,23.2,85.8,6790.83,13.44,1.39,1012.34,23.53,89.34,7747.5,19.6
20240202155002,2,2024,2,2,15,50,1.03,1012.36,22.95,88.03,6555.92,15.37,0.35,1012.33,22.86,86.68,5921.67,12.8,1.74,1012.39,23.06,89.09,7250.83,18.85
20240202160002,2,2024,2,2,16,00,0.42,1012.37,23.15,88.94,5660.08,11.95,0.0,1012.34,23.04,87.88,5074.17,9.8,1.22,1012.4,23.29,89.44,6235.0,13.71
20240202161002,2,2024,2,2,16,10,0.65,1012.44,23.24,88.76,5873.58,13.18,0.26,1012.38,23.18,88.53,5365.83,11.28,1.13,1012.51,23.33,89.15,6246.67,14.9
20240202162002,2,2024,2,2,16,20,1.45,1012.53,23.11,87.77,6297.5,13.73,0.17,1012.47,22.65,85.95,5550.83,10.54,2.96,1012.6,23.41,89.05,7102.5,17.18
20240202163002,2,2024,2,2,16,30,2.12,1012.67,22.37,88.42,4664.17,7.91,0.61,1012.55,22.29,87.48,3239.17,3.84,3.48,1012.77,22.59,89.24,5778.33,11.94
20240202164002,2,2024,2,2,16,40,1.57,1012.78,22.19,89.25,2543.17,2.55,1.05,1012.73,22.05,88.77,1984.17,1.69,2.7,1012.83,22.34,89.58,3336.67,3.95
20240202165002,2,2024,2,2,16,50,1.56,1012.84,21.94,89.69,1456.0,0.8,0.35,1012.79,21.82,89.34,1099.17,0.4,2.35,1012.93,22.02,89.99,1873.33,1.45
20240202170002,2,2024,2,2,17,00,2.68,1012.98,21.67,90.05,923.58,0.28,1.22,1012.9,21.56,89.61,764.17,0.18,4.36,1013.01,21.8,90.77,1048.33,0.38
20240202171002,2,2024,2,2,17,10,2.41,1013.09,21.44,91.66,717.67,0.18,1.48,1013.04,21.36,90.96,612.5,0.15,3.48,1013.15,21.54,92.4,820.0,0.21
20240202172002,2,2024,2,2,17,20,2.31,1013.24,21.29,92.82,494.92,0.07,1.31,1013.13,21.24,92.5,425.83,0.04,3.4,1013.35,21.37,93.25,584.17,0.12
20240202173002,2,2024,2,2,17,30,1.51,1013.41,21.24,93.61,229.17,0.0,0.35,1013.31,21.22,93.33,118.33,0.0,2.61,1013.48,21.28,93.84,392.5,0.02
20240202174002,2,2024,2,2,17,40,1.87,1013.55,21.1,93.84,65.08,0.0,0.17,1013.52,21.02,93.59,37.5,0.0,2.44,1013.61,21.27,94.08,109.17,0.0
20240202175002,2,2024,2,2,17,50,1.05,1013.57,21.04,94.14,25.83,0.0,1.05,1013.57,21.04,94.14,25.83,0.0,1.05,1013.57,21.04,94.14,25.83,0.0
20240203062002,2,2024,2,3,6,20,0.06,1014.47,19.93,97.17,58.54,0.0,0.0,1014.4,19.91,97.15,26.67,0.0,0.52,1014.54,19.93,97.19,94.17,0.0
20240203063002,2,2024,2,3,6,30,0.13,1014.6,19.93,97.11,193.75,0.01,0.0,1014.55,19.92,97.08,106.67,0.0,0.44,1014.67,19.94,97.13,294.17,0.03
20240203064002,2,2024,2,3,6,40,0.2,1014.75,19.91,97.07,501.83,0.11,0.0,1014.69,19.9,97.04,319.17,0.02,0.61,1014.82,19.93,97.09,690.83,0.29
20240203065002,2,2024,2,3,6,50,0.43,1014.88,20.03,96.99,855.08,0.45,0.0,1014.82,19.94,96.93,705.83,0.3,1.65,1014.92,20.08,97.05,1066.67,0.61
20240203070002,2,2024,2,3,7,00,0.41,1014.92,20.13,96.88,1538.5,1.25,0.0,1014.89,20.05,96.77,1145.83,0.7,1.65,1014.95,20.21,96.97,1965.83,1.97
20240203071002,2,2024,2,3,7,10,0.42,1014.97,20.3,96.64,2467.0,3.07,0.0,1014.92,20.22,96.5,2037.5,2.05,1.05,1015.0,20.44,96.77,3033.33,4.62
20240203072002,2,2024,2,3,7,20,0.39,1015.0,20.69,96.15,3824.58,7.79,0.0,1014.96,20.47,95.83,3169.17,5.12,0.96,1015.04,20.9,96.42,4577.5,11.1
20240203073002,2,2024,2,3,7,30,0.74,1015.03,21.11,95.45,5263.75,15.54,0.17,1015.01,20.9,95.03,4773.33,11.9,1.83,1015.07,21.28,95.74,5851.67,18.85
20240203074002,2,2024,2,3,7,40,0.94,1015.11,21.38,94.88,5489.17,16.74,0.0,1015.03,21.3,94.54,5316.67,15.45,1.83,1015.2,21.43,95.16,5600.83,18.45
20240203075002,2,2024,2,3,7,50,0.68,1015.26,21.57,94.78,4743.58,11.84,0.0,1015.21,21.43,94.37,4366.67,9.33,1.65,1015.31,21.72,95.01,5300.83,15.24
20240203080002,2,2024,2,3,8,00,0.94,1015.3,21.59,94.5,6963.42,23.83,0.0,1015.26,21.48,94.18,5157.5,11.84,2.18,1015.32,21.86,94.71,9440.0,48.2
20240203081002,2,2024,2,3,8,10,0.78,1015.36,22.38,93.62,9204.5,42.08,0.0,1015.29,22.05,93.36,8684.17,38.14,1.57,1015.41,22.68,94.09,9974.17,48.2
20240203082002,2,2024,2,3,8,20,0.49,1015.34,22.52,93.61,10809.92,48.71,0.0,1015.3,22.32,93.36,8324.17,29.76,1.39,1015.39,22.8,93.91,13759.17,80.84
20240203083002,2,2024,2,3,8,30,0.34,1015.27,23.41,92.83,14444.84,94.51,0.0,1015.23,22.98,92.5,13663.33,85.93,2.0,1015.33,24.03,93.54,15606.67,106.94
20240203084002,2,2024,2,3,8,40,0.66,1015.29,24.14,90.97,14421.83,103.17,0.0,1015.24,24.05,90.35,13245.0,86.96,1.39,1015.31,24.26,92.08,15864.17,118.9
20240203085002,2,2024,2,3,8,50,1.26,1015.3,24.52,89.33,20074.67,166.28,0.7,1015.27,24.09,88.71,16801.67,127.09,1.83,1015.33,25.1,90.25,22026.67,188.47
20240203090002,2,2024,2,3,9,00,1.01,1015.34,24.88,87.56,25453.33,198.71,0.0,1015.3,24.69,85.82,22500.83,179.45,1.74,1015.36,25.17,88.57,27134.17,215.7
20240203091002,2,2024,2,3,9,10,0.54,1015.31,25.2,87.31,25883.75,176.3,0.0,1015.27,24.96,85.62,25059.17,169.58,1.57,1015.34,25.4,89.62,26761.67,189.48
20240203092002,2,2024,2,3,9,20,1.14,1015.33,25.36,84.96,26702.42,162.91,0.0,1015.3,25.14,84.02,22982.5,117.0,2.0,1015.36,25.61,85.85,28965.83,185.47
20240203093002,2,2024,2,3,9,30,1.46,1015.36,25.23,83.11,24059.5,122.85,0.35,1015.31,24.98,80.18,22630.83,113.77,2.35,1015.38,25.48,85.39,25097.5,131.44
20240203094002,2,2024,2,3,9,40,0.8,1015.36,25.53,82.63,24572.17,128.55,0.0,1015.26,25.13,81.58,23447.5,117.2,1.48,1015.43,25.94,83.55,25320.83,134.31
20240203095002,2,2024,2,3,9,50,0.96,1015.35,26.25,80.3,26455.33,149.3,0.0,1015.3,25.96,76.8,23360.83,116.8,1.48,1015.42,26.4,83.05,29198.33,180.05
20240203100002,2,2024,2,3,10,00,1.57,1015.34,26.7,76.52,33105.5,231.23,0.96,1015.28,26.41,73.41,30460.83,196.3,2.18,1015.37,27.14,78.94,35395.83,262.8
20240203101002,2,2024,2,3,10,10,0.89,1015.19,27.89,70.14,40432.93,336.93,0.0,1015.13,27.25,65.31,36115.0,271.35,1.74,1015.28,29.38,74.95,48984.61,476.15
20240203102002,2,2024,2,3,10,20,0.51,1015.14,29.66,61.87,36340.41,267.2,0.0,1015.11,29.08,55.53,34497.5,242.67,1.74,1015.16,30.08,71.14,37780.0,288.57
20240203103002,2,2024,2,3,10,30,0.46,1014.99,30.59,58.73,41800.55,357.67,0.0,1014.92,29.0,51.35,37335.0,283.8,1.22,1015.1,31.61,65.54,46003.59,422.41
20240203104002,2,2024,2,3,10,40,0.84,1014.91,31.34,53.43,41791.36,359.74,0.35,1014.81,31.09,51.95,40097.27,334.15,1.65,1015.0,31.59,56.8,43717.97,390.89
20240203105002,2,2024,2,3,10,50,0.6,1014.77,32.11,49.54,58494.75,698.27,0.0,1014.71,31.32,45.96,42691.95,370.81,1.39,1014.88,33.2,53.21,78068.83,1167.83
20240203110002,2,2024,2,3,11,00,1.12,1014.69,31.99,48.66,48402.96,485.07,0.17,1014.64,31.27,47.1,44950.63,422.41,2.09,1014.77,32.44,52.08,52993.43,574.36
