SeqNumber,Device_ID,Year,Month,Day,Hour,Minute,Avg_WindSpeed(m/s),Avg_Pressure(hpa),Avg_Temperature(°C),Avg_Humidity(%),Avg_Sunlight(Lux),Avg_Power(mW),Min_WindSpeed(m/s),Min_Pressure(hpa),Min_Temperature(°C),Min_Humidity(%),Min_Sunlight(Lux),Min_Power(mW),Max_WindSpeed(m/s),Max_Pressure(hpa),Max_Temperature(°C),Max_Humidity(%),Max_Sunlight(Lux),Max_Power(mW)
20240325082010,10,2024,3,25,8,20,0.57,1013.12,36.38,44.42,13971.17,146.54,0.17,1013.09,34.26,36.79,6853.33,22.62,0.96,1013.2,39.02,50.04,20258.33,256.84
20240325083010,10,2024,3,25,8,30,0.45,1013.14,35.79,45.3,12505.42,114.44,0.0,1013.05,33.38,38.16,5333.33,7.73,2.44,1013.22,39.1,50.39,19374.17,247.97
20240325084010,10,2024,3,25,8,40,0.56,1013.02,41.61,32.86,22311.17,297.82,0.0,1012.96,40.01,29.68,20086.67,264.33,1.65,1013.08,43.67,35.98,24930.83,336.67
20240325085010,10,2024,3,25,8,50,0.71,1012.93,43.56,27.9,27911.92,379.35,0.0,1012.89,42.19,25.23,25434.17,344.28,1.39,1012.98,44.12,29.71,30593.33,419.1
20240325090010,10,2024,3,25,9,00,0.84,1012.89,43.25,28.23,34199.08,474.02,0.0,1012.86,41.86,24.43,31191.67,427.52,2.09,1012.92,44.45,31.86,37012.5,516.26
20240325091010,10,2024,3,25,9,10,1.25,1012.98,41.76,29.57,32777.53,404.15,0.0,1012.92,40.0,25.59,12726.67,38.98,2.26,1013.04,44.08,32.35,45418.33,678.11
20240325092010,10,2024,3,25,9,20,1.07,1012.93,42.54,29.8,40674.76,522.31,0.17,1012.86,41.61,26.69,13399.17,40.78,3.22,1013.0,44.05,32.11,52855.0,819.33
20240325093010,10,2024,3,25,9,30,1.36,1012.95,39.95,34.49,40004.34,544.1,0.26,1012.9,38.04,29.8,21262.42,99.84,2.79,1013.02,42.37,39.62,71447.34,1308.11
20240325094010,10,2024,3,25,9,40,1.58,1012.9,40.34,34.3,61154.68,855.02,0.0,1012.81,38.8,31.45,35004.92,271.08,4.09,1012.96,42.22,38.11,78771.41,1199.53
20240325095010,10,2024,3,25,9,50,0.45,1012.79,43.39,29.51,71363.79,1078.53,0.0,1012.75,42.13,27.07,58989.61,716.67,1.48,1012.84,44.07,32.88,79179.3,1302.84
20240325100010,10,2024,3,25,10,00,1.19,1012.65,43.83,28.3,78235.22,1167.38,0.35,1012.56,41.77,25.88,75982.66,1125.22,1.92,1012.74,45.02,30.79,81585.31,1220.86
20240325101010,10,2024,3,25,10,10,1.73,1012.58,41.25,32.54,84360.77,1290.17,0.87,1012.49,40.52,29.84,70478.83,905.83,2.53,1012.64,42.23,36.37,92826.56,1517.68
20240325102010,10,2024,3,25,10,20,1.02,1012.44,42.26,32.8,86048.57,1344.1,0.17,1012.37,40.0,30.51,57936.64,607.49,2.35,1012.55,43.5,36.73,94573.13,1483.02
20240325103010,10,2024,3,25,10,30,0.9,1012.33,43.18,30.8,74856.53,1180.73,0.0,1012.21,40.04,26.54,31664.17,176.56,2.35,1012.45,46.05,35.68,105113.59,1738.56
20240325104010,10,2024,3,25,10,40,2.16,1012.16,42.39,31.24,91348.46,1422.67,0.26,1012.03,38.99,27.07,31901.72,176.31,3.4,1012.24,45.16,36.18,110978.59,1819.4
20240325105010,10,2024,3,25,10,50,2.1,1012.0,41.43,32.74,104603.99,1675.25,0.61,1011.94,40.76,31.35,101625.85,1629.18,4.09,1012.07,42.48,35.55,117758.2,1724.1
20240325110010,10,2024,3,25,11,00,3.06,1011.89,40.43,35.01,103409.07,1691.05,1.74,1011.8,38.9,31.95,101659.99,1643.94,4.88,1012.07,42.22,37.98,106606.79,1769.89
20240325111010,10,2024,3,25,11,10,2.72,1011.83,39.79,36.53,103986.23,1679.66,2.09,1011.68,39.15,35.89,59282.5,585.9,3.83,1012.01,40.3,37.17,112259.76,1864.05
20240325112010,10,2024,3,25,11,20,3.14,1011.62,38.76,38.41,104455.03,1680.95,1.48,1011.4,37.62,36.75,51192.96,422.83,4.44,1011.8,39.74,41.88,117758.2,1959.03
20240325113010,10,2024,3,25,11,30,3.4,1011.44,38.37,38.77,112589.31,1863.5,1.05,1011.38,37.54,37.07,110150.23,1823.58,4.7,1011.49,39.07,40.7,115463.59,1906.03
20240325114010,10,2024,3,25,11,40,2.62,1011.27,39.11,37.81,114424.81,1860.54,1.83,1011.18,37.8,35.36,113650.54,1839.98,3.75,1011.42,39.9,40.62,115300.07,1880.63
20240325115010,10,2024,3,25,11,50,3.29,1011.09,38.87,38.13,113335.73,1847.64,1.13,1011.01,38.09,37.19,104170.23,1661.01,4.09,1011.22,39.54,39.05,115190.46,1888.87
20240325120010,10,2024,3,25,12,00,2.57,1010.93,39.13,37.23,114571.62,1870.22,1.48,1010.78,38.38,35.67,114056.63,1857.24,4.27,1011.06,40.16,38.83,115348.59,1879.36
20240325121010,10,2024,3,25,12,10,3.12,1010.83,38.79,37.92,116183.06,1895.53,1.65,1010.77,37.91,36.05,114128.51,1879.36,4.44,1010.92,39.75,40.31,117758.2,1936.45
20240325122010,10,2024,3,25,12,20,2.52,1010.63,39.4,37.14,116167.6,1909.52,1.05,1010.48,38.3,34.63,115233.59,1872.99,3.66,1010.84,40.23,39.51,117280.23,1952.05
20240325123010,10,2024,3,25,12,30,2.54,1010.54,39.25,37.1,116925.53,1891.72,0.78,1010.38,38.56,35.51,115880.46,1857.72,4.53,1010.69,40.38,38.06,117758.2,1914.0
20240325124010,10,2024,3,25,12,40,2.35,1010.31,39.36,36.96,110575.5,1875.78,0.0,1010.15,39.0,35.64,54612.5,1859.62,4.01,1010.41,39.74,39.11,117758.2,1886.47
20240325125010,10,2024,3,25,12,50,3.23,1010.22,38.87,38.16,117493.16,1896.49,2.09,1010.11,38.49,36.73,116769.91,1876.65,4.53,1010.36,39.27,39.83,117758.2,1913.2
20240325130010,10,2024,3,25,13,00,2.46,1010.04,39.11,38.15,116010.92,1870.77,0.26,1009.98,38.08,35.15,114748.43,1839.66,4.09,1010.16,40.45,41.63,117610.85,1893.6
20240325131010,10,2024,3,25,13,10,2.92,1009.98,39.06,37.44,114729.38,1858.23,0.96,1009.85,37.78,34.12,113841.01,1828.24,3.92,1010.03,40.27,40.0,116218.27,1877.45
20240325132010,10,2024,3,25,13,20,2.62,1009.84,38.32,38.84,112293.9,1842.85,1.22,1009.68,37.31,36.53,110615.62,1820.13,3.92,1009.93,39.07,41.07,114053.04,1876.17
20240325133010,10,2024,3,25,13,30,2.75,1009.68,38.97,37.26,112160.93,1835.03,0.87,1009.57,38.32,35.71,111050.46,1801.02,4.7,1009.81,39.74,38.13,112890.46,1856.13
20240325134010,10,2024,3,25,13,40,3.0,1009.62,37.68,39.4,110260.38,1822.17,2.0,1009.49,37.44,37.97,108143.12,1801.49,4.36,1009.72,37.9,41.37,112374.76,1848.28
20240325135010,10,2024,3,25,13,50,2.6,1009.45,38.32,38.56,106853.68,1765.85,1.65,1009.17,38.06,37.38,103537.73,1720.29,4.36,1009.61,38.62,40.2,108599.52,1790.64
20240325140010,10,2024,3,25,14,00,2.17,1009.32,38.69,38.02,104318.11,1710.79,0.52,1009.23,37.64,35.37,101704.91,1674.7,2.96,1009.47,39.53,39.76,105783.82,1748.74
20240325141010,10,2024,3,25,14,10,2.59,1009.22,38.49,38.61,100362.83,1639.04,1.22,1009.11,37.29,36.7,97293.59,1589.17,4.53,1009.33,39.37,40.79,101663.59,1661.31
20240325142010,10,2024,3,25,14,20,2.91,1009.21,36.68,41.56,96493.98,1563.48,1.83,1009.07,36.42,40.59,94418.59,1511.97,3.92,1009.4,36.96,43.41,99173.12,1630.17
20240325143010,10,2024,3,25,14,30,2.02,1009.07,37.26,40.93,92553.08,1463.24,0.52,1009.0,36.42,38.87,85202.42,1299.24,3.92,1009.13,38.17,43.04,96120.23,1542.91
20240325144010,10,2024,3,25,14,40,1.98,1008.99,36.52,42.11,41081.35,537.0,0.61,1008.9,33.82,38.91,18815.83,69.85,4.01,1009.1,37.93,49.11,85374.92,1337.28
20240325145010,10,2024,3,25,14,50,1.76,1008.9,32.97,52.47,20682.33,74.62,0.17,1008.86,32.59,50.23,18608.33,57.26,3.14,1008.98,33.28,53.32,22933.33,91.63
20240325150010,10,2024,3,25,15,00,2.07,1008.92,31.62,55.61,15931.25,43.23,0.7,1008.86,31.17,52.94,14186.67,33.76,3.31,1008.98,32.64,56.94,18174.17,56.03
20240325151010,10,2024,3,25,15,10,1.32,1008.86,31.46,56.36,17333.83,51.03,0.0,1008.78,31.25,55.48,14262.5,33.07,2.35,1008.93,31.8,57.03,19040.83,61.0
20240325152010,10,2024,3,25,15,20,1.41,1008.81,31.47,57.56,15907.33,44.24,0.17,1008.76,30.62,55.18,13144.17,30.4,2.26,1008.96,31.82,61.1,17920.0,55.61
20240325153010,10,2024,3,25,15,30,1.42,1008.74,31.31,57.45,15100.5,42.13,0.0,1008.68,30.71,56.0,13099.17,33.98,2.96,1008.79,31.76,58.84,16217.5,49.27
20240325154010,10,2024,3,25,15,40,1.88,1008.84,31.09,58.29,12668.67,31.29,0.52,1008.78,30.9,57.59,12206.67,29.36,3.14,1008.91,31.32,59.48,13711.67,36.47
20240325155010,10,2024,3,25,15,50,0.77,1008.88,31.33,58.48,13885.58,38.2,0.0,1008.8,31.08,57.52,11830.0,27.64,1.57,1008.96,31.64,59.43,15251.67,46.37
20240325160010,10,2024,3,25,16,00,0.92,1008.91,30.91,60.15,11173.42,25.17,0.0,1008.87,30.22,58.01,9681.67,19.35,2.09,1008.94,31.35,62.26,12265.83,29.46
20240325161010,10,2024,3,25,16,10,1.73,1008.94,30.14,61.91,8329.58,14.86,0.35,1008.9,29.85,60.89,7135.83,11.43,3.4,1009.03,30.37,63.18,9084.17,16.8
20240325162010,10,2024,3,25,16,20,1.72,1008.97,29.77,63.32,6252.0,8.25,0.52,1008.84,29.69,62.79,5545.0,6.43,3.22,1009.02,29.84,63.83,6820.83,9.66
20240325163010,10,2024,3,25,16,30,1.34,1009.08,29.36,65.52,4763.5,4.9,0.61,1009.05,29.11,63.61,4332.5,4.05,2.0,1009.15,29.76,66.22,5563.33,6.48
20240325164010,10,2024,3,25,16,40,1.06,1009.16,29.05,66.84,4154.33,3.77,0.0,1009.06,28.85,65.44,3991.67,3.51,3.05,1009.22,29.29,67.96,4490.83,4.36
20240325165010,10,2024,3,25,16,50,1.43,1009.27,28.84,67.7,3386.67,2.61,0.35,1009.18,28.29,66.39,2960.0,2.04,2.79,1009.35,29.06,69.98,4025.0,3.59
20240325170010,10,2024,3,25,17,00,1.09,1009.42,28.27,70.49,2244.08,1.19,0.17,1009.33,28.11,69.21,2122.5,1.05,2.35,1009.52,28.46,71.58,2690.83,1.62
20240325171010,10,2024,3,25,17,10,0.25,1009.48,28.04,72.88,1837.25,0.85,0.0,1009.39,27.77,70.62,1466.67,0.6,0.7,1009.56,28.41,74.2,2210.0,1.21
20240325172010,10,2024,3,25,17,20,0.26,1009.64,28.14,72.16,1256.08,0.44,0.0,1009.57,28.0,70.74,1091.67,0.32,1.83,1009.76,28.32,73.53,1410.83,0.56
20240325173010,10,2024,3,25,17,30,0.09,1009.73,28.28,70.41,847.5,0.22,0.0,1009.68,28.16,69.45,630.83,0.12,0.44,1009.77,28.45,70.94,1056.67,0.34
20240325174010,10,2024,3,25,17,40,0.51,1009.85,27.93,73.21,466.92,0.08,0.0,1009.76,27.65,69.83,346.67,0.05,2.18,1009.91,28.49,74.49,592.5,0.12
20240325175010,10,2024,3,25,17,50,0.9,1009.89,27.57,74.6,268.75,0.02,0.0,1009.85,27.41,73.37,185.0,0.01,2.53,1009.98,27.79,75.95,322.5,0.03
20240325180010,10,2024,3,25,18,00,0.66,1009.98,27.5,75.66,90.92,0.01,0.0,1009.9,27.42,75.04,43.33,0.0,1.92,1010.09,27.6,77.42,160.83,0.02
20240325181010,10,2024,3,25,18,10,0.0,1010.1,27.02,78.93,30.42,0.0,0.0,1010.06,26.91,76.9,23.33,0.0,0.0,1010.14,27.23,80.19,37.5,0.0
20240326054010,10,2024,3,26,5,40,0.0,1013.18,22.45,90.88,65.75,0.0,0.0,1013.12,22.42,90.7,22.5,0.0,0.0,1013.22,22.48,91.12,126.67,0.01
20240326055010,10,2024,3,26,5,50,0.0,1013.3,22.52,90.9,268.42,0.03,0.0,1013.25,22.46,90.66,145.83,0.01,0.0,1013.38,22.57,91.2,413.33,0.05
20240326060010,10,2024,3,26,6,00,0.0,1013.4,22.61,90.27,661.75,0.12,0.0,1013.38,22.57,90.02,448.33,0.06,0.0,1013.42,22.65,90.58,889.17,0.2
20240326061010,10,2024,3,26,6,10,0.0,1013.56,22.76,89.61,1206.83,0.35,0.0,1013.43,22.67,89.03,941.67,0.21,0.0,1013.68,22.9,89.93,1479.17,0.5
20240326062010,10,2024,3,26,6,20,0.0,1013.76,23.09,88.09,1809.67,0.76,0.0,1013.67,22.95,87.69,1539.17,0.51,0.0,1013.84,23.27,88.78,2096.67,1.03
20240326063010,10,2024,3,26,6,30,0.0,1013.96,23.66,86.32,2482.0,1.5,0.0,1013.83,23.34,84.86,2160.83,1.04,0.0,1014.11,24.03,87.44,2826.67,2.07
20240326064010,10,2024,3,26,6,40,0.0,1014.19,24.4,84.03,3387.75,3.13,0.0,1014.08,24.02,82.32,2912.5,2.17,0.0,1014.27,25.08,85.04,3857.5,4.1
20240326065010,10,2024,3,26,6,50,0.0,1014.19,29.75,65.84,4333.58,5.18,0.0,1014.15,25.87,56.26,3944.17,4.4,0.0,1014.22,32.4,80.35,4699.17,6.01
20240326070010,10,2024,3,26,7,00,0.0,1014.18,34.64,50.09,5096.92,7.16,0.0,1014.15,32.74,43.91,4783.33,6.36,0.0,1014.25,35.94,54.61,5412.5,8.15
20240326071010,10,2024,3,26,7,10,0.0,1014.38,36.71,42.59,5828.33,9.24,0.0,1014.28,35.75,41.29,5501.67,8.32,0.0,1014.49,37.59,44.02,6177.5,10.3
20240326072010,10,2024,3,26,7,20,0.0,1014.5,38.0,39.63,6331.42,10.76,0.0,1014.4,37.47,37.73,5899.17,8.77,0.0,1014.56,38.85,41.42,6795.83,13.19
20240326073010,10,2024,3,26,7,30,0.09,1014.63,39.54,35.34,7267.17,16.39,0.0,1014.56,38.93,33.34,6915.83,13.93,0.44,1014.72,40.39,37.28,7659.17,19.57
20240326074010,10,2024,3,26,7,40,0.03,1014.86,41.04,31.75,8243.25,25.89,0.0,1014.75,40.38,29.25,7630.83,19.6,0.35,1014.99,41.94,32.87,8790.83,31.62
20240326075010,10,2024,3,26,7,50,0.66,1015.03,39.83,31.7,9273.75,40.68,0.17,1014.95,38.94,28.65,8737.5,32.54,1.57,1015.1,41.28,33.58,9930.83,49.61
20240326080010,10,2024,3,26,8,00,0.24,1015.09,39.97,32.53,9547.75,58.22,0.0,1015.05,38.47,30.97,9321.67,49.35,1.05,1015.15,41.24,34.75,9873.33,68.1
20240326081010,10,2024,3,26,8,10,0.8,1015.2,40.76,32.01,10599.83,83.78,0.0,1015.14,40.1,30.35,9976.67,71.39,1.39,1015.25,41.73,33.5,11325.83,100.28
20240326082010,10,2024,3,26,8,20,0.67,1015.28,39.78,33.23,11489.25,83.82,0.0,1015.2,36.92,29.23,8600.0,16.72,1.74,1015.35,41.94,38.22,15180.0,147.75
20240326083010,10,2024,3,26,8,30,0.63,1015.21,41.47,29.95,17414.42,187.58,0.0,1015.15,39.55,26.94,15859.17,164.87,2.44,1015.3,43.08,34.89,18853.33,214.02
20240326084010,10,2024,3,26,8,40,0.27,1015.11,43.59,26.79,21298.83,251.5,0.0,1015.07,42.41,24.9,19143.33,219.12,1.48,1015.15,44.29,29.46,23103.33,282.62
20240326085010,10,2024,3,26,8,50,0.92,1015.15,41.24,30.21,25435.17,320.56,0.0,1015.11,39.9,27.69,23512.5,288.91,1.74,1015.2,42.62,33.74,27825.0,355.55
20240326090010,10,2024,3,26,9,00,1.18,1015.29,40.17,31.42,31259.17,395.48,0.26,1015.15,39.51,30.4,28268.33,360.53,1.83,1015.38,41.04,32.48,34252.5,434.56
20240326091010,10,2024,3,26,9,10,0.52,1015.36,42.11,29.25,36769.5,486.17,0.0,1015.28,41.66,26.61,33660.0,446.98,1.31,1015.41,42.62,33.62,39197.5,526.26
20240326092010,10,2024,3,26,9,20,0.33,1015.3,42.96,29.56,43152.45,584.27,0.0,1015.23,41.96,26.94,39869.16,534.92,0.87,1015.4,43.76,31.65,45791.56,628.82
20240326093010,10,2024,3,26,9,30,0.25,1015.35,43.76,28.7,48901.77,681.01,0.0,1015.28,43.1,26.26,45962.27,636.17,0.7,1015.41,44.24,32.72,52202.81,716.38
20240326094010,10,2024,3,26,9,40,0.29,1015.46,44.18,27.08,56090.35,783.74,0.0,1015.39,43.04,25.0,53167.73,737.34,0.7,1015.52,44.83,29.94,58574.53,836.66
20240326095010,10,2024,3,26,9,50,0.4,1015.38,45.18,25.48,63164.47,887.33,0.0,1015.31,44.78,23.0,60398.36,848.31,0.87,1015.44,45.67,30.51,65979.45,932.18
20240326100010,10,2024,3,26,10,00,0.78,1015.48,44.87,25.24,69488.21,994.53,0.17,1015.41,43.27,23.01,66574.22,941.35,1.39,1015.6,45.93,27.63,71849.84,1041.92
20240326101010,10,2024,3,26,10,10,0.98,1015.72,43.47,28.41,73821.2,1084.28,0.52,1015.67,43.11,26.78,71082.58,1022.34,1.48,1015.76,43.73,29.57,76767.89,1151.32
20240326102010,10,2024,3,26,10,20,0.61,1015.81,44.84,27.35,78078.89,1190.92,0.17,1015.74,43.56,25.67,76223.44,1143.28,1.31,1015.86,45.7,29.38,80821.64,1256.19
20240326103010,10,2024,3,26,10,30,0.97,1015.87,43.92,28.42,80386.8,1242.78,0.61,1015.82,43.1,26.68,57721.01,617.7,1.31,1015.92,44.98,29.67,87748.59,1471.36
20240326104010,10,2024,3,26,10,40,0.95,1015.87,42.52,30.8,53477.17,714.44,0.44,1015.8,41.04,29.55,25736.64,118.12,1.48,1015.91,43.63,32.8,90941.64,1551.29
20240326105010,10,2024,3,26,10,50,1.05,1015.86,41.54,32.58,78005.95,1357.91,0.44,1015.83,39.57,29.46,33542.27,200.72,1.83,1015.89,43.35,36.1,96617.97,1684.48
20240326110010,10,2024,3,26,11,00,1.43,1015.92,42.73,30.99,94661.35,1588.7,0.96,1015.83,42.1,29.77,89243.59,1504.17,2.0,1016.0,43.22,32.3,98788.59,1671.0
20240326111010,10,2024,3,26,11,10,1.41,1015.88,43.42,30.54,95642.98,1616.3,0.78,1015.84,42.94,29.36,86672.27,1403.24,2.87,1015.92,43.84,31.81,100987.96,1730.92
20240326112010,10,2024,3,26,11,20,1.54,1016.05,39.51,38.38,30320.43,245.75,1.05,1015.9,35.42,29.53,15964.17,63.01,2.35,1016.27,43.72,49.74,77044.61,1127.65
20240326113010,10,2024,3,26,11,30,1.7,1016.41,32.07,57.15,8528.92,20.21,0.61,1016.27,30.09,50.54,4045.83,3.46,2.53,1016.52,34.73,61.91,20065.83,82.42
20240326114010,10,2024,3,26,11,40,1.58,1016.69,28.83,65.69,6542.5,8.9,0.7,1016.56,28.08,62.95,4785.0,4.46,2.53,1016.86,29.76,67.75,7590.83,11.84
20240326115010,10,2024,3,26,11,50,1.89,1016.86,27.99,66.69,7034.08,10.09,0.87,1016.8,27.49,65.78,6040.0,7.64,2.87,1016.9,28.16,69.07,7803.33,11.81
20240326120010,10,2024,3,26,12,00,1.96,1016.88,27.16,69.1,5289.0,5.66,1.31,1016.82,27.06,68.3,4185.83,3.56,2.79,1016.93,27.27,70.07,6880.0,9.07
20240326121010,10,2024,3,26,12,10,1.7,1017.05,26.15,72.46,4033.67,3.2,0.52,1016.95,25.63,68.37,3608.33,2.49,3.14,1017.12,26.98,74.72,4705.0,4.36
20240326122010,10,2024,3,26,12,20,1.88,1017.18,25.81,72.93,3814.5,2.77,0.96,1017.08,25.65,72.13,3470.83,2.21,2.53,1017.27,25.89,73.97,4328.33,3.6
20240326123010,10,2024,3,26,12,30,2.13,1017.14,25.5,72.83,3643.33,2.45,1.05,1017.08,25.39,72.39,3175.0,1.78,2.7,1017.17,25.69,74.33,4082.5,2.87
20240326124010,10,2024,3,26,12,40,1.2,1017.28,24.69,77.28,3214.83,1.94,0.61,1017.2,24.53,75.1,2897.5,1.6,2.53,1017.34,25.15,78.56,3516.67,2.2
20240326125010,10,2024,3,26,12,50,1.27,1017.36,24.46,77.73,3743.92,2.68,0.61,1017.27,24.32,77.02,2714.17,1.46,2.09,1017.42,24.57,78.83,4480.0,3.62
20240326130010,10,2024,3,26,13,00,1.59,1017.32,24.42,77.74,5378.58,5.26,0.7,1017.27,24.07,76.36,4572.5,4.05,2.09,1017.37,24.59,79.98,6460.83,7.03
20240326131010,10,2024,3,26,13,10,1.12,1017.32,23.73,82.17,4767.33,4.06,0.61,1017.23,23.35,79.78,3466.67,2.17,1.83,1017.41,24.02,84.45,6583.33,7.62
20240326132010,10,2024,3,26,13,20,1.02,1017.47,23.2,86.43,5165.42,4.96,0.17,1017.43,23.1,85.07,3795.83,2.88,1.57,1017.52,23.3,88.68,6181.67,6.98
20240326133010,10,2024,3,26,13,30,0.96,1017.62,22.86,88.3,4663.08,4.11,0.35,1017.54,22.73,87.16,3484.17,2.42,1.83,1017.67,23.11,89.43,6052.5,6.51
20240326134010,10,2024,3,26,13,40,0.22,1017.66,22.84,90.26,3394.58,2.41,0.0,1017.61,22.76,88.44,2483.33,1.3,0.7,1017.7,22.9,91.47,5620.83,5.54
20240326135010,10,2024,3,26,13,50,0.28,1017.68,22.57,90.95,2100.42,0.92,0.0,1017.64,22.43,89.52,1348.33,0.37,0.78,1017.71,22.89,91.83,3425.83,2.17
20240326140010,10,2024,3,26,14,00,0.08,1017.62,22.33,90.78,2371.33,1.02,0.0,1017.59,22.26,89.66,1866.67,0.66,0.35,1017.67,22.44,91.5,3228.33,1.63
20240326141010,10,2024,3,26,14,10,0.05,1017.54,22.2,90.91,1991.17,0.75,0.0,1017.5,22.13,90.36,1549.17,0.48,0.35,1017.58,22.31,91.51,2470.83,1.06
20240326142010,10,2024,3,26,14,20,0.08,1017.5,21.98,90.38,2012.33,0.76,0.0,1017.45,21.88,89.71,1531.67,0.48,0.52,1017.55,22.11,90.88,2623.33,1.11
20240326143010,10,2024,3,26,14,30,0.06,1017.54,21.92,90.45,1848.33,0.63,0.0,1017.48,21.86,89.64,1592.5,0.48,0.44,1017.57,21.98,91.2,2127.5,0.82
20240326144010,10,2024,3,26,14,40,0.07,1017.55,21.88,89.82,1879.08,0.65,0.0,1017.52,21.86,88.9,1546.67,0.48,0.44,1017.59,21.9,90.42,2131.67,0.84
20240326145010,10,2024,3,26,14,50,0.02,1017.55,21.84,89.4,1978.25,0.83,0.0,1017.5,21.73,88.57,1396.67,0.45,0.17,1017.61,21.89,90.06,2326.67,1.07
20240326150010,10,2024,3,26,15,00,0.0,1017.49,21.74,90.4,1941.33,0.8,0.0,1017.44,21.68,89.48,1550.83,0.59,0.0,1017.53,21.8,91.16,2770.0,1.51
20240326151010,10,2024,3,26,15,10,0.0,1017.52,21.68,89.52,1861.67,0.77,0.0,1017.49,21.56,87.96,1501.67,0.56,0.0,1017.56,21.76,90.26,2135.83,1.03
20240326152010,10,2024,3,26,15,20,0.02,1017.54,21.63,89.55,2184.0,1.01,0.0,1017.52,21.53,87.89,1600.0,0.65,0.17,1017.58,21.73,90.26,2896.67,1.58
20240326153010,10,2024,3,26,15,30,0.0,1017.57,21.75,89.86,1996.0,0.86,0.0,1017.48,21.62,88.82,1690.83,0.64,0.0,1017.67,21.86,90.98,2304.17,1.09
20240326154010,10,2024,3,26,15,40,0.0,1017.67,21.54,90.62,1922.75,0.81,0.0,1017.61,21.49,89.65,1580.0,0.61,0.0,1017.74,21.6,91.38,2362.5,1.08
20240326155010,10,2024,3,26,15,50,0.0,1017.66,21.49,90.4,2153.75,0.96,0.0,1017.64,21.45,88.97,1772.5,0.66,0.0,1017.72,21.55,91.03,2415.83,1.21
20240326160010,10,2024,3,26,16,00,0.0,1017.77,21.43,90.92,1718.75,0.65,0.0,1017.67,21.39,90.08,1511.67,0.5,0.0,1017.83,21.47,91.55,2063.33,0.95
20240326161010,10,2024,3,26,16,10,0.0,1017.85,21.34,92.29,1682.75,0.62,0.0,1017.8,21.2,91.53,1277.5,0.38,0.0,1017.96,21.42,92.68,1879.17,0.8
20240326162010,10,2024,3,26,16,20,0.0,1017.95,21.11,93.65,1507.42,0.54,0.0,1017.91,21.04,93.03,1057.5,0.34,0.0,1017.99,21.2,93.96,1810.83,0.67
20240326163010,10,2024,3,26,16,30,0.0,1018.0,21.09,94.05,1439.0,0.48,0.0,1017.97,21.04,93.78,1284.17,0.36,0.0,1018.04,21.12,94.52,1560.0,0.59
20240326164010,10,2024,3,26,16,40,0.0,1018.03,20.99,94.35,1459.33,0.49,0.0,1018.01,20.95,93.97,1281.67,0.38,0.0,1018.07,21.05,94.9,1551.67,0.59
20240326165010,10,2024,3,26,16,50,0.0,1018.11,20.98,95.01,1221.75,0.36,0.0,1018.04,20.95,94.52,1000.83,0.3,0.0,1018.15,21.01,95.2,1350.0,0.45
20240326170010,10,2024,3,26,17,00,0.0,1018.23,20.92,94.85,866.58,0.2,0.0,1018.13,20.89,94.5,760.83,0.14,0.0,1018.31,20.96,95.11,1032.5,0.25
20240326171010,10,2024,3,26,17,10,0.0,1018.33,20.84,95.06,846.0,0.19,0.0,1018.31,20.8,94.66,718.33,0.14,0.0,1018.36,20.91,95.35,920.0,0.24
20240326172010,10,2024,3,26,17,20,0.0,1018.4,20.67,94.51,686.83,0.14,0.0,1018.33,20.62,94.06,575.0,0.11,0.0,1018.46,20.78,95.25,853.33,0.2
20240326173010,10,2024,3,26,17,30,0.0,1018.5,20.59,94.44,401.33,0.06,0.0,1018.44,20.57,93.65,342.5,0.03,0.0,1018.57,20.63,95.07,515.83,0.08
20240326174010,10,2024,3,26,17,40,0.0,1018.7,20.49,94.24,209.92,0.02,0.0,1018.62,20.44,93.59,131.67,0.01,0.0,1018.8,20.59,94.99,335.0,0.03
20240326175010,10,2024,3,26,17,50,0.0,1018.76,20.43,93.79,109.0,0.01,0.0,1018.69,20.4,92.94,79.17,0.0,0.0,1018.8,20.45,94.69,134.17,0.01
20240326180010,10,2024,3,26,18,00,0.0,1018.8,20.33,95.01,43.67,0.0,0.0,1018.76,20.31,93.18,26.67,0.0,0.0,1018.82,20.37,95.93,67.5,0.01
20240326181010,10,2024,3,26,18,10,0.0,1018.88,20.31,96.0,23.34,0.0,0.0,1018.85,20.31,95.96,20.0,0.0,0.0,1018.91,20.32,96.05,26.67,0.0
20240327054010,10,2024,3,27,5,40,0.0,1019.07,19.47,89.15,34.88,0.0,0.0,1019.03,19.46,88.81,22.5,0.0,0.0,1019.12,19.5,89.47,49.17,0.0
20240327055010,10,2024,3,27,5,50,0.0,1019.16,19.6,88.84,122.08,0.01,0.0,1019.11,19.52,88.0,55.83,0.0,0.0,1019.18,19.69,89.26,220.83,0.02
20240327060010,10,2024,3,27,6,00,0.02,1019.2,19.77,88.48,395.17,0.07,0.0,1019.16,19.72,88.03,245.0,0.03,0.17,1019.23,19.83,88.93,603.33,0.12
20240327061010,10,2024,3,27,6,10,0.0,1019.21,19.92,87.85,971.17,0.31,0.0,1019.17,19.83,87.2,664.17,0.14,0.0,1019.24,20.0,88.47,1230.0,0.47
20240327062010,10,2024,3,27,6,20,0.0,1019.29,20.06,86.93,1486.25,0.65,0.0,1019.25,20.01,86.04,1230.83,0.45,0.0,1019.34,20.1,87.57,1700.83,0.83
