SeqNumber,Device_ID,Year,Month,Day,Hour,Minute,Avg_WindSpeed(m/s),Avg_Pressure(hpa),Avg_Temperature(°C),Avg_Humidity(%),Avg_Sunlight(Lux),Avg_Power(mW),Min_WindSpeed(m/s),Min_Pressure(hpa),Min_Temperature(°C),Min_Humidity(%),Min_Sunlight(Lux),Min_Power(mW),Max_WindSpeed(m/s),Max_Pressure(hpa),Max_Temperature(°C),Max_Humidity(%),Max_Sunlight(Lux),Max_Power(mW),Std_Avg_WindSpeed(m/s),Std_Avg_Pressure(hpa),Std_Avg_Temperature(°C),Std_Avg_Humidity(%),Std_Avg_Sunlight(Lux),Std_Avg_Power(mW),Std_Min_WindSpeed(m/s),Std_Min_Pressure(hpa),Std_Min_Temperature(°C),Std_Min_Humidity(%),Std_Min_Sunlight(Lux),Std_Min_Power(mW),Std_Max_WindSpeed(m/s),Std_Max_Pressure(hpa),Std_Max_Temperature(°C),Std_Max_Humidity(%),Std_Max_Sunlight(Lux),Std_Max_Power(mW)
20240324173003,3,2024,3,24,17,30,1.11,1009.05,28.89,69.05,2331.67,1.59,0.26,1008.98,28.69,68.57,1897.5,0.85,1.48,1009.13,29.02,69.97,2805.83,2.43,0.9811767539101438,0.298625268937582,-0.22187714539835213,-0.014420076227526215,-0.7853078533154364,-0.6263911654342089,0.3192413601418635,0.2988033894732241,-0.1872848027546007,0.028262446728002363,-0.7569623240372471,-0.5561770214331785,0.6226818801756758,0.30092247497058444,-0.26170949535406357,-0.0412383831208783,-0.7998751174408804,-0.6558447292171025
20240324174003,3,2024,3,24,17,40,0.75,1009.24,28.58,70.28,1611.42,0.83,0.0,1009.16,28.49,69.91,1272.5,0.57,1.48,1009.29,28.67,70.74,1848.33,0.97,0.49226112272741723,0.33758382532516107,-0.2586874217430783,0.033216850317080694,-0.8088785285951895,-0.6278927289289865,-0.35683972870969966,0.3356947097301203,-0.21211716064478223,0.0787606024429212,-0.780523723086765,-0.5568566815669111,0.6226818801756758,0.33374668514543737,-0.301507774959881,-0.010577328770374915,-0.8272061334435238,-0.658150355325772
20240324175003,3,2024,3,24,17,50,0.7,1009.26,28.3,70.9,984.42,0.33,0.26,1009.21,28.18,70.18,770.83,0.21,1.13,1009.32,28.48,71.64,1195.83,0.46,0.4243561739520385,0.3416847259975329,-0.29193541328024974,0.0572289596322485,-0.8293975336634368,-0.6288805996492349,0.3192413601418635,0.345942298690386,-0.2506073153745629,0.08893560396756937,-0.7994357983846396,-0.5577305303102817,0.33532285678888935,0.33990122455324123,-0.323112555317325,0.02526026722372036,-0.8458311861241763,-0.6589557452678416
20240324180003,3,2024,3,24,18,00,0.67,1009.3,27.92,72.87,453.92,0.12,0.0,1009.24,27.57,71.44,203.33,0.03,1.39,1009.35,28.21,74.06,715.0,0.26,0.38361320468681137,0.34988652734227654,-0.33705768750926846,0.13352550052076495,-0.8467585100409571,-0.6292955053517392,-0.35683972870969966,0.35209085206653146,-0.32634600693961546,0.13641894441592542,-0.820829548721602,-0.558167454681967,0.5487895598762164,0.34605576396102183,-0.3538140852989557,0.12162358089673156,-0.8595560659409397,-0.65927158446081
20240324181003,3,2024,3,24,18,10,0.64,1009.44,27.44,74.72,79.08,0.01,0.17,1009.39,27.38,74.13,23.33,0.0,1.39,1009.52,27.57,75.37,168.33,0.02,0.3428702354215841,0.378592832048926,-0.39405424443013437,0.20517453638053912,-0.859025406149062,-0.6295128369101939,0.08521329092401471,0.38283361894728213,-0.3499367469352877,0.23779210775408302,-0.8276152316478631,-0.5582402754105812,0.5487895598762164,0.3809314872718016,-0.4265880822924509,0.1737871928436922,-0.8751602920695716,-0.6596505914923722
20240325054003,3,2024,3,25,5,40,0.24,1009.42,23.68,85.34,85.58,0.01,0.0,1009.37,23.55,85.0,25.0,0.0,0.52,1009.46,23.81,85.54,174.17,0.02,-0.20036935478144532,0.37449193137653086,-0.8405272736435839,0.6164787314242172,-0.8588126891906193,-0.6295128369101939,-0.35683972870969966,0.37873458336318516,-0.8254764005322572,0.6474301320982372,-0.8275522755896029,-0.5582402754105812,-0.1655028696852239,0.3686224084562405,-0.854135314629235,0.5787520275769663,-0.8749935942800621,-0.6596505914923722
20240325055003,3,2024,3,25,5,50,0.0,1009.48,23.52,85.48,340.25,0.05,0.0,1009.45,23.49,85.17,202.5,0.02,0.0,1009.55,23.55,85.79,527.5,0.1,-0.526313108903263,0.3867946333936697,-0.8595261259505392,0.6219008206244163,-0.8504784387588321,-0.6294338072525739,-0.35683972870969966,0.3951307256995964,-0.8329261078993119,0.6538366145396821,-0.8208608382595398,-0.5581917282581718,-0.5924362758598779,0.3870860266795822,-0.8836997509078421,0.5887069153531038,-0.8649080925733111,-0.6595242558151847
20240325060003,3,2024,3,25,6,00,0.14,1009.59,23.51,85.9,867.67,0.22,0.0,1009.5,23.48,85.54,580.0,0.12,0.7,1009.64,23.54,86.25,1160.83,0.35,-0.3361792523322027,0.40934958709173813,-0.8607135542197237,0.6381670882250138,-0.8332182574939279,-0.6290979312076894,-0.35683972870969966,0.40537831465983887,-0.8341677257938206,0.667780135147533,-0.806629753233631,-0.5579489924961244,-0.017718229086305253,0.40554964490294715,-0.8848368446108656,0.6070239088611966,-0.8468302310955523,-0.6591294568239742
20240325061003,3,2024,3,25,6,10,0.33,1009.63,23.58,85.77,1466.08,0.6,0.0,1009.59,23.5,85.46,1233.33,0.43,0.78,1009.66,23.73,86.12,1776.67,0.89,-0.07814044698576368,0.41755138843648176,-0.8524015563354311,0.6331322911105428,-0.8136348797859694,-0.6283471494603007,-0.35683972870969966,0.4238239747882986,-0.8316844900048026,0.6647653198809702,-0.7820003630879965,-0.5571965116337775,0.04796383340210311,0.40965267117480086,-0.8632320642534217,0.6018473672176053,-0.8292516066620609,-0.6582766910029595
20240325062003,3,2024,3,25,6,20,0.09,1009.74,23.84,84.94,2237.58,1.29,0.0,1009.68,23.8,83.75,1546.67,0.67,0.44,1009.81,23.92,85.82,3192.5,2.43,-0.4040842011075814,0.4401063421345502,-0.8215284213366286,0.6009870479950765,-0.78838701310311,-0.626983887866358,-0.35683972870969966,0.442269634916735,-0.7944359531695308,0.600323643558201,-0.7701879970429147,-0.5566139458048638,-0.23118493217363223,0.44042536821372696,-0.8416272838959776,0.5899015018862398,-0.7888379540385387,-0.6558447292171025
20240325063003,3,2024,3,25,6,30,0.17,1009.9,24.3,81.55,4343.67,4.68,0.0,1009.84,23.95,79.24,3410.0,2.87,0.52,1009.94,24.63,83.52,5055.83,6.29,-0.29543628306697545,0.4729135475135482,-0.766906720954132,0.4696950309331115,-0.7194637732559249,-0.6202861243830738,-0.35683972870969966,0.47506191958955746,-0.775811684751895,0.4303634329057506,-0.6999437383374135,-0.5512737590398215,-0.1655028696852239,0.46709503898082266,-0.7608936309813193,0.49831653434577483,-0.7356507978524234,-0.6497490327928115
20240325064003,3,2024,3,25,6,40,0.31,1009.96,24.84,78.85,3616.5,3.56,0.0,1009.94,24.66,78.28,3010.0,2.62,0.78,1010.0,25.04,79.51,4945.0,5.89,-0.10530242649591517,0.485216249530687,-0.702785594418158,0.36512616778641366,-0.7432609102822046,-0.6224989547964302,-0.35683972870969966,0.49555709751006566,-0.6876568142417517,0.3941856497070031,-0.715023033729105,-0.55188059844494,0.04796383340210311,0.4794041177963838,-0.7142727891573615,0.33864013441652946,-0.7388143451146405,-0.6503807111787485
20240325065003,3,2024,3,25,6,50,0.04,1009.97,25.72,75.59,8958.08,19.14,0.0,1009.91,25.13,72.74,4930.0,5.96,0.26,1010.01,26.52,77.8,12734.17,32.75,-0.4719891498829601,0.48726669986687293,-0.5982919067299041,0.23886894783891968,-0.5684540409162577,-0.5917169031534905,-0.35683972870969966,0.4894085441338969,-0.629300773199826,0.18540969249756287,-0.6426424158489858,-0.5437732239925576,-0.37896957277255094,0.48145563093231064,-0.545982921109904,0.27054870202774856,-0.5164791702662751,-0.607963507563087
20240325070003,3,2024,3,25,7,00,0.23,1010.04,28.5,66.92,20729.0,88.43,0.0,1009.96,27.23,59.17,12729.17,31.62,0.78,1010.13,31.58,71.41,35657.5,217.49,-0.21395034453652104,0.5016198522201744,-0.2681868478965557,-0.09691329048769871,-0.18324261007425738,-0.45481777874146834,-0.35683972870969966,0.4996561330941626,-0.36856101535292346,-0.3259783470930688,-0.34862744524893946,-0.48148722745120087,0.04796383340210311,0.5060737885634562,0.029386492619916788,0.01610177046967369,0.1378476172677983,-0.3162228450181395
20240325071003,3,2024,3,25,7,10,0.13,1010.29,32.8,53.92,19580.67,89.7,0.0,1010.19,31.18,48.59,9428.33,19.24,0.61,1010.35,34.29,57.29,36950.0,232.29,-0.3497602420872784,0.5528811106248689,0.2424073078528674,-0.600393001934762,-0.22082249698019124,-0.4523085871120374,-0.35683972870969966,0.5467950423113246,0.12187805297815486,-0.7246876660959343,-0.47306329875071684,-0.511537914792666,-0.09161054938576457,0.5512070775538936,0.3375388861392478,-0.546150291126573,0.17474092085361195,-0.292850744738475
20240325072003,3,2024,3,25,7,20,0.34,1010.4,29.34,61.69,9938.33,18.18,0.0,1010.34,28.69,57.54,8467.5,14.66,0.78,1010.48,30.64,63.98,12790.83,25.81,-0.06455945723068793,0.5754360643229374,-0.16844287328504046,-0.2994670513237097,-0.5363746872987945,-0.5936136149363673,-0.35683972870969966,0.5775378091920752,-0.1872848027546007,-0.387405208149276,-0.5092848972287142,-0.5226552126944358,0.04796383340210311,0.577876748320966,-0.07750031546427892,-0.2797574942371332,-0.5148618591783276,-0.6189231275590918
20240325073003,3,2024,3,25,7,30,0.04,1010.55,27.94,66.7,8286.0,13.31,0.0,1010.49,27.45,64.58,6554.17,7.85,0.26,1010.58,28.59,68.54,9648.33,19.52,-0.4719891498829601,0.6061928193657494,-0.33468283097089907,-0.1054337163737259,-0.5904483199055204,-0.6032354757515866,-0.35683972870969966,0.6082805760728259,-0.3412454216737243,-0.12210146469179269,-0.581414067858177,-0.5391855180898621,-0.37896957277255094,0.5983918796802579,-0.31060452458406806,-0.09818034120038457,-0.6045618255368727,-0.6288562701779493
20240325074003,3,2024,3,25,7,40,0.22,1010.59,29.93,62.06,36446.33,286.42,0.0,1010.53,27.56,49.48,14583.33,41.59,0.7,1010.63,34.21,68.52,70559.69,822.14,-0.2275313342915968,0.6143946207105164,-0.09838460540314284,-0.2851372441517546,0.33111779491667775,-0.06364073093751034,-0.35683972870969966,0.6164786472410199,-0.3275876248341247,-0.6911478462554288,-0.27872887939029267,-0.45728647197507744,-0.017718229086305253,0.6086494453598921,0.3284421365150611,-0.098976732222476,1.1341006861109315,0.638637995123695
20240325075003,3,2024,3,25,7,50,0.79,1010.67,34.39,47.72,31872.41,220.57,0.0,1010.6,33.12,44.63,21534.17,99.91,1.92,1010.75,36.23,49.71,68531.02,789.48,0.5465850817477202,0.6307982234000037,0.431208402653236,-0.8405140950864384,0.18143312559967933,-0.1937433047942235,-0.35683972870969966,0.6308252717853826,0.36275192451291205,-0.8739210217907687,-0.01669445543933045,-0.3157229755490477,0.9839332238619215,0.6332676029910377,0.5581350645257797,-0.8479824884990623,1.076194041480036,0.5870614549119489
20240325080003,3,2024,3,25,8,00,0.68,1010.76,34.62,47.1,47552.28,453.19,0.17,1010.71,33.14,40.82,32321.67,199.84,1.39,1010.79,37.18,50.91,74708.67,892.47,0.39719419444188714,0.6492522764257003,0.45851925284448386,-0.8645262044016059,0.6945676263962658,0.26585366909413805,0.08521329092401471,0.6533699674979393,0.3652351603019306,-1.0175015988607987,0.3899752921553496,-0.07315712853510467,0.5487895598762164,0.641473655534745,0.6661589663129993,-0.8001990271736024,1.2525297605492054,0.7497028473310469
20240325081003,3,2024,3,25,8,10,1.01,1010.81,35.28,45.11,36807.23,232.05,0.44,1010.75,34.14,42.21,27690.83,143.22,1.92,1010.87,37.18,47.89,57620.39,485.2,0.8453668563593864,0.6595045281066299,0.5368895186106749,-0.9415973294615795,0.3429284949631379,-0.17106179305732042,0.787297498577561,0.6615680386661332,0.4893969497528365,-0.9651191836042786,0.2154007814761981,-0.21059411700632907,0.9839332238619215,0.6578857606221832,0.6661589663129993,-0.9204540715093434,0.7647594690216327,0.1065437067297651
20240325082003,3,2024,3,25,8,20,0.99,1010.86,36.97,40.97,65226.03,690.25,0.35,1010.77,35.5,35.26,36156.72,190.4,2.09,1010.96,39.61,44.49,93038.59,1292.28,0.8182048768492349,0.6697567797875827,0.7375648961028899,-1.1019362529531826,1.2729532178235972,0.7342229349783053,0.5532694293597121,0.6656670742502302,0.6582569834060684,-1.2270312598868796,0.5345499216351159,-0.09607138447237697,1.123507606649789,0.6763493788455481,0.9424727361476761,-1.0558405452648136,1.7757416005984723,1.3810811860346055
20240325083003,3,2024,3,25,8,30,0.43,1010.88,37.25,40.07,51806.99,505.67,0.0,1010.82,35.68,36.01,18133.33,55.7,1.48,1010.93,39.75,43.68,89933.59,1112.62,0.05766945056499365,0.6738576804599546,0.7708128876400617,-1.1367925406687487,0.8338059295125699,0.3695405798914092,-0.35683972870969966,0.675914663210496,0.6806061055072316,-1.1987673667628578,-0.1449001327890306,-0.42303645595019274,0.6226818801756758,0.6701948394377443,0.9583920479900032,-1.0880943816594992,1.6871120395664017,1.0973628389910564
20240325084003,3,2024,3,25,8,40,0.57,1010.91,42.46,30.27,93484.04,1172.0,0.0,1010.86,40.64,27.58,91308.2,1117.23,1.31,1010.97,43.54,34.5,95965.7,1237.09,0.2478033071360539,0.6800090314685124,1.3894630158852936,-1.5163387846826888,2.197715977645901,1.68603637393763,-0.35683972870969966,0.6841127343786899,1.296448581183725,-1.5164535254768612,2.61366356715753,2.1536764789113194,0.48310749738780817,0.678400891981475,1.3893505614358572,-1.4536378607992686,1.8592934442031694,1.2939253607349646
20240325085003,3,2024,3,25,8,50,0.81,1010.82,42.35,29.59,96907.26,1267.38,0.17,1010.68,40.98,27.86,95904.61,1236.83,1.65,1010.89,43.49,31.75,99280.93,1317.08,0.5737470612578717,0.6615549784428392,1.3764013049242618,-1.5426746465122272,2.309743200181349,1.8744825925322135,0.08521329092401471,0.6472214141217705,1.3386635895970325,-1.5059016720438931,2.786940127485842,2.4439884503199814,0.7622562629635434,0.6619887868940368,1.3836650929207406,-1.5631416263367812,1.9539238402161652,1.420245245962692
20240325090003,3,2024,3,25,9,00,0.86,1010.74,44.72,26.29,101994.93,1384.85,0.35,1010.69,43.22,25.2,99363.59,1321.7,2.26,1010.77,45.71,27.8,104838.66,1462.69,0.6416520100332503,0.6451513757533285,1.657821804721037,-1.6704810348026358,2.4762406906368035,2.10657293954737,0.5532694293597121,0.6492709319138423,1.616785997967062,-1.60614427965709,2.917337580420724,2.6499982915695894,1.2630819894376568,0.6373706292628913,1.6360998949919268,-1.720428853199754,2.1125644747523236,1.6501919704033647
20240325091003,3,2024,3,25,9,10,1.24,1010.78,42.98,28.57,87834.67,1119.21,0.0,1010.75,41.72,26.91,36940.16,187.99,2.96,1010.83,44.09,30.13,116696.24,1678.92,1.1577296207261283,0.6533531770980722,1.4512092858828978,-1.5821784392565352,2.012836469412401,1.581736983293805,-0.35683972870969966,0.6615680386661332,1.430543313790703,-1.5417026033343206,0.564084229589283,-0.10192131633771873,1.8378000362112297,0.6496797080784757,1.4518907151021425,-1.6276492991261526,2.451028922514855,1.991661513881193
20240325092003,3,2024,3,25,9,20,0.91,1010.77,44.32,26.97,93117.11,1227.92,0.17,1010.74,42.46,25.19,30543.28,150.06,1.92,1010.85,45.47,29.36,117758.2,1787.13,0.709556958808629,0.6513027267618863,1.6103246739536488,-1.644145172973097,2.1857079417133782,1.7965198352902103,0.08521329092401471,0.6595185208740848,1.5224230379843737,-1.6065211315654104,0.32293312182627404,-0.19399099088228852,0.9839332238619215,0.6537827343503295,1.6088096461193657,-1.658310353476656,2.4813416595949254,2.162546309236767
20240325093003,3,2024,3,25,9,30,1.03,1010.71,42.98,28.71,78734.94,1159.01,0.44,1010.67,41.4,26.08,44264.22,323.07,2.09,1010.76,44.57,31.46,117758.2,2231.68,0.8725288358695379,0.6390000247447707,1.4512092858828978,-1.5767563500563362,1.71504156352774,1.6603714926255768,0.787297498577561,0.645171896329722,1.3908115411664133,-1.5729813117249045,0.8401883901054629,0.22596615103587697,1.123507606649789,0.6353191161269645,1.5064712128472635,-1.5746892961571008,2.4813416595949254,2.864577875407366
20240325094003,3,2024,3,25,9,40,1.17,1010.68,43.11,28.4,113223.07,1768.13,0.35,1010.58,41.76,26.44,76196.48,813.77,1.92,1010.75,44.22,30.49,117758.2,2045.95,1.062662692440598,0.6328486737361897,1.4666458533822992,-1.5887624047139202,2.8436892736782564,2.8638351188609774,0.5532694293597121,0.6267262362012856,1.4355097853687393,-1.5594146430253741,2.0439783427661995,1.4170705354023518,0.9839332238619215,0.6332676029910377,1.4666729332414457,-1.6133142607285145,2.4813416595949254,2.5712738088572245
20240325095003,3,2024,3,25,9,50,0.8,1010.58,43.75,27.91,101507.8,1429.44,0.35,1010.53,41.84,25.81,45983.83,317.83,1.22,1010.64,45.33,30.24,117758.2,1938.39,0.560166071502796,0.6123441703743304,1.5426412626101205,-1.607739716914617,2.4602990272573853,2.194671250379122,0.5532694293597121,0.6164786472410199,1.4454427285248124,-1.5831563132495523,0.9050146579767295,0.21324679710459443,0.40921517708834876,0.610700958495819,1.5928903342770386,-1.6232691485046522,2.4813416595949254,2.4014154908787977
20240325100003,3,2024,3,25,10,00,1.34,1010.44,44.88,26.53,117758.2,1788.97,0.7,1010.36,44.27,25.52,117758.2,1773.7,2.0,1010.54,45.82,27.46,117758.2,1822.49,1.2935395182768858,0.5836378656677043,1.6768206570279924,-1.6611860247451513,2.99210451363864,2.9050095704809302,1.463378587429124,0.5816368447761722,1.7471558768905138,-1.5940850185908408,3.61078197493313,3.7471639360237297,1.0496152863503299,0.5901858271365271,1.6486079257251836,-1.733967500575301,2.4813416595949254,2.218386678553587
20240325101003,3,2024,3,25,10,10,1.12,1010.33,45.1,26.56,117758.2,1822.2,0.0,1010.28,43.41,23.52,117758.2,1718.77,2.61,1010.4,48.15,28.38,117758.2,1876.97,0.9947577436652196,0.5610829119696359,1.7029440789500558,-1.6600241484879659,2.99210451363864,2.9706634585486382,-0.35683972870969966,0.565240702439761,1.6403767379627339,-1.6694554002548987,3.61078197493313,3.6138291819311066,1.5504410128244432,0.5614646432335278,1.9135507585296267,-1.6973335135591152,2.4813416595949254,2.30442127471819
20240325102003,3,2024,3,25,10,20,1.87,1010.2,45.5,26.28,113736.08,1731.28,0.7,1010.13,43.53,22.7,85015.55,864.54,2.87,1010.28,48.12,29.34,117758.2,1953.67,2.0133319752959,0.5344270575991956,1.750441209717444,-1.6708683268883642,2.860477877809136,2.7910290467786707,1.463378587429124,0.5344979355590103,1.6552761526968431,-1.700357256737162,2.3764417467912113,1.5403074817938047,1.7639077159117704,0.5368464856023824,1.9101394774205565,-1.6591067444987468,2.4813416595949254,2.4255456052215867
20240325103003,3,2024,3,25,10,30,1.13,1010.09,45.14,27.24,104588.72,1646.97,0.0,1009.95,42.4,25.17,70584.84,780.08,2.18,1010.16,46.76,30.51,117758.2,2093.78,1.0083387334202951,0.5118721039011273,1.7076937920267947,-1.6336882866584275,2.5611242475043783,2.624454285930387,-0.35683972870969966,0.49760661530211414,1.5149733306173192,-1.6072748353820507,1.8324293997866201,1.335292857168591,1.1973999269492488,0.5122283279712367,1.7554947338093794,-1.612517869706423,2.4813416595949254,2.6468067518556273
20240325104003,3,2024,3,25,10,40,1.58,1009.87,46.03,25.27,107915.28,1759.66,0.17,1009.72,43.33,22.61,58768.59,598.35,2.79,1009.98,48.38,28.83,117758.2,2082.98,1.6194832723987034,0.46676219650499046,1.8133749079842336,-1.7099848275469438,2.6699882052393527,2.8471005888599694,0.08521329092401471,0.45046770608495224,1.6304437948066617,-1.7037489239120447,1.3869775893564336,0.8941691567998942,1.698225653423362,0.4753010915245301,1.9397039136991645,-1.6794147155620676,2.4813416595949254,2.629751435435331
20240325105003,3,2024,3,25,10,50,1.44,1009.64,45.22,26.58,117582.11,1898.99,0.52,1009.59,43.44,25.24,115997.26,1777.1,2.7,1009.69,46.02,28.69,117758.2,2042.63,1.429349415827643,0.4196018387726677,1.717193218180272,-1.6592495643165088,2.9863418476059964,3.122380643764386,0.9953224489934266,0.4238239747882986,1.6441015916462611,-1.604636872023809,3.544397638865517,3.755416951933341,1.6243333331239027,0.4158072105826047,1.6713497997856512,-1.6849894527167046,2.4813416595949254,2.5660308782539487
20240325110003,3,2024,3,25,11,00,2.6,1009.44,43.74,29.28,117758.2,1922.57,1.48,1009.34,40.95,26.42,117758.2,1854.13,4.27,1009.56,45.47,34.1,117758.2,2019.29,3.004744227416429,0.378592832048926,1.541453834340936,-1.5546807011698112,2.99210451363864,3.1689686269313,3.4916218539838138,0.3725860299870397,1.334938735913506,-1.5601683468420147,3.61078197493313,3.942396309438435,2.9133438094589152,0.389137539815509,1.6088096461193657,-1.4695656812410887,2.4813416595949254,2.5291724444345314
20240325111003,3,2024,3,25,11,10,3.47,1009.25,40.99,34.15,117477.53,2051.21,2.44,1009.19,40.41,33.37,116022.41,2036.05,4.7,1009.31,41.4,35.15,117758.2,2083.77,4.186290336108018,0.33963427566134696,1.2149110603151418,-1.3660694554200268,2.982919395373082,3.4231280058368063,5.9879212589742,0.34184326310628904,1.267891369610016,-1.298256270559414,3.54534574956327,4.383981207755021,3.2663848953341104,0.3378497114172911,1.1460125089888578,-1.4277551525813112,2.4813416595949254,2.6309990002475563
20240325112003,3,2024,3,25,11,20,3.43,1009.04,40.64,34.69,98284.21,1714.9,1.92,1008.92,39.31,33.14,26509.29,167.08,4.44,1009.16,41.4,37.52,117758.2,2116.75,4.131966377087715,0.29657481860139606,1.1733510708936772,-1.3451556827906872,2.3548048334010034,2.7586664019833336,4.6357590812710745,0.2865062827209099,1.1313134012140202,-1.3069238644507806,0.17085880478345014,-0.15267736418182506,3.052918192246784,0.307077014378365,1.1460125089888578,-1.3333828164635273,2.4813416595949254,2.6830808831680524
20240325113003,3,2024,3,25,11,30,3.27,1008.82,40.41,35.36,102309.93,2035.76,2.26,1008.71,39.85,34.17,54612.5,2012.7,4.09,1008.94,41.08,36.8,110933.66,2124.01,3.9146705410065032,0.2514649112052826,1.1460402207024283,-1.319207113046877,2.4865492816997983,3.392602800581131,5.519865120538503,0.24346640908786826,1.1983607675175094,-1.2681081178937907,1.230300317395296,4.327302407316958,2.7655591688599968,0.2619437253879509,1.1096255104921102,-1.3620528932588036,2.286541020481944,2.694545845872807
20240325114003,3,2024,3,25,11,40,2.97,1008.63,40.33,35.35,100829.3,2010.3,1.65,1008.53,39.64,33.95,97841.64,1984.96,3.75,1008.7,41.16,36.69,103388.59,2032.74,3.507240848354231,0.2125063548177035,1.136540794548951,-1.3195944051326054,2.4380946493645532,3.342300423506083,3.933674873617528,0.2065750888309488,1.172286791732819,-1.2763988598768372,2.859962746367262,4.259967506925017,2.4864104032842618,0.2127074101256598,1.1187222601162967,-1.366433043880304,2.0711734707053746,2.550412630161659
20240325115003,3,2024,3,25,11,50,2.6,1008.46,41.9,32.28,94395.59,1978.42,1.22,1008.4,41.34,31.24,91311.8,1953.35,3.66,1008.55,42.63,33.5,97719.45,2004.04,3.004744227416429,0.1776486991025196,1.3229670328109497,-1.438493075451258,2.227547076641054,3.2793137863830455,2.81554076513225,0.17993135753429512,1.3833618337993594,-1.3785257270316358,2.6137992808160555,4.183238732541842,2.4125180829848025,0.1819347130867104,1.2858750344607317,-1.4934574119038186,1.9093527333046167,2.505089705970688
20240325120003,3,2024,3,25,12,00,3.39,1008.28,40.8,34.03,87499.19,1983.58,2.53,1008.21,39.62,31.58,84363.28,1967.11,4.62,1008.38,42.0,36.07,90458.28,1993.42,4.077642418067412,0.14074059305112646,1.192349923200632,-1.3707169604487688,2.001857656301882,3.2895086122160087,6.221949328192049,0.1409905194853505,1.1698035559438005,-1.3657127621487457,2.351852316778365,4.216639173399559,3.2007028328457023,0.14705898977593057,1.2142381311702595,-1.391121165565125,1.7020888654530095,2.488318644824064
20240325121003,3,2024,3,25,12,10,3.51,1008.1,40.35,35.01,80934.12,1982.7,2.0,1007.93,39.62,32.47,78347.34,1969.07,4.09,1008.18,41.46,36.43,83912.27,1989.05,4.24061429512832,0.10383248699975661,1.1389156510873206,-1.3327623360473748,1.7870112374766842,3.287769959748372,4.84378403168694,0.08360402130792284,1.1698035559438005,-1.33217294230824,2.1250619759816334,4.221396794335688,2.7655591688599968,0.1060287270573469,1.1528350712069981,-1.376786127167487,1.5152386262222381,2.481417558457703
20240325122003,3,2024,3,25,12,20,3.53,1007.94,40.08,35.95,75102.9,1963.28,1.48,1007.84,39.21,33.45,72453.59,1939.2,4.79,1008.08,41.27,37.64,77051.8,1980.43,4.2677762746384715,0.07102528162075862,1.1068550878193333,-1.2963568799888947,1.5961805632596742,3.2494010609739243,3.4916218539838138,0.06515836117948642,1.1188972222689295,-1.2952414552928515,1.902877982944679,4.148891622212138,3.3402772156335696,0.08551359569807837,1.1312302908495546,-1.3286044703309814,1.319412396085784,2.467804889240764
20240325123003,3,2024,3,25,12,30,3.16,1007.79,39.89,36.07,64048.81,1963.59,0.0,1007.68,38.93,34.61,27306.25,1955.78,4.44,1007.86,40.56,37.83,71609.06,1976.35,3.7652796537006696,0.04026852657792323,1.0842939507048241,-1.2917093749601527,1.2344278858516,3.250013540820478,-0.35683972870969966,0.03236607650666396,1.0841319212226757,-1.2515266339276983,0.20090279292185625,4.189137211559592,3.052918192246784,0.040380306707640985,1.0504966379348957,-1.321038755621117,1.1640540524427265,2.4613617697042076
20240325124003,3,2024,3,25,12,40,2.35,1007.68,41.83,32.79,65410.56,1901.39,1.22,1007.63,40.21,30.64,63519.53,1861.99,4.09,1007.76,43.06,35.54,67357.66,1937.58,2.665219483539535,0.017713572879854825,1.3146550349266568,-1.418741179079104,1.2789920886453574,3.1271224232215786,2.81554076513225,0.022118487546421504,1.2430590117198355,-1.4011368415308527,1.5660796584769408,3.961475340335358,2.7655591688599968,0.019865175348349143,1.334770063690736,-1.4122255276505367,1.042701486976786,2.4001363421472757
20240325125003,3,2024,3,25,12,50,2.88,1007.52,41.74,32.51,61297.87,1892.27,1.05,1007.38,40.93,31.51,59458.59,1879.83,3.75,1007.66,42.42,33.87,63214.06,1918.83,3.3850119405585484,-0.015093632499143174,1.3039681805039949,-1.4295853574795023,1.144401487442598,3.1091036612842475,2.373487745498536,-0.029119457254837375,1.3324555001244875,-1.3683507255069876,1.4129893739071013,4.00477940028461,2.4864104032842618,-0.0006499560109427011,1.261996066697241,-1.4787241779951352,0.9244259800226836,2.3705264178064844
20240325130003,3,2024,3,25,13,00,2.6,1007.35,42.06,31.92,57372.78,1860.27,1.83,1007.31,41.15,30.92,55940.31,1835.78,3.48,1007.4,42.77,33.22,59327.42,1884.13,3.004744227416429,-0.04995128821432709,1.3419658851179055,-1.4524355905374844,1.0159502249173555,3.0458799351883505,4.401731012053226,-0.04346608179920011,1.3597710938036867,-1.3905849880978847,1.2803564154304006,3.897854297102741,2.2647334423858836,-0.0539892975450875,1.3017943463030588,-1.5046068862130928,0.8134851758070033,2.3157283178264603
20240325131003,3,2024,3,25,13,10,2.61,1007.25,41.86,32.01,54290.24,1821.36,1.22,1007.15,39.88,30.17,52874.84,1808.51,3.48,1007.36,43.16,35.44,56087.65,1847.54,3.0183252171715043,-0.07045579157620958,1.318217319734211,-1.4489499617659278,0.9150719890591812,2.969003835738621,2.81554076513225,-0.07625836647199927,1.2020856212010367,-1.4188488812219064,1.1647935963194793,3.8316602547924212,2.2647334423858836,-0.062195350088794905,1.346141000720969,-1.4162074827609916,0.7210087207522943,2.2579455374728843
