SeqNumber,Device_ID,Year,Month,Day,Hour,Minute,Avg_WindSpeed(m/s),Avg_Pressure(hpa),Avg_Temperature(°C),Avg_Humidity(%),Avg_Sunlight(Lux),Avg_Power(mW),Min_WindSpeed(m/s),Min_Pressure(hpa),Min_Temperature(°C),Min_Humidity(%),Min_Sunlight(Lux),Min_Power(mW),Max_WindSpeed(m/s),Max_Pressure(hpa),Max_Temperature(°C),Max_Humidity(%),Max_Sunlight(Lux),Max_Power(mW)
20240318163016,16,2024,3,18,16,30,0.0,1017.49,20.22,87.54,2683.42,1.2,0.0,1017.45,20.13,86.62,2428.33,1.05,0.0,1017.53,20.29,88.25,2868.33,1.46
20240318164016,16,2024,3,18,16,40,0.0,1017.45,20.29,87.11,2738.58,1.4,0.0,1017.43,20.26,86.47,2470.0,1.06,0.0,1017.49,20.32,87.66,2912.5,1.58
20240318165016,16,2024,3,18,16,50,0.0,1017.41,20.3,87.86,2774.0,1.47,0.0,1017.39,20.26,87.27,2299.17,1.01,0.0,1017.44,20.36,88.28,3254.17,2.09
20240318170016,16,2024,3,18,17,00,0.0,1017.4,20.31,88.75,2090.0,0.89,0.0,1017.36,20.26,88.4,1340.0,0.37,0.0,1017.44,20.35,89.07,2466.67,1.21
20240318171016,16,2024,3,18,17,10,0.0,1017.38,20.26,89.2,969.0,0.22,0.0,1017.35,20.23,88.98,738.33,0.12,0.0,1017.4,20.28,89.34,1217.5,0.36
20240318172016,16,2024,3,18,17,20,0.0,1017.34,20.2,89.98,672.83,0.11,0.0,1017.29,20.18,89.43,529.17,0.06,0.0,1017.42,20.22,90.63,843.33,0.14
20240318173016,16,2024,3,18,17,30,0.0,1017.35,20.13,91.19,429.42,0.05,0.0,1017.28,20.09,90.49,329.17,0.03,0.0,1017.39,20.17,91.81,583.33,0.09
20240318174016,16,2024,3,18,17,40,0.0,1017.34,20.17,92.2,318.5,0.02,0.0,1017.32,20.16,91.92,271.67,0.02,0.0,1017.36,20.19,92.5,382.5,0.03
20240318175016,16,2024,3,18,17,50,0.0,1017.4,20.13,92.55,182.5,0.01,0.0,1017.33,20.1,92.41,146.67,0.0,0.0,1017.43,20.16,92.69,264.17,0.02
20240318180016,16,2024,3,18,18,00,0.0,1017.5,20.07,92.63,73.75,0.0,0.0,1017.46,20.04,92.54,37.5,0.0,0.0,1017.54,20.09,92.68,132.5,0.01
20240318181016,16,2024,3,18,18,10,0.0,1017.53,20.03,92.69,28.33,0.0,0.0,1017.49,20.02,92.67,23.33,0.0,0.0,1017.56,20.04,92.71,33.33,0.0
20240319055016,16,2024,3,19,5,50,0.0,1018.5,20.34,91.55,36.8,0.0,0.0,1018.45,20.33,91.45,23.33,0.0,0.0,1018.53,20.36,91.64,50.0,0.0
20240319060016,16,2024,3,19,6,00,0.0,1018.61,20.43,92.16,74.83,0.0,0.0,1018.52,20.36,91.77,50.83,0.0,0.0,1018.71,20.48,92.43,100.0,0.01
20240319061016,16,2024,3,19,6,10,0.0,1018.82,20.27,92.84,149.5,0.01,0.0,1018.74,20.1,92.25,68.33,0.0,0.0,1018.91,20.46,93.41,213.33,0.02
20240319062016,16,2024,3,19,6,20,0.0,1018.94,19.99,94.21,330.0,0.03,0.0,1018.89,19.92,93.59,235.83,0.02,0.0,1018.97,20.08,94.65,461.67,0.05
20240319063016,16,2024,3,19,6,30,0.0,1018.98,19.88,94.76,625.5,0.11,0.0,1018.94,19.86,94.63,521.67,0.07,0.0,1019.04,19.93,94.95,738.33,0.13
20240319064016,16,2024,3,19,6,40,0.0,1019.11,19.91,95.16,685.83,0.12,0.0,1019.04,19.86,95.08,605.83,0.11,0.0,1019.16,19.93,95.23,768.33,0.14
20240319065016,16,2024,3,19,6,50,0.0,1019.18,19.65,94.37,762.25,0.13,0.0,1019.1,19.46,93.83,651.67,0.11,0.0,1019.27,19.84,95.08,841.67,0.15
20240319070016,16,2024,3,19,7,00,0.0,1019.36,19.4,94.43,815.0,0.14,0.0,1019.27,19.38,93.88,757.5,0.13,0.0,1019.42,19.43,94.8,859.17,0.16
20240319071016,16,2024,3,19,7,10,0.0,1019.52,19.26,94.27,946.83,0.19,0.0,1019.39,19.14,93.88,856.67,0.14,0.0,1019.59,19.39,94.67,1042.5,0.23
20240319072016,16,2024,3,19,7,20,0.0,1019.6,19.14,93.91,1392.33,0.39,0.0,1019.56,19.13,93.51,1069.17,0.23,0.0,1019.63,19.15,94.24,1565.0,0.5
20240319073016,16,2024,3,19,7,30,0.0,1019.67,19.02,93.05,1577.58,0.53,0.0,1019.59,18.99,92.48,1329.17,0.38,0.0,1019.73,19.12,93.4,1817.5,0.69
20240319074016,16,2024,3,19,7,40,0.0,1019.81,18.95,93.68,1593.75,0.47,0.0,1019.7,18.91,92.94,1415.0,0.35,0.0,1019.92,18.98,94.19,1799.17,0.67
20240319075016,16,2024,3,19,7,50,0.0,1019.91,19.02,93.74,2079.0,0.75,0.0,1019.84,18.98,93.25,1495.83,0.37,0.0,1019.98,19.05,94.39,2640.83,1.22
20240319080016,16,2024,3,19,8,00,0.0,1019.94,19.13,93.35,3076.58,1.75,0.0,1019.84,19.02,92.69,2163.33,0.98,0.0,1020.0,19.23,93.91,4026.67,2.8
20240319081016,16,2024,3,19,8,10,0.0,1020.08,19.25,91.97,3811.75,2.46,0.0,1019.92,19.19,91.14,3620.0,2.17,0.0,1020.19,19.32,92.75,4175.83,2.85
20240319082016,16,2024,3,19,8,20,0.0,1020.24,19.4,91.3,3950.67,2.61,0.0,1020.18,19.3,90.9,3650.0,2.18,0.0,1020.3,19.44,91.72,4067.5,2.78
20240319083016,16,2024,3,19,8,30,0.0,1020.32,19.46,91.34,2728.42,1.3,0.0,1020.24,19.38,90.45,2314.17,0.97,0.0,1020.42,19.54,91.87,3329.17,1.84
20240319084016,16,2024,3,19,8,40,0.0,1020.42,19.65,90.63,2700.5,1.3,0.0,1020.39,19.56,90.26,2169.17,0.86,0.0,1020.5,19.7,91.15,3200.83,1.82
20240319085016,16,2024,3,19,8,50,0.0,1020.5,19.6,90.0,3212.17,1.79,0.0,1020.38,19.58,88.76,2774.17,1.33,0.0,1020.6,19.68,90.66,4173.33,2.85
20240319090016,16,2024,3,19,9,00,0.0,1020.66,19.55,89.57,3959.83,2.71,0.0,1020.59,19.51,89.01,3545.0,2.16,0.0,1020.72,19.58,90.27,4286.67,3.15
20240319091016,16,2024,3,19,9,10,0.0,1020.66,19.45,90.54,3774.5,2.54,0.0,1020.59,19.37,89.94,3093.33,1.78,0.0,1020.72,19.48,90.94,4428.33,3.48
20240319092016,16,2024,3,19,9,20,0.0,1020.72,19.36,90.68,4652.0,3.84,0.0,1020.68,19.3,89.3,3444.17,2.12,0.0,1020.76,19.39,91.74,5550.83,5.35
20240319093016,16,2024,3,19,9,30,0.0,1020.7,19.41,89.08,5191.17,4.74,0.0,1020.61,19.3,87.84,4699.17,3.97,0.0,1020.77,19.54,90.06,5926.67,5.93
20240319094016,16,2024,3,19,9,40,0.0,1020.73,19.71,86.56,7254.83,9.31,0.0,1020.67,19.59,85.45,6063.33,6.36,0.0,1020.81,19.78,88.27,8259.17,11.78
20240319095016,16,2024,3,19,9,50,0.0,1020.72,19.81,85.52,6792.59,8.19,0.0,1020.67,19.74,84.32,6216.67,6.95,0.0,1020.81,19.87,86.35,7552.5,10.06
20240319100016,16,2024,3,19,10,00,0.0,1020.7,19.93,84.32,8637.41,13.22,0.0,1020.66,19.83,83.18,7130.0,8.83,0.0,1020.75,20.03,85.2,9696.67,16.54
20240319101016,16,2024,3,19,10,10,0.0,1020.67,19.92,84.91,6002.83,6.27,0.0,1020.63,19.83,83.57,5328.33,4.87,0.0,1020.7,20.0,85.84,6837.5,8.13
20240319102016,16,2024,3,19,10,20,0.0,1020.6,19.92,84.1,7299.92,9.1,0.0,1020.55,19.79,83.32,6431.67,7.03,0.0,1020.66,20.0,85.15,7710.83,10.12
20240319103016,16,2024,3,19,10,30,0.0,1020.68,19.81,83.96,5970.84,6.13,0.0,1020.56,19.76,83.18,4958.33,4.03,0.0,1020.78,19.9,84.42,7736.67,10.18
20240319104016,16,2024,3,19,10,40,0.0,1020.46,20.07,82.68,9364.67,15.49,0.0,1020.4,19.89,81.6,7844.17,10.44,0.0,1020.57,20.3,84.16,11440.0,23.13
20240319105016,16,2024,3,19,10,50,0.0,1020.36,20.48,81.65,10475.75,19.37,0.0,1020.26,20.37,80.59,8794.17,13.16,0.0,1020.45,20.58,82.34,12145.0,26.11
20240319110016,16,2024,3,19,11,00,0.0,1020.32,20.7,79.84,10462.75,19.34,0.0,1020.24,20.63,78.46,9528.33,15.69,0.0,1020.42,20.8,80.83,11140.0,21.38
20240319111016,16,2024,3,19,11,10,0.0,1020.2,20.72,79.76,7723.83,10.5,0.0,1020.09,20.61,77.66,6623.33,7.75,0.0,1020.33,20.77,81.29,8587.5,12.85
20240319112016,16,2024,3,19,11,20,0.0,1020.04,20.57,80.05,6251.17,6.83,0.0,1020.01,20.48,78.52,5240.0,4.58,0.0,1020.09,20.63,81.02,7269.17,8.99
20240319113016,16,2024,3,19,11,30,0.0,1019.95,20.53,80.29,7469.0,9.94,0.0,1019.89,20.39,79.03,5245.83,4.75,0.0,1020.02,20.66,81.26,9507.5,15.54
20240319114016,16,2024,3,19,11,40,0.0,1019.87,20.82,79.2,8614.42,12.79,0.0,1019.79,20.7,78.46,7730.0,10.24,0.0,1019.94,20.95,79.93,9754.17,15.91
20240319115016,16,2024,3,19,11,50,0.0,1019.68,20.88,78.52,8862.5,13.65,0.0,1019.54,20.79,77.39,6780.83,8.02,0.0,1019.78,20.94,80.08,10397.5,18.24
20240319120016,16,2024,3,19,12,00,0.0,1019.52,20.85,79.3,7935.92,10.84,0.0,1019.48,20.74,77.89,6880.83,8.21,0.0,1019.59,21.0,80.64,8872.5,13.23
20240319121016,16,2024,3,19,12,10,0.0,1019.39,20.93,78.08,9557.17,15.71,0.0,1019.29,20.86,77.04,8482.5,12.21,0.0,1019.5,21.01,78.92,12470.0,26.65
20240319122016,16,2024,3,19,12,20,0.0,1019.18,21.33,77.14,12482.33,27.24,0.0,1019.1,21.0,75.36,12131.67,25.57,0.0,1019.28,21.52,78.46,12995.83,29.0
20240319123016,16,2024,3,19,12,30,0.0,1019.11,21.46,75.68,10867.92,21.05,0.0,1019.04,21.3,74.69,7155.83,8.88,0.0,1019.16,21.59,76.61,12911.67,28.6
20240319124016,16,2024,3,19,12,40,0.0,1018.98,21.26,76.68,9509.33,16.11,0.0,1018.88,21.2,75.97,6586.67,7.59,0.0,1019.08,21.3,77.75,10823.33,20.29
20240319125016,16,2024,3,19,12,50,0.0,1018.86,21.32,75.88,9942.5,17.38,0.0,1018.82,21.18,74.33,8362.5,12.34,0.0,1018.9,21.45,77.24,11086.67,21.41
20240319130016,16,2024,3,19,13,00,0.0,1018.72,21.48,74.84,10234.33,18.76,0.0,1018.62,21.42,73.75,8840.83,13.86,0.0,1018.81,21.55,76.29,11911.67,25.0
20240319131016,16,2024,3,19,13,10,0.0,1018.59,21.64,75.22,9499.75,16.34,0.0,1018.54,21.53,73.83,7668.33,10.24,0.0,1018.65,21.76,76.81,11798.33,24.38
20240319132016,16,2024,3,19,13,20,0.0,1018.54,21.33,75.58,6764.75,8.09,0.0,1018.51,21.26,74.36,5635.0,5.44,0.0,1018.58,21.42,77.02,8148.33,11.62
20240319133016,16,2024,3,19,13,30,0.0,1018.44,21.2,75.34,6102.17,6.32,0.0,1018.34,21.15,74.31,5309.17,4.79,0.0,1018.52,21.3,76.65,6409.17,7.08
20240319134016,16,2024,3,19,13,40,0.0,1018.33,21.04,75.91,5526.75,5.35,0.0,1018.26,20.99,74.88,4957.5,4.3,0.0,1018.38,21.14,77.2,6631.67,7.64
20240319135016,16,2024,3,19,13,50,0.0,1018.3,21.04,74.29,7338.5,9.46,0.0,1018.23,21.0,73.39,6630.0,7.64,0.0,1018.39,21.11,75.18,8151.67,11.62
20240319140016,16,2024,3,19,14,00,0.0,1018.18,21.0,74.48,6032.75,6.52,0.0,1018.14,20.91,72.81,5354.17,5.04,0.0,1018.24,21.08,75.6,6548.33,7.62
20240319141016,16,2024,3,19,14,10,0.0,1018.09,21.08,73.52,6833.42,8.4,0.0,1017.97,21.03,72.14,6225.0,6.65,0.0,1018.18,21.21,75.09,8314.17,12.25
20240319142016,16,2024,3,19,14,20,0.0,1017.94,21.27,72.2,8054.75,11.83,0.0,1017.88,21.19,70.65,6506.67,7.7,0.0,1017.99,21.37,72.88,9232.5,15.02
20240319143016,16,2024,3,19,14,30,0.0,1017.91,21.37,71.49,8541.5,13.46,0.0,1017.87,21.25,69.52,7830.0,11.58,0.0,1017.96,21.47,72.71,9225.83,15.47
20240319144016,16,2024,3,19,14,40,0.0,1017.95,21.3,72.16,7759.0,10.96,0.0,1017.9,21.22,70.55,6877.5,8.37,0.0,1017.98,21.4,73.18,9470.83,16.26
20240319145016,16,2024,3,19,14,50,0.0,1018.1,21.09,72.95,6366.67,7.21,0.0,1018.04,21.05,72.41,5791.67,5.96,0.0,1018.16,21.18,73.94,6721.67,8.05
20240319150016,16,2024,3,19,15,00,0.0,1018.08,20.94,74.11,5771.67,6.07,0.0,1018.03,20.88,72.11,5280.0,4.96,0.0,1018.12,21.02,75.86,6095.83,6.93
20240319151016,16,2024,3,19,15,10,0.0,1018.13,20.82,72.16,6049.67,6.85,0.0,1018.07,20.75,70.64,5274.17,5.26,0.0,1018.2,20.91,73.94,6657.5,8.19
20240319152016,16,2024,3,19,15,20,0.0,1018.14,20.91,72.88,5176.0,5.12,0.0,1018.12,20.88,70.01,4429.17,3.67,0.0,1018.16,20.99,76.12,6694.17,8.26
20240319153016,16,2024,3,19,15,30,0.0,1018.16,20.92,72.43,4440.92,3.74,0.0,1018.09,20.83,70.64,4071.67,3.16,0.0,1018.2,20.99,76.84,4662.5,4.03
20240319154016,16,2024,3,19,15,40,0.0,1018.21,20.63,72.35,3524.25,2.35,0.0,1018.11,20.54,70.35,3093.33,1.77,0.0,1018.32,20.8,74.12,3840.0,2.77
20240319155016,16,2024,3,19,15,50,0.0,1018.31,20.36,72.39,3089.58,1.78,0.0,1018.25,20.28,71.43,2705.83,1.31,0.0,1018.38,20.47,73.92,3424.17,2.16
20240319160016,16,2024,3,19,16,00,0.0,1018.48,20.21,72.5,2275.75,0.99,0.0,1018.38,20.14,71.42,1860.83,0.63,0.0,1018.57,20.26,73.79,2796.67,1.43
20240319161016,16,2024,3,19,16,10,0.0,1018.61,19.94,72.04,1779.83,0.61,0.0,1018.46,19.83,70.68,1516.67,0.45,0.0,1018.78,20.11,73.51,2155.0,0.86
20240319162016,16,2024,3,19,16,20,0.0,1018.72,19.86,71.46,2790.08,1.58,0.0,1018.68,19.8,70.19,2165.0,0.86,0.0,1018.81,19.91,72.57,3065.0,1.85
20240319163016,16,2024,3,19,16,30,0.0,1018.83,19.81,71.81,2748.33,1.57,0.0,1018.76,19.77,70.39,2218.33,1.04,0.0,1018.95,19.86,72.9,3204.17,2.14
20240319164016,16,2024,3,19,16,40,0.07,1018.91,19.71,71.87,2097.83,0.92,0.0,1018.84,19.63,70.49,1973.33,0.81,0.7,1018.98,19.77,72.66,2219.17,1.04
20240319165016,16,2024,3,19,16,50,0.0,1019.03,19.6,72.01,1585.25,0.54,0.0,1018.97,19.56,71.41,1327.5,0.37,0.0,1019.1,19.64,72.87,1900.0,0.79
20240319170016,16,2024,3,19,17,00,0.0,1019.11,19.61,71.71,1257.25,0.35,0.0,1019.07,19.54,71.18,1199.17,0.32,0.0,1019.16,19.64,72.26,1327.5,0.38
20240319171016,16,2024,3,19,17,10,0.0,1019.24,19.56,71.69,1050.0,0.25,0.0,1019.13,19.55,70.42,842.5,0.14,0.0,1019.37,19.57,73.03,1214.17,0.32
20240319172016,16,2024,3,19,17,20,0.0,1019.34,19.54,71.94,793.17,0.15,0.0,1019.27,19.52,70.03,702.5,0.13,0.0,1019.43,19.56,72.93,911.67,0.21
20240319173016,16,2024,3,19,17,30,0.0,1019.5,19.56,72.0,495.33,0.07,0.0,1019.44,19.55,70.65,340.83,0.03,0.0,1019.6,19.56,72.78,693.33,0.13
20240319174016,16,2024,3,19,17,40,0.0,1019.68,19.47,72.31,265.0,0.02,0.0,1019.56,19.4,71.7,189.17,0.01,0.0,1019.8,19.55,73.23,316.67,0.03
20240319175016,16,2024,3,19,17,50,0.0,1019.87,19.35,71.81,122.33,0.01,0.0,1019.75,19.31,70.49,69.17,0.0,0.0,1020.07,19.39,73.13,171.67,0.02
20240319180016,16,2024,3,19,18,00,0.0,1019.97,19.29,72.01,40.55,0.0,0.0,1019.89,19.24,71.55,21.67,0.0,0.0,1020.02,19.37,73.02,60.83,0.0
20240320054016,16,2024,3,20,5,40,0.0,1025.6,18.24,55.22,26.39,0.0,0.0,1025.55,18.23,54.21,21.67,0.0,0.0,1025.67,18.26,55.99,31.67,0.0
20240320055016,16,2024,3,20,5,50,0.0,1025.74,18.38,52.14,86.0,0.0,0.0,1025.64,18.24,50.09,39.17,0.0,0.0,1025.86,18.53,53.91,142.5,0.01
20240320060016,16,2024,3,20,6,00,0.0,1025.93,18.62,48.93,287.67,0.05,0.0,1025.85,18.58,46.49,157.5,0.01,0.0,1026.11,18.69,52.17,468.33,0.14
20240320061016,16,2024,3,20,6,10,0.0,1026.1,18.82,46.74,867.67,0.6,0.0,1026.05,18.74,44.35,533.33,0.22,0.0,1026.14,18.86,48.58,1275.83,1.07
20240320062016,16,2024,3,20,6,20,0.0,1026.14,19.04,46.09,1797.92,2.03,0.0,1025.97,18.89,44.45,1410.83,1.28,0.0,1026.26,19.22,47.76,2215.0,2.88
20240320063016,16,2024,3,20,6,30,0.0,1026.37,19.39,45.3,2429.83,2.57,0.0,1026.24,19.2,42.69,2314.17,2.09,0.0,1026.43,19.53,49.38,2630.0,3.15
20240320064016,16,2024,3,20,6,40,0.0,1026.56,19.12,49.8,2634.17,2.11,0.0,1026.48,19.04,47.14,2564.17,2.06,0.0,1026.69,19.18,52.34,2786.67,2.18
20240320065016,16,2024,3,20,6,50,0.0,1026.66,19.09,46.87,3106.5,2.61,0.0,1026.54,19.03,44.56,2830.0,2.18,0.0,1026.72,19.13,50.03,3475.83,3.16
20240320070016,16,2024,3,20,7,00,0.0,1026.81,19.23,43.84,4075.25,4.06,0.0,1026.7,19.15,42.25,3571.67,3.44,0.0,1026.94,19.28,45.92,4424.17,4.5
20240320071016,16,2024,3,20,7,10,0.0,1026.97,19.32,43.96,4713.67,5.0,0.0,1026.84,19.28,41.76,4390.83,4.38,0.0,1027.11,19.37,45.61,5409.17,6.38
20240320072016,16,2024,3,20,7,20,0.0,1027.05,19.4,44.48,5740.08,7.12,0.0,1026.96,19.38,42.79,5508.33,6.53,0.0,1027.18,19.43,46.07,6310.0,8.71
20240320073016,16,2024,3,20,7,30,0.0,1027.18,19.46,44.39,6670.83,9.53,0.0,1027.03,19.4,42.0,6432.5,8.85,0.0,1027.3,19.49,47.89,6908.33,10.18
20240320074016,16,2024,3,20,7,40,0.0,1027.29,19.66,43.23,7922.58,13.4,0.0,1027.2,19.55,41.34,6977.5,10.24,0.0,1027.45,19.79,45.26,8814.17,16.64
20240320075016,16,2024,3,20,7,50,0.0,1027.39,19.92,42.38,9861.92,20.51,0.0,1027.29,19.8,40.52,8945.0,17.21,0.0,1027.5,20.05,44.71,10761.67,24.16
20240320080016,16,2024,3,20,8,00,0.0,1027.39,20.32,42.39,12857.92,34.33,0.0,1027.33,20.07,40.41,11163.33,26.07,0.0,1027.45,20.57,44.51,13925.83,39.95
20240320081016,16,2024,3,20,8,10,0.0,1027.47,20.42,42.97,15149.08,47.01,0.0,1027.37,20.3,41.58,14068.33,41.16,0.0,1027.58,20.52,44.82,16755.83,56.42
20240320082016,16,2024,3,20,8,20,0.0,1027.56,20.99,41.69,19900.33,79.46,0.0,1027.49,20.42,39.87,17229.17,59.85,0.0,1027.61,21.54,44.01,21333.33,90.22
20240320083016,16,2024,3,20,8,30,0.0,1027.55,21.6,40.48,22250.25,97.5,0.0,1027.45,21.32,38.83,19950.83,79.61,0.0,1027.7,21.89,41.74,24621.67,115.92
20240320084016,16,2024,3,20,8,40,0.0,1027.49,21.84,39.63,25579.58,128.05,0.0,1027.42,21.49,36.92,24555.83,118.49,0.0,1027.6,22.16,41.54,26386.67,135.65
20240320085016,16,2024,3,20,8,50,0.0,1027.45,22.67,38.54,32125.08,200.75,0.0,1027.36,22.21,37.06,26975.83,141.37,0.0,1027.54,22.95,39.85,34382.5,225.9
20240320090016,16,2024,3,20,9,00,0.0,1027.47,22.97,36.94,33082.16,213.77,0.0,1027.08,22.66,34.98,31727.5,197.34,0.0,1027.62,23.13,39.49,35985.83,248.49
20240320091016,16,2024,3,20,9,10,0.0,1027.44,23.44,35.52,35279.5,243.98,0.0,1027.33,23.1,33.74,33065.0,215.97,0.0,1027.57,23.7,36.9,37770.0,275.84
20240320092016,16,2024,3,20,9,20,0.0,1027.37,23.49,36.9,30545.33,185.13,0.0,1027.28,23.28,34.4,26704.17,140.71,0.0,1027.45,23.71,39.9,39371.66,291.86
20240320093016,16,2024,3,20,9,30,0.0,1027.34,23.22,37.51,26004.75,134.26,0.0,1027.22,23.07,35.26,25646.67,130.59,0.0,1027.38,23.38,38.7,26323.33,136.64
20240320094016,16,2024,3,20,9,40,0.0,1027.27,23.12,38.95,26558.5,139.25,0.0,1027.1,22.87,37.33,26232.5,135.65,0.0,1027.4,23.44,40.52,26850.0,141.46
20240320095016,16,2024,3,20,9,50,0.0,1027.14,23.76,36.91,26472.83,138.14,0.0,1027.09,23.52,34.92,25615.83,130.72,0.0,1027.19,24.18,39.95,27621.67,148.62
20240320100016,16,2024,3,20,10,00,0.0,1027.22,24.07,36.58,29091.92,164.9,0.0,1027.14,23.9,33.76,28030.0,153.87,0.0,1027.31,24.31,39.5,31910.83,194.27
20240320101016,16,2024,3,20,10,10,0.0,1027.1,24.87,36.42,39788.25,332.86,0.0,1026.97,24.07,33.21,32984.16,208.5,0.0,1027.21,25.41,39.1,54612.5,797.62
20240320102016,16,2024,3,20,10,20,0.0,1026.97,25.36,36.01,40790.63,311.15,0.0,1026.85,25.05,34.4,34855.83,234.75,0.0,1027.05,25.62,38.04,45795.16,376.11
20240320103016,16,2024,3,20,10,30,0.0,1026.9,24.46,35.81,31906.54,198.14,0.0,1026.83,23.87,33.9,29851.67,173.0,0.0,1026.94,25.22,38.58,37863.75,277.51
20240320104016,16,2024,3,20,10,40,0.0,1026.87,23.88,38.98,28693.17,158.6,0.0,1026.81,23.61,36.7,27542.5,146.41,0.0,1026.93,24.0,40.63,31262.5,187.86
20240320105016,16,2024,3,20,10,50,0.0,1026.8,23.63,38.54,23956.42,111.36,0.0,1026.72,23.18,36.97,22188.33,96.39,0.0,1026.87,23.94,39.77,26568.33,136.08
20240320110016,16,2024,3,20,11,00,0.0,1026.69,23.1,39.49,21025.33,85.69,0.0,1026.59,22.88,37.24,20193.33,79.78,0.0,1026.77,23.34,41.48,21847.5,93.89
20240320111016,16,2024,3,20,11,10,0.0,1026.57,22.46,42.08,15665.08,49.05,0.0,1026.5,21.94,40.48,12716.67,32.22,0.0,1026.62,22.78,44.59,20155.0,76.63
20240320112016,16,2024,3,20,11,20,0.0,1026.51,21.62,43.1,12021.83,28.69,0.0,1026.44,21.48,41.1,11815.83,27.5,0.0,1026.61,21.96,44.87,12460.83,30.95
20240320113016,16,2024,3,20,11,30,0.0,1026.38,21.39,43.77,12813.08,31.92,0.0,1026.31,21.29,42.5,11946.67,27.93,0.0,1026.44,21.49,45.61,13408.33,34.65
20240320114016,16,2024,3,20,11,40,0.0,1026.23,21.74,43.08,15857.83,49.0,0.0,1026.12,21.33,41.69,13836.67,37.46,0.0,1026.31,21.91,44.38,17606.67,59.62
20240320115016,16,2024,3,20,11,50,0.0,1026.04,22.32,42.16,15370.58,45.1,0.0,1025.94,21.9,40.66,14230.0,38.58,0.0,1026.19,22.6,43.3,18189.17,63.28
20240320120016,16,2024,3,20,12,00,0.0,1025.87,22.42,42.04,16593.17,51.8,0.0,1025.78,22.33,40.52,15038.33,42.19,0.0,1025.97,22.52,43.27,17792.5,59.62
20240320121016,16,2024,3,20,12,10,0.0,1025.7,22.65,41.0,17286.75,55.75,0.0,1025.66,22.42,38.43,16537.5,50.77,0.0,1025.76,22.78,42.18,17866.67,60.13
20240320122016,16,2024,3,20,12,20,0.0,1025.61,22.52,41.05,15653.92,46.13,0.0,1025.54,22.32,39.96,14970.0,42.65,0.0,1025.71,22.72,42.58,16266.67,49.9
20240320123016,16,2024,3,20,12,30,0.0,1025.45,22.72,42.19,16430.0,50.26,0.0,1025.36,22.57,40.86,14977.5,41.76,0.0,1025.53,22.88,43.41,19280.0,67.43
20240320124016,16,2024,3,20,12,40,0.0,1025.29,22.82,40.79,17091.33,54.36,0.0,1025.2,22.48,39.89,15238.33,43.19,0.0,1025.37,23.01,42.42,19254.17,68.07
20240320125016,16,2024,3,20,12,50,0.0,1025.21,22.35,43.13,14006.0,36.7,0.0,1025.17,22.12,41.94,12456.67,28.76,0.0,1025.25,22.49,44.75,16203.33,48.7
20240320130016,16,2024,3,20,13,00,0.0,1025.02,22.03,44.06,12810.08,30.55,0.0,1024.96,21.73,42.5,11461.67,25.15,0.0,1025.11,22.2,45.61,14034.17,35.95
20240320131016,16,2024,3,20,13,10,0.0,1024.88,22.03,43.76,13571.42,34.34,0.0,1024.79,21.92,42.19,11805.83,26.59,0.0,1024.98,22.3,45.31,14640.83,40.0
20240320132016,16,2024,3,20,13,20,0.0,1024.78,22.23,43.92,15524.5,45.26,0.0,1024.67,22.07,41.95,13964.17,36.18,0.0,1024.85,22.47,45.75,17205.83,56.22
20240320133016,16,2024,3,20,13,30,0.0,1024.59,22.36,42.58,16847.75,53.26,0.0,1024.49,22.2,41.32,15291.67,44.34,0.0,1024.75,22.52,44.22,17669.17,58.22
20240320134016,16,2024,3,20,13,40,0.0,1024.43,22.38,44.65,15268.67,43.89,0.0,1024.39,22.21,43.56,14296.67,38.74,0.0,1024.49,22.59,45.28,15880.0,47.23
20240320135016,16,2024,3,20,13,50,0.0,1024.37,21.93,46.74,13283.42,33.73,0.0,1024.31,21.69,44.8,12932.5,32.22,0.0,1024.42,22.23,47.88,13508.33,35.57
20240320140016,16,2024,3,20,14,00,0.0,1024.29,21.78,48.12,13208.75,33.17,0.0,1024.22,21.53,46.89,12851.67,31.2,0.0,1024.36,22.01,49.09,13588.33,35.05
20240320141016,16,2024,3,20,14,10,0.0,1024.21,21.67,47.33,12097.75,27.83,0.0,1024.15,21.46,45.6,10165.0,20.04,0.0,1024.33,21.84,48.36,13304.17,33.76
20240320142016,16,2024,3,20,14,20,0.0,1024.17,21.72,48.52,10127.58,19.41,0.0,1024.11,21.55,47.44,9605.0,17.36,0.0,1024.23,21.85,49.65,10545.0,21.12
20240320143016,16,2024,3,20,14,30,0.0,1024.14,21.43,47.78,8489.0,13.56,0.0,1024.08,21.29,46.69,7777.5,11.52,0.0,1024.17,21.62,48.97,9558.33,17.28
20240320144016,16,2024,3,20,14,40,0.0,1024.1,21.22,49.04,5868.33,6.71,0.0,1024.08,21.07,47.8,4930.83,4.94,0.0,1024.16,21.34,50.4,7423.33,10.24
20240320145016,16,2024,3,20,14,50,0.0,1024.12,20.77,48.48,6254.08,7.71,0.0,1024.06,20.63,47.29,5660.83,6.51,0.0,1024.29,20.92,49.21,6754.17,8.83
20240320150016,16,2024,3,20,15,00,0.0,1024.11,20.68,48.51,5828.92,6.72,0.0,1024.01,20.63,46.3,5425.83,5.89,0.0,1024.17,20.78,50.54,6210.83,7.59
